CLUSTER_ID,REPAIR_COUNT,IS_MATCHED,MATCH_REASON,MAX_CNT_JNT,MAX_CNT_PIPE_TYPE,MAX_CNT_DISTANCE,AVG_CNT_JNT,NEAREST_CNT_JNT,NEAREST_DISTANCE,NEARBY_PIPE_COUNT,HIGH_CNT_PIPE_COUNT,IS_FREQUENT
20.0,8.0,True,pipes_found,3.0,PIPE_LM,11.580931964664888,2.3636363636363638,2.0,6.01763494965976,11,5,True
21.0,3.0,True,pipes_found,4.0,PIPE_LM,11.755443694131351,2.7,2.0,6.652311210769274,30,19,False
22.0,3.0,True,pipes_found,4.0,PIPE_LM,8.400528957872956,2.8,2.0,5.463825679754471,15,8,False
23.0,2.0,True,pipes_found,4.0,PIPE_LM,17.989296778214037,2.5,2.0,12.543811062619536,14,7,False
24.0,2.0,True,pipes_found,4.0,PIPE_LM,18.17746871140286,2.909090909090909,3.0,5.928930028630422,33,24,False
25.0,2.0,True,pipes_found,4.0,PIPE_LM,10.07359980370558,2.5555555555555554,4.0,10.07359980370558,9,5,False
26.0,3.0,True,pipes_found,4.0,PIPE_LM,19.269477379434807,2.5384615384615383,2.0,4.389525661796076,13,6,False
27.0,5.0,True,pipes_found,4.0,PIPE_LM,18.433128878593315,2.7333333333333334,2.0,9.062775752463871,30,13,True
28.0,2.0,True,pipes_found,3.0,PIPE_LM,12.133579752688295,1.8,1.0,7.833574632586767,5,1,False
29.0,2.0,True,pipes_found,2.0,PIPE_LM,17.370373546692043,2.0,2.0,17.370373546692043,1,0,False
30.0,2.0,True,pipes_found,4.0,PIPE_LM,12.20987411478932,2.4583333333333335,2.0,7.79892656670592,24,10,False
31.0,5.0,True,pipes_found,4.0,PIPE_LM,19.588526145514265,2.875,2.0,8.085605493307105,16,8,True
32.0,3.0,True,pipes_found,4.0,PIPE_LM,16.45099576106312,3.0,2.0,9.423157555970816,14,8,False
33.0,2.0,True,pipes_found,4.0,PIPE_LM,18.739752469403612,2.533333333333333,1.0,7.477939323244393,15,7,False
34.0,2.0,True,pipes_found,4.0,PIPE_LM,12.06751852037072,2.3846153846153846,2.0,8.148446710926004,26,9,False
35.0,3.0,True,pipes_found,4.0,PIPE_LM,12.042633169948349,2.5405405405405403,3.0,6.522930286884179,37,20,False
36.0,2.0,True,pipes_found,4.0,PIPE_LM,13.489906081013318,2.533333333333333,3.0,6.847735524712624,15,6,False
37.0,3.0,True,pipes_found,4.0,PIPE_LM,10.611555558987874,2.75,3.0,7.161696741318339,20,13,False
38.0,3.0,True,pipes_found,4.0,PIPE_LM,14.05564302653029,3.176470588235294,4.0,8.519508342081076,17,12,False
39.0,5.0,True,pipes_found,4.0,PIPE_LM,15.058915975152463,2.4,4.0,15.058915975152463,5,2,True
40.0,3.0,True,pipes_found,4.0,PIPE_LM,15.061479222955024,2.8214285714285716,2.0,7.66934404690623,28,16,False
41.0,2.0,True,pipes_found,4.0,PIPE_LM,19.930786264896547,2.4285714285714284,1.0,5.6080475831417305,14,7,False
42.0,5.0,True,pipes_found,4.0,PIPE_LM,15.807611616929854,2.5,1.0,9.199037495156258,14,7,True
43.0,6.0,True,pipes_found,4.0,PIPE_LM,11.347653569910653,2.7,2.0,9.365222520197792,10,5,True
44.0,3.0,True,pipes_found,4.0,PIPE_LM,15.626829071728197,3.0952380952380953,2.0,6.929302253986859,21,16,False
45.0,3.0,True,pipes_found,4.0,PIPE_LM,18.069080082804472,2.782608695652174,3.0,7.380644941695573,23,15,False
46.0,2.0,True,pipes_found,4.0,PIPE_LM,18.164145056922525,2.4,1.0,6.83844964860248,10,4,False
47.0,3.0,False,no_pipes_within_20.0m,,,,,,,0,0,False
48.0,3.0,True,pipes_found,4.0,PIPE_LM,9.099464369769358,2.5454545454545454,2.0,7.410164281028897,22,12,False
49.0,5.0,True,pipes_found,4.0,PIPE_LM,14.29500031563586,2.5,2.0,5.696795045683118,30,13,True
50.0,2.0,True,pipes_found,4.0,PIPE_LM,19.800867430247195,2.6818181818181817,3.0,5.116627674469163,22,13,False
51.0,6.0,True,pipes_found,4.0,PIPE_LM,16.535811574983516,2.5,1.0,4.85258639587094,32,14,True
52.0,3.0,True,pipes_found,4.0,PIPE_LM,12.425825938252181,2.697674418604651,4.0,6.05898623156892,43,23,False
53.0,4.0,True,pipes_found,4.0,PIPE_LM,7.9760874585567105,2.8333333333333335,2.0,7.316671911166631,24,16,True
54.0,5.0,True,pipes_found,4.0,PIPE_LM,19.460815626431003,2.789473684210526,2.0,5.820459434320951,19,10,True
55.0,3.0,True,pipes_found,3.0,PIPE_LM,19.27147966576958,2.0,2.0,17.55450040334316,6,1,False
56.0,3.0,True,pipes_found,4.0,PIPE_LM,16.854611937455307,2.40625,2.0,6.124951086031194,32,12,False
57.0,2.0,True,pipes_found,4.0,PIPE_LM,19.64677995577255,2.888888888888889,2.0,6.686253005725688,18,12,False
58.0,2.0,True,pipes_found,5.0,PIPE_LM,14.12944398666807,2.8,3.0,6.708910370022841,20,11,False
59.0,3.0,True,pipes_found,4.0,PIPE_LM,19.22380608592184,2.8,1.0,5.579792849698194,10,6,False
60.0,2.0,True,pipes_found,4.0,PIPE_LM,11.889321164975406,2.7857142857142856,4.0,5.623442640356019,28,16,False
61.0,2.0,True,pipes_found,3.0,PIPE_LM,14.73968092198264,2.3636363636363638,2.0,4.611894154155369,11,5,False
62.0,3.0,True,pipes_found,6.0,PIPE_LM,15.45262516657692,2.8636363636363638,3.0,8.469288218698823,22,15,False
63.0,2.0,True,pipes_found,4.0,PIPE_LM,18.68308174726215,2.7586206896551726,2.0,7.35265838430168,29,18,False
64.0,3.0,True,pipes_found,5.0,PIPE_LM,12.74851993077384,2.875,4.0,6.98372181724435,16,9,False
65.0,3.0,True,pipes_found,4.0,PIPE_LM,12.16640030841108,2.7777777777777777,3.0,7.148246185333195,27,17,False
66.0,2.0,True,pipes_found,4.0,PIPE_LM,17.43836758255255,2.619047619047619,2.0,11.101080468553294,21,11,False
67.0,4.0,True,pipes_found,6.0,PIPE_LM,17.486496324873773,2.8,3.0,12.044668655765097,10,7,True
68.0,2.0,True,pipes_found,4.0,PIPE_LM,12.042987241307708,2.6451612903225805,2.0,8.568053252136986,31,14,False
69.0,3.0,True,pipes_found,4.0,PIPE_LM,15.110805913436778,2.92,2.0,3.0129252326792515,25,15,False
70.0,3.0,True,pipes_found,4.0,PIPE_LM,15.728288090680739,2.3,1.0,5.450936211775954,10,4,False
71.0,3.0,True,pipes_found,3.0,PIPE_LM,19.879958122390146,2.142857142857143,2.0,12.455145519056467,7,2,False
72.0,9.0,True,pipes_found,4.0,PIPE_LM,19.96965567957763,2.3846153846153846,2.0,12.381639848352378,13,5,True
73.0,2.0,True,pipes_found,5.0,PIPE_LM,10.343242898140108,2.789473684210526,2.0,7.553539021615163,19,12,False
74.0,3.0,True,pipes_found,4.0,PIPE_LM,14.222730730547733,2.761904761904762,1.0,6.213087946018192,21,13,False
75.0,3.0,True,pipes_found,4.0,PIPE_LM,17.453772126166864,2.782608695652174,3.0,7.724791875204488,23,14,False
76.0,3.0,True,pipes_found,3.0,PIPE_LM,13.45796123140288,2.375,2.0,9.271738030030882,8,3,False
77.0,2.0,True,pipes_found,4.0,PIPE_LM,11.16712057642287,2.5555555555555554,3.0,1.7711695868579598,18,10,False
78.0,3.0,True,pipes_found,4.0,PIPE_LM,17.614801830159315,2.4615384615384617,2.0,7.171162264955159,13,6,False
79.0,3.0,True,pipes_found,4.0,PIPE_LM,12.311377786093338,3.0833333333333335,2.0,4.804301100243829,12,9,False
80.0,5.0,True,pipes_found,3.0,PIPE_LM,18.710618419812285,2.4375,1.0,7.350701093924484,16,10,True
81.0,5.0,True,pipes_found,4.0,PIPE_LM,17.003267172378084,2.869565217391304,2.0,8.037576675516346,23,13,True
82.0,3.0,True,pipes_found,4.0,PIPE_LM,15.398544279577377,2.6666666666666665,1.0,7.217911619705568,18,11,False
83.0,3.0,True,pipes_found,4.0,PIPE_LM,17.993698085254763,2.8125,1.0,7.256777992194632,16,9,False
84.0,2.0,True,pipes_found,4.0,PIPE_LM,10.326962075639686,2.909090909090909,2.0,5.852715445598232,22,12,False
85.0,3.0,True,pipes_found,4.0,PIPE_LM,19.783485312248878,2.6,1.0,6.331460098486279,15,9,False
86.0,4.0,True,pipes_found,4.0,PIPE_LM,16.001492700925795,2.9,2.0,6.017276873798677,20,13,True
87.0,3.0,True,pipes_found,4.0,PIPE_LM,6.185609291226396,2.764705882352941,2.0,4.611953709712424,17,10,False
88.0,3.0,True,pipes_found,4.0,PIPE_LM,12.492545566492375,2.9166666666666665,3.0,6.301988567011859,24,18,False
89.0,5.0,True,pipes_found,4.0,PIPE_LM,15.718588567173382,2.5555555555555554,2.0,10.321627700630183,18,11,True
90.0,3.0,True,pipes_found,4.0,PIPE_LM,17.57686888607478,2.2857142857142856,1.0,8.17393682498686,14,7,False
91.0,2.0,True,pipes_found,4.0,PIPE_LM,19.5306585818906,2.6666666666666665,3.0,4.299362670752866,24,15,False
92.0,4.0,True,pipes_found,4.0,PIPE_LM,11.227826087527916,2.8,1.0,10.124812934555525,10,6,True
93.0,2.0,True,pipes_found,4.0,PIPE_LM,13.419617595484562,2.7857142857142856,2.0,5.5971446354301095,28,16,False
94.0,3.0,True,pipes_found,4.0,PIPE_LM,8.490226984001252,2.75,2.0,7.151724060086828,8,4,False
95.0,4.0,True,pipes_found,5.0,PIPE_LM,15.396961675436643,2.7222222222222223,2.0,7.20865192884355,18,10,True
96.0,3.0,True,pipes_found,4.0,PIPE_LM,18.23731188766477,2.8260869565217392,4.0,6.339706967447061,23,12,False
97.0,2.0,True,pipes_found,4.0,PIPE_LM,19.921609121904268,2.45,3.0,6.516050956994792,20,9,False
98.0,6.0,True,pipes_found,4.0,PIPE_LM,12.953793422997741,2.4,2.0,7.779164966960406,5,2,True
99.0,2.0,True,pipes_found,4.0,PIPE_LM,16.533309125091815,2.6956521739130435,2.0,8.291009079031394,23,13,False
100.0,2.0,True,pipes_found,4.0,PIPE_LM,10.677947798354264,2.5,2.0,8.396639446749894,22,11,False
101.0,5.0,True,pipes_found,4.0,PIPE_LM,11.440931272079913,2.8666666666666667,3.0,6.70115314853015,15,9,True
102.0,3.0,True,pipes_found,5.0,PIPE_LM,19.260162919921726,2.4615384615384617,1.0,8.349782345284162,13,6,False
103.0,3.0,True,pipes_found,4.0,PIPE_LM,15.826707617118627,2.787878787878788,2.0,4.68726285941447,33,18,False
104.0,3.0,True,pipes_found,4.0,PIPE_LM,18.704531737112497,2.4,2.0,13.219791261257765,10,5,False
105.0,3.0,True,pipes_found,4.0,PIPE_LM,17.826874992700702,2.59375,3.0,1.1876396710285213,32,14,False
106.0,2.0,True,pipes_found,4.0,PIPE_LM,19.399437839985517,2.6153846153846154,1.0,6.210601865545381,13,6,False
107.0,3.0,True,pipes_found,3.0,PIPE_LM,18.265875032716067,2.0833333333333335,2.0,6.11933169754674,12,5,False
108.0,3.0,True,pipes_found,4.0,PIPE_LM,13.428286845753336,2.6666666666666665,2.0,5.964555829658029,12,6,False
109.0,5.0,True,pipes_found,4.0,PIPE_LM,11.160819893655228,2.7096774193548385,2.0,4.055028247041089,31,19,True
110.0,4.0,True,pipes_found,4.0,PIPE_LM,13.906294270747267,2.735294117647059,3.0,7.799139435046942,34,21,True
111.0,2.0,True,pipes_found,4.0,PIPE_LM,18.211243681850988,2.3636363636363638,2.0,13.38189721583405,11,5,False
112.0,3.0,True,pipes_found,4.0,PIPE_LM,18.47582204047733,2.28,1.0,7.7069431074691765,25,10,False
113.0,5.0,True,pipes_found,4.0,PIPE_LM,19.720715715265147,2.5,2.0,7.682192353138217,18,8,True
114.0,4.0,True,pipes_found,4.0,PIPE_LM,16.740308513188992,2.7142857142857144,2.0,4.814511924229794,7,4,True
115.0,3.0,True,pipes_found,4.0,PIPE_LM,18.57953194787892,2.903225806451613,2.0,4.587850961505729,31,19,False
116.0,5.0,True,pipes_found,4.0,PIPE_LM,8.486443028212118,2.8,2.0,6.053202248312077,20,12,True
117.0,8.0,True,pipes_found,4.0,PIPE_LM,11.770801626291952,2.7419354838709675,2.0,5.458039820748296,31,19,True
118.0,2.0,True,pipes_found,4.0,PIPE_LM,4.9481731381099285,2.6923076923076925,3.0,3.482961734282812,13,7,False
119.0,5.0,True,pipes_found,4.0,PIPE_LM,17.812385748498127,2.925,2.0,6.966088641438139,40,25,True
120.0,2.0,True,pipes_found,4.0,PIPE_LM,11.823848913447803,2.870967741935484,2.0,7.637405842441094,31,21,False
121.0,4.0,True,pipes_found,4.0,PIPE_LM,17.547535369759274,2.923076923076923,2.0,11.201099746577658,13,8,True
122.0,4.0,True,pipes_found,4.0,PIPE_LM,12.724467423422345,2.9375,2.0,8.580357748843605,16,10,True
123.0,2.0,True,pipes_found,4.0,PIPE_LM,8.420538030287524,2.88,2.0,3.8340616964335936,25,14,False
124.0,4.0,True,pipes_found,4.0,PIPE_LM,5.971765855157537,2.5555555555555554,4.0,5.043542004365278,27,13,True
125.0,2.0,True,pipes_found,4.0,PIPE_LM,17.829097680830532,2.8,1.0,11.280295729992815,15,9,False
126.0,2.0,True,pipes_found,4.0,PIPE_LM,9.812699384708987,2.5454545454545454,1.0,6.865898014501081,11,7,False
127.0,3.0,True,pipes_found,4.0,PIPE_LM,18.9759804914617,2.8095238095238093,4.0,6.587845644176733,21,12,False
128.0,3.0,True,pipes_found,4.0,PIPE_LM,19.17690368330591,2.9523809523809526,2.0,2.5292194663598355,21,11,False
129.0,2.0,True,pipes_found,4.0,PIPE_LM,19.592791622082554,2.857142857142857,2.0,12.91644966720177,7,3,False
130.0,3.0,True,pipes_found,4.0,PIPE_LM,17.04865402108516,2.7241379310344827,3.0,6.354031595091443,29,18,False
131.0,2.0,True,pipes_found,4.0,PIPE_LM,7.508831844304163,2.5238095238095237,2.0,5.457495629235483,21,8,False
132.0,6.0,True,pipes_found,4.0,PIPE_LM,19.895799964675284,2.8095238095238093,1.0,9.572573485237134,21,13,True
133.0,2.0,True,pipes_found,4.0,PIPE_LM,11.236667663345429,2.782608695652174,2.0,6.353464523391337,23,13,False
134.0,2.0,True,pipes_found,4.0,PIPE_LM,11.759527326826012,2.9130434782608696,4.0,6.991990627588001,23,13,False
135.0,2.0,True,pipes_found,4.0,PIPE_LM,17.641447497061886,2.4285714285714284,2.0,11.059201485121752,14,7,False
136.0,4.0,True,pipes_found,4.0,PIPE_LM,16.799329979918227,2.55,2.0,5.823089514302324,20,12,True
137.0,2.0,True,pipes_found,4.0,PIPE_LM,11.649302505739847,2.5833333333333335,1.0,7.857255324041501,24,14,False
138.0,2.0,True,pipes_found,4.0,PIPE_LM,12.715617420535198,2.642857142857143,3.0,5.841045393648625,28,15,False
139.0,3.0,True,pipes_found,4.0,PIPE_LM,17.305194901406832,2.6451612903225805,3.0,7.557324846842423,31,14,False
140.0,2.0,True,pipes_found,4.0,PIPE_LM,19.22731523803652,2.857142857142857,3.0,6.051648440152145,14,9,False
141.0,9.0,True,pipes_found,4.0,PIPE_LM,14.274342379375382,2.5789473684210527,2.0,8.021723320503375,38,20,True
142.0,3.0,True,pipes_found,4.0,PIPE_LM,14.140731713434647,2.657142857142857,2.0,5.732642130409582,35,15,False
143.0,4.0,True,pipes_found,4.0,PIPE_LM,9.88697765613712,2.526315789473684,3.0,5.336280024383355,38,19,True
144.0,3.0,True,pipes_found,4.0,PIPE_LM,11.063929782290103,2.7142857142857144,2.0,6.746921682551535,21,14,False
145.0,3.0,True,pipes_found,4.0,PIPE_LM,12.292962753120582,2.6296296296296298,4.0,6.5812020312209105,27,15,False
146.0,2.0,True,pipes_found,4.0,PIPE_LM,19.360770513517995,2.7,2.0,7.208806932644354,20,12,False
147.0,2.0,True,pipes_found,4.0,PIPE_LM,12.837315414011417,2.8095238095238093,2.0,6.999712953228022,21,13,False
148.0,2.0,True,pipes_found,4.0,PIPE_LM,17.36145519987413,2.4,3.0,6.220016239650687,30,10,False
149.0,2.0,True,pipes_found,4.0,PIPE_LM,19.821994043825388,2.736842105263158,1.0,4.606281801864258,19,12,False
150.0,2.0,True,pipes_found,4.0,PIPE_LM,15.822449105963441,2.8461538461538463,1.0,12.401170576449486,13,8,False
151.0,2.0,True,pipes_found,4.0,PIPE_LM,11.238352354660345,2.7142857142857144,3.0,6.513755675828249,28,18,False
152.0,2.0,True,pipes_found,4.0,PIPE_LM,7.905069974590469,2.8846153846153846,4.0,3.0578935841079247,26,15,False
153.0,2.0,True,pipes_found,4.0,PIPE_LM,19.012438532422554,2.909090909090909,4.0,7.936748473308145,11,6,False
154.0,2.0,True,pipes_found,4.0,PIPE_LM,14.267607138975317,2.875,4.0,8.147908688950011,16,8,False
155.0,7.0,True,pipes_found,4.0,PIPE_LM,14.870324180272162,2.6,4.0,6.724058813965406,20,10,True
156.0,2.0,True,pipes_found,4.0,PIPE_LM,16.790491519176843,2.3333333333333335,1.0,6.242410495328062,15,6,False
157.0,2.0,True,pipes_found,4.0,PIPE_LM,12.979202179539413,2.727272727272727,3.0,6.417927424958407,33,21,False
158.0,2.0,True,pipes_found,4.0,PIPE_LM,19.56757000114071,2.5555555555555554,2.0,6.522002466437061,9,4,False
159.0,2.0,True,pipes_found,4.0,PIPE_LM,7.544385855719489,2.5,2.0,7.043829276724409,20,9,False
160.0,2.0,True,pipes_found,4.0,PIPE_LM,18.281015324401068,2.8,2.0,7.982565142277733,20,11,False
161.0,2.0,True,pipes_found,3.0,PIPE_LM,15.384291058831622,2.0,1.0,8.526183194411391,6,2,False
162.0,2.0,True,pipes_found,4.0,PIPE_LM,17.542844416820913,2.2222222222222223,1.0,7.899734079543922,9,4,False
163.0,4.0,True,pipes_found,4.0,PIPE_LM,19.974291578632283,2.4166666666666665,1.0,9.974774331729243,12,6,True
164.0,2.0,False,no_pipes_within_20.0m,,,,,,,0,0,False
165.0,2.0,True,pipes_found,4.0,PIPE_LM,15.605455781025478,2.7241379310344827,2.0,4.099589408542622,29,15,False
166.0,2.0,True,pipes_found,4.0,PIPE_LM,8.966374761531393,2.9,2.0,6.125324872127546,20,10,False
167.0,2.0,True,pipes_found,4.0,PIPE_LM,19.981340963552512,2.8666666666666667,2.0,7.253253985296452,30,21,False
168.0,2.0,True,pipes_found,4.0,PIPE_LM,19.615950617496278,2.761904761904762,3.0,7.695252951707382,21,12,False
169.0,2.0,True,pipes_found,4.0,PIPE_LM,14.334424625354252,2.6296296296296298,2.0,6.134640720424162,27,14,False
170.0,3.0,True,pipes_found,5.0,PIPE_LM,17.61847203774665,3.0,3.0,7.025666465717926,24,14,False
171.0,5.0,True,pipes_found,4.0,PIPE_LM,15.433411185874279,2.9545454545454546,4.0,3.7651871739778517,22,11,True
172.0,4.0,True,pipes_found,4.0,PIPE_LM,7.485749826274864,2.607142857142857,2.0,4.838672449307744,28,15,True
173.0,4.0,True,pipes_found,4.0,PIPE_LM,12.99214353703361,2.875,2.0,5.06881540964048,8,4,True
174.0,2.0,False,no_pipes_within_20.0m,,,,,,,0,0,False
175.0,2.0,True,pipes_found,4.0,PIPE_LM,19.41303709928361,2.6666666666666665,2.0,8.722358078755953,9,4,False
176.0,2.0,True,pipes_found,4.0,PIPE_LM,16.80250218718078,2.7916666666666665,2.0,7.529689366354003,24,12,False
177.0,2.0,True,pipes_found,4.0,PIPE_LM,11.805677795807629,2.923076923076923,2.0,4.810962185325993,13,7,False
178.0,2.0,True,pipes_found,4.0,PIPE_LM,13.323176191259689,2.8333333333333335,4.0,6.0859518807663235,18,9,False
179.0,2.0,True,pipes_found,4.0,PIPE_LM,14.747510396916264,2.675,3.0,5.156303161513335,40,21,False
180.0,2.0,True,pipes_found,4.0,PIPE_LM,19.800125780262636,2.8333333333333335,2.0,8.21888783613583,6,3,False
181.0,3.0,True,pipes_found,5.0,PIPE_LM,12.685597347245572,3.2758620689655173,5.0,4.248429345842734,29,21,False
182.0,2.0,True,pipes_found,30.0,PIPE_LM,10.761922164524641,4.433333333333334,4.0,3.6526629078223376,30,24,False
183.0,2.0,True,pipes_found,30.0,PIPE_LM,10.391912060295619,4.586206896551724,3.0,5.80167408811183,29,24,False
184.0,2.0,True,pipes_found,4.0,PIPE_LM,12.617776752560223,2.7857142857142856,2.0,7.7034743495209606,14,6,False
185.0,4.0,True,pipes_found,4.0,PIPE_LM,12.017393762984645,2.8333333333333335,4.0,7.509416108558505,12,5,True
186.0,2.0,True,pipes_found,4.0,PIPE_LM,10.063280233991485,2.875,2.0,7.376231321706399,16,11,False
187.0,2.0,True,pipes_found,4.0,PIPE_LM,16.343448658474166,3.0,2.0,6.564004375630621,20,13,False
188.0,2.0,True,pipes_found,4.0,PIPE_LM,18.18003317035139,2.909090909090909,2.0,8.719563287447915,11,6,False
189.0,3.0,True,pipes_found,4.0,PIPE_LM,18.50150843066761,2.9,2.0,8.22636497952849,20,13,False
190.0,2.0,True,pipes_found,5.0,PIPE_LM,12.229146660062092,3.1739130434782608,2.0,3.9697238372232055,23,15,False
191.0,2.0,True,pipes_found,5.0,PIPE_LM,13.84720435956766,2.923076923076923,2.0,6.145579868672761,26,17,False
192.0,2.0,True,pipes_found,4.0,PIPE_LM,12.984555972662896,2.764705882352941,2.0,7.875930365110714,34,21,False
193.0,2.0,True,pipes_found,4.0,PIPE_LM,8.244137087338983,3.076923076923077,2.0,7.030326616870433,13,9,False
194.0,3.0,True,pipes_found,4.0,PIPE_LM,17.472942842872857,3.0,2.0,5.71987905528106,15,8,False
195.0,2.0,True,pipes_found,4.0,PIPE_LM,14.740679572288885,2.857142857142857,2.0,7.271928260703175,14,8,False
196.0,2.0,True,pipes_found,4.0,PIPE_LM,18.276834403266346,2.4615384615384617,1.0,5.11517185508004,13,6,False
197.0,2.0,True,pipes_found,4.0,PIPE_LM,14.026828672038508,2.5454545454545454,4.0,8.119123602663745,11,4,False
198.0,3.0,True,pipes_found,4.0,PIPE_LM,11.990634055203321,2.888888888888889,3.0,6.958216113390038,9,6,False
199.0,2.0,True,pipes_found,4.0,PIPE_LM,11.694610826943105,3.0,2.0,5.7605709865592525,15,9,False
200.0,2.0,True,pipes_found,4.0,PIPE_LM,17.264933601532082,2.7142857142857144,1.0,7.541735847801655,14,9,False
201.0,2.0,True,pipes_found,4.0,PIPE_LM,18.934227581565445,2.9444444444444446,2.0,8.386889234207702,18,9,False
202.0,2.0,True,pipes_found,4.0,PIPE_LM,16.301740855515046,2.6176470588235294,2.0,5.9410674632819,34,19,False
203.0,2.0,True,pipes_found,4.0,PIPE_LM,8.657604253565207,2.6363636363636362,2.0,5.508391918801501,22,11,False
204.0,2.0,True,pipes_found,4.0,PIPE_LM,19.92011044614133,2.6315789473684212,1.0,1.6623695740580062,19,9,False
205.0,2.0,True,pipes_found,4.0,PIPE_LM,18.40993314310333,2.793103448275862,4.0,5.221595879200167,29,17,False
206.0,4.0,True,pipes_found,4.0,PIPE_LM,9.409211592217705,2.869565217391304,4.0,6.8823391787952,23,14,True
207.0,3.0,True,pipes_found,4.0,PIPE_LM,15.03586823627752,2.8,2.0,6.7939828179900426,30,18,False
208.0,2.0,True,pipes_found,4.0,PIPE_LM,14.81703405728643,2.6,3.0,7.59660501666239,10,5,False
209.0,2.0,True,pipes_found,4.0,PIPE_LM,14.848758639242014,3.076923076923077,2.0,7.08298253260459,13,10,False
210.0,4.0,True,pipes_found,4.0,PIPE_LM,18.52052808163826,2.611111111111111,3.0,5.539592304351524,18,9,True
211.0,2.0,True,pipes_found,4.0,PIPE_LM,14.452936638523202,2.48,2.0,4.831747169875974,25,11,False
212.0,2.0,True,pipes_found,4.0,PIPE_LM,12.679985932630306,2.6129032258064515,3.0,4.445002123153411,31,17,False
213.0,2.0,True,pipes_found,3.0,PIPE_LM,17.22242674496656,2.25,2.0,7.8910121056167934,8,4,False
214.0,3.0,True,pipes_found,4.0,PIPE_LM,9.00777538817199,2.75,2.0,7.064571315210553,24,14,False
215.0,2.0,True,pipes_found,4.0,PIPE_LM,14.52117998599496,2.8461538461538463,2.0,4.864878757846919,13,8,False
216.0,4.0,True,pipes_found,4.0,PIPE_LM,15.765098409479151,2.8181818181818183,4.0,7.77452866200547,22,14,True
217.0,2.0,True,pipes_found,4.0,PIPE_LM,19.425407257481133,2.5625,1.0,7.068591829540906,16,9,False
218.0,3.0,True,pipes_found,4.0,PIPE_LM,16.060070249704886,2.55,3.0,5.822453942813769,20,9,False
219.0,2.0,True,pipes_found,4.0,PIPE_LM,16.498990401349943,2.4375,2.0,11.993578148427934,16,7,False
220.0,2.0,True,pipes_found,4.0,PIPE_LM,7.7271700452528265,2.75,3.0,5.7639260012300735,24,15,False
221.0,2.0,True,pipes_found,4.0,PIPE_LM,9.73036814783511,2.870967741935484,2.0,5.520652156810533,31,18,False
222.0,2.0,True,pipes_found,5.0,PIPE_LM,15.106917871670685,2.8181818181818183,2.0,13.60449014337293,11,6,False
223.0,6.0,True,pipes_found,4.0,PIPE_LM,17.918465158979846,2.8421052631578947,2.0,7.08111318745567,19,11,True
