OPERATION_ID,REPAIR_COUNT_AT_LOCATION,작업타입,작업종료일,IS_MATCHED,MATCH_REASON,MAX_CNT_JNT,MAX_CNT_PIPE_TYPE,MAX_CNT_DISTANCE,AVG_CNT_JNT,NEAREST_CNT_JNT,NEAREST_DISTANCE,NEARBY_PIPE_COUNT,HIGH_CNT_PIPE_COUNT,IS_FREQUENT
32,1,지상누수,,True,pipes_found,3.0,PIPE_LM,18.707798512428052,2.272727272727273,1.0,5.125656398601838,11,6,False
33,2,지하누수,,True,pipes_found,4.0,PIPE_LM,19.427545048248287,2.8,2.0,6.6907869764584875,25,15,False
34,3,지하누수,,True,pipes_found,4.0,PIPE_LM,9.491528909759108,2.5714285714285716,2.0,8.59802352447638,28,16,False
35,1,지하누수,,True,pipes_found,4.0,PIPE_LM,13.504862824583139,2.9411764705882355,4.0,4.81234141499769,17,10,False
36,1,지상누수,,True,pipes_found,4.0,PIPE_LM,8.48060662963343,2.5714285714285716,2.0,6.549893288115411,28,12,False
37,1,지상누수,,True,pipes_found,4.0,PIPE_LM,7.715929764240128,2.782608695652174,2.0,6.421864944111115,23,13,False
38,1,지하누수,,True,pipes_found,4.0,PIPE_LM,16.602798387353804,2.2,1.0,4.58251192469186,10,3,False
39,1,지하누수,,True,pipes_found,4.0,PIPE_LM,18.720630129019998,2.9,2.0,3.9487779834171146,10,6,False
40,1,지하누수,,True,pipes_found,3.0,PIPE_LM,5.810055027876875,2.3529411764705883,3.0,2.932645739028655,17,7,False
41,1,지하누수,,True,pipes_found,4.0,PIPE_LM,11.360770702244068,2.8076923076923075,2.0,6.339812351043256,26,15,False
42,1,지하누수,,True,pipes_found,4.0,PIPE_LM,18.012750947612986,2.9,2.0,7.394107395936045,20,11,False
43,3,지하누수,,True,pipes_found,4.0,PIPE_LM,12.163733546535992,3.0555555555555554,3.0,2.416845104012146,18,12,False
44,1,지상누수,,True,pipes_found,4.0,PIPE_LM,7.7345445037569265,2.8181818181818183,2.0,5.09366089418982,22,15,False
45,1,지상누수,,True,pipes_found,4.0,PIPE_LM,10.75108234595934,3.0434782608695654,2.0,3.656972491452382,23,17,False
46,2,지하누수,,True,pipes_found,4.0,PIPE_LM,15.339913433000753,2.5714285714285716,2.0,8.609730846277138,7,4,False
47,2,지하누수,,True,pipes_found,4.0,PIPE_LM,19.09381672917445,2.8666666666666667,2.0,10.009238918070167,15,7,False
48,2,지하누수,,True,pipes_found,4.0,PIPE_LM,10.199509662987534,2.608695652173913,3.0,6.1987435595469895,23,13,False
49,1,지하누수,,True,pipes_found,4.0,PIPE_LM,15.979149500815902,3.0,3.0,6.73510530037479,23,16,False
50,1,지상누수,,True,pipes_found,4.0,PIPE_LM,16.097073282060716,2.8461538461538463,3.0,5.732738972398413,13,7,False
51,1,지상누수,,True,pipes_found,4.0,PIPE_LM,17.091665366693515,2.652173913043478,1.0,8.166937244229997,23,14,False
52,1,지상누수,,True,pipes_found,4.0,PIPE_LM,18.10232975348956,2.6842105263157894,3.0,6.415781639834555,19,10,False
53,4,지상누수,,True,pipes_found,4.0,PIPE_LM,18.422336406308805,2.7333333333333334,2.0,9.716638696431717,15,9,True
54,2,지상누수,,True,pipes_found,4.0,PIPE_LM,19.427545048248287,2.8,2.0,6.6907869764584875,25,15,False
55,8,지하누수,,True,pipes_found,3.0,PIPE_LM,13.0061280368014,2.3636363636363638,2.0,7.013662752233789,11,5,True
56,3,지하누수,,True,pipes_found,4.0,PIPE_LM,11.755443694131351,2.7,2.0,6.652311210769274,30,19,False
57,1,지하누수,,True,pipes_found,4.0,PIPE_LM,8.906640285452866,2.84375,2.0,6.4383555202826175,32,19,False
58,1,지하누수,,True,pipes_found,4.0,PIPE_LM,12.968175286045886,3.142857142857143,3.0,7.172483455882782,14,10,False
59,3,지상누수,,True,pipes_found,4.0,PIPE_LM,9.389350921439723,2.7142857142857144,2.0,6.9077191577657375,14,7,False
60,3,지상누수,,True,pipes_found,4.0,PIPE_LM,8.13035467493848,2.71875,2.0,4.8820550897144965,32,16,False
61,3,지상누수,,True,pipes_found,4.0,PIPE_LM,8.13035467493848,2.71875,2.0,4.8820550897144965,32,16,False
62,2,지하누수,,True,pipes_found,4.0,PIPE_LM,17.989296778214037,2.5,2.0,12.543811062619536,14,7,False
63,2,지상누수,,True,pipes_found,4.0,PIPE_LM,18.17746871140286,2.909090909090909,3.0,5.928930028630422,33,24,False
64,2,지상누수,,True,pipes_found,4.0,PIPE_LM,18.17746871140286,2.909090909090909,3.0,5.928930028630422,33,24,False
65,2,지하누수,,True,pipes_found,4.0,PIPE_LM,10.07359980370558,2.5555555555555554,4.0,10.07359980370558,9,5,False
66,2,지하누수,,True,pipes_found,4.0,PIPE_LM,10.07359980370558,2.5555555555555554,4.0,10.07359980370558,9,5,False
67,2,지상누수,,True,pipes_found,4.0,PIPE_LM,15.339913433000753,2.5714285714285716,2.0,8.609730846277138,7,4,False
68,3,지상누수,,True,pipes_found,4.0,PIPE_LM,18.053165231537818,2.5384615384615383,2.0,6.362511717438663,13,6,False
69,5,지상누수,,True,pipes_found,4.0,PIPE_LM,17.644428611327378,2.8947368421052633,2.0,5.67822043494875,19,9,True
70,2,지상누수,,True,pipes_found,3.0,PIPE_LM,12.133579752688295,1.8,1.0,7.833574632586767,5,1,False
71,2,지상누수,,True,pipes_found,2.0,PIPE_LM,17.370373546692043,2.0,2.0,17.370373546692043,1,0,False
72,2,지하누수,,True,pipes_found,4.0,PIPE_LM,12.20987411478932,2.4583333333333335,2.0,7.79892656670592,24,10,False
73,5,지상누수,,True,pipes_found,4.0,PIPE_LM,13.156815483897574,2.7857142857142856,2.0,7.459906371661694,14,6,True
74,2,지하누수,,True,pipes_found,4.0,PIPE_LM,19.09381672917445,2.8666666666666667,2.0,10.009238918070167,15,7,False
75,1,지상누수,,True,pipes_found,4.0,PIPE_LM,17.368535331369813,2.625,2.0,8.67909456818191,40,20,False
76,3,지상누수,,True,pipes_found,4.0,PIPE_LM,16.450995761253225,3.0,2.0,9.423157556108693,14,8,False
77,2,지상누수,,True,pipes_found,4.0,PIPE_LM,18.19225762465225,2.5714285714285716,1.0,6.088196816731687,14,7,False
78,1,지하누수,,True,pipes_found,4.0,PIPE_LM,18.073580073747028,2.782608695652174,2.0,6.005482031451364,23,14,False
79,2,지상누수,,True,pipes_found,4.0,PIPE_LM,17.989296778214037,2.5,2.0,12.543811062619536,14,7,False
80,1,지상누수,,True,pipes_found,4.0,PIPE_LM,19.4836738940234,2.4545454545454546,1.0,8.12914158227518,22,11,False
81,2,지하누수,,True,pipes_found,4.0,PIPE_LM,10.199509662987534,2.608695652173913,3.0,6.1987435595469895,23,13,False
82,1,지하누수,,True,pipes_found,4.0,PIPE_LM,16.01551415336695,2.5294117647058822,3.0,8.339612530030065,17,9,False
83,2,지하누수,,True,pipes_found,4.0,PIPE_LM,12.06751852037072,2.3846153846153846,2.0,8.148446710926004,26,9,False
84,3,지하누수,,True,pipes_found,4.0,PIPE_LM,12.042633169948349,2.5405405405405403,3.0,6.522930286884179,37,20,False
85,1,지하누수,,True,pipes_found,4.0,PIPE_LM,15.91426397051952,2.6923076923076925,2.0,5.229881326042362,26,13,False
86,1,지하누수,,True,pipes_found,4.0,PIPE_LM,19.438372183381457,3.0,2.0,7.697617587402752,16,8,False
87,1,지하누수,,True,pipes_found,4.0,PIPE_LM,16.19264684042307,2.6666666666666665,3.0,7.69949872156625,24,11,False
88,2,지하누수,,True,pipes_found,4.0,PIPE_LM,13.268693089787144,2.533333333333333,3.0,7.737859981959252,15,6,False
89,1,지하누수,,True,pipes_found,5.0,PIPE_LM,18.309921739260037,2.533333333333333,3.0,3.3725953026007023,15,8,False
90,3,지하누수,,True,pipes_found,4.0,PIPE_LM,10.611555558987874,2.75,3.0,7.161696741318339,20,13,False
91,1,지하누수,,True,pipes_found,4.0,PIPE_LM,7.645698499733948,2.8666666666666667,4.0,7.645698499733948,15,9,False
92,3,지하누수,,True,pipes_found,4.0,PIPE_LM,13.725336855141213,3.0526315789473686,4.0,7.565882625721662,19,12,False
93,5,지상누수,,True,pipes_found,4.0,PIPE_LM,13.986014467152236,2.5,4.0,13.986014467152236,10,4,True
94,1,지하누수,,True,pipes_found,4.0,PIPE_LM,10.430873325827868,2.6666666666666665,4.0,8.160310197670109,18,8,False
95,1,지상누수,,True,pipes_found,4.0,PIPE_LM,15.569087388323572,2.588235294117647,2.0,5.650526069692858,17,8,False
96,1,지상누수,,True,pipes_found,4.0,PIPE_LM,15.598641553046297,2.5833333333333335,2.0,8.270807794151422,12,6,False
97,3,지상누수,,True,pipes_found,4.0,PIPE_LM,19.69327331417608,2.8,2.0,5.907911695202044,30,17,False
98,2,지상누수,,True,pipes_found,4.0,PIPE_LM,19.346011801843435,2.090909090909091,1.0,7.012625867994816,11,4,False
99,1,지하누수,,True,pipes_found,4.0,PIPE_LM,13.813576895594782,3.0,2.0,3.9248645328867764,20,11,False
100,1,지하누수,,True,pipes_found,4.0,PIPE_LM,19.56650612604247,2.8461538461538463,3.0,3.897708721772081,26,17,False
101,1,지하누수,,True,pipes_found,4.0,PIPE_LM,15.717461930142111,2.8,2.0,11.564153995010981,15,8,False
102,1,지상누수,,True,pipes_found,4.0,PIPE_LM,18.763424886571254,2.4864864864864864,2.0,6.582541853359973,37,16,False
103,1,지상누수,,True,pipes_found,4.0,PIPE_LM,18.748032730023578,3.0,2.0,8.18409949755132,12,6,False
104,1,지상누수,,True,pipes_found,4.0,PIPE_LM,10.65941574795059,2.4166666666666665,3.0,5.1312245404224335,12,6,False
105,5,지하누수,,True,pipes_found,4.0,PIPE_LM,15.807611616929854,2.5,1.0,9.199037495156258,14,7,True
106,6,지하누수,,True,pipes_found,4.0,PIPE_LM,14.430932888548476,2.625,2.0,12.625001907829875,8,4,True
107,1,지상누수,,True,pipes_found,4.0,PIPE_LM,10.505299050859637,2.9411764705882355,2.0,5.6857983581755915,17,10,False
108,1,지하누수,,True,pipes_found,4.0,PIPE_LM,12.985383529734525,2.65,2.0,10.046329380807649,20,12,False
109,1,지상누수,,True,pipes_found,4.0,PIPE_LM,12.45410073892427,2.652173913043478,2.0,6.427391553092102,23,12,False
110,3,지하누수,,True,pipes_found,4.0,PIPE_LM,16.299633738891647,3.0952380952380953,2.0,7.364573284571344,21,16,False
111,3,지하누수,,True,pipes_found,4.0,PIPE_LM,16.08222880209354,2.8095238095238093,3.0,6.245337346510557,21,14,False
112,1,지하누수,,True,pipes_found,4.0,PIPE_LM,6.805987223962162,2.7333333333333334,2.0,3.313278448757662,15,8,False
113,1,지상누수,,True,pipes_found,3.0,PIPE_LM,19.504541765469586,2.3,3.0,13.433434039123338,10,4,False
114,2,지상누수,,True,pipes_found,4.0,PIPE_LM,18.164145056922525,2.4,1.0,6.83844964860248,10,4,False
115,3,지상누수,,False,no_pipes_within_20.0m,,,,,,,0,0,False
116,1,지상누수,,True,pipes_found,4.0,PIPE_LM,17.187511027942357,2.789473684210526,2.0,9.144656761786857,19,11,False
117,1,지상누수,,True,pipes_found,4.0,PIPE_LM,14.02628982804397,2.1666666666666665,1.0,6.769330100730926,12,4,False
118,1,지하누수,,True,pipes_found,4.0,PIPE_LM,19.586466943885128,2.25,2.0,13.63004102262344,8,2,False
119,1,지상누수,,True,pipes_found,4.0,PIPE_LM,15.446758886520506,2.875,4.0,4.406695766038951,16,10,False
120,3,지상누수,,True,pipes_found,4.0,PIPE_LM,9.150928815063992,2.5454545454545454,3.0,7.205037688618996,22,12,False
121,5,지상누수,,True,pipes_found,4.0,PIPE_LM,8.639659298567468,2.5416666666666665,4.0,8.639659298567468,24,11,True
122,6,지상누수,,True,pipes_found,4.0,PIPE_LM,14.430932888548476,2.625,2.0,12.625001907829875,8,4,True
123,3,지상누수,,True,pipes_found,4.0,PIPE_LM,9.150928815063992,2.5454545454545454,3.0,7.205037688618996,22,12,False
124,1,지상누수,,True,pipes_found,4.0,PIPE_LM,16.68046385217066,2.7058823529411766,3.0,5.921560373739306,17,9,False
125,1,지상누수,,True,pipes_found,3.0,PIPE_LM,19.197058949123193,2.5,2.0,6.847839780117106,8,4,False
126,1,지상누수,,True,pipes_found,4.0,PIPE_LM,19.701960632222512,2.6,3.0,7.044471821146006,15,7,False
127,2,지상누수,,True,pipes_found,4.0,PIPE_LM,19.804873009062423,2.5714285714285716,3.0,2.09786552032045,21,12,False
128,1,지상누수,,True,pipes_found,4.0,PIPE_LM,19.019857019968722,2.6956521739130435,2.0,8.23573729704595,23,12,False
129,1,지상누수,,True,pipes_found,4.0,PIPE_LM,11.226030755069578,2.8,2.0,5.093862910545564,20,11,False
130,1,지상누수,,True,pipes_found,4.0,PIPE_LM,16.784513219843745,2.8333333333333335,4.0,6.822765502270253,12,6,False
131,6,지상누수,,True,pipes_found,4.0,PIPE_LM,15.438208536861653,2.53125,2.0,5.6052002124318205,32,14,True
132,1,지상누수,,True,pipes_found,4.0,PIPE_LM,19.077150103076786,2.6666666666666665,2.0,8.208848578778982,15,8,False
133,3,지상누수,,True,pipes_found,4.0,PIPE_LM,19.600862045766757,2.6875,3.0,5.136049570307642,48,25,False
134,4,지상누수,,True,pipes_found,4.0,PIPE_LM,7.9760874585567105,2.8333333333333335,2.0,7.316671911166631,24,16,True
135,1,지상누수,,True,pipes_found,4.0,PIPE_LM,18.401913044566403,2.75,2.0,10.843403597846805,12,7,False
136,2,지상누수,,True,pipes_found,4.0,PIPE_LM,18.164145056922525,2.4,1.0,6.83844964860248,10,4,False
137,5,지상누수,,True,pipes_found,4.0,PIPE_LM,19.460815626219773,2.789473684210526,2.0,5.820459434188598,19,10,True
138,3,지하누수,,True,pipes_found,3.0,PIPE_LM,19.271479665997695,2.0,2.0,17.554500403424555,6,1,False
139,1,지하누수,,True,pipes_found,4.0,PIPE_LM,19.48139437728378,2.8421052631578947,4.0,3.923703861154455,19,11,False
140,1,지하누수,,True,pipes_found,3.0,PIPE_LM,18.241314671176994,2.076923076923077,2.0,3.782140711628115,26,6,False
141,3,지하누수,,True,pipes_found,4.0,PIPE_LM,17.158112033960027,2.4193548387096775,2.0,5.833602049708291,31,12,False
142,1,지하누수,,True,pipes_found,4.0,PIPE_LM,18.059638150888457,2.7777777777777777,2.0,11.703164151244838,9,5,False
143,1,지상누수,,True,pipes_found,4.0,PIPE_LM,9.049230638567256,2.375,3.0,6.0443463778090525,8,4,False
144,2,지상누수,,True,pipes_found,4.0,PIPE_LM,18.12624482442255,2.75,3.0,6.005438544641841,16,10,False
145,2,지상누수,,True,pipes_found,5.0,PIPE_LM,14.12944398666807,2.8,3.0,6.708910370022841,20,11,False
146,3,지하누수,,True,pipes_found,4.0,PIPE_LM,17.85951524663871,2.4166666666666665,1.0,6.36690903220556,12,5,False
147,1,지하누수,,True,pipes_found,4.0,PIPE_LM,14.828053792228038,2.8666666666666667,2.0,10.37055753986661,15,9,False
148,1,지하누수,,True,pipes_found,5.0,PIPE_LM,16.761983227333598,2.6666666666666665,1.0,3.798946038134931,18,9,False
149,2,지상누수,,True,pipes_found,4.0,PIPE_LM,17.973372940754874,2.611111111111111,2.0,9.5926702856828,36,21,False
150,1,지하누수,,True,pipes_found,4.0,PIPE_LM,15.03491038474558,2.764705882352941,2.0,4.308779505308902,34,21,False
151,2,지상누수,,True,pipes_found,5.0,PIPE_LM,14.12944398666807,2.8,3.0,6.708910370022841,20,11,False
152,1,지하누수,,True,pipes_found,4.0,PIPE_LM,18.11300409291538,2.84375,2.0,3.8214370675362157,32,21,False
153,2,지하누수,,True,pipes_found,4.0,PIPE_LM,12.673535048526809,2.7857142857142856,4.0,5.395474824457001,28,16,False
154,1,지하누수,,True,pipes_found,4.0,PIPE_LM,15.981466242994374,2.9523809523809526,4.0,7.25366383903139,21,12,False
155,2,지하누수,,True,pipes_found,3.0,PIPE_LM,15.23687961545413,2.3636363636363638,2.0,4.270637004838,11,5,False
156,3,지하누수,,True,pipes_found,6.0,PIPE_LM,13.828406302160772,3.0833333333333335,3.0,6.8405370678893425,24,17,False
157,1,지하누수,,True,pipes_found,4.0,PIPE_LM,19.4530237516228,2.6363636363636362,3.0,5.752514580463155,33,18,False
158,2,지상누수,,True,pipes_found,4.0,PIPE_LM,18.68308174726215,2.7586206896551726,2.0,7.35265838430168,29,18,False
159,1,지하누수,,True,pipes_found,4.0,PIPE_LM,15.03825077793557,2.8461538461538463,1.0,9.310627431182912,13,8,False
160,1,지상누수,,True,pipes_found,4.0,PIPE_LM,9.812750462912541,2.6470588235294117,2.0,6.946425497681526,17,7,False
161,2,지하누수,,True,pipes_found,3.0,PIPE_LM,12.133579752688295,1.8,1.0,7.833574632586767,5,1,False
162,1,지하누수,,True,pipes_found,4.0,PIPE_LM,14.975562288679521,2.814814814814815,2.0,6.187959436367659,27,16,False
163,3,지하누수,,True,pipes_found,5.0,PIPE_LM,13.441699725833137,2.875,2.0,6.770594574526155,16,9,False
164,1,지하누수,,True,pipes_found,4.0,PIPE_LM,15.724121959471542,2.8095238095238093,3.0,7.863997955257625,21,14,False
165,3,지하누수,,True,pipes_found,4.0,PIPE_LM,11.658668397324638,2.8076923076923075,3.0,6.656919634375303,26,17,False
166,1,지하누수,,True,pipes_found,4.0,PIPE_LM,19.19082830971575,2.588235294117647,3.0,5.740884682253551,17,9,False
167,2,지하누수,,True,pipes_found,4.0,PIPE_LM,15.499710442100858,2.608695652173913,2.0,10.95345650313224,23,13,False
168,4,지상누수,,True,pipes_found,6.0,PIPE_LM,17.77310924891065,2.7777777777777777,3.0,12.350722113549704,9,6,True
169,1,지하누수,,True,pipes_found,4.0,PIPE_LM,10.358108886421824,2.65,4.0,5.290728421037395,20,10,False
170,1,지하누수,,True,pipes_found,3.0,PIPE_LM,16.55137554085604,2.1,1.0,3.138131964070036,10,3,False
171,1,지하누수,,True,pipes_found,4.0,PIPE_LM,8.481853728709687,2.869565217391304,2.0,5.78434857943339,23,13,False
172,1,지하누수,,True,pipes_found,4.0,PIPE_LM,8.188975845781822,2.8333333333333335,3.0,5.915741151451424,24,13,False
173,2,지하누수,,True,pipes_found,4.0,PIPE_LM,12.042987241307708,2.6451612903225805,2.0,8.568053252136986,31,14,False
174,3,지상누수,,True,pipes_found,4.0,PIPE_LM,15.11080591363337,2.92,2.0,3.012925232672318,25,15,False
175,3,지상누수,,True,pipes_found,4.0,PIPE_LM,15.575170374092824,2.3,1.0,5.4190907145906895,10,4,False
176,3,지상누수,,True,pipes_found,3.0,PIPE_LM,19.879958122390146,2.142857142857143,2.0,12.455145519056467,7,2,False
177,1,지상누수,,True,pipes_found,4.0,PIPE_LM,9.911730124960355,2.7333333333333334,2.0,6.6172218542818495,15,8,False
178,1,지상누수,,True,pipes_found,4.0,PIPE_LM,18.83748355422067,2.411764705882353,2.0,10.210581409090233,17,7,False
179,1,지하누수,,True,pipes_found,3.0,PIPE_LM,14.065823915897765,2.5384615384615383,3.0,7.981684355725953,13,7,False
180,1,지상누수,,True,pipes_found,4.0,PIPE_LM,19.917022004748556,2.3125,1.0,9.432859820894622,16,6,False
181,1,지상누수,,True,pipes_found,4.0,PIPE_LM,12.189330252532132,2.52,1.0,8.316391245630902,25,12,False
182,1,지상누수,,True,pipes_found,3.0,PIPE_LM,15.806663601760409,2.0,1.0,8.323761731223664,6,1,False
183,1,지상누수,,True,pipes_found,4.0,PIPE_LM,15.381617556739693,2.823529411764706,2.0,5.605657757599474,17,10,False
184,1,지상누수,,True,pipes_found,3.0,PIPE_LM,16.426129714540565,2.2666666666666666,1.0,10.478936970181492,15,6,False
185,1,지상누수,,True,pipes_found,4.0,PIPE_LM,18.26745715307503,2.875,3.0,9.131810497936184,24,15,False
186,1,지상누수,,True,pipes_found,4.0,PIPE_LM,15.289258865906126,2.736842105263158,4.0,5.712219451120088,19,10,False
187,3,지상누수,,True,pipes_found,4.0,PIPE_LM,15.11080591363337,2.92,2.0,3.012925232672318,25,15,False
188,9,지상누수,,True,pipes_found,4.0,PIPE_LM,19.96965567957763,2.3846153846153846,2.0,12.381639848352378,13,5,True
189,2,지상누수,,True,pipes_found,5.0,PIPE_LM,12.568064819051028,2.9,4.0,7.360544450833875,20,13,False
190,4,지상누수,,True,pipes_found,4.0,PIPE_LM,7.9760874585567105,2.8333333333333335,2.0,7.316671911166631,24,16,True
191,1,지상누수,,True,pipes_found,4.0,PIPE_LM,18.601300018930335,2.7777777777777777,1.0,7.3145256330329005,18,9,False
192,1,지상누수,,True,pipes_found,4.0,PIPE_LM,14.702339431808955,2.1666666666666665,1.0,6.00433699963962,12,4,False
193,2,지상누수,,True,pipes_found,5.0,PIPE_LM,9.880222378353094,2.8,1.0,8.93914247276708,20,12,False
194,1,지하누수,,True,pipes_found,4.0,PIPE_LM,10.813920180599565,2.75,2.0,8.730049618203768,16,9,False
195,3,지상누수,,True,pipes_found,4.0,PIPE_LM,14.222730730547733,2.761904761904762,1.0,6.213087946018192,21,13,False
196,3,지상누수,,True,pipes_found,4.0,PIPE_LM,18.400844005740176,2.6818181818181817,3.0,5.874235850960004,22,12,False
197,1,지상누수,,True,pipes_found,3.0,PIPE_LM,16.7449758293876,2.3333333333333335,2.0,8.045925134416144,18,10,False
198,1,지상누수,,True,pipes_found,4.0,PIPE_LM,15.483471370103914,2.5714285714285716,3.0,8.099290284154655,28,15,False
199,1,지상누수,,True,pipes_found,4.0,PIPE_LM,19.65071339001999,3.0,4.0,4.978746219964596,15,9,False
200,3,지상누수,,True,pipes_found,4.0,PIPE_LM,12.042633169948349,2.5405405405405403,3.0,6.522930286884179,37,20,False
201,3,지상누수,,True,pipes_found,3.0,PIPE_LM,13.457961231185845,2.375,2.0,9.271738029813392,8,3,False
202,1,지상누수,,True,pipes_found,4.0,PIPE_LM,14.97624784622355,2.8,2.0,8.541840825304524,15,10,False
203,2,지하누수,,True,pipes_found,2.0,PIPE_LM,17.370373546692043,2.0,2.0,17.370373546692043,1,0,False
204,2,지하누수,,True,pipes_found,4.0,PIPE_LM,7.899557786647488,2.6470588235294117,3.0,4.193490876978073,17,10,False
205,1,지상누수,,True,pipes_found,4.0,PIPE_LM,11.778106101207316,2.625,2.0,8.99226039952312,16,9,False
206,3,지상누수,,True,pipes_found,4.0,PIPE_LM,18.323593775596315,2.3,2.0,7.355037977457866,10,3,False
207,3,지상누수,,True,pipes_found,4.0,PIPE_LM,12.311377786205489,3.0833333333333335,2.0,4.804301100450559,12,9,False
208,3,지하누수,,True,pipes_found,4.0,PIPE_LM,10.93717027064938,2.52,2.0,7.72641460378813,25,13,False
209,1,지상누수,,True,pipes_found,4.0,PIPE_LM,19.561586551566545,2.5,2.0,9.177341455696398,10,3,False
210,1,지하누수,,True,pipes_found,4.0,PIPE_LM,12.57446039493854,2.4,2.0,6.17432164872953,15,5,False
211,1,지하누수,,True,pipes_found,4.0,PIPE_LM,19.31632102059081,2.5,3.0,8.43684074841603,18,7,False
212,1,지하누수,,True,pipes_found,4.0,PIPE_LM,18.787530100903638,3.0,2.0,6.394883577954909,8,4,False
213,1,지하누수,,True,pipes_found,4.0,PIPE_LM,19.49512380710217,2.6666666666666665,3.0,6.5839138414618485,18,10,False
214,5,지하누수,,True,pipes_found,3.0,PIPE_LM,19.344399398242142,2.4375,1.0,6.95632127279419,16,10,True
215,1,지하누수,,True,pipes_found,4.0,PIPE_LM,19.130739817182924,2.8,2.0,7.86878935733834,15,7,False
