region_code,total_repairs,total_pipes,matched_count,STD_DIP_corr,STD_DIP_p,K_age_corr,K_age_p,K_soil_corr,K_soil_p,K_traffic_corr,K_traffic_p,hoop_stress_corr,hoop_stress_p,K_stress_corr,K_stress_p,K_total_corr,K_total_p,D_final_corr,D_final_p,K_repair_corr,K_repair_p,best_factor,best_corr,best_strategy
0470,193,978,157,-0.10189932069479532,0.20412021666190927,0.07040525192506258,0.38091388006281246,,,-0.08079813096558926,0.3144380367103144,-0.05960218936179427,0.45838731388650666,-0.09591946655483126,0.2320789060122746,0.1812558637798236,0.023096644656618665,0.18125586377982333,0.023096644656618866,0.26062733243886116,0.0009782071141276022,K_repair,0.26135385789355214,avg
0480,157,759,128,0.004487837281682949,0.9599022496428372,0.07836123932490612,0.3792862010092207,,,-0.11149993684812376,0.21020056584901053,-0.10898021571450087,0.22075384094773823,-0.024456222992914597,0.784071333106078,0.10449926843078391,0.24043769200203213,0.10449926843078447,0.24043769200203005,0.08429375290550382,0.3441462414807143,K_total,0.1681013875375838,avg
0490,306,1102,226,0.0792880843793411,0.23514016705535543,0.0401392759882971,0.5482919405316089,,,-0.03006380995820407,0.6530323134986931,0.010433731295203922,0.8760425961754185,0.0692302268011779,0.30009428538173133,0.15083489876081402,0.023331453151522324,0.15083489876081388,0.023331453151522324,0.13741744785476975,0.0390002186310198,K_repair,0.31460841401356804,avg
