cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,1,35.8899151,128.601287,177107,PIPE_LM,5.224894916006969,89,40,200,33.57500231165637,1.6334839151266256,1.840520191649555,1.63302975611715,1.0,1.3,1.0053365201679345,1.4,1.6,1.126835134024397,9.846153846153848,17.857142857142858,9.012895152716451,2.0307692307692307,3.9746031746031742,1.8528398079065667,6.40707057581714,20.81167849036323,7.311162849359593,0.0331402521998853,0.1076473664074793,0.03781662428016998,0.1295,0.6285,0.23734429334744078
1,1,35.894775800000005,128.6046433,106606,PIPE_LM,6.899950679069789,136,80,300,38.65528418530115,1.7535112936344968,1.761779603011636,1.6138527331359962,1.0,1.0,1.0,1.0,1.6,1.0740609473681129,6.666666666666667,20.833333333333332,8.674611675620353,2.1333333333333337,4.966666666666667,1.861499608200614,5.647396206010904,15.559841291494475,5.065199974995503,0.0292108745057811,0.0804825010881906,0.02619949361066544,0.0454,0.5267,0.11972349424944805
2,3,35.890277250001176,128.60406135000073,4800,SPLY_LS,3.6948960843849665,142,13,200,23.2037250681558,1.5166324435318277,1.863353867214237,1.59675058351732,1.0,1.0,1.0,1.0,1.6,1.1012131676761643,7.471264367816092,17.857142857142858,8.566591477347101,1.547126436781609,3.9746031746031742,1.713742499907882,9.400548107302328,55.12823608256897,9.521258275231695,0.0486238650576159,0.2851480447252839,0.049248232365722115,0.507,1.0703,0.3924397224988858
3,1,35.890979,128.6032946,143987,SPLY_LS,6.927565607859949,195,13,150,23.995952117109784,1.6584531143052703,1.9886379192334016,1.6164145251698228,1.0,1.0,1.0,1.0,1.6,1.0526650735354857,7.471264367816092,17.857142857142858,8.357714444854619,1.547126436781609,3.3000000000000003,1.7101174095637193,8.92309547510458,55.12823608256897,9.6256113265925,0.0461542651902046,0.2851480447252839,0.04978799330623337,0.4269,1.0703,0.39634557841943213
4,3,35.895232699999994,128.6046783,245452,SPLY_LS,7.989790726363709,145,20,300,36.235730374121594,1.1906639288158796,1.7734976043805613,1.590713660708659,1.0,1.0,1.0,1.0,1.6,1.069397397463914,9.523809523809524,20.833333333333332,9.072718820524216,1.7523809523809524,4.966666666666667,1.8646041630307437,5.330425369608591,15.559841291494475,5.765015836668822,0.0275713587030319,0.0804825010881906,0.029819256164377573,0.278,0.5267,0.16987635414798868
5,1,35.8966337,128.6042461,245230,SPLY_LS,6.555749360882078,145,13,200,22.992362709792882,1.6585626283367556,1.7734976043805613,1.6360947502223524,1.0,1.0,1.0,1.0,1.4,1.008164035378941,7.471264367816092,20.0,8.030394141995888,1.547126436781609,3.9746031746031742,1.6756498326766107,4.310263345041433,18.67599719135964,5.556730719780352,0.0222946216390595,0.0966006616724481,0.02874191181152784,0.1545,0.6711,0.19457946563847833
6,2,35.89416030000075,128.60489965000127,3933,SPLY_LS,4.761843962414774,113,13,200,23.766842508993623,1.6236824093086928,1.7535112936344968,1.6177682765598504,1.0,1.0,1.0,1.0,1.6,1.028529636276827,7.471264367816092,20.0,8.250282643984235,1.547126436781609,3.9746031746031742,1.6841544863797875,8.570215863063801,15.559841291494475,4.780927246458811,0.0443290130409043,0.0804825010881906,0.02472910713594581,0.4169,0.4169,0.15311074215169718
7,3,35.89571085000243,128.60505674999945,245473,PIPE_LM,6.466836512722925,105,40,200,33.992173478359305,1.65347022587269,1.7734976043805613,1.5667721498974583,1.0,1.0,1.0,1.0,1.6,1.0380213509756369,9.846153846153848,20.0,9.107568686085434,2.0307692307692307,3.9746031746031742,1.8468866229754028,4.321623876264371,15.559841291494475,6.31482288390041,0.0223533834187836,0.0804825010881906,0.032663105625830656,0.1141,0.5102,0.22184663523234727
8,1,35.8948437,128.6038297,106607,PIPE_LM,3.6087770252907525,127,100,300,40.44179231636205,1.7535112936344968,1.761779603011636,1.6208809299996663,1.0,1.0,1.0,1.4,1.6,1.1354377799971849,8.333333333333334,20.833333333333332,8.795621362154773,2.466666666666667,4.966666666666667,1.8919495219336324,8.32292562349076,15.559841291494475,5.155903952733048,0.0430499166412247,0.0804825010881906,0.02666865540031401,0.0309,0.5267,0.10982488323509126
9,1,35.8903724,128.6026803,212350,SPLY_LS,3.6700252173478445,182,13,150,22.92603192307387,1.5482819986310743,1.863353867214237,1.6237263306208374,1.0,1.0,1.0,1.0,1.6,1.0417799594970627,7.471264367816092,17.857142857142858,8.169844770382095,1.547126436781609,3.3000000000000003,1.6881988371280412,6.6892470045334855,55.12823608256897,8.467729459450899,0.0345997956685992,0.2851480447252839,0.043798907242536746,0.3231,1.0703,0.3504694749465329
