cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,6,35.89465282500078,128.6021798500012,72529,SPLY_LS,7.247402210383762,1,13,13,13.0,1.628227241615332,1.628227241615332,1.628227241615332,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,12.142286063149935,12.142286063149935,12.142286063149934,0.0505975131394489,0.0505975131394489,0.0505975131394489,0.6303,0.6303,0.6303
1,2,35.89478045000002,128.60240130000028,245509,SPLY_LS,6.470915259837637,5,13,50,20.979001769887944,1.6317864476386037,1.6690212183436004,1.5772097587814367,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,9.710965525874997,1.547126436781609,2.585714285714286,1.7710965525874993,10.7858176094392,12.326030195023309,8.686204080857976,0.0449450412694136,0.0513631841241718,0.03619584671513916,0.5473,0.6426,0.3995006237620935
2,1,35.8963622,128.6108785,37874,SPLY_LS,5.220132788024812,3,13,20,14.861732797662969,1.6792607802874744,1.6792607802874744,1.5855329008989134,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,8.017163030044268,1.547126436781609,1.7523809523809524,1.601716303004427,7.237984358431114,7.237984358431114,6.414942330815353,0.0301610427208003,0.0301610427208003,0.026731385439624056,0.3221,0.3221,0.2813113414485067
3,1,35.89607289999999,128.6121391,37859,SPLY_LS,4.679720226085752,3,13,80,35.43563533968632,1.6509514031485284,1.6814510609171802,1.6660458036187311,1.0,1.0,1.0,1.0,1.6,1.2009161373703254,7.471264367816092,7.471264367816092,7.201836597396115,1.547126436781609,2.1333333333333337,1.7434238123733063,8.169619741799677,12.146575846211446,9.957604486182879,0.0340432139450663,0.0506153888799554,0.041493835774148335,0.3846,0.4833,0.31530628501218505
4,2,35.8970202000041,128.60609735001313,72403,SPLY_LS,9.637130757047583,1,13,13,13.0,1.7041752224503766,1.7041752224503766,1.7041752224503766,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,9.139514099693496,9.139514099693496,9.139514099693496,0.0380848122291277,0.0380848122291277,0.0380848122291277,0.4252,0.4252,0.42519999999999997
5,3,35.89471045000003,128.6090872500002,143900,SPLY_LS,3.276531664324271,4,13,40,22.551469629076234,1.6168925393566052,1.7134839151266257,1.5908386771858714,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,8.659228937904667,1.547126436781609,2.0307692307692307,1.7136024893400366,10.558588125207828,13.536370798799624,10.868585210125051,0.0439981646471472,0.0564067339371379,0.04528993799985153,0.5395,0.5822,0.5132875873908377
7,1,35.8915342,128.5965834,71406,SPLY_LS,5.583393567819433,4,13,40,18.462688768440568,1.6013415468856946,1.6421902806297055,1.5297821095303645,1.3,1.3,1.3000000000000003,1.0,1.4,1.0809287224954158,7.471264367816092,14.285714285714286,8.849976183727323,1.547126436781609,2.2285714285714286,1.6849976183727322,11.451396244930214,13.543397686557356,10.874185243633997,0.0477185407224364,0.0564360153297688,0.045313273619485006,0.4387,0.5217,0.3818374002023525
8,2,35.89294015000079,128.59732759999397,105136,SPLY_LS,6.119350646609928,2,13,80,41.46057786800531,1.6793702943189597,1.7134839151266257,1.6938612400108428,1.3,1.3,1.3000000000000003,1.0,1.4,1.1699138977194343,7.471264367816092,7.471264367816092,7.129483539070102,1.547126436781609,2.1333333333333337,1.7961381834394015,8.663168439046087,13.718478532055126,10.810587044254996,0.036099856043927,0.0571655859670003,0.04504825674276277,0.2886,0.2886,0.20789089858326856
9,1,35.89510799999999,128.6111366,177234,SPLY_LS,2.0933619232941627,3,13,100,31.524150911692995,1.7447501711156743,1.7447501711156743,1.7215494405648515,1.0,1.0,1.0,1.2,1.2,1.1999999999999997,7.471264367816092,8.333333333333334,7.654817190960098,1.547126436781609,2.466666666666667,1.7429161148018812,8.070781590385156,8.29082932238193,7.974216332107968,0.0336313504262144,0.0345483003278316,0.033228958166710475,0.2775,0.2775,0.2259921680628332
10,4,35.89534400000001,128.6100321,106458,SPLY_LS,6.808682973195061,4,13,25,17.370450168183382,1.7146338124572211,1.73347022587269,1.60154568783634,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,8.271745748137894,1.547126436781609,1.7523809523809524,1.6271745748137894,16.922221882723523,18.68360369483111,15.113070005830991,0.070515744696403,0.0778555107765459,0.06297691836779798,0.8665,0.9671,0.780449147183977
