cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,6,35.89465282500078,128.6021798500012,72529,SPLY_LS,7.247402210383762,24,13,150,21.18450534829847,1.6274058863791925,1.7419028062970567,1.6127640134977108,1.0,1.0,1.0,1.0,1.4,1.0107361055058999,7.471264367816092,17.857142857142858,8.691596198392709,1.547126436781609,3.3000000000000003,1.7122364790646223,3.8042036930865217,9.016917493747023,4.040547914952357,0.0158523069992761,0.0375739460423185,0.01683716518900216,1.2892,2.8518,1.1869654451606848
1,2,35.89478045000002,128.60240130000028,245509,SPLY_LS,6.470915259837637,12,13,50,19.05285850952585,1.630965092402464,1.6897741273100615,1.6004505701903966,1.0,1.0,1.0,1.0,1.4,1.014601335997651,7.471264367816092,17.857142857142858,9.104766555409768,1.547126436781609,2.585714285714286,1.7104766555409763,5.023131476833377,5.023131476833377,3.527252986290219,0.0209316400205385,0.0209316400205385,0.014698239556520599,2.0161,2.0161,0.9800543543211339
2,1,35.8963622,128.6108785,37874,SPLY_LS,5.220132788024812,20,13,80,24.543506434491018,1.6784394250513346,1.7283230663928817,1.6093638994443191,1.0,1.0,1.0,1.0,1.2,1.0312482020298892,7.471264367816092,9.846153846153848,7.931424636625742,1.547126436781609,2.1333333333333337,1.6889145270866763,2.898233838973815,8.313526719908335,5.020573781579222,0.0120770853186958,0.034642881518194,0.02092098197652966,0.691,3.7106,1.7061139297547943
3,1,35.89607289999999,128.6121391,37859,SPLY_LS,4.679720226085752,18,13,150,37.482919892961306,1.6501300479123886,1.7023134839151268,1.621682614783057,1.0,1.0,1.0,1.0,1.6,1.163129976053565,7.471264367816092,12.5,7.988944797285388,1.547126436781609,3.3000000000000003,1.8168397264626923,6.576928504318982,11.330398627606204,6.397770192361671,0.0274063899239224,0.0472143376011664,0.026659828280080664,2.9032,4.0667,1.862791060036502
4,2,35.8970202000041,128.60609735001313,72403,SPLY_LS,9.637130757047583,22,13,100,33.54008198859581,1.7033538672142368,1.712662559890486,1.6688972178605292,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,16.3265306122449,8.083153594614918,1.547126436781609,2.840816326530613,1.7839899143086686,4.87159439023195,5.531159012045702,4.2227888844822985,0.020300177403816,0.023048616161145,0.017596572421081924,1.8008,2.18,1.0882689137437058
5,3,35.89471045000003,128.6090872500002,143900,SPLY_LS,3.276531664324271,24,13,150,32.26406499977397,1.6160711841204654,1.808213552361396,1.5538443777914572,1.0,1.0,1.0,1.0,1.2,1.0818823251461804,7.471264367816092,17.857142857142858,9.020376873582698,1.547126436781609,3.3000000000000003,1.8362392508244108,6.052880729618639,12.5323032848234,6.156983900469597,0.0252226566443573,0.0522227344030233,0.02565645976245179,2.6679,4.6674,2.0498883360453037
6,3,35.8915603,128.596439,71407,SPLY_LS,11.279771227711523,16,13,40,16.34370830537075,1.599917864476386,1.7410266940451746,1.5859732138950529,1.3,1.3,1.2999999999999998,1.0,1.4,1.049536419338826,7.471264367816092,14.285714285714286,8.315172989557174,1.547126436781609,2.2285714285714286,1.6315172989557174,3.903011208145274,7.547809861522197,4.733248463267111,0.0162640428549017,0.031452101083456,0.019723683008857164,0.8377,2.2992,1.0846308094499733
7,1,35.8915342,128.5965834,71406,SPLY_LS,5.583393567819433,14,13,40,17.08401378001221,1.6005201916495553,1.7410266940451746,1.580618415674283,1.3,1.3,1.2999999999999996,1.0,1.4,1.0544162853344614,7.471264367816092,14.285714285714286,8.448209381579598,1.547126436781609,2.2285714285714286,1.6448209381579597,3.511206738011605,7.547809861522197,4.4184025252834225,0.0146313740376312,0.031452101083456,0.018411704242982233,0.6526,2.2992,0.924643000075055
8,2,35.89294015000079,128.59732759999397,105136,SPLY_LS,6.119350646609928,15,13,300,56.87098384865332,1.67854893908282,1.765284052019165,1.6592006529480765,1.3,1.3,1.3,1.0,1.4,1.1259796650979315,7.471264367816092,20.833333333333332,9.16535616920005,1.547126436781609,4.966666666666667,2.051665618552922,5.1715167041106165,19.35919431283192,7.355677843313524,0.0215499686818641,0.0806707306612862,0.030651477356979567,1.3209,2.2031,1.0414390523201402
9,1,35.89510799999999,128.6111366,177234,SPLY_LS,2.0933619232941627,21,13,150,35.71718038334753,1.7439288158795343,1.7526899383983574,1.6390185772120405,1.0,1.0,1.0,1.2,1.2,1.1676459032990065,7.471264367816092,12.5,8.243464296638292,1.547126436781609,3.3000000000000003,1.819043968006399,4.78526973539599,9.135449829878205,5.563838583120711,0.0199404582508818,0.0380678762135939,0.02318479356779311,1.2393,4.2723,1.3787107040664892
10,4,35.89534400000001,128.6100321,106458,SPLY_LS,6.808682973195061,25,13,80,23.252370342480877,1.713812457221081,1.7400958247775495,1.5977204088530923,1.0,1.0,1.0,1.0,1.2,1.0268055179425457,7.471264367816092,11.428571428571429,8.209578085580638,1.547126436781609,2.16986301369863,1.6823628565373652,12.604472512292295,13.490284710596164,6.598051665541936,0.0525234671823476,0.0562146909032897,0.027494411192896487,6.2024,7.0042,2.7170571067515676
11,1,35.892652,128.6068654,3677,PIPE_LM,6.059643953820982,15,25,100,30.456199309944086,1.7326488706365502,1.7326488706365502,1.5567630294595367,1.0,1.0,1.0,1.0,1.6,1.037035064089454,8.928571428571429,16.3265306122449,9.587841372945023,1.692857142857143,2.840816326530613,1.819282810664776,2.526479450583996,5.1356417169384585,2.951984766416491,0.010527966194556,0.0214004758165684,0.012301068120895785,0.2592,1.0962,0.5714881666412462
