FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,design_pressure,thickness,K_material,fatigue_limit,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_repair,K_total,0243_low_total_cycles,0243_high_total_cycles,0243_low_fatigue_damage,0243_high_fatigue_damage,0243_D_base,0243_D_final_org,0243_D_final,0243_remaining_life_years,0461_low_total_cycles,0461_high_total_cycles,0461_low_fatigue_damage,0461_high_fatigue_damage,0461_D_base,0461_D_final_org,0461_D_final,0461_remaining_life_years,0470_low_total_cycles,0470_high_total_cycles,0470_low_fatigue_damage,0470_high_fatigue_damage,0470_D_base,0470_D_final_org,0470_D_final,0470_remaining_life_years,0480_low_total_cycles,0480_high_total_cycles,0480_low_fatigue_damage,0480_high_fatigue_damage,0480_D_base,0480_D_final_org,0480_D_final,0480_remaining_life_years,0490_low_total_cycles,0490_high_total_cycles,0490_low_fatigue_damage,0490_high_fatigue_damage,0490_D_base,0490_D_final_org,0490_D_final,0490_remaining_life_years,0520_low_total_cycles,0520_high_total_cycles,0520_low_fatigue_damage,0520_high_fatigue_damage,0520_D_base,0520_D_final_org,0520_D_final,0520_remaining_life_years
SA001,324795,2723063100,35803045,54000,4,200,47.56,,0,0,20119006912.0,1,200-DTC-95,IQT903,324795,SA005,,B,243,520,P0,1.3,SS00201,DTC,1995-01-01,1995-01-01,1995-01-01,11203.0,30.67214236824093,1.0,6.3,1.0,1000000,1.0346573590279973,1.6134428473648186,1.0,1.0,1.05,15.873015873015873,3.9746031746031747,0.3996,9.750730318806394,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.03977623584037813,0.05567081968219322,16.96273174544003,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.02260725913441465,0.031641119884526746,30.604443952978528,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03603541371642622,0.05043516503751013,18.82743586258259,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03428396072832395,0.0479838314353622,19.840353304155684,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.034322974796475794,0.04803843552514752,19.81666459509308,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.029030995123594017,0.04063178077498218,23.61127671312207
SA001,324625,2723061000,35803045,54000,4,150,56.0,,0,0,2004540000000.0,1,150-DTC-04,IQT903,324625,SA005,,B,243,520,P0,1.1,SS00201,DTC,2004-12-01,2004-12-01,2004-12-01,7581.0,20.75564681724846,1.0,6.0,1.0,1000000,1.0202732554054081,1.4151129363449693,1.0,1.2,1.05,12.5,3.3000000000000003,0.0168,6.104184140941349,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.0342754021777051,0.03485122893429054,27.693392760565988,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.019480800095746143,0.019808077537354675,49.48445504689537,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.031051915086361216,0.03157358725981208,30.67204257695588,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.029542678370160728,0.030038995366779425,32.290061394859926,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.02957629700823043,0.0300731787979687,32.252221413572194,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.025016168887204614,0.025436440524509652,38.313676732262735
SA001,324787,2723063100,35803045,54000,4,150,8.0,,0,0,2006540000000.0,1,150-DTC-06,IQT903,324787,SA005,,B,243,520,P0,1.1,SS00201,DTC,2006-07-18,2006-07-18,2006-07-18,6987.0,19.129363449691994,1.0,6.0,1.0,1000000,1.0202732554054081,1.3825872689938399,1.0,1.2,1.05,12.5,3.3000000000000003,1.1856,12.819297402234618,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.03348759909787625,0.07319049658831833,12.662976023032018,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.0190330435899759,0.04159862007025133,23.039258954052087,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.030338202254844644,0.06630717484818845,14.081324189871145,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.028863654594283795,0.06308440348126666,14.851778646000144,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.028896500524670195,0.06315619154671918,14.833760325149747,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.024441184681543632,0.05341865323998177,17.72005262857393
SA001,141955,2723063100,35803045,54000,13,25,36.28,,0,0,20119006912.0,1,25-STS-93,IQT903,141955,SA005,,B,243,520,P0,0.8,SS00201,STS,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,2.0,2.8,0.7,1000000,0.9306852819440055,1.6534154688569473,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.4136,2.706568532762283,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.010931580631687168,0.015452882380952979,63.712846144003976,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.0062130835376440355,0.008782814888813608,112.85871302760442,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.009903501985912756,0.013999590407286272,70.43066124845602,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.00942215554481454,0.013319159078149833,74.07981503430698,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009432877661243141,0.013334315861933302,73.99447368385745,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007978499154249486,0.011278406404447073,87.66500852511399
SA001,308754,2723063100,35803045,54000,13,40,2.24,,0,0,20119006912.0,1,40-STS-89,IQT903,308754,SA005,,B,243,520,P0,0.8,SS00201,STS,1989-01-01,1989-01-01,1989-01-01,13394.0,36.67077344284736,2.0,2.8,0.7,1000000,0.9541854634062923,1.7334154688569474,1.0,1.2,1.05,14.285714285714286,2.2285714285714286,4.4568,17.740613886208898,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.01856184227421219,0.10128826092192109,8.872812415753277,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.01054982628294016,0.057568292060747865,16.370673407242457,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.016816163006839396,0.09176243829572121,9.897705189320684,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.01599883594134443,0.08730244796472829,10.45443253096428,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.016017042113049967,0.08740179540249107,10.44141256360849,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.013547504965277596,0.0739260250945268,12.527035962251894
SA001,308755,2723061000,35803045,54000,5,40,38.61,,0,0,20119006912.0,1,40-EPS-89,IQT903,308755,SA005,,B,243,520,P0,0.8,SS00201,EPS,1989-01-01,1989-01-01,1989-01-01,13394.0,36.67077344284736,1.6,3.2,1.0,1000000,0.9541854634062923,1.7334154688569474,1.0,1.2,1.05,10.0,2.05,0.3627,5.821838126765684,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.02439216452700961,0.033239202600955996,29.084957572695767,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.013863553769248287,0.01889186472135464,51.932837215885755,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.022098162925654335,0.030113166618789163,32.208065184883225,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.021024111333176977,0.028649556513720267,33.90455426495346,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.021048036110097715,0.028682158807230157,33.864879129946154,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.017802811012063508,0.024259890566138944,40.220301356007056
SA001,245517,2723063100,35803045,54000,4,200,71.2,,0,0,20119006912.0,1,200-DTC-88,IQT903,245517,SA005,,B,243,520,P0,1.3,SS00201,DTC,1988-01-01,1988-01-01,1988-01-01,13760.0,37.672826830937716,1.0,6.3,1.0,1000000,1.0346573590279973,1.7534565366187542,1.0,1.0,1.05,15.873015873015873,3.9746031746031747,0.2669,9.592172200759702,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.043227995866301556,0.05476554796301744,17.259654786532742,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.024569104737126236,0.03112659879146523,31.126863802228065,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0391625472411552,0.049615031099819525,19.155182367781233,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03725910411914794,0.04720355900854853,20.184843283085936,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03730150380682989,0.04725727517287279,20.16076300086875,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03155028902768626,0.03997106116917572,24.018099863987725
SA001,245518,2723063100,35803045,54000,4,200,91.03,,0,0,20119006912.0,1,200-DTC-95,IQT903,245518,SA005,,B,243,520,P0,1.3,SS00201,DTC,1995-01-01,1995-01-01,1995-01-01,11203.0,30.67214236824093,1.0,6.3,1.0,1000000,1.0346573590279973,1.6134428473648186,1.0,1.0,1.05,15.873015873015873,3.9746031746031747,0.3297,9.263751146696814,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.03977623584037813,0.05289046079695079,17.907001091161817,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.02260725913441465,0.030060872471031157,32.26583421567929,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03603541371642622,0.047916289618731935,19.8697294376706,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03428396072832395,0.045587382580452356,20.935894174999095,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.034322974796475794,0.045639259586873863,20.910960191992384,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.029030995123594017,0.03860251421584296,24.905048422716142
SA001,3702,2723063100,35803045,54000,10,40,16.91,,0,0,20119006912.0,1,40-PFP-93,IQT903,3702,SA005,,B,243,520,P0,0.8,SS00201,PFP,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,1.6,3.25,0.6,1000000,0.9541854634062923,1.6534154688569473,1.0,1.0,1.05,9.846153846153847,2.0307692307692307,0.9466,3.929095958215477,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011524083254821455,0.022432780463835445,43.577621646684854,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.0065498388905831815,0.012749916384409221,77.43188691204392,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.010440281716362706,0.020323052389071644,48.20520701593684,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.009932845815871916,0.019335277665176273,50.71893661506843,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009944149081753971,0.01935728060254228,50.660148991623615,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008410941802466765,0.016372739312681805,60.07713443073217
SA001,324786,2723063100,35803045,54000,4,150,14.74,,0,0,20119006912.0,1,150-DTC-86,IQT903,324786,SA005,,B,461,520,P0,1.1,SS00201,DTC,1986-01-01,1986-01-01,1986-01-01,14490.0,39.671457905544145,1.0,6.0,1.0,1000000,1.0202732554054081,1.7934291581108828,1.0,1.2,1.05,12.5,3.3000000000000003,0.7466,13.288582890446236,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.04343858648500729,0.07586983515471374,12.180468864349058,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.02468879622094242,0.04312145147949803,22.190314001267957,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03935333251556661,0.06873453057168864,13.548728152831734,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03744061653099189,0.06539378083303045,14.291974057185866,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03748322277408505,0.06546819689721695,14.274592052229103,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03170399022880682,0.05537418933363399,17.058955120316412
SA001,211482,2723063100,35803045,54000,13,25,34.82,,0,0,20119006912.0,1,25-STS-95,IQT903,211482,SA005,,B,243,520,P0,0.8,SS00201,STS,1995-01-01,1995-01-01,1995-01-01,11203.0,30.67214236824093,2.0,2.8,0.7,1000000,0.9306852819440055,1.6134428473648186,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.4022,2.6198356296305554,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.010667301058203318,0.014957689543812693,65.85524506113673,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.006062877348560227,0.008501366618151152,116.62814673406905,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.009664077023593329,0.013550968802482567,72.79546175449816,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.00919436751190518,0.012892342125193443,76.565425295832,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009204830412722418,0.012907013204719377,76.47725861428232,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0077856126518699225,0.010916986060452006,90.60037344213629
SA001,37766,2723063100,35803045,54000,13,25,17.57,,0,0,20119006912.0,1,25-STS-89,IQT903,37766,SA005,,B,470,520,P0,0.8,SS00201,STS,1989-01-01,1989-01-01,1989-01-01,13394.0,36.67077344284736,2.0,2.8,0.7,1000000,0.9306852819440055,1.7334154688569474,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.5125,3.0360473921550675,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011460501805467862,0.01733400898077014,56.690058953434935,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.006513701677714508,0.009851973787543192,100.50250310901123,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.010382679889952054,0.01570380333355248,62.67884128193435,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.009878043649034508,0.014940541019164694,65.93198048968034,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009889284551775712,0.014957542884560764,65.85590057924581,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008364536387094066,0.012651361285479775,78.04287747657008
SA001,142995,2723063100,35803045,54000,4,80,137.26,,0,0,20119006912.0,1,80-DTC-01,IQT903,142995,SA005,,B,243,520,P0,1.0,SS00201,DTC,2001-01-01,2001-01-01,2001-01-01,9011.0,24.670773442847366,1.0,6.0,1.0,1000000,0.9888428224342896,1.4934154688569472,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,0.2259,4.055187825433222,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.018886278954668767,0.02315268937052844,42.191526651453366,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.010734223422408684,0.013159084493530804,74.99312858668964,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.017110087501151866,0.02097525626766207,46.67522204444853,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.01627847462953598,0.019955782048348157,49.11078982408385,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.016296999021266488,0.019978491100170585,49.053830140928994,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.013784297600107277,0.01689817042797151,58.17800416693052
SA001,329428,2723063100,35803045,54000,4,300,7.97,,0,0,2006540000000.0,1,300-DTC-06,IQT903,329428,SA004,,B,243,520,P0,1.5,SS00201,DTC,2006-07-18,2006-07-18,2006-07-18,6987.0,19.129363449691994,1.0,7.2,1.0,1000000,1.0549306144334054,1.3825872689938399,1.0,1.0,1.05,20.833333333333332,4.966666666666667,1.0036,15.23988834636993,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.04342714040964488,0.08701061852476448,10.492850148115952,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.024682290718691564,0.04945343768397042,19.221041182019484,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03934296290536092,0.07882756047718115,11.685918401464145,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03743075092179264,0.07499625254690374,12.333999580506845,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03747334593813307,0.07508159592164343,12.318843156232573,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0316956362216714,0.06350537673374082,14.74669817632455
SA001,329429,2723063100,35803045,54000,4,300,4.25,,0,0,2006540000000.0,1,300-DTC-06,IQT903,329429,SA004,,B,243,520,P0,1.5,SS00201,DTC,2006-07-18,2006-07-18,2006-07-18,6987.0,19.129363449691994,1.0,7.2,1.0,1000000,1.0549306144334054,1.3825872689938399,1.0,1.0,1.05,20.833333333333332,4.966666666666667,1.6473,20.1360333496432,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.04342714040964488,0.11496466880645288,7.698324540764221,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.024682290718691564,0.06534142821959217,14.304226235143066,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03934296290536092,0.10415262569936197,8.601294189994922,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03743075092179264,0.09909042691526165,9.091792225854086,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03747334593813307,0.09920318870201968,9.080321137697874,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0316956362216714,0.0839078577696307,10.917834951113916
SA001,2652,2723063100,35803045,54000,4,400,67.82,,0,0,20119006912.0,1,400-DTC-01,IQT903,2652,SA004,,B,243,520,P0,1.2,SS00201,DTC,2001-01-01,2001-01-01,2001-01-01,9011.0,24.670773442847366,1.0,8.6,1.0,1000000,1.0693147180559945,1.4934154688569472,1.0,1.2,1.05,23.255813953488374,5.451162790697675,0.1475,12.58631454589663,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.06262335883951392,0.07186030426834222,12.915888753626474,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.03559267163523709,0.04084259070143456,23.484245069323574,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.05673384110930112,0.06510208267292303,14.360491691549456,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.053976368798330815,0.06193788319608461,15.145207882454962,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.05403779220700797,0.06200836655754164,15.126856027920592,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.04570614555858698,0.05244780202847856,18.066575935003176
SA001,211252,2723063100,35803045,54000,13,25,16.89,,0,0,20119006912.0,1,25-STS-92,IQT903,211252,SA005,,B,470,520,P0,0.8,SS00201,STS,1992-01-01,1992-01-01,1992-01-01,12299.0,33.672826830937716,2.0,2.8,0.7,1000000,0.9306852819440055,1.6734565366187544,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.6515,3.2003944649730807,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011064082445242086,0.018272332158317306,53.72755154271942,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.006288392394088795,0.010385280038837645,95.29013336764324,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.01002354244647291,0.016553880350350013,59.4087971421671,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.009536361599670468,0.015749301181855777,62.49488072220406,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009547213678994628,0.01576722339085963,62.42270767722534,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.00807520663352472,0.013336203755266077,73.98385735184416
SA001,308751,2723063100,35803045,54000,4,200,26.18,,0,0,2004540000000.0,1,200-DTC-04,IQT903,308751,SA005,,B,243,520,P0,1.3,SS00201,DTC,2004-12-01,2004-12-01,2004-12-01,7581.0,20.75564681724846,1.0,6.3,1.0,1000000,1.0346573590279973,1.4151129363449693,1.0,1.0,1.05,15.873015873015873,3.9746031746031747,0.1911,7.278115627434711,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.03488680493936339,0.041553673363275735,23.065261120423088,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.019828297549345675,0.023617485211025635,41.34151058272529,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.031605817460435455,0.03764568917712467,25.563466411650875,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03006965906169724,0.03581597090838758,26.92050514441909,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03010387738720613,0.03585672835590122,26.888768603603573,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.02546240594853649,0.030328271725301816,31.972534968609338
SA001,143236,2723063100,35803045,54000,10,40,69.55,,0,0,20119006912.0,1,40-PFP-93,IQT903,143236,SA005,,B,243,520,P0,0.8,SS00201,PFP,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,1.6,3.25,0.6,1000000,0.9541854634062923,1.6534154688569473,1.0,1.0,1.05,9.846153846153847,2.0307692307692307,0.3164,2.657074858417165,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011524083254821455,0.015170303196646962,64.91826063311817,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.0065498388905831815,0.0086222079155637,114.97957388558548,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.010440281716362706,0.013743586851419866,71.76120934155475,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.009932845815871916,0.01307559823201379,75.47833638323627,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009944149081753971,0.013090477851220927,75.39140536850087,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008410941802466765,0.011072163788767249,89.31658301645642
SA001,308756,2723063100,35803045,54000,4,80,79.0,,0,0,2004540000000.0,1,80-DTC-04,IQT903,308756,SA005,,B,243,520,P0,1.0,SS00201,DTC,2004-12-01,2004-12-01,2004-12-01,7581.0,20.75564681724846,1.0,6.0,1.0,1000000,0.9888428224342896,1.4151129363449693,1.0,1.2,1.05,6.666666666666667,2.1333333333333337,0.1639,4.3778744161097345,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.021475243742019864,0.024995036191336917,39.00794367109547,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.012205689904868193,0.014206202480276087,69.39178847326733,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.01945556879766887,0.022644336523606798,43.16115256711084,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0185099569511099,0.02154373889539681,45.41719827999156,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.01853102069948194,0.021568254992127025,45.36443701008849,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.015673873688160558,0.01824282158565007,53.81608178345651
SA001,3660,2723063100,35803045,54000,4,100,93.2,,0,0,20119006912.0,1,100-DTC-94,IQT903,3660,SA005,,B,243,520,P0,1.0,SS00201,DTC,1994-01-01,1994-01-01,1994-01-01,11568.0,31.67145790554415,1.0,6.0,1.0,1000000,1.0,1.633429158110883,1.0,1.0,1.05,8.333333333333334,2.466666666666667,0.1395,4.82074764147844,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.024154082127474337,0.027523576584257005,35.33248741996642,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.013728237030800821,0.015643326096597535,62.92502424516373,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.021882471380574954,0.02493507613816516,39.104148648233675,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.020818903186570842,0.023723140181097477,41.15293558804651,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.020842594443080086,0.02375013636788976,41.105021399035095,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.017629044720862425,0.020088296459422735,48.78022910105621
SA001,324777,2723063100,35803045,54000,4,100,41.0,,0,0,20119006912.0,1,100-DTC-87,IQT903,324777,SA005,,B,470,520,P0,1.0,SS00201,DTC,1987-01-01,1987-01-01,1987-01-01,14125.0,38.672142368240934,1.0,6.0,1.0,1000000,1.0,1.7734428473648187,1.0,1.0,1.05,8.333333333333334,2.466666666666667,0.2643,5.807204221081452,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.026224512995208768,0.03315565177984244,29.16077037604694,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.014904989082819987,0.01884437769740931,52.06622569645683,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.02375818514065709,0.03003747347333276,32.29174808553053,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.022603450393223822,0.02857754233215288,33.99251224535463,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.022629172408282005,0.02861006267579094,33.952737130707966,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.019140164794318966,0.024198910349457467,40.32417474832373
SA001,329430,2723063100,35803045,54000,4,100,8.0,,0,0,2006540000000.0,1,100-DTC-06,IQT903,329430,SA004,,B,243,520,P0,1.0,SS00201,DTC,2006-07-18,2006-07-18,2006-07-18,6987.0,19.129363449691994,1.0,6.0,1.0,1000000,1.0,1.3825872689938399,1.0,1.0,1.05,8.333333333333334,2.466666666666667,1.0029,7.172186666365504,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.020444796321806985,0.04094888255294721,23.42069081389444,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.011620023831622178,0.02327374573235606,41.96686968654819,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.018522031515523618,0.037097776922442253,25.955793121798933,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.017621792997412733,0.03529468919451796,27.33287451516422,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.017641846043162223,0.035334853439849614,27.3006692443849,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.014921793623285426,0.029886860448078374,32.45951983605881
SA001,324783,2723063100,35803045,54000,4,300,16.07,,0,0,2006540000000.0,1,300-DTC-06,IQT903,324783,SA004,,B,243,520,P0,1.5,SS00201,DTC,2006-07-18,2006-07-18,2006-07-18,6987.0,19.129363449691994,1.0,7.2,1.0,1000000,1.0549306144334054,1.3825872689938399,1.0,1.0,1.05,20.833333333333332,4.966666666666667,0.498,11.394166871063163,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.04342714040964488,0.06505385633364802,14.37187887634521,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.024682290718691564,0.03697407149659996,26.045980048260507,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03934296290536092,0.05893575843223066,15.96762757621733,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03743075092179264,0.05607126488084538,16.83444696896096,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03747334593813307,0.05613507221532334,16.81417499854979,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0316956362216714,0.047480063060063755,20.061471606197507
SA001,407424,2723063100,35803045,54000,4,80,82.0,,0,0,20119006912.0,1,80-DTC-07,IQT903,407424,SA005,,B,470,520,P0,1.0,SS00201,DTC,2007-07-31,2007-07-31,2007-07-31,6609.0,18.094455852156056,1.0,6.0,1.0,1000000,0.9888428224342896,1.361889117043121,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,0.1211,3.3819048601998722,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.017222948540562975,0.01930864760882515,50.790266219522444,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.009788851370393885,0.010974281271348585,90.12214050962757,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.015603187756793178,0.01749273379414083,56.16659338490298,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.014844815727666204,0.01664252291228658,59.087043609339766,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.014861708660693695,0.0166614615795037,59.018744167688276,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.012570302959321987,0.014092566647695879,69.9593947645796
