cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
714,2,35.895655550000264,128.60233919999945,245501,SPLY_LS,4.787434998421572,59,13,200,28.005648079188802,1.6252156057494866,2.350855578370979,1.5763229921418005,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,26.666666666666668,8.864788723610925,1.547126436781609,3.9746031746031742,1.7748518011300893,4.35205187332764,22.833904885619297,3.9927210134119986,0.0181352177587499,0.0951500233536198,0.01663786809893842,1.6224,8.5128,1.0730059217980266
715,1,35.889597099999996,128.601464,245240,PIPE_LM,5.750661477876913,41,40,400,41.18432441401552,1.6326625598904858,1.7526899383983574,1.6545293136366812,1.0,1.0,1.0,1.0,1.6,1.12025798446094,9.846153846153848,17.857142857142858,9.31078129559805,2.0307692307692307,3.9746031746031742,1.8803822932051448,2.2480240354381187,12.69137420831549,4.339386510359158,0.0093676285568724,0.338717356431557,0.0257738715483705,0.1279,3.0061,0.8751801157711361
716,1,35.8916045,128.603594,107450,SPLY_LS,4.340383271532582,50,13,80,20.723212972113622,1.630965092402464,1.7582751540041066,1.645913021953204,1.0,1.0,1.0,1.0,1.6,1.0342662310741986,7.471264367816092,14.22222222222222,8.010676925242326,1.547126436781609,2.5777777777777775,1.6515932595758227,2.303968729502103,6.578339711581055,3.537111125762931,0.0096007528942717,0.0274122704951438,0.014739318916610376,0.3834,2.6674,0.8979348700335594
717,1,35.89204430000001,128.6037541,144017,SPLY_LS,12.197006352828065,47,13,80,25.304616242334973,1.7051060917180014,1.747871321013005,1.6271866829983126,1.0,1.0,1.0,1.0,1.6,1.0469312356208356,7.471264367816092,14.22222222222222,7.9787456761366835,1.547126436781609,2.5777777777777775,1.68823764248241,3.4549588685626222,7.1010527531873775,3.8147466364649767,0.0143969863532438,0.0295904418751694,0.015896239971481332,0.9843,3.0009,0.9368529365322905
718,1,35.8913073,128.6035472,246391,SPLY_LS,9.469893540617353,52,32,150,28.271688494857717,1.1940041067761806,1.7582751540041066,1.6084894036228419,1.0,1.0,1.0,1.0,1.6,1.0524104243712127,11.428571428571429,17.857142857142858,8.598306221209183,1.942857142857143,3.3000000000000003,1.7671533887632878,4.288588038446344,6.959842449832864,4.238737785713784,0.0178707607856078,0.029002011480576,0.01766303228995858,1.6672,3.1773,1.160631860943899
719,1,35.8923845,128.6030124,246350,PIPE_LM,10.891435691699034,19,80,300,104.87545036597699,1.6726899383983571,1.750171115674196,1.577138847987959,1.0,1.3,1.0194055967334978,1.6,1.6,1.3573880254593238,6.666666666666667,25.3968253968254,11.558018476671247,2.1333333333333337,4.966666666666667,2.673507248853662,6.762108776246292,18.989567325482906,7.215187393326299,0.0281780453760571,0.0791304765236535,0.03006604662736031,0.1407,3.0009,0.6080357235717633
720,1,35.8906313,128.6041447,73329,SPLY_LS,11.979605587413642,49,20,100,24.811213006333663,1.15523613963039,1.862532511978097,1.5906485163141493,1.0,1.0,1.0,1.2,1.4,1.1012301118653465,9.523809523809524,17.857142857142858,8.687516547325195,1.7523809523809524,2.840816326530613,1.7325504898096646,3.658365165519088,44.320708637351565,5.596206124879896,0.0152445905629763,0.1846866089272758,0.023319670732680733,1.2282,9.828,1.6168814937904454
721,1,35.891677400000006,128.6029474,246350,PIPE_LM,7.045442581073423,44,80,300,34.260151556056385,1.6726899383983571,1.9878165639972625,1.6711168941121215,1.0,1.3,1.0036240423782243,1.6,1.6,1.134065998222999,6.666666666666667,20.833333333333332,8.010510110647447,2.1333333333333337,4.966666666666667,1.7870237078540512,6.762108776246292,18.989567325482906,4.8607663442496385,0.0281780453760571,0.0791304765236535,0.02025505639480541,0.1407,2.3344,0.7799493584156306
722,1,35.88965770000001,128.6031403,4789,PIPE_LM,4.395671793964804,55,40,200,24.6914693883781,1.6526488706365503,1.7219712525667352,1.6174856016383705,1.0,1.0,1.0,1.2,1.6,1.1308607524340686,9.846153846153848,16.3265306122449,8.360530076645102,2.0307692307692307,3.9746031746031742,1.7205657927855906,3.168853961489305,12.69137420831549,4.826371525348902,0.013204772900224,0.052885590894761,0.020111731464705077,0.3089,4.6374,1.4650000631948292
723,1,35.89103419999999,128.604078,178214,PIPE_LM,3.4590785773059713,52,50,150,36.3971140276119,1.182943189596167,1.747542778918549,1.548769699958909,1.0,1.0,1.0,1.2,1.4,1.0786283400095857,17.857142857142858,17.857142857142858,9.60201075724381,2.585714285714286,3.3000000000000003,1.9130928271669219,3.1181534298592264,11.436825879622178,4.517997280920467,0.0129935012498948,0.0476578252816796,0.018826720569459585,0.1973,2.6675,1.107579191589284
724,1,35.89083159999999,128.6034761,143979,SPLY_LS,6.196243288805901,65,13,150,24.626454264907448,1.6130047912388776,1.862532511978097,1.6326748115354273,1.0,1.0,1.0,1.0,1.6,1.0673048529628506,7.471264367816092,17.857142857142858,8.319600960308849,1.547126436781609,3.3000000000000003,1.7123940721599007,4.720092658325604,44.320708637351565,8.011686156919664,0.0196688621118757,0.1846866089272758,0.03338509680019207,1.8657,9.828,3.064204892744413
725,1,35.8906845,128.6035591,211239,SPLY_LS,5.569402663703667,62,13,150,23.403221742709,1.631622176591376,1.862532511978097,1.6321676787863653,1.0,1.0,1.0,1.0,1.4,1.0797081441366783,7.471264367816092,17.857142857142858,8.583364413332543,1.547126436781609,3.3000000000000003,1.7170063983156159,18.040642052711146,44.320708637351565,9.015435855054724,0.0751762574657499,0.1846866089272758,0.037567771979805736,9.828,9.828,3.3893765768630697
726,1,35.889740399999994,128.6027238,246378,SPLY_LS,7.529669936354343,59,13,100,22.551327602556153,1.635893223819302,1.7250924024640657,1.6464687046279083,1.0,1.0,1.0,1.2,1.4,1.1033466261321447,7.471264367816092,16.3265306122449,8.09321574994077,1.547126436781609,2.840816326530613,1.6751716849751677,9.356712345911442,9.405768966380684,6.064285830191512,0.0389898881810302,0.0391943095713566,0.025270182268699485,3.6677,4.6374,2.1133745601886207
