repair_id,복구타입,위도,경도,sply_ls_count,valve_count,fire_count,total_infra
4,지상누수,35.897053,128.6060654,127,30,1,158
13,지하누수,35.8959196,128.6054125,140,30,2,172
14,지상누수,35.8953002,128.6077841,149,23,2,174
26,지상누수,35.8956355,128.6073607,163,23,2,188
44,지상누수,35.8966487,128.6079187,171,29,1,201
59,지상누수,35.8957106,128.6087856,171,31,1,203
63,지상누수,35.8965185,128.6077883,171,23,1,195
64,지상누수,35.8965185,128.6077883,171,23,1,195
69,지상누수,35.8975383,128.6066399,119,25,0,144
70,지상누수,35.8968513,128.6079403,163,27,1,191
96,지상누수,35.8963045,128.6079341,170,23,1,194
107,지상누수,35.8975568,128.6076141,119,26,0,145
110,지하누수,35.8955989,128.6062,145,26,0,171
120,지상누수,35.897077,128.6077305,147,24,1,172
123,지상누수,35.897077,128.6077305,147,24,1,172
126,지상누수,35.8967631,128.6092371,148,31,0,179
130,지상누수,35.8964225,128.6083507,171,25,1,197
153,지하누수,35.8954293,128.6069041,138,23,2,163
160,지상누수,35.8950317,128.6061481,119,20,1,140
161,지하누수,35.8968513,128.6079403,163,27,1,191
162,지하누수,35.8951854,128.6092512,165,32,2,199
163,지하누수,35.8969646,128.6084574,155,28,1,184
185,지상누수,35.8970059,128.6089159,130,24,1,155
189,지상누수,35.8959434,128.6082485,173,25,1,199
191,지상누수,35.8968395,128.6064995,156,30,0,186
193,지상누수,35.895862,128.6082629,177,25,1,203
195,지상누수,35.8971507,128.6089729,117,23,0,140
210,지하누수,35.8956913,128.6069351,161,25,0,186
211,지하누수,35.8983695,128.6072313,48,9,0,57
212,지하누수,35.8962961,128.6053979,135,32,1,168
215,지하누수,35.8978486,128.6067485,88,32,0,120
218,지하누수,35.8950259,128.6069784,112,20,2,134
219,지하누수,35.8969425,128.6073039,167,35,1,203
221,지하누수,35.8968908,128.6068308,160,36,0,196
227,지상누수,35.8950986,128.6053886,127,36,2,165
238,지상누수,35.8974475,128.6082208,110,22,1,133
251,지상누수,35.8980051,128.6067201,73,28,0,101
265,지상누수,35.8974475,128.6082208,110,22,1,133
267,지상누수,35.8963482,128.6060171,149,25,1,175
282,지상누수,35.8950436,128.6055463,122,32,2,156
293,지하누수,35.8951971,128.6068576,120,22,2,144
295,지상누수,35.8964534,128.607266,165,18,1,184
303,지하누수,35.8959163,128.6058311,149,21,0,170
325,긴급공사,35.8963146,128.6087015,171,36,1,208
345,긴급공사,35.8970207,128.6069701,162,37,0,199
346,지상누수,35.8970207,128.6069701,162,37,0,199
351,긴급공사,35.8964988,128.6085216,166,34,1,201
352,지상누수,35.8964988,128.6085216,166,34,1,201
361,긴급공사,35.8975383,128.6066399,119,25,0,144
362,지상누수,35.8975383,128.6066399,119,25,0,144
383,지상누수,35.8952943,128.6093955,160,34,2,196
384,긴급공사,35.8952943,128.6093955,160,34,2,196
