cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
0,1,35.8948401,128.6108953,107356,SPLY_LS,5.4582102863219175,52,1.6154688569472964,1.7526899383983574,1.5612904784570956,1.0,1.0,1.0,1.0,1.6,1.0900098774999247,7.471264367816092,17.857142857142858,9.429758821699092,1.547126436781609,3.3000000000000003,1.9644016815853538,7.701065080626144,21.10882891509861,6.906549309421564,13,150,42.4110658019205,0.0379404522794667,0.1039958119745705,0.0340261511552617
1,1,35.8954174,128.6096018,245306,PIPE_LM,6.387179434234732,34,1.6726899383983571,1.7326488706365502,1.5638915562262656,1.0,1.0,1.0,1.2,1.2,1.0515323391298497,6.666666666666667,14.285714285714286,8.508723635537631,2.1333333333333337,3.3000000000000003,1.8492838126308782,5.1880674570451015,13.490284710596164,6.050396332766977,80,150,37.16694355933157,0.0255597925372512,0.0664619111694586,0.029808185092826373
2,5,35.8952774,128.6101531,245302,SPLY_LS,6.9936724839440245,53,1.6729637234770705,1.7526899383983574,1.5960651009239526,1.0,1.0,1.0,1.0,1.2,1.0326294603307995,7.471264367816092,12.5,8.499208972478456,1.547126436781609,3.3000000000000003,1.7255184697645296,3.29057690626739,13.490284710596164,6.362078003656238,13,150,24.96926248970203,0.0162115207152622,0.0664619111694586,0.031343731596712956
3,1,35.8935219,128.6098311,212288,SPLY_LS,5.750054902444755,39,1.7075701574264204,1.7465023956194388,1.5769617642120433,1.0,1.0,1.0,1.0,1.6,1.1256710970804547,7.471264367816092,14.285714285714286,9.296579844431637,1.547126436781609,3.3000000000000003,1.8308342024566029,4.069013356235396,20.157018752113743,4.59551981149794,13,150,31.19427037717472,0.0200466046514971,0.0993065764351012,0.022640517679316276
4,2,35.8958136,128.61075695,177224,SPLY_LS,8.622935644935069,48,1.7011088295687884,1.7526899383983574,1.591329915337583,1.0,1.0,1.0,1.0,1.2,1.0209496851532718,7.471264367816092,14.285714285714286,8.337002398098601,1.547126436781609,2.466666666666667,1.7288286380398397,2.881965683283406,8.90068066552235,4.581821558732757,13,100,26.918646277936414,0.0141984362335481,0.0438505384007956,0.02257303118233069
5,4,35.895874250000006,128.60974275,3801,SPLY_LS,4.6232383816080596,40,1.6531416837782342,1.7326488706365502,1.6165538971668492,1.0,1.0,1.0,1.0,1.2,1.0105407646832014,7.471264367816092,14.285714285714286,8.741487225979311,1.547126436781609,3.3000000000000003,1.8210898432603184,4.3804108482792214,13.490284710596164,4.932614496165982,13,150,32.671645444920465,0.0215807511056748,0.0664619111694586,0.024301265207536085
6,3,35.8962819,128.61074166666666,72325,SPLY_LS,5.800076227562076,61,1.6837508555783711,1.7526899383983574,1.6234262820550573,1.0,1.0,1.0,1.0,1.2,1.013032177257248,7.471264367816092,9.846153846153848,8.013498724100199,1.547126436781609,2.466666666666667,1.6822228417700364,5.024773527128015,8.90068066552235,4.620445533873177,13,100,23.25090899856918,0.0247553004974252,0.0438505384007956,0.02276331798945624
7,1,35.8931139,128.6092693,178155,SPLY_LS,10.129155541368805,37,1.6384120465434635,1.7526899383983574,1.5842513305348445,1.0,1.0,1.0,1.0,1.6,1.1591466421602843,7.471264367816092,14.285714285714286,8.84252093634655,1.547126436781609,3.3000000000000003,1.838072832897999,2.5433609780937427,12.838491104672691,5.08879691276234,13,150,33.552859661528295,0.0125302493627255,0.0632507522008357,0.025070721310260547
8,3,35.897049833333334,128.60988883333334,211328,PIPE_LM,14.683798614986246,29,1.6926762491444216,1.7563586584531143,1.6226864983621883,1.0,1.0,1.0,1.6,1.6,1.0370025024926726,12.5,14.285714285714286,8.823728157213369,3.3000000000000003,3.3000000000000003,1.8522474662213955,11.330398627606204,11.330398627606204,6.09212882736901,150,150,34.51914475898983,0.0558209083986961,0.0558209083986961,0.03001378648735749
9,1,35.8922299,128.6075294,107386,SPLY_LS,7.239385329353006,43,1.7164955509924709,1.7526899383983574,1.5765895668149696,1.0,1.0,1.0,1.0,1.6,1.1049296525090782,7.471264367816092,16.3265306122449,9.415381541595755,1.547126436781609,3.9746031746031742,1.9703346013468999,4.090457186552017,12.765202636710075,4.404597579050065,13,200,44.0117455032158,0.0201522508981264,0.0628896855701477,0.021699910662826977
