cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,1,35.8899151,128.601287,177107,PIPE_LM,5.224894916006969,3,40,40,22.151229627858402,1.6326625598904858,1.74507871321013,1.6691062961068643,1.0,1.0,1.0,1.4,1.4,1.135573772264569,9.846153846153848,9.846153846153848,8.276196181040302,2.0307692307692307,2.0307692307692307,1.7110496318053032,3.2412683814087124,5.484773646511728,4.603156377352351,0.0167652986394174,0.0283697174478995,0.0238095962040361,0.1616,2.2934,1.431871233172896
1,1,35.894775800000005,128.6046433,106606,PIPE_LM,6.899950679069789,2,80,80,51.512167186580996,1.7526899383983574,1.7526899383983574,1.4907882506823986,1.0,1.0,1.0,1.0,1.0,1.0,6.666666666666667,7.471264367816092,7.008774797896607,2.1333333333333337,2.1333333333333337,1.8840831234372328,4.216093199302392,4.216093199302392,3.2248619530813314,0.0218075312687316,0.0218075312687316,0.016680437209215488,0.086,0.6238,0.31466800726950345
2,3,35.890277250001176,128.60406135000073,4800,SPLY_LS,3.6948960843849665,5,13,50,19.579064442301203,1.515811088295688,1.6564818617385353,1.54978389509841,1.0,1.0,1.0,1.0,1.2,1.0355625104989252,7.471264367816092,17.857142857142858,9.318003931902323,1.547126436781609,2.585714285714286,1.7318003931902326,5.161000428812136,7.248264413987568,4.9681434601555425,0.0266950166680093,0.03749128526813,0.02569747364048151,2.3343,3.3347,1.8552532901936576
3,1,35.890979,128.6032946,143987,SPLY_LS,6.927565607859949,3,13,80,31.657214437166356,1.6576317590691307,1.6726899383983571,1.6528977414789534,1.0,1.0,1.0,1.0,1.2,1.0556931774243772,7.471264367816092,7.471264367816092,7.247211355189287,1.547126436781609,2.1333333333333337,1.7103650602668528,4.395524493969576,6.959842449832864,5.72119827660911,0.0227356306688329,0.035999437079638,0.029592612025846763,1.5968,3.1773,1.791662272205182
4,3,35.895232699999994,128.6046783,245452,SPLY_LS,7.989790726363709,3,20,100,45.58762888293599,1.18984257357974,1.681122518822724,1.4764536104107615,1.0,1.0,1.0,1.0,1.4,1.1279381444146797,9.523809523809524,16.3265306122449,11.699628306372107,1.7523809523809524,2.840816326530613,2.100511957590966,2.5330238203988515,5.56077883066536,4.080615706948307,0.013101939059822,0.028762850462675,0.021106780713404716,0.7975,1.7929,0.8819029707985101
5,1,35.8966337,128.6042461,245230,SPLY_LS,6.555749360882078,2,13,13,13.0,1.657741273100616,1.7416290212183436,1.6960579463761292,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816093,1.547126436781609,1.547126436781609,1.547126436781609,2.0230431209284228,2.3660397257912864,2.1797106813056124,0.0104640893908462,0.0122382221796691,0.011274444513519189,0.1951,0.3304,0.25689979806945545
6,2,35.89416030000075,128.60489965000127,3933,SPLY_LS,4.761843962414774,3,13,25,16.60762171672764,1.622861054072553,1.6326625598904858,1.5947638948890268,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.909382084509548,1.547126436781609,1.692857142857143,1.5909382084509547,3.979182113932101,3.979182113932101,3.033968626175154,0.020582120525208,0.020582120525208,0.01569305102045962,1.4012,1.4012,0.8055424225259613
7,3,35.89571085000243,128.60505674999945,245473,PIPE_LM,6.466836512722925,4,40,40,29.10232124610147,1.6526488706365503,1.6526488706365503,1.5182364474247603,1.0,1.0,1.0,1.0,1.0,1.0,9.846153846153848,9.846153846153848,9.229445010495343,2.0307692307692307,2.0307692307692307,1.8545633537051416,2.2836133388148725,5.1548895321993005,3.3250774949969006,0.0118118758143529,0.0266634083608242,0.01719879708899667,0.1319,2.1024,0.9966545571989517
8,1,35.8948437,128.6038297,106607,PIPE_LM,3.6087770252907525,3,100,100,60.23785466527184,1.7526899383983574,1.7526899383983574,1.7313563909431322,1.0,1.0,1.0,1.4,1.4,1.2091504627016247,8.333333333333334,9.523809523809524,8.434460746107597,2.466666666666667,2.466666666666667,2.079176205239145,6.678736130809035,6.678736130809035,4.575487649908251,0.0345454286998032,0.0345454286998032,0.023666481094767898,0.0509,0.2846,0.12545397129587219
9,1,35.8903724,128.6026803,212350,SPLY_LS,3.6700252173478445,5,13,100,35.65560120865102,1.5474606433949352,1.6726899383983571,1.6280488894081535,1.0,1.0,1.0,1.0,1.2,1.034937893479488,7.471264367816092,9.846153846153848,8.344387030026612,1.547126436781609,2.466666666666667,1.829878796012658,4.741615498529746,6.007989239589322,4.158103164012131,0.0245257690853701,0.0310760239423137,0.021507580710694474,2.0007,2.0007,1.0152225958396042
10,1,35.8958428,128.6037225,38009,SPLY_LS,7.151126052600448,3,13,25,16.69613450837622,1.688788501026694,1.7526899383983574,1.7075346811316312,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.9201312775292685,1.547126436781609,1.692857142857143,1.5920131277529268,4.417613073596565,4.417613073596565,3.578315997482766,0.0228498827425245,0.0228498827425245,0.018508660581179684,1.5617,1.5617,1.0078585147925199
11,1,35.8909603,128.6027368,72215,PIPE_LM,3.8542550058606833,6,25,50,20.842797582193672,1.6726899383983571,1.6726899383983571,1.5791176319434237,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,17.857142857142858,9.283815281425074,1.692857142857143,2.585714285714286,1.7283815281425072,2.3435564373005677,5.561642707439515,3.557744387371324,0.0121219284941153,0.0287673188220955,0.01840225495645877,0.2099,2.3381,1.033865086945928
13,1,35.889965100000005,128.6009332,178418,SPLY_LS,2.4697985670575386,5,13,200,64.05954618253358,1.6310198494182069,1.6326625598904858,1.5832254103850232,1.0,1.0,1.0,1.0,1.4,1.0672085397418942,7.471264367816092,15.873015873015872,9.797622718486828,1.547126436781609,3.9746031746031742,2.204788862454744,4.1387556112432575,10.44010644502797,5.223049183075009,0.0214075064613751,0.0540009285815849,0.027015960746996255,1.485,1.485,0.8281467627578429
