repair_id,복구타입,위도,경도,sply_ls_count,valve_count,fire_count,total_infra
2,지상누수,35.8963622,128.6108785,2,0,0,2
3,지상누수,35.8960729,128.6121391,2,1,0,3
5,지상누수,35.8947157,128.6090842,2,0,0,2
9,지상누수,35.895108,128.6111366,2,0,0,2
10,지상누수,35.895344,128.6100321,3,0,0,3
12,지상누수,35.892652,128.6068654,2,0,0,2
16,지상누수,35.894826,128.6093499,1,1,0,2
22,지하누수,35.894353,128.6110253,1,0,0,1
23,지하누수,35.8958723,128.6120701,1,1,0,2
24,지상누수,35.8929585,128.6094276,1,0,0,1
25,지하누수,35.8948463,128.6092167,3,1,0,4
30,지하누수,35.8926445,128.6060532,0,0,0,0
31,지상누수,35.8955536,128.6113662,1,1,0,2
38,지하누수,35.895782,128.6105861,2,0,0,2
39,지하누수,35.896141,128.6122561,1,0,0,1
40,지하누수,35.8936404,128.6103236,2,1,0,3
46,지하누수,35.8938663,128.6102529,1,0,0,1
50,지상누수,35.8960952,128.6100066,3,0,0,3
51,지상누수,35.8948146,128.609921,2,0,0,2
62,지하누수,35.8932193,128.6093998,0,0,0,0
67,지상누수,35.8938663,128.6102529,1,0,0,1
72,지하누수,35.8938925,128.6104273,2,0,0,2
79,지상누수,35.8932193,128.6093998,0,0,0,0
90,지하누수,35.8950104,128.610865,1,1,0,2
91,지하누수,35.8945804,128.6077641,2,0,0,2
92,지하누수,35.8948612,128.6083472,0,0,0,0
93,지상누수,35.8970647,128.6098819,0,0,0,0
94,지하누수,35.8947414,128.6077693,2,0,0,2
95,지상누수,35.8955517,128.6118181,1,0,0,1
109,지상누수,35.8943311,128.6089668,2,0,0,2
112,지하누수,35.893442,128.6092004,3,0,0,3
116,지상누수,35.8961747,128.6118559,1,0,0,1
117,지상누수,35.8917529,128.6062886,3,0,0,3
121,지상누수,35.8921317,128.6057953,0,0,0,0
124,지상누수,35.8930283,128.605446,5,0,0,5
125,지상누수,35.8941155,128.607839,1,0,0,1
128,지상누수,35.8927563,128.6086165,2,0,0,2
131,지상누수,35.8959332,128.6097411,1,0,0,1
134,지상누수,35.8954002,128.6107026,3,0,0,3
135,지상누수,35.8929279,128.6061233,0,0,0,0
137,지상누수,35.8938019,128.6078556,1,0,0,1
145,지상누수,35.8956008,128.6100887,3,0,0,3
149,지상누수,35.8926445,128.6060532,0,0,0,0
151,지상누수,35.8956008,128.6100887,3,0,0,3
155,지하누수,35.8963747,128.6116947,1,0,1,2
156,지하누수,35.8944211,128.6104858,2,0,0,2
158,지상누수,35.8929263,128.6060014,1,0,0,1
164,지하누수,35.8937504,128.6065046,2,0,0,2
165,지하누수,35.8948467,128.6087656,1,1,0,2
166,지하누수,35.8926556,128.6089682,1,0,0,1
167,지하누수,35.892427,128.6063502,0,0,0,0
168,지상누수,35.8942895,128.6105837,0,0,0,0
175,지상누수,35.8957788,128.6102073,2,0,0,2
177,지상누수,35.8923093,128.6083009,1,0,0,1
178,지상누수,35.8913008,128.6057162,0,0,0,0
179,지하누수,35.8927815,128.6090508,0,0,0,0
182,지상누수,35.8930714,128.6079041,1,0,0,1
184,지상누수,35.894986,128.6116735,0,0,0,0
186,지상누수,35.8929917,128.6067571,2,0,0,2
188,지상누수,35.8952774,128.6101531,0,0,0,0
190,지상누수,35.8954002,128.6107026,3,0,0,3
194,지하누수,35.8914202,128.6062172,2,0,0,2
197,지상누수,35.8944829,128.6086036,1,0,0,1
198,지상누수,35.894484,128.6087472,1,0,0,1
214,지하누수,35.8962765,128.6107413,1,0,0,1
220,지상누수,35.8926632,128.6087565,1,0,0,1
222,지상누수,35.8948435,128.6078796,1,0,0,1
223,지상누수,35.8958128,128.6122184,1,0,0,1
224,지상누수,35.8951476,128.6104596,2,0,0,2
230,지상누수,35.8919762,128.6057557,1,0,0,1
231,지상누수,35.8947138,128.6112679,0,3,0,3
233,지상누수,35.8924384,128.6066901,1,0,0,1
237,지상누수,35.8947208,128.6107649,1,0,0,1
239,지상누수,35.8938053,128.609037,0,0,0,0
240,지상누수,35.8918433,128.6064363,2,0,0,2
242,지상누수,35.8917398,128.606704,1,0,0,1
243,지상누수,35.8924261,128.6064154,0,0,0,0
244,지상누수,35.8942835,128.6062351,1,0,0,1
245,지상누수,35.8952075,128.610789,2,0,0,2
246,지상누수,35.8959807,128.6123805,2,0,0,2
247,지상누수,35.8948166,128.6104906,0,0,0,0
249,지상누수,35.8950004,128.6102705,1,1,0,2
257,지하누수,35.8945457,128.6090655,0,0,0,0
259,지상누수,35.895344,128.6100321,3,0,0,3
260,지상누수,35.8933408,128.6062061,1,0,0,1
261,지상누수,35.8947138,128.6112679,0,3,0,3
266,지상누수,35.8921106,128.6071623,1,0,0,1
270,지상누수,35.8937121,128.6087386,0,0,0,0
273,지상누수,35.8948508,128.6084893,3,0,0,3
275,지하누수,35.8958366,128.6107121,1,0,0,1
281,지상누수,35.8937121,128.6087386,0,0,0,0
284,지하누수,35.8917457,128.6065576,2,0,0,2
286,지상누수,35.8942875,128.6098293,3,0,0,3
287,지상누수,35.8940889,128.6099565,2,0,0,2
289,지하누수,35.8916059,128.6059874,2,1,0,3
290,지상누수,35.8965721,128.6112018,1,0,0,1
291,지하누수,35.8941673,128.6102928,1,0,0,1
296,지상누수,35.8948166,128.6104906,0,0,0,0
305,지상누수,35.894859,128.6107751,2,0,0,2
307,지상누수,35.894585,128.6053741,2,0,0,2
309,지상누수,35.8939062,128.6061585,3,0,0,3
310,지상누수,35.8967216,128.6108766,1,1,0,2
332,지상누수,35.8930396,128.6087085,2,0,0,2
333,긴급공사,35.8930396,128.6087085,2,0,0,2
340,지하누수,35.8916117,128.6065452,3,0,0,3
341,지하누수,35.8916117,128.6065452,3,0,0,3
344,지상누수,35.8957541,128.612599,3,0,0,3
347,지상누수,35.8940245,128.6093829,4,0,0,4
348,긴급공사,35.8940245,128.6093829,4,0,0,4
349,지상누수,35.895344,128.6100321,3,0,0,3
350,긴급공사,35.895344,128.6100321,3,0,0,3
355,긴급공사,35.8938053,128.609037,0,0,0,0
356,지하누수,35.8938053,128.609037,0,0,0,0
357,지하누수,35.892493,128.6053595,2,1,0,3
358,긴급공사,35.892493,128.6053595,2,1,0,3
365,긴급공사,35.8937026,128.608004,1,0,0,1
366,지하누수,35.8937026,128.608004,1,0,0,1
367,긴급공사,35.8938019,128.6078556,1,0,0,1
368,지하누수,35.8938019,128.6078556,1,0,0,1
369,긴급공사,35.8944754,128.6077617,3,0,0,3
370,지하누수,35.8944754,128.6077617,3,0,0,3
371,지하누수,35.8924757,128.6060081,1,1,0,2
372,긴급공사,35.8924757,128.6060081,1,1,0,2
375,지하누수,35.8924787,128.605816,2,1,0,3
376,지하누수,35.8916054,128.6066892,2,0,0,2
377,긴급공사,35.8924787,128.605816,2,1,0,3
378,지상누수,35.8942994,128.6059823,2,0,0,2
379,긴급공사,35.8942994,128.6059823,2,0,0,2
