OPERATION_ID,REPAIR_COUNT_AT_LOCATION,작업타입,작업종료일,IS_MATCHED,MATCH_REASON,MAX_CNT_JNT,MAX_CNT_PIPE_TYPE,MAX_CNT_DISTANCE,AVG_CNT_JNT,NEAREST_CNT_JNT,NEAREST_DISTANCE,NEARBY_PIPE_COUNT,HIGH_CNT_PIPE_COUNT,IS_FREQUENT
125,1,지상누수,,True,pipes_found,4.0,PIPE_LM,22.19973748689191,2.5714285714285716,2.0,6.847839780117106,21,10,False
126,1,지상누수,,True,pipes_found,4.0,PIPE_LM,22.940743484258952,2.9827586206896552,3.0,7.044471821146006,58,40,False
127,2,지상누수,,True,pipes_found,4.0,PIPE_LM,24.54578778936266,2.6285714285714286,3.0,2.09786552032045,35,19,False
128,1,지상누수,,True,pipes_found,4.0,PIPE_LM,26.54857883706413,2.617021276595745,2.0,8.23573729704595,47,26,False
129,1,지상누수,,True,pipes_found,4.0,PIPE_LM,11.226030755069578,2.7857142857142856,2.0,5.093862910545564,28,15,False
130,1,지상누수,,True,pipes_found,4.0,PIPE_LM,27.7415148388672,2.7962962962962963,4.0,6.822765502270253,54,31,False
131,6,지상누수,,True,pipes_found,4.0,PIPE_LM,15.438208536861653,2.642857142857143,2.0,5.6052002124318205,56,29,True
132,1,지상누수,,True,pipes_found,4.0,PIPE_LM,19.077150103076786,2.7837837837837838,2.0,8.208848578778982,37,23,False
133,3,지상누수,,True,pipes_found,4.0,PIPE_LM,27.769229275286914,2.6615384615384614,3.0,5.136049570307642,65,35,False
134,4,지상누수,,True,pipes_found,4.0,PIPE_LM,7.9760874585567105,2.8,2.0,7.316671911166631,35,22,True
135,1,지상누수,,True,pipes_found,4.0,PIPE_LM,27.101763500400455,2.7209302325581395,2.0,10.843403597846805,43,26,False
136,2,지상누수,,True,pipes_found,4.0,PIPE_LM,22.610146970983166,2.4782608695652173,1.0,6.83844964860248,23,11,False
137,5,지상누수,,True,pipes_found,4.0,PIPE_LM,19.460815626219773,2.823529411764706,2.0,5.820459434188598,51,31,True
138,3,지하누수,,True,pipes_found,4.0,PIPE_LM,26.32937096022719,2.64,2.0,17.554500403424555,50,24,False
139,1,지하누수,,True,pipes_found,4.0,PIPE_LM,29.401531411085934,2.7818181818181817,4.0,3.923703861154455,55,31,False
140,1,지하누수,,True,pipes_found,4.0,PIPE_LM,28.5656565151649,2.2666666666666666,2.0,3.782140711628115,45,15,False
141,3,지하누수,,True,pipes_found,4.0,PIPE_LM,20.137445774618175,2.4,2.0,5.833602049708291,55,22,False
142,1,지하누수,,True,pipes_found,4.0,PIPE_LM,18.059638150888457,2.5517241379310347,2.0,11.703164151244838,29,14,False
143,1,지상누수,,True,pipes_found,4.0,PIPE_LM,28.283769175991985,2.735294117647059,3.0,6.0443463778090525,34,18,False
144,2,지상누수,,True,pipes_found,4.0,PIPE_LM,22.178003840777144,2.742857142857143,3.0,6.005438544641841,35,19,False
145,2,지상누수,,True,pipes_found,5.0,PIPE_LM,14.12944398666807,2.769230769230769,3.0,6.708910370022841,39,21,False
146,3,지하누수,,True,pipes_found,4.0,PIPE_LM,21.473896708004514,2.5652173913043477,1.0,6.36690903220556,23,11,False
147,1,지하누수,,True,pipes_found,4.0,PIPE_LM,14.828053792228038,2.736842105263158,2.0,10.37055753986661,38,19,False
148,1,지하누수,,True,pipes_found,30.0,PIPE_LM,25.205746168700298,3.8125,1.0,3.798946038134931,48,36,False
149,2,지상누수,,True,pipes_found,4.0,PIPE_LM,17.973372940754874,2.585714285714286,2.0,9.5926702856828,70,37,False
150,1,지하누수,,True,pipes_found,4.0,PIPE_LM,15.03491038474558,2.8076923076923075,2.0,4.308779505308902,52,32,False
