cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
0,1,35.8948401,128.6108953,107356,SPLY_LS,6.728062243821786,42,1.615359342915811,1.752580424366872,1.5277278802473664,1.0,1.0,1.0,1.0,1.2,1.039450823482297,7.471264367816092,17.857142857142858,8.980074807437402,1.547126436781609,2.585714285714286,1.7332262098640745,1.649503688364646,5.198379958932238,1.9014862297187833,13,100,23.07521619497589,0.0081265273462816,0.0256105986246735,0.009367957133643998
1,1,35.8954174,128.6096018,177229,SPLY_LS,8.557564396832218,30,1.590773442847365,1.732539356605065,1.5338300363679134,1.0,1.0,1.0,1.0,1.2,1.013210887612523,7.471264367816092,12.5,8.446252078363287,1.547126436781609,3.3000000000000003,1.6792927910637205,1.6243981085922448,7.095581571754982,1.8245713982461036,13,150,20.572789068876308,0.0080028409416959,0.0349574469504866,0.008989024679169113
2,5,35.8952774,128.6101531,245302,SPLY_LS,12.381639848550453,48,1.6728542094455854,1.745845311430527,1.5937125306732296,1.0,1.0,1.0,1.0,1.2,1.0329803058331268,7.471264367816092,12.5,8.416721936652507,1.547126436781609,3.3000000000000003,1.710252582250461,1.7082138415072328,7.095581571754982,2.0224522135097622,13,150,24.0406798254158,0.0084157717222616,0.0349574469504866,0.009963914197687813
3,1,35.8935219,128.6098311,212288,SPLY_LS,7.16850803231006,30,1.7074606433949349,1.7463928815879537,1.5807351637648435,1.0,1.0,1.0,1.0,1.6,1.115968575813861,7.471264367816092,14.285714285714286,9.33310181644105,1.547126436781609,3.3000000000000003,1.7868008022298703,1.7435517622559134,7.095581571754982,2.3303394349749897,13,150,26.599923510306997,0.008589869289518,0.0349574469504866,0.011480766777319474
4,3,35.895821266666665,128.610742,72332,SPLY_LS,10.191845380057265,38,1.62258726899384,1.752580424366872,1.5818981537633034,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,11.428571428571429,8.279665725398539,1.547126436781609,2.466666666666667,1.6517581509824388,1.6568843933311426,4.331983299110199,1.7875864066657432,13,100,19.548338196479563,0.0081628894964048,0.0213421655205612,0.008806812570399732
5,5,35.89588604000001,128.60974242000003,3801,SPLY_LS,5.6904465253389045,33,1.6530321697467487,1.7223545516769336,1.5978972457302019,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.285714285714286,8.719272115111497,1.547126436781609,2.466666666666667,1.6842199986424722,1.6879728172809312,4.331983299110199,1.8215027819949234,13,100,19.200838326659184,0.0083160512802571,0.0213421655205612,0.008973906680915246
6,3,35.8962819,128.61074166666666,72325,SPLY_LS,7.281512654327719,55,1.6836413415468856,1.752580424366872,1.6153597077162927,1.0,1.0,1.0,1.0,1.2,1.0107100884680937,7.471264367816092,9.846153846153848,8.013421769846936,1.547126436781609,2.1333333333333337,1.648142543661688,1.719228984525413,4.445734668693104,1.859139663588805,13,80,19.844347265340183,0.0084700394766121,0.0219025787055168,0.009159330423619735
7,1,35.8931139,128.6092693,178155,SPLY_LS,11.212562055029808,30,1.638302532511978,1.7466666666666666,1.5824257021559334,1.0,1.0,1.0,1.0,1.6,1.110291541712238,7.471264367816092,14.285714285714286,8.576810255080819,1.547126436781609,2.3625,1.683970699230287,1.6729318351901163,5.609642780919171,2.087112895801691,13,80,20.167550643460192,0.0082419496258393,0.0276367466066154,0.010282474748101346
8,3,35.897049833333334,128.60988883333334,106441,SPLY_LS,16.61914782065664,24,1.0651060917180013,1.756249144421629,1.6100481189417013,1.0,1.0,1.0,1.0,1.0,1.0,14.285714285714286,14.285714285714286,8.363854183768321,2.2285714285714286,2.2285714285714286,1.6600015108832404,1.6647137320131962,2.180751441185112,1.7454513261241917,40,50,19.0131886644101,0.0082014619078228,0.0107437990877146,0.008599227775849715
9,1,35.8922299,128.6075294,107386,SPLY_LS,8.497611978295312,33,1.7163860369609856,1.7447501711156743,1.5472975179224822,1.0,1.0,1.0,1.0,1.6,1.0318219161467796,7.471264367816092,11.428571428571429,8.548877284701662,1.547126436781609,2.1333333333333337,1.6741492450134454,1.752665814600905,3.571848093436502,1.799697444109268,13,80,20.122824060540466,0.0086347710355035,0.0175972454095289,0.008866479413020887
10,1,35.8926598,128.6054077,38860,SPLY_LS,10.618274426338887,34,1.6226967830253252,1.752580424366872,1.558671836866512,1.0,1.0,1.0,1.0,1.6,1.1224733637485207,7.471264367816092,16.3265306122449,9.422239757497078,1.547126436781609,3.9746031746031742,1.862297206543603,1.6569962221942716,11.278904238254862,2.5347717605299827,13,200,33.846041389898375,0.0081634404380734,0.0555672135653983,0.012487933294014987
11,2,35.8924787,128.605816,205355,SPLY_LS,6.149329111500044,36,1.6437234770704996,1.752580424366872,1.4629445482371368,1.0,1.0,1.0,1.0,1.6,1.0226276785149162,7.471264367816092,16.3265306122449,8.77554670259779,1.547126436781609,2.840816326530613,1.754730125210591,1.6784673639149883,4.617653955998827,1.8348035563607765,13,100,27.580788113823463,0.0082692212384317,0.0227495648623216,0.009039434940944767
12,1,35.8934943,128.6071291,212291,PIPE_LM,8.532023401711816,39,1.672580424366872,1.7725667351129364,1.5219314017344916,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,11.428571428571429,9.112538142330598,1.692857142857143,2.1333333333333337,1.7230968026303322,1.9368567653753843,3.881979524357812,1.796222562842728,25,80,21.970727861897647,0.0095422153831366,0.0191251544236774,0.008849359889229073
13,1,35.896862,128.6102019,72321,SPLY_LS,9.219937549162122,43,1.6802464065708418,1.756249144421629,1.6418724318125344,1.0,1.0,1.0,1.0,1.2,1.002681415176457,7.471264367816092,14.285714285714286,7.938512037311832,1.547126436781609,2.2285714285714286,1.635389768746176,1.7157622897684222,4.3393415160907685,1.8177310198992394,13,80,19.137777001280686,0.0084529602848875,0.0213784168802485,0.00895532452918654
