cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
0,1,35.8948401,128.6108953,107356,SPLY_LS,6.728062243821786,2,1.615359342915811,1.6784941820670776,1.6455801013752736,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,8.453756320283082,1.547126436781609,1.7523809523809524,1.6453756320283084,1.649503688364646,1.987928274598624,1.8114974118746772,13,20,16.350690554693426,0.0081265273462816,0.0097938268340513,0.00892461372421233
1,1,35.8954174,128.6096018,177229,SPLY_LS,8.557564396832218,1,1.590773442847365,1.590773442847365,1.590773442847365,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,1.6243981085922448,1.6243981085922448,1.6243981085922448,13,13,13.0,0.0080028409416959,0.0080028409416959,0.0080028409416959
3,1,35.8935219,128.6098311,212288,SPLY_LS,7.16850803231006,4,1.7074606433949349,1.7463928815879537,1.6405575003478141,1.0,1.0,1.0,1.0,1.6,1.1298523710896005,7.471264367816092,14.285714285714286,9.957129864747849,1.547126436781609,2.2285714285714286,1.7957129864747847,1.7435517622559134,3.309726304675729,2.2389607873698543,13,40,22.29153721623089,0.008589869289518,0.0163058630989306,0.011030576163095641
5,5,35.89588604000001,128.60974242000003,3801,SPLY_LS,5.6904465253389045,3,1.6530321697467487,1.7125530458590008,1.6874750174455073,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.285714285714286,9.629184790073372,1.547126436781609,2.2285714285714286,1.7629184790073371,1.6879728172809312,2.676644697096816,2.01697797952616,13,40,21.550044699560594,0.0083160512802571,0.013186891596952,0.00993694456283253
6,3,35.8962819,128.61074166666666,72325,SPLY_LS,7.281512654327719,1,1.6836413415468856,1.6836413415468856,1.6836413415468856,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,1.719228984525413,1.719228984525413,1.719228984525413,13,13,13.0,0.0084700394766121,0.0084700394766121,0.0084700394766121
9,1,35.8922299,128.6075294,107386,SPLY_LS,8.497611978295312,1,1.7163860369609856,1.7163860369609856,1.7163860369609856,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,1.752665814600905,1.752665814600905,1.752665814600905,13,13,13.0,0.0086347710355035,0.0086347710355035,0.0086347710355035
11,2,35.8924787,128.605816,205355,SPLY_LS,6.149329111500044,2,1.6437234770704996,1.6437234770704996,1.5915541616898603,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816093,1.547126436781609,1.547126436781609,1.5471264367816093,1.6784673639149883,1.6784673639149883,1.6251953297281607,13,13,13.0,0.0082692212384317,0.0082692212384317,0.00800676857120518
12,1,35.8934943,128.6071291,212291,PIPE_LM,8.532023401711816,3,1.672580424366872,1.672580424366872,1.3970984636495907,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,9.523809523809524,9.312368147717713,1.692857142857143,1.7523809523809524,1.7312368147717712,1.9368567653753843,1.9368567653753843,1.63900289964053,25,25,21.77610755917123,0.0095422153831366,0.0095422153831366,0.00807479363551397
13,1,35.896862,128.6102019,72321,SPLY_LS,9.219937549162122,2,1.6802464065708418,1.6925667351129363,1.686255930232141,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,8.629671342457947,1.547126436781609,2.0307692307692307,1.7830343351915472,1.7157622897684222,2.06623503530112,1.8867134336217013,13,40,26.169871103737268,0.0084529602848875,0.0101796168366662,0.009295176737752275
14,2,35.8933459,128.6080879,107329,SPLY_LS,8.064111721781169,2,1.7112936344969198,1.7112936344969198,1.6597013737983102,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,8.431023951122288,1.547126436781609,1.7523809523809524,1.6431023951122288,1.7474657724654192,1.8960984203623483,1.8169656359859416,13,20,16.273164082907456,0.0086091522479167,0.0093414132826781,0.00895155375053008
15,1,35.8952936,128.6095987,177228,SPLY_LS,7.664368934921885,5,1.233429158110883,1.7125530458590008,1.497796519832079,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,9.523809523809524,8.529743400794647,1.7523809523809524,1.7523809523809524,1.6529743400794648,1.46081453502769,1.9831452674042933,1.661038465655872,20,25,19.561596798206683,0.0071969219289941,0.0097702626316573,0.008183355156823446
16,1,35.8933378,128.6098866,143920,SPLY_LS,5.783221884469779,2,1.6270225872689938,1.6270225872689938,1.5091008966229449,1.0,1.0,1.0,1.6,1.6,1.6,9.523809523809524,14.285714285714286,11.380922091222528,1.7523809523809524,2.2285714285714286,1.9380922091222528,3.0831484450277435,3.312601886579214,3.172633827715438,20,40,27.799872783134617,0.0151895932866959,0.0163200300845154,0.015630456447314207
17,1,35.8937156,128.6060161,246324,SPLY_LS,7.671395013794082,1,1.2945379876796714,1.2945379876796714,1.2945379876796714,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,9.523809523809524,9.523809523809524,1.7523809523809524,1.7523809523809524,1.7523809523809524,1.533188911671534,1.533188911671534,1.533188911671534,20,20,20.0,0.0075534851516865,0.0075534851516865,0.0075534851516865
18,1,35.8946232,128.6089947,215085,SPLY_LS,8.702271681914391,2,1.808104038329911,1.808104038329911,1.7172925559811871,1.0,1.0,1.0,1.2,1.2,1.2,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.5471264367816093,2.215586984965466,2.215586984965466,2.1043097939897213,13,13,13.0,0.0109154216194801,0.0109154216194801,0.010367197846559427
