repair_id,복구타입,위도,경도,작업일시
1049,지상누수,35.8964187,128.6024236,2018-02-21 13:04:00
1050,긴급공사,35.8964187,128.6024236,2018-02-21 13:04:00
1051,지하누수,35.8933403,128.6041584,2018-02-23 14:10:00
1052,긴급공사,35.8933403,128.6041584,2018-02-23 14:10:00
1053,지하누수,35.8913073,128.6035472,2018-02-23 15:28:00
1054,긴급공사,35.8913073,128.6035472,2018-02-23 15:28:00
1055,지하누수,35.8909411,128.6022038,2018-03-02 10:07:00
1056,긴급공사,35.8909411,128.6022038,2018-03-02 10:07:00
1057,지상누수,35.8967557,128.6055623,2018-03-02 11:10:00
1058,긴급공사,35.8967557,128.6055623,2018-03-02 11:10:00
1059,지상누수,35.8959048,128.6015921,2018-03-02 14:37:00
1060,긴급공사,35.8959048,128.6015921,2018-03-02 14:37:00
1061,긴급공사,35.8959188,128.6064294,2018-03-02 14:46:00
1062,지상누수,35.8959188,128.6064294,2018-03-02 14:46:00
1063,긴급공사,35.8893267,128.6025295,2018-03-02 16:26:00
1064,지하누수,35.8893267,128.6025295,2018-03-02 16:26:00
1065,지상누수,35.8974151,128.6010253,2018-03-22 09:20:00
1066,긴급공사,35.8974151,128.6010253,2018-03-22 09:20:00
1067,긴급공사,35.8973449,128.6011675,2018-03-23 08:57:00
1068,지상누수,35.8949693,128.6009156,2018-03-27 09:10:00
1069,긴급공사,35.8949693,128.6009156,2018-03-27 09:10:00
1070,지상누수,35.8960622,128.6081993,2018-03-30 16:25:00
1071,지하누수,35.8917158,128.5970603,2018-04-02 09:15:00
1072,긴급공사,35.8917158,128.5970603,2018-04-02 09:15:00
1073,지하누수,35.8913639,128.5966834,2018-04-03 15:40:00
1074,긴급공사,35.8913639,128.5966834,2018-04-03 15:40:00
1075,긴급공사,35.8913298,128.5968238,2018-04-06 10:54:00
1076,지하누수,35.8934978,128.5981341,2018-04-09 11:23:00
1077,긴급공사,35.8934978,128.5981341,2018-04-09 11:23:00
1078,지하누수,35.8951113,128.5981282,2018-04-11 09:11:00
1079,긴급공사,35.8951113,128.5981282,2018-04-11 09:11:00
1080,긴급공사,35.8941094,128.6089934,2018-04-12 11:02:00
1081,지상누수,35.8941094,128.6089934,2018-04-12 11:02:00
1082,지상누수,35.8977587,128.5998382,2018-04-17 09:59:00
1083,긴급공사,35.8977587,128.5998382,2018-04-17 09:59:00
1084,지하누수,35.8955827,128.6009649,2018-04-17 10:30:00
1085,긴급공사,35.8955827,128.6009649,2018-04-17 10:30:00
1086,지상누수,35.8975971,128.5998212,2018-04-18 10:53:00
1087,긴급공사,35.8975971,128.5998212,2018-04-18 10:53:00
1088,지하누수,35.8949938,128.6000525,2018-04-20 11:19:00
1089,긴급공사,35.8949938,128.6000525,2018-04-20 11:19:00
1090,긴급공사,35.8921997,128.5965135,2018-04-20 11:21:00
1091,지하누수,35.8921997,128.5965135,2018-04-20 11:21:00
1092,지상누수,35.8911814,128.6047287,2018-04-24 13:18:00
1093,긴급공사,35.8911814,128.6047287,2018-04-24 13:18:00
1094,지상누수,35.8951971,128.6068576,2018-04-28 11:06:00
1095,긴급공사,35.8952273,128.6068615,2018-04-28 11:06:00
1096,긴급공사,35.8952836,128.6090348,2018-05-01 11:24:00
1097,지하누수,35.8952836,128.6090348,2018-05-01 11:24:00
1098,긴급공사,35.8968971,128.6089178,2018-05-01 11:28:00
1099,지하누수,35.8968971,128.6089178,2018-05-01 11:28:00
1100,긴급공사,35.8970928,128.6092451,2018-05-01 11:32:00
1101,지하누수,35.8970928,128.6092451,2018-05-01 11:32:00
1102,지하누수,35.894758,128.6085124,2018-05-01 11:33:00
1103,긴급공사,35.894758,128.6085124,2018-05-01 11:33:00
1104,긴급공사,35.8954407,128.6032973,2018-05-03 09:21:00
1105,지상누수,35.8954407,128.6032973,2018-05-03 09:21:00
1106,긴급공사,35.8935497,128.6061279,2018-05-03 11:00:00
1107,지하누수,35.8935497,128.6061279,2018-05-03 11:00:00
1108,긴급공사,35.8955524,128.6011078,2018-05-04 08:50:00
1109,지상누수,35.8955524,128.6011078,2018-05-04 08:50:00
1110,긴급공사,35.8973372,128.5989698,2018-05-05 08:45:00
1111,지상누수,35.8973372,128.5989698,2018-05-05 08:45:00
1112,지상누수,35.895457,128.600316,2018-05-08 10:32:00
1113,긴급공사,35.895457,128.600316,2018-05-08 10:32:00
1114,긴급공사,35.8968842,128.5999283,2018-05-08 12:51:00
1115,지상누수,35.8968842,128.5999283,2018-05-08 12:51:00
1116,긴급공사,35.8954119,128.6098672,2018-05-10 09:39:00
1117,지하누수,35.8954119,128.6098672,2018-05-10 09:39:00
1118,지하누수,35.8950417,128.611353,2018-05-10 09:43:00
1119,긴급공사,35.8950417,128.611353,2018-05-10 09:43:00
1120,지상누수,35.8914103,128.5980455,2018-05-11 11:36:00
1121,긴급공사,35.8914103,128.5980455,2018-05-11 11:36:00
1122,긴급공사,35.8951658,128.6115137,2018-05-12 13:09:00
1123,지하누수,35.8951658,128.6115137,2018-05-12 13:09:00
1124,긴급공사,35.894499,128.6093913,2018-05-14 13:11:00
1125,지하누수,35.894499,128.6093913,2018-05-14 13:11:00
1126,긴급공사,35.8959277,128.6074306,2018-05-14 17:47:00
1127,지상누수,35.8959277,128.6074306,2018-05-14 17:47:00
1128,긴급공사,35.8970001,128.6016457,2018-05-15 09:30:00
1129,지하누수,35.8970001,128.6016457,2018-05-15 09:30:00
1130,긴급공사,35.8966971,128.6105958,2018-05-15 13:13:00
1131,지하누수,35.8966971,128.6105958,2018-05-15 13:13:00
1132,지하누수,35.8917384,128.6065541,2018-05-15 13:14:00
1133,긴급공사,35.8917384,128.6065541,2018-05-15 13:14:00
1134,지하누수,35.8969202,128.5987609,2018-05-16 08:30:00
1135,긴급공사,35.8969202,128.5987609,2018-05-16 08:30:00
1136,긴급공사,35.891736,128.6067072,2018-05-17 09:15:00
1137,지하누수,35.891736,128.6067072,2018-05-17 09:15:00
1138,지상누수,35.8900323,128.6015069,2018-05-22 14:50:00
1139,긴급공사,35.8900323,128.6015069,2018-05-22 14:50:00
1140,지하누수,35.897132,128.6059369,2018-05-31 09:11:00
1141,긴급공사,35.897132,128.6059369,2018-05-31 09:11:00
1142,지하누수,35.8961794,128.6087292,2018-05-31 09:12:00
1143,긴급공사,35.8961794,128.6087292,2018-05-31 09:12:00
1144,긴급공사,35.8955785,128.6080436,2018-05-31 09:13:00
1145,지하누수,35.8955785,128.6080436,2018-05-31 09:13:00
1146,긴급공사,35.8957652,128.6007278,2018-05-31 11:34:00
1147,지상누수,35.8957652,128.6007278,2018-05-31 11:34:00
1148,지상누수,35.8968028,128.6106865,2018-06-07 16:03:00
1149,지하누수,35.8962571,128.6021145,2018-06-12 17:00:00
1150,긴급공사,35.8962571,128.6021145,2018-06-12 17:00:00
1151,지하누수,35.8980463,128.6073842,2018-06-15 09:11:00
1152,긴급공사,35.8980463,128.6073842,2018-06-15 09:11:00
1153,긴급공사,35.8967368,128.6021465,2018-06-25 11:41:00
1154,지상누수,35.8967368,128.6021465,2018-06-25 11:41:00
1155,긴급공사,35.8945176,128.5979996,2018-07-04 17:49:00
1156,지상누수,35.8895649,128.6026112,2018-07-08 11:30:00
1157,긴급공사,35.8895649,128.6026112,2018-07-08 11:30:00
1158,긴급공사,35.8971662,128.6015565,2018-07-11 14:03:00
1159,지상누수,35.8971662,128.6015565,2018-07-11 14:03:00
1160,긴급공사,35.8935752,128.6095498,2018-07-14 11:41:00
1161,지하누수,35.8935752,128.6095498,2018-07-14 11:41:00
1162,긴급공사,35.8968971,128.6089178,2018-07-17 08:46:00
1163,긴급공사,35.8919995,128.597909,2018-08-20 11:33:00
1164,지상누수,35.8919995,128.597909,2018-08-20 11:33:00
1165,지상누수,35.8955381,128.6017356,2018-08-21 11:31:00
1166,긴급공사,35.8955381,128.6017356,2018-08-21 11:31:00
1167,긴급공사,35.8963673,128.5987611,2018-08-22 16:02:00
1168,지상누수,35.8958464,128.6083828,2018-08-30 09:05:00
1169,긴급공사,35.8958464,128.6083828,2018-08-30 09:05:00
1170,지상누수,35.8939779,128.6008284,2018-08-30 10:45:00
1171,긴급공사,35.8939779,128.6008284,2018-08-30 10:45:00
1172,지상누수,35.8959292,128.5997721,2018-09-03 13:15:00
1173,긴급공사,35.8959292,128.5997721,2018-09-03 13:15:00
1174,긴급공사,35.8909882,128.6021372,2018-09-03 17:34:00
1175,지하누수,35.8909882,128.6021372,2018-09-03 17:34:00
1176,지하누수,35.8944666,128.6007764,2018-09-10 08:50:00
1177,긴급공사,35.8944666,128.6007764,2018-09-10 08:50:00
1178,긴급공사,35.8918381,128.5971107,2018-09-10 12:57:00
1179,지상누수,35.8918381,128.5971107,2018-09-10 12:57:00
1180,긴급공사,35.8964393,128.5999479,2018-09-12 07:43:00
1181,지상누수,35.8964393,128.5999479,2018-09-12 07:43:00
1182,긴급공사,35.8932436,128.5984591,2018-09-28 09:47:00
1183,지하누수,35.8932436,128.5984591,2018-09-28 09:47:00
1184,지상누수,35.8923365,128.6053714,2018-09-29 09:20:00
1185,긴급공사,35.8923365,128.6053714,2018-09-29 09:20:00
1186,지상누수,35.8896432,128.6029231,2018-10-08 07:57:00
1187,긴급공사,35.8896432,128.6029231,2018-10-08 07:57:00
1188,지상누수,35.8919995,128.597909,2018-10-09 11:00:00
1189,긴급공사,35.8919995,128.597909,2018-10-09 11:00:00
1190,긴급공사,35.898052,128.6017082,2018-10-12 11:00:00
1191,긴급공사,35.8953882,128.6029958,2018-10-12 13:15:00
1192,지하누수,35.8953882,128.6029958,2018-10-12 13:15:00
1193,지하누수,35.897494,128.5989636,2018-10-15 09:40:00
1194,긴급공사,35.897494,128.5989636,2018-10-15 09:40:00
1195,지상누수,35.8965219,128.6082196,2018-10-23 08:17:00
1196,긴급공사,35.8965219,128.6082196,2018-10-23 08:17:00
1197,긴급공사,35.8954636,128.6044445,2018-10-23 11:13:00
1198,지상누수,35.8954636,128.6044445,2018-10-23 11:13:00
1199,긴급공사,35.893978,128.6084855,2018-10-28 15:02:00
1200,지상누수,35.893978,128.6084855,2018-10-28 15:02:00
1201,긴급공사,35.8952167,128.6008799,2018-11-01 11:25:00
1202,지상누수,35.8952167,128.6008799,2018-11-01 11:25:00
1203,긴급공사,35.8964077,128.5995189,2018-11-02 09:24:00
1204,지상누수,35.8964077,128.5995189,2018-11-02 09:24:00
1205,지상누수,35.8938976,128.5983609,2018-11-27 09:39:00
1206,긴급공사,35.8938976,128.5983609,2018-11-27 09:39:00
1207,긴급공사,35.8897958,128.6022121,2018-12-04 13:09:00
1208,지상누수,35.8897958,128.6022121,2018-12-04 13:09:00
1209,지상누수,35.8937372,128.5991425,2018-12-10 08:43:00
1210,긴급공사,35.8937372,128.5991425,2018-12-10 08:43:00
1211,긴급공사,35.8944897,128.6018621,2018-12-10 09:20:00
1212,지상누수,35.8944897,128.6018621,2018-12-10 09:20:00
1213,긴급공사,35.8937698,128.5991186,2018-12-11 10:04:00
1214,긴급공사,35.8924013,128.5980199,2018-12-11 11:37:00
1215,지하누수,35.8924013,128.5980199,2018-12-11 11:37:00
1216,지상누수,35.8916538,128.5978121,2018-12-20 09:13:00
1217,긴급공사,35.8916538,128.5978121,2018-12-20 09:13:00
1218,긴급공사,35.8937395,128.6055498,2018-12-20 15:29:00
1219,지하누수,35.8937395,128.6055498,2018-12-20 15:29:00
1220,긴급공사,35.8952774,128.6101531,2018-12-21 16:47:00
1221,지상누수,35.8952774,128.6101531,2018-12-21 16:47:00
1222,지상누수,35.8968068,128.6061739,2018-12-31 13:44:00
1223,긴급공사,35.8968068,128.6061739,2018-12-31 13:44:00
1224,지상누수,35.8937372,128.5991425,2019-01-10 11:05:00
1225,긴급공사,35.8937372,128.5991425,2019-01-10 11:05:00
1226,지하누수,35.8982707,128.6052163,2019-01-10 16:14:00
1227,긴급공사,35.8982707,128.6052163,2019-01-10 16:14:00
1228,지상누수,35.8969594,128.6005758,2019-01-17 14:16:00
1229,긴급공사,35.8969594,128.6005758,2019-01-17 14:16:00
1230,지상누수,35.8917425,128.5959329,2019-01-24 12:57:00
1231,긴급공사,35.8917425,128.5959329,2019-01-24 12:57:00
1232,지상누수,35.8901372,128.6023267,2019-01-24 14:09:00
1233,긴급공사,35.8901372,128.6023267,2019-01-24 14:09:00
1234,지상누수,35.8917425,128.5959329,2019-01-29 09:11:00
1235,긴급공사,35.8917425,128.5959329,2019-01-29 09:11:00
1236,지상누수,35.8947001,128.6021672,2019-01-29 15:20:00
1237,긴급공사,35.8947001,128.6021672,2019-01-29 15:20:00
1238,지상누수,35.8925156,128.5967567,2019-02-08 11:08:00
1239,긴급공사,35.8925156,128.5967567,2019-02-08 11:08:00
1240,지상누수,35.8927783,128.5970696,2019-02-11 16:46:00
1241,긴급공사,35.8927783,128.5970696,2019-02-11 16:46:00
1242,지상누수,35.8936997,128.5981166,2019-02-15 13:09:00
1243,긴급공사,35.8936997,128.5981166,2019-02-15 13:09:00
1244,긴급공사,35.8973396,128.5996707,2019-03-04 16:39:00
1245,지상누수,35.8973396,128.5996707,2019-03-04 16:39:00
1246,지하누수,35.8946261,128.5980171,2019-03-11 09:04:00
1247,긴급공사,35.8946261,128.5980171,2019-03-11 09:04:00
1248,지하누수,35.8931406,128.6061747,2019-03-12 08:48:00
1249,긴급공사,35.8931406,128.6061747,2019-03-12 08:48:00
1250,지하누수,35.8933403,128.6041584,2019-03-22 08:57:00
1251,긴급공사,35.8933403,128.6041584,2019-03-22 08:57:00
1252,지하누수,35.8919287,128.5977446,2019-03-22 08:58:00
1253,긴급공사,35.8919287,128.5977446,2019-03-22 08:58:00
1254,긴급공사,35.8940995,128.597477,2019-03-22 08:59:00
1255,지하누수,35.8940995,128.597477,2019-03-22 08:59:00
1256,긴급공사,35.8977425,128.5987645,2019-03-22 09:00:00
1257,지하누수,35.8977425,128.5987645,2019-03-22 09:00:00
1258,긴급공사,35.8964112,128.6024067,2019-03-25 08:54:00
1259,지하누수,35.8964112,128.6024067,2019-03-25 08:54:00
1260,지하누수,35.8948474,128.608344,2019-03-25 08:55:00
1261,긴급공사,35.8950599,128.6068585,2019-03-25 08:55:00
1262,긴급공사,35.8948474,128.608344,2019-03-25 08:55:00
1263,지하누수,35.8950599,128.6068585,2019-03-25 08:55:00
1264,긴급공사,35.8931854,128.6057473,2019-03-25 08:56:00
1265,지하누수,35.8931854,128.6057473,2019-03-25 08:56:00
1266,긴급공사,35.8931473,128.6053519,2019-03-25 08:57:00
1267,지하누수,35.8931473,128.6053519,2019-03-25 08:57:00
1268,지하누수,35.896943,128.6072976,2019-03-28 08:49:00
1269,긴급공사,35.896943,128.6072976,2019-03-28 08:49:00
1270,지하누수,35.8959168,128.6074355,2019-03-28 08:50:00
1271,긴급공사,35.8959168,128.6074355,2019-03-28 08:50:00
1272,긴급공사,35.8945889,128.5984789,2019-03-29 09:47:00
1273,지상누수,35.8945889,128.5984789,2019-03-29 09:47:00
1274,긴급공사,35.8939193,128.5991765,2019-04-15 10:18:00
1275,지상누수,35.8939193,128.5991765,2019-04-15 10:18:00
1276,지상누수,35.8958443,128.5989974,2019-04-15 15:16:00
1277,긴급공사,35.8958443,128.5989974,2019-04-15 15:16:00
1278,긴급공사,35.894912,128.5983583,2019-04-30 11:34:00
1279,지상누수,35.8952046,128.6036947,2019-05-07 09:59:00
1280,긴급공사,35.8952046,128.6036947,2019-05-07 09:59:00
1281,긴급공사,35.8953651,128.6036803,2019-05-07 15:47:00
1282,지상누수,35.8953651,128.6036803,2019-05-07 15:47:00
1283,긴급공사,35.8966024,128.6001585,2019-05-15 09:04:00
1284,지상누수,35.8966024,128.6001585,2019-05-15 09:04:00
1285,지하누수,35.8936902,128.6096401,2019-05-24 15:22:00
1286,긴급공사,35.8936902,128.6096401,2019-05-24 15:22:00
1287,지상누수,35.8915451,128.5961415,2019-06-03 10:44:00
1288,긴급공사,35.8915451,128.5961415,2019-06-03 10:44:00
1289,지상누수,35.8898263,128.6010129,2019-06-08 13:18:00
1290,지하누수,35.8954653,128.6003191,2019-06-11 11:15:00
1291,긴급공사,35.8954653,128.6003191,2019-06-11 11:15:00
1292,지하누수,35.8967492,128.6028856,2019-07-15 13:18:00
1293,긴급공사,35.8967492,128.6028856,2019-07-15 13:18:00
1294,지상누수,35.8902294,128.6026617,2019-07-17 09:22:00
1295,긴급공사,35.8902294,128.6026617,2019-07-17 09:22:00
1296,긴급공사,35.8969778,128.6075045,2019-08-05 08:50:00
1297,지하누수,35.8969778,128.6075045,2019-08-05 08:50:00
1298,긴급공사,35.8954078,128.6092462,2019-08-05 08:54:00
1299,지하누수,35.8954078,128.6092462,2019-08-05 08:54:00
1300,긴급공사,35.8950278,128.6062918,2019-08-05 08:55:00
1301,지하누수,35.8950278,128.6062918,2019-08-05 08:55:00
1302,지상누수,35.8910713,128.6032933,2019-08-10 10:27:00
1303,긴급공사,35.8910713,128.6032933,2019-08-10 10:27:00
1304,긴급공사,35.8904984,128.603317,2019-08-12 07:21:00
1305,지하누수,35.8904984,128.603317,2019-08-12 07:21:00
1306,지하누수,35.8952829,128.6036773,2019-08-12 08:52:00
1307,긴급공사,35.8952829,128.6036773,2019-08-12 08:52:00
1308,긴급공사,35.8905797,128.6029416,2019-08-12 16:34:00
1309,지하누수,35.8905797,128.6029416,2019-08-12 16:34:00
1310,지하누수,35.8967539,128.6090943,2019-08-12 16:45:00
1311,긴급공사,35.8967539,128.6090943,2019-08-12 16:45:00
1312,긴급공사,35.8905191,128.6029722,2019-08-13 09:23:00
1313,지상누수,35.8905191,128.6029722,2019-08-13 09:23:00
1314,긴급공사,35.8954175,128.6090856,2019-08-21 08:40:00
1315,지하누수,35.8954175,128.6090856,2019-08-21 08:40:00
1316,긴급공사,35.8911832,128.6026666,2019-08-21 08:41:00
1317,지하누수,35.8911832,128.6026666,2019-08-21 08:41:00
1318,지하누수,35.891616,128.6067147,2019-08-21 08:42:00
1319,긴급공사,35.891616,128.6067147,2019-08-21 08:42:00
1320,긴급공사,35.8908965,128.6026341,2019-08-21 09:37:00
1321,긴급공사,35.8905811,128.6032962,2019-08-26 09:41:00
1322,긴급공사,35.8977199,128.6035563,2019-08-26 14:11:00
1323,지상누수,35.8977199,128.6035563,2019-08-26 14:11:00
1324,지하누수,35.8950838,128.5979938,2019-08-29 17:06:00
1325,긴급공사,35.8950838,128.5979938,2019-08-29 17:06:00
1326,지하누수,35.8974775,128.6067132,2019-09-02 09:16:00
1327,긴급공사,35.8974775,128.6067132,2019-09-02 09:16:00
1328,지하누수,35.8950253,128.6107087,2019-09-02 09:21:00
1329,긴급공사,35.8950253,128.6107087,2019-09-02 09:21:00
1330,지하누수,35.8926412,128.6075201,2019-09-16 09:11:00
1331,긴급공사,35.8926412,128.6075201,2019-09-16 09:11:00
1332,지하누수,35.8947167,128.6112692,2019-09-16 09:12:00
1333,긴급공사,35.8947167,128.6112692,2019-09-16 09:12:00
1334,긴급공사,35.8968155,128.5987169,2019-09-17 17:43:00
1335,지하누수,35.8968155,128.5987169,2019-09-17 17:43:00
1336,긴급공사,35.8899291,128.6016472,2019-09-26 08:27:00
1337,지상누수,35.8899291,128.6016472,2019-09-26 08:27:00
1338,긴급공사,35.8906833,128.6034433,2019-09-26 08:52:00
1339,지상누수,35.8906833,128.6034433,2019-09-26 08:52:00
1340,긴급공사,35.8908545,128.6028273,2019-09-26 09:25:00
1341,지하누수,35.8953934,128.6011361,2019-10-10 08:28:00
1342,긴급공사,35.8953934,128.6011361,2019-10-10 08:28:00
1343,지상누수,35.8956451,128.6015328,2019-10-14 11:52:00
1344,긴급공사,35.8956451,128.6015328,2019-10-14 11:52:00
1345,긴급공사,35.8970363,128.5984409,2019-10-18 09:13:00
1346,지하누수,35.8970363,128.5984409,2019-10-18 09:13:00
1347,지상누수,35.8934782,128.6041763,2019-10-18 17:15:00
1348,긴급공사,35.8934782,128.6041763,2019-10-18 17:15:00
1349,긴급공사,35.8977155,128.5989664,2019-10-28 09:53:00
1350,지하누수,35.8977155,128.5989664,2019-10-28 09:53:00
1351,지하누수,35.890274,128.6040782,2019-11-06 15:58:00
1352,긴급공사,35.890274,128.6040782,2019-11-06 15:58:00
1353,긴급공사,35.8950289,128.6090777,2019-11-19 09:00:00
1354,긴급공사,35.8923979,128.60716,2019-11-21 17:12:00
1355,지하누수,35.8923979,128.60716,2019-11-21 17:12:00
1356,긴급공사,35.8964922,128.6065103,2019-11-29 15:11:00
1357,지상누수,35.8964922,128.6065103,2019-11-29 15:11:00
1358,지하누수,35.8921578,128.5971933,2019-11-30 09:31:00
1359,긴급공사,35.8921578,128.5971933,2019-11-30 09:31:00
1360,지하누수,35.8919931,128.6048395,2019-12-02 09:44:00
1361,긴급공사,35.8919931,128.6048395,2019-12-02 09:44:00
1362,긴급공사,35.8921578,128.5971933,2019-12-02 09:45:00
1363,지하누수,35.8921578,128.5971933,2019-12-02 09:45:00
1364,지하누수,35.88871,128.6020298,2019-12-03 09:57:00
1365,긴급공사,35.88871,128.6020298,2019-12-03 09:57:00
1366,긴급공사,35.8893267,128.6025295,2019-12-03 09:59:00
1367,지하누수,35.8893267,128.6025295,2019-12-03 09:59:00
1368,긴급공사,35.8983117,128.6039873,2019-12-03 13:00:00
1369,지상누수,35.8983117,128.6039873,2019-12-03 13:00:00
1370,긴급공사,35.891462,128.5969987,2019-12-04 08:44:00
1371,지하누수,35.891462,128.5969987,2019-12-04 08:44:00
1372,긴급공사,35.8976972,128.6048247,2019-12-04 13:39:00
1373,지하누수,35.8976972,128.6048247,2019-12-04 13:39:00
1374,긴급공사,35.8962089,128.5996874,2019-12-17 11:29:00
1375,지상누수,35.8962089,128.5996874,2019-12-17 11:29:00
1376,긴급공사,35.8891053,128.6025241,2019-12-18 16:26:00
1377,지하누수,35.8891053,128.6025241,2019-12-18 16:26:00
1378,지상누수,35.8955801,128.6084953,2019-12-24 11:22:00
1379,긴급공사,35.8955801,128.6084953,2019-12-24 11:22:00
1380,지상누수,35.897813,128.6048295,2019-12-26 15:40:00
1381,긴급공사,35.897813,128.6048295,2019-12-26 15:40:00
1382,지상누수,35.8952087,128.601595,2019-12-28 11:48:00
1383,긴급공사,35.8952087,128.601595,2019-12-28 11:48:00
1384,지상누수,35.8981373,128.6052037,2020-01-10 16:26:00
1385,긴급공사,35.8981373,128.6052037,2020-01-10 16:26:00
1386,지하누수,35.8962351,128.5985884,2020-01-28 09:19:00
1387,긴급공사,35.8962351,128.5985884,2020-01-28 09:19:00
1388,지하누수,35.8968111,128.5993156,2020-01-28 09:22:00
1389,긴급공사,35.8968111,128.5993156,2020-01-28 09:22:00
1390,지하누수,35.892603,128.5979688,2020-01-28 16:34:00
1391,긴급공사,35.892603,128.5979688,2020-01-28 16:34:00
1392,긴급공사,35.8899382,128.6026823,2020-01-29 09:37:00
1393,지하누수,35.8899382,128.6026823,2020-01-29 09:37:00
1394,지하누수,35.8970541,128.6070699,2020-02-03 10:02:00
1395,긴급공사,35.8970541,128.6070699,2020-02-03 10:02:00
1396,긴급공사,35.892458,128.6074693,2020-02-03 10:06:00
1397,지하누수,35.892458,128.6074693,2020-02-03 10:06:00
1398,지하누수,35.8950599,128.6068585,2020-02-03 10:08:00
1399,긴급공사,35.8950599,128.6068585,2020-02-03 10:08:00
1400,긴급공사,35.8916993,128.5961649,2020-02-03 10:11:00
1401,지하누수,35.8916993,128.5961649,2020-02-03 10:11:00
1402,긴급공사,35.8984275,128.6050715,2020-02-03 10:13:00
1403,지하누수,35.8984275,128.6050715,2020-02-03 10:13:00
1404,지하누수,35.8951736,128.6005645,2020-02-03 10:15:00
1405,긴급공사,35.8951736,128.6005645,2020-02-03 10:15:00
1406,긴급공사,35.8958113,128.6104771,2020-02-04 08:41:00
1407,지하누수,35.8958113,128.6104771,2020-02-04 08:41:00
1408,긴급공사,35.8915603,128.596439,2020-02-10 11:13:00
1409,지상누수,35.8915603,128.596439,2020-02-10 11:13:00
1410,긴급공사,35.8914557,128.5961285,2020-02-14 09:54:00
1411,긴급공사,35.8952791,128.6085304,2020-03-11 13:51:00
1412,지상누수,35.8952791,128.6085304,2020-03-11 13:51:00
1413,지하누수,35.8970342,128.5985975,2020-04-28 10:27:00
1414,긴급공사,35.8970342,128.5985975,2020-04-28 10:27:00
1415,긴급공사,35.8935219,128.6098311,2020-04-28 11:02:00
1416,지상누수,35.8935219,128.6098311,2020-04-28 11:02:00
1417,지하누수,35.8948443,128.6084927,2020-05-07 08:51:00
1418,긴급공사,35.8948443,128.6084927,2020-05-07 08:51:00
1419,지하누수,35.8970928,128.6092451,2020-05-11 09:13:00
1420,긴급공사,35.8970928,128.6092451,2020-05-11 09:13:00
1421,지하누수,35.895288,128.6092459,2020-05-11 09:14:00
1422,긴급공사,35.895288,128.6092459,2020-05-11 09:14:00
1423,지상누수,35.894522,128.5982219,2020-05-22 14:28:00
1424,긴급공사,35.894522,128.5982219,2020-05-22 14:28:00
1425,지하누수,35.893335,128.608099,2020-06-03 09:45:00
1426,긴급공사,35.893335,128.608099,2020-06-03 09:45:00
1427,긴급공사,35.8933403,128.6041584,2020-06-08 10:45:00
1428,지하누수,35.8933403,128.6041584,2020-06-08 10:45:00
1429,긴급공사,35.8971951,128.6088573,2020-06-08 10:46:00
1430,지하누수,35.8971951,128.6088573,2020-06-08 10:46:00
1431,지하누수,35.8954243,128.6020765,2020-06-29 16:23:00
1432,긴급공사,35.8954243,128.6020765,2020-06-29 16:23:00
1433,지하누수,35.898519,128.6055705,2020-06-30 17:55:00
1434,긴급공사,35.898519,128.6055705,2020-06-30 17:55:00
1435,지하누수,35.8971737,128.5986068,2020-07-02 10:44:00
1436,긴급공사,35.8971737,128.5986068,2020-07-02 10:44:00
1437,지상누수,35.8956519,128.6018395,2020-07-06 14:14:00
1438,긴급공사,35.8956519,128.6018395,2020-07-06 14:14:00
1439,긴급공사,35.8948505,128.6081292,2020-07-29 09:22:00
1440,지하누수,35.8948505,128.6081292,2020-07-29 09:22:00
1441,긴급공사,35.8957906,128.6108018,2020-08-06 12:06:00
1442,지상누수,35.8957906,128.6108018,2020-08-06 12:06:00
1443,지상누수,35.890437,128.6039201,2020-10-13 16:36:00
1444,긴급공사,35.890437,128.6039201,2020-10-13 16:36:00
1445,긴급공사,35.8986193,128.6041785,2020-10-27 10:24:00
1446,지상누수,35.8986193,128.6041785,2020-10-27 10:24:00
1447,지상누수,35.8979493,128.6042737,2020-10-28 08:44:00
1448,긴급공사,35.8979493,128.6042737,2020-10-28 08:44:00
1449,지하누수,35.8963962,128.6105147,2020-11-04 17:36:00
1450,긴급공사,35.8963962,128.6105147,2020-11-04 17:36:00
1451,지상누수,35.898537,128.6041687,2020-12-11 14:07:00
1452,긴급공사,35.898537,128.6041687,2020-12-11 14:07:00
1453,긴급공사,35.8982422,128.60562,2020-12-18 10:25:00
1454,긴급공사,35.8936393,128.6034359,2020-12-18 10:28:00
1455,긴급공사,35.8945089,128.5990098,2020-12-24 20:16:00
1456,지상누수,35.8960453,128.6009302,2021-01-09 14:11:00
1457,긴급공사,35.8960453,128.6009302,2021-01-09 14:11:00
1458,긴급공사,35.893689,128.5984427,2021-01-12 17:50:00
1459,지상누수,35.893689,128.5984427,2021-01-12 17:50:00
1460,지상누수,35.8954174,128.6096018,2021-01-14 09:29:00
1461,긴급공사,35.8954174,128.6096018,2021-01-14 09:29:00
1462,지상누수,35.8932559,128.6040557,2021-01-15 07:43:00
1463,긴급공사,35.8932559,128.6040557,2021-01-15 07:43:00
1464,긴급공사,35.8924787,128.605816,2021-01-18 09:33:00
1465,지상누수,35.8924787,128.605816,2021-01-18 09:33:00
1466,지상누수,35.8948401,128.6108953,2021-01-18 13:09:00
1467,긴급공사,35.8948401,128.6108953,2021-01-18 13:09:00
