DATA_SRC,zone,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,AVG_DEP,PIP_TYPE,IST_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,high_total_cycles,low_total_cycles,design_pressure,thickness,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_material,K_repair,K_total,fatigue_limit,D_base,D_final_org,D_final,remaining_life_years,high_fatigue_damage,low_fatigue_damage,SMZ_NUM,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,MDZ_NUM,LGZ_NUM,WTP_CDE,FNS_YMD,MET_IDN
PIPE_LM,0200,SA001,1339,5011025300,336061983,6500000,MOP028,50.0,146.62,JHT910,0.0,0.0,,1,2008/PE/Ø50/L146.6/D,IQT904,0.0,PE,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.6,4.6,0.9653426409720027,1.3700479123887748,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.4589347481879167,100000.0,0.138603,0.47941873290308984,0.47941873290308984,1.085859252817601,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,2121,5011025300,336061975,6500000,MOP028,100.0,15.54,JHT910,0.0,0.0,,1,1999/PE/Ø100/L15.5/D,IQT904,0.0,PE,1999-01-01,1999-01-01,10045.0,27.50171115674196,128583.0,1002.0,1.6,9.1,1.0,1.5500342231348392,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,4.07949930184805,100000.0,0.138603,0.5654308417340452,0.5654308417340452,0.7685628837175418,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,3931,5011025300,336061975,6500000,MOP028,100.0,355.23,JHT910,0.0,0.0,,1,1993/PE/Ø100/L355.2/D,IQT904,0.0,PE,1993-01-01,1993-01-01,12236.0,33.50034223134839,128583.0,1002.0,1.6,9.1,1.0,1.6700068446269678,1.0,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,3.6627103964618546,100000.0,0.138603,0.5076626490808025,0.5076626490808025,0.969812043116913,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,4734,5011025300,336061985,6500000,MOP028,65.0,3.43,JHT910,0.0,0.0,,1,1900/PE/Ø65/L3.4/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,5.92,0.9784608541953773,3.529993155373032,1.0,1.6,1.05,8.783783783783784,1.897972972972973,1.1,0.0,12.114606418806405,100000.0,0.138603,1.679120793465824,1.679120793465824,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,16257,5011025300,336061963,6500000,MOP028,100.0,0.56,JHT910,0.0,0.0,,1,1900/PE/Ø100/L0.6/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,9.1,1.0,3.529993155373032,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,9.290507524245776,100000.0,0.138603,1.2876922143830372,1.2876922143830372,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,14628,5011025300,336061953,6500000,MOP000,50.0,31.3,JHT000,0.0,0.0,,1,1900//Ø50/L31.3/D,IQT904,0.0,,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,3.65,0.9653426409720027,3.529993155373032,1.2,1.0,1.05,10.95890410958904,2.16986301369863,3.0,0.0,27.94984929170331,1000000.0,0.013860299999999999,0.38739329613779533,0.38739329613779533,1.5813559758770355,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,22794,5011025300,336061962,6500000,MOP028,80.0,245.99,JHT910,0.0,0.0,,1,2014/PE/Ø80/L246.0/D,IQT904,0.0,PE,2014-01-01,2014-01-01,4566.0,12.501026694045175,128583.0,1002.0,1.6,7.26,0.9888428224342896,1.2500205338809036,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.258380519601787,100000.0,0.138603,0.4516213151583665,0.4516213151583665,1.2142444708335738,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,22167,5011025300,336061954,6500000,MOP030,100.0,0.94,JHT999,0.0,0.0,,1,1900/PEP/Ø100/L0.9/D,IQT904,0.0,,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.5,1.0,3.529993155373032,1.2,1.0,1.05,17.77777777777778,3.022222222222222,3.0,0.0,40.32664180698151,1000000.0,0.013860299999999999,0.5589393534373058,0.5589393534373058,0.7891028675120231,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,29831,5011025300,336061975,6500000,MOP028,100.0,2.0,JHT910,0.0,0.0,,1,1999/PE/Ø100/L2.0/D,IQT904,0.0,PE,1999-01-01,1999-01-01,10045.0,27.50171115674196,128583.0,1002.0,1.6,9.1,1.0,1.5500342231348392,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,4.07949930184805,100000.0,0.138603,0.5654308417340452,0.5654308417340452,0.7685628837175418,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,301620,5011025300,336061975,6500000,MOP001,700.0,35.84,JHT002,1.3,1.6,WT2017000092,1,2008/DCIP/Ø700/L35.8/D1.5,IQT001,1.5,DTC,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.0,11.9,1.0972955074527657,1.3700479123887748,1.2,1.0,1.05,29.41176470588235,6.682352941176471,1.0,0.0,12.657831541358293,1000000.0,0.013860299999999999,0.17544134251268834,0.17544134251268834,4.699910783159206,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,22449,5011025300,336061984,6500000,MOP028,150.0,393.65,JHT910,0.0,0.0,,1,2008/PE/Ø150/L393.7/D,IQT904,0.0,PE,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.6,13.7,1.0202732554054081,1.3700479123887748,1.2,1.0,1.05,8.75912408759124,1.8948905109489051,1.1,0.0,3.6711286924801305,100000.0,0.138603,0.5088294501638235,0.5088294501638235,0.9652950505872615,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,26417,5011025300,336061984,6500000,MOP921,50.0,613.14,JHT092,0.0,0.0,,1,1900/PFP관/Ø50/L613.1/D,IQT904,0.0,,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,3.65,0.9653426409720027,3.529993155373032,1.2,1.0,1.05,10.95890410958904,2.16986301369863,3.0,0.0,27.94984929170331,1000000.0,0.013860299999999999,0.38739329613779533,0.38739329613779533,1.5813559758770355,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,301616,5011025300,336061984,6500000,MOP001,150.0,1.12,JHT002,1.4,1.4,WT2017000092,1,2008/DCIP/Ø150/L1.1/D1.4,IQT001,1.4,DTC,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.0,6.0,1.0202732554054081,1.3700479123887748,1.2,1.0,1.05,12.5,3.3000000000000003,1.0,0.0,5.8121490470313315,1000000.0,0.013860299999999999,0.08055812943656836,0.08055812943656836,11.413396475242168,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600845,5011025300,336061963,6500000,MOP001,80.0,0.65,JHT002,1.1,1.1,WT2021080331,1,2020/PE/Ø65/L0.7/D1.1,IQT909,1.1,PE,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.6,7.26,0.9888428224342896,1.1117043121149897,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,2.897836936251408,100000.0,0.138603,0.4016488928752539,0.4016488928752539,1.4897367271234703,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600882,5011025300,336061974,6500000,MOP001,80.0,351.75,JHT002,0.6,1.0,WT2021080331,1,2020/DCIP/Ø80/L351.7/D0.8,IQT909,0.8,DTC,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.0,6.0,0.9888428224342896,1.1117043121149897,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,2.9549206302447732,1000000.0,0.013860299999999999,0.040956086411381626,0.040956086411381626,23.416395403494942,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600894,5011025300,336061963,6500000,MOP005,65.0,146.01,JHT910,0.9,1.2,WT2021080331,1,2020/PE/Ø65/L146.0/D1.1,IQT909,1.1,PE,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.6,5.92,0.9784608541953773,1.1117043121149897,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,2.861448932598524,100000.0,0.138603,0.39660540640495323,0.39660540640495323,1.5213978020737111,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,4081,5011025300,336061983,6500000,MOP028,50.0,222.34,JHT910,0.0,0.0,,1,1900/PE/Ø50/L222.3/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.9653426409720027,3.529993155373032,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,8.91210874858841,100000.0,0.138603,1.2352450088805995,1.2352450088805995,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,7575,5011025300,336061974,6500000,MOP028,65.0,441.24,JHT910,0.0,0.0,,1,1900/PE/Ø65/L441.2/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,5.92,0.9784608541953773,3.529993155373032,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,9.085954814104804,100000.0,0.138603,1.2593405950993681,1.2593405950993681,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,11621,5011025300,336061985,6500000,MOP028,65.0,346.5,JHT910,0.0,0.0,,1,1900/PE/Ø65/L346.5/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,5.92,0.9784608541953773,3.529993155373032,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,9.085954814104804,100000.0,0.138603,1.2593405950993681,1.2593405950993681,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,14655,5011025300,336061962,6500000,MOP028,50.0,334.73,JHT910,0.0,0.0,,1,1900/PE/Ø50/L334.7/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.9653426409720027,3.529993155373032,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,8.91210874858841,100000.0,0.138603,1.2352450088805995,1.2352450088805995,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,19011,5011025300,336061985,6500000,MOP028,100.0,10.36,JHT910,0.0,0.0,,1,1999/PE/Ø100/L10.4/D,IQT904,0.0,PE,1999-01-01,1999-01-01,10045.0,27.50171115674196,128583.0,1002.0,1.6,9.1,1.0,1.5500342231348392,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,4.07949930184805,100000.0,0.138603,0.5654308417340452,0.5654308417340452,0.7685628837175418,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,19578,5011025300,336061974,6500000,MOP028,80.0,206.2,JHT910,0.0,0.0,,1,1900/PE/Ø80/L206.2/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,7.26,0.9888428224342896,3.529993155373032,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,9.201497591471563,100000.0,0.138603,1.2753551706707331,1.2753551706707331,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,17911,5011025300,336061983,6500000,MOP028,100.0,0.32,JHT910,0.0,0.0,,1,2008/PE/Ø100/L0.3/D,IQT904,0.0,PE,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.6,9.1,1.0,1.3700479123887748,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,3.6057974841257305,100000.0,0.138603,0.49977434869227866,0.49977434869227866,1.000903012762907,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,17836,5011025300,336061983,6500000,MOP028,50.0,95.18,JHT910,0.0,0.0,,1,1900/PE/Ø50/L95.2/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.9653426409720027,3.529993155373032,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,8.91210874858841,100000.0,0.138603,1.2352450088805995,1.2352450088805995,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,21562,5011025300,336061975,6500000,MOP028,100.0,3.7,JHT910,0.0,0.0,,1,1999/PE/Ø100/L3.7/D,IQT904,0.0,PE,1999-01-01,1999-01-01,10045.0,27.50171115674196,128583.0,1002.0,1.6,9.1,1.0,1.5500342231348392,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,4.07949930184805,100000.0,0.138603,0.5654308417340452,0.5654308417340452,0.7685628837175418,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,700286,5011025300,336061962,6500000,MOP028,50.0,149.66,JHT910,0.0,0.0,WT2017000040,1,2016/PE/Ø50/L149.7/D,IQT002,0.0,PE,2016-08-25,2016-08-25,3599.0,9.853524982888432,128583.0,1002.0,1.6,4.6,0.9653426409720027,1.1970704996577686,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.0222218579768647,100000.0,0.138603,0.4188890161811674,0.4188890161811674,1.3872671790646929,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,301621,5011025300,336061975,6500000,MOP001,700.0,0.63,JHT002,1.6,1.6,WT2017000092,1,2008/DCIP/Ø700/L0.6/D1.6,IQT001,1.6,DTC,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.0,11.9,1.0972955074527657,1.3700479123887748,1.2,1.0,1.05,29.41176470588235,6.682352941176471,1.0,0.0,12.657831541358293,1000000.0,0.013860299999999999,0.17544134251268834,0.17544134251268834,4.699910783159206,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,23776,5011025300,336061963,6500000,MOP028,50.0,16.62,JHT910,0.0,0.0,,1,1900/PE/Ø50/L935.3/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.9653426409720027,3.529993155373032,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,8.91210874858841,100000.0,0.138603,1.2352450088805995,1.2352450088805995,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600853,5011025300,336061963,6500000,MOP001,80.0,36.7,JHT002,1.0,1.3,WT2021080331,1,2020/PE/Ø65/L36.7/D1.2,IQT909,1.2,PE,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.6,7.26,0.9888428224342896,1.1117043121149897,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,2.897836936251408,100000.0,0.138603,0.4016488928752539,0.4016488928752539,1.4897367271234703,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600874,5011025300,336061963,6500000,MOP005,65.0,34.95,JHT910,1.1,1.1,WT2021080331,1,2020/PE/Ø65/L35.0/D1.1,IQT909,1.1,PE,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.6,5.92,0.9784608541953773,1.1117043121149897,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,2.861448932598524,100000.0,0.138603,0.39660540640495323,0.39660540640495323,1.5213978020737111,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600881,5011025300,336061964,6500000,MOP005,65.0,376.33,JHT910,0.9,1.1,WT2021080331,1,2020/PE/Ø65/L376.3/D1.0,IQT909,1.0,PE,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.6,5.92,0.9784608541953773,1.1117043121149897,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,2.861448932598524,100000.0,0.138603,0.39660540640495323,0.39660540640495323,1.5213978020737111,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600891,5011025300,336061974,6500000,MOP005,65.0,1.88,JHT910,0.6,1.0,WT2021080331,1,2020/PE/Ø65/L1.9/D0.8,IQT909,0.8,PE,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.6,5.92,0.9784608541953773,1.1117043121149897,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,2.861448932598524,100000.0,0.138603,0.39660540640495323,0.39660540640495323,1.5213978020737111,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,24805,5011025300,336061962,6500000,MOP028,80.0,67.12,JHT910,0.0,0.0,,1,1900/PE/Ø80/L67.1/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,7.26,0.9888428224342896,3.529993155373032,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,9.201497591471563,100000.0,0.138603,1.2753551706707331,1.2753551706707331,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,3017,5011025300,336061962,6500000,MOP028,80.0,6.87,JHT910,0.0,0.0,,1,1900/PE/Ø80/L6.9/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,7.26,0.9888428224342896,3.529993155373032,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,9.201497591471563,100000.0,0.138603,1.2753551706707331,1.2753551706707331,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,5813,5011025300,336061963,6500000,MOP028,65.0,35.97,JHT910,0.0,0.0,,1,1900/PE/Ø65/L36.0/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,5.92,0.9784608541953773,3.529993155373032,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,9.085954814104804,100000.0,0.138603,1.2593405950993681,1.2593405950993681,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,5272,5011025300,336061975,6500000,MOP028,65.0,20.68,JHT910,0.0,0.0,,1,2005/PE/Ø65/L20.7/D,IQT904,0.0,PE,2005-01-01,2005-01-01,7853.0,21.50034223134839,128583.0,1002.0,1.6,5.92,0.9784608541953773,1.4300068446269678,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,3.6807373278796582,100000.0,0.138603,0.5101612358561043,0.5101612358561043,0.960164610158776,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,3452,5011025300,336061983,6500000,MOP028,80.0,163.68,JHT910,0.0,0.0,,1,1900/PE/Ø80/L163.7/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,7.26,0.9888428224342896,3.529993155373032,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,9.201497591471563,100000.0,0.138603,1.2753551706707331,1.2753551706707331,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,18847,5011025300,336061972,6500000,MOP028,100.0,749.6,JHT910,0.0,0.0,,1,2008/PE/Ø100/L749.6/D,IQT904,0.0,PE,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.6,9.1,1.0,1.3700479123887748,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,3.6057974841257305,100000.0,0.138603,0.49977434869227866,0.49977434869227866,1.000903012762907,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,21112,5011025300,336061962,6500000,MOP028,100.0,271.16,JHT910,0.0,0.0,,1,2008/PE/Ø100/L271.2/D,IQT904,0.0,PE,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.6,9.1,1.0,1.3700479123887748,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,3.6057974841257305,100000.0,0.138603,0.49977434869227866,0.49977434869227866,1.000903012762907,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,27457,5011025300,336061974,6500000,MOP028,65.0,197.42,JHT910,0.0,0.0,,1,1900/PE/Ø65/L197.4/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,5.92,0.9784608541953773,3.529993155373032,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,9.085954814104804,100000.0,0.138603,1.2593405950993681,1.2593405950993681,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,26217,5011025300,336061985,6500000,MOP028,100.0,25.24,JHT910,0.0,0.0,,1,1999/PE/Ø100/L25.2/D0.1,IQT001,0.1,PE,1999-01-01,1999-01-01,10045.0,27.50171115674196,128583.0,1002.0,1.6,9.1,1.0,1.5500342231348392,1.2,1.0,1.05,8.791208791208792,1.8989010989010988,1.1,0.0,4.07949930184805,100000.0,0.138603,0.5654308417340452,0.5654308417340452,0.7685628837175418,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,25128,5011025300,336061985,6500000,MOP028,65.0,8.34,JHT910,0.0,0.0,,1,1900/PE/Ø65/L8.3/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,5.92,0.9784608541953773,3.529993155373032,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,9.085954814104804,100000.0,0.138603,1.2593405950993681,1.2593405950993681,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,301574,5011025300,336061975,6500000,MOP030,250.0,2.82,JHT999,1.7,1.7,WT2017000092,1,2008/PEP/Ø250/L2.8/D1.7,IQT001,1.7,,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.6,6.85,1.0458145365937077,1.3700479123887748,1.2,1.0,1.05,29.197080291970803,4.449635036496351,3.0,0.0,24.09942165765572,1000000.0,0.013860299999999999,0.33402521400160556,0.33402521400160556,1.9937859720829136,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,301623,5011025300,336061975,6500000,MOP030,250.0,2.85,JHT999,1.7,1.7,WT2017000092,1,2008/PEP/Ø250/L2.9/D1.7,IQT001,1.7,,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.6,6.85,1.0458145365937077,1.3700479123887748,1.2,1.0,1.05,29.197080291970803,4.449635036496351,3.0,0.0,24.09942165765572,1000000.0,0.013860299999999999,0.33402521400160556,0.33402521400160556,1.9937859720829136,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,301624,5011025300,336061975,6500000,MOP030,250.0,2.87,JHT999,1.7,1.7,WT2017000092,1,2008/PEP/Ø250/L2.9/D1.7,IQT001,1.7,,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.6,6.85,1.0458145365937077,1.3700479123887748,1.2,1.0,1.05,29.197080291970803,4.449635036496351,3.0,0.0,24.09942165765572,1000000.0,0.013860299999999999,0.33402521400160556,0.33402521400160556,1.9937859720829136,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,301666,5011025300,336061955,6500000,MOP001,450.0,599.06,JHT002,0.0,0.0,WT2017000092,1,2008/DCIP/Ø450/L599.1/D,IQT904,0.0,DTC,2008-01-01,2008-01-01,6758.0,18.50239561943874,128583.0,1002.0,1.0,9.049999999999999,1.0752038698388138,1.3700479123887748,1.2,1.0,1.05,24.861878453038678,5.772375690607736,1.0,0.0,10.71400163385013,1000000.0,0.013860299999999999,0.14849927684565295,0.14849927684565295,5.734039526935738,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,23709,5011025300,336061954,6500000,MOP030,250.0,121.47,JHT999,0.0,0.0,,1,1900/PEP/Ø250/L121.5/D,IQT904,0.0,,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,6.85,1.0458145365937077,3.529993155373032,1.2,1.0,1.05,29.197080291970803,4.449635036496351,3.0,0.0,62.09329814724977,1000000.0,0.013860299999999999,0.8606317403103259,0.8606317403103259,0.1619371598349613,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,702590,5011025300,336061982,6500000,MOP808,50.0,6.21,JHT904,0.46000001,0.46000001,WT2020080187,1,2019/HI-VP/Ø50/L6.2/D0.5,IQT909,0.46000001,,2019-01-01,2019-01-01,2740.0,7.501711156741957,128583.0,1002.0,1.6,3.65,0.9653426409720027,1.1500342231348393,1.2,1.0,1.05,10.95890410958904,2.16986301369863,3.0,0.0,9.105763609766296,1000000.0,0.013860299999999999,0.12620861536044378,0.12620861536044378,6.923389359308503,0.0128583,0.001002,0200,,,,,,,,,
PIPE_LM,0200,SA001,501310,5011025300,336061975,6500317,MOP005,50.0,179.94,JHT910,0.40000001,1.0,WT2020080220,1,2019/PE/Ø50/L179.9/D0.8,IQT909,0.80000001,PE,2020-01-29,2020-01-29,2347.0,6.425735797399041,128583.0,1002.0,1.6,4.6,0.9653426409720027,1.128514715947981,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,2.849140332638392,100000.0,0.138603,0.39489939752467906,0.39489939752467906,1.5322905182135798,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,2021021504,5011025300,336061963,6500000,MOP028,50.0,2.83,JHT910,0.0,0.0,,1,1900/PE/Ø50/L935.3/D,IQT904,0.0,PE,1900-01-01,1900-01-01,46204.0,126.4996577686516,128583.0,1002.0,1.6,4.6,0.9653426409720027,3.529993155373032,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,8.91210874858841,100000.0,0.138603,1.2352450088805995,1.2352450088805995,0.0,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600851,5011025300,336061973,6500000,MOP005,65.0,50.47,JHT910,1.1,1.2,WT2021080331,1,2020/PE/Ø65/L50.5/D1.2,IQT909,1.2,PE,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.6,5.92,0.9784608541953773,1.1117043121149897,1.2,1.0,1.05,8.783783783783784,1.897972972972973,1.1,0.0,2.861448932598524,100000.0,0.138603,0.39660540640495323,0.39660540640495323,1.5213978020737111,0.128583,0.01002,0200,,,,,,,,,
PIPE_LM,0200,SA001,600854,5011025300,336061963,6500000,MOP001,80.0,35.02,JHT002,1.1,1.2,WT2021080331,1,2020/DCIP/Ø80/L35.0/D1.1,IQT909,1.1,DTC,2020-12-01,2020-12-01,2040.0,5.585215605749487,128583.0,1002.0,1.0,6.0,0.9888428224342896,1.1117043121149897,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,2.9549206302447732,1000000.0,0.013860299999999999,0.040956086411381626,0.040956086411381626,23.416395403494942,0.0128583,0.001002,0200,,,,,,,,,
