DATA_SRC,zone,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,AVG_DEP,PIP_TYPE,IST_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,high_total_cycles,low_total_cycles,design_pressure,thickness,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_material,K_repair,K_total,fatigue_limit,D_base,D_final_org,D_final,remaining_life_years,high_fatigue_damage,low_fatigue_damage,SMZ_NUM
PIPE_LM,0100,SA001,27435,5011051000,336071165,6500000.0,MOP001,150.0,38.29,JHT002,0.6,0.6,,1.0,1997/DCIP/Ø150/L38.3/D0.6,IQT001,0.6,DTC,1997-12-11,1997-12-11,10381.0,28.421629021218344,320827.0,1394.0,1.0,6.0,1.0202732554054081,1.5684325804243668,1.2,1.0,1.05,12.5,3.3000000000000003,1.0,0.0,6.653755569578624,1000000.0,0.0334767,0.2227457790761127,0.2227457790761127,3.489422893433585,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,701478,5011051000,336071175,6500000.0,MOP001,80.0,6.12,JHT002,0.80000001,0.89999998,WT2020080179,1.0,1900/DCIP/Ø80/L6.1/D0.9,IQT001,0.89999998,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,701482,5011051000,336071175,6500000.0,MOP001,80.0,1.68,JHT002,0.69999999,0.69999999,WT2020080179,1.0,1997/DCIP/Ø80/L1.7/D0.7,IQT001,0.69999999,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.218976075321778,1000000.0,0.0334767,0.14123739638072455,0.14123739638072455,6.08027778495976,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,701496,5011051000,336071175,6500000.0,MOP001,100.0,0.32,JHT002,1.10000002,1.10000002,WT2020080179,1.0,1999/DCIP/Ø100/L0.3/D1.1,IQT001,1.10000002,DTC,1999-01-01,1999-01-01,9995.0,27.364818617385353,320827.0,1394.0,1.0,6.0,1.0,1.5472963723477071,1.2,1.0,1.05,8.333333333333334,2.466666666666667,1.0,0.0,4.808997125256674,1000000.0,0.0334767,0.1609893540630801,0.1609893540630801,5.211590858412738,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,701559,5011056000,336071175,6500000.0,MOP001,80.0,0.22,JHT002,0.80000001,0.80000001,WT2020080179,1.0,1997/DCIP/Ø80/L0.2/D0.8,IQT001,0.80000001,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.218976075321778,1000000.0,0.0334767,0.14123739638072455,0.14123739638072455,6.08027778495976,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,701921,5011051000,336071175,6500000.0,MOP032,80.0,37.44,JHT904,0.0,0.0,WT2020080179,1.0,1998/HI-3P/Ø80/L37.4/D,IQT002,0.0,PE,1998-05-20,1998-05-20,10221.0,27.983572895277206,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.5596714579055442,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,4.065535691354119,100000.0,0.334767,1.3610071867875444,1.3610071867875444,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,702087,5011051000,336071175,6500000.0,MOP001,80.0,41.0,JHT002,0.0,0.0,WT2020080179,1.0,1900/DCIP/Ø80/L41.0/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,702172,5011051000,336071175,6500000.0,MOP001,200.0,41.46,JHT002,0.0,0.0,WT2020080179,,1900/DCIP/Ø200/L41.5/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.3,1.0346573590279973,3.5272553045859003,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,18.27669929556619,1000000.0,0.0334767,0.6118435793078806,0.6118435793078806,0.634404664556917,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,702853,5011059000,336071165,6500000.0,MOP001,80.0,40.01,JHT002,0.0,0.0,0,1.0,1900/DCIP/Ø80/L40.0/D0.6,IQT001,0.60000002,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304314,5011056000,336071164,6500000.0,MOP032,80.0,48.11,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø80/L48.1/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304385,5011056000,336071175,6500000.0,MOP001,100.0,50.66,JHT002,0.0,0.0,WT2021080329,1.0,1997/DCIP/Ø100/L50.7/D,IQT904,0.0,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,1.0,1.5872689938398357,1.2,1.0,1.05,8.333333333333334,2.466666666666667,1.0,0.0,4.933232032854209,1000000.0,0.0334767,0.1651483287942505,0.1651483287942505,5.055162697079706,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304391,5011056000,336071165,6500000.0,MOP032,80.0,65.92,JHT904,0.0,0.0,WT2021080329,1.0,2012/HI-3P/Ø80/L65.9/D,IQT004,0.0,PE,2012-01-01,2012-01-01,5247.0,14.365503080082135,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.2873100616016426,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.3555816994361525,100000.0,0.334767,1.1233380187751425,1.1233380187751425,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304400,5011059000,336071165,6500000.0,MOP001,80.0,10.46,JHT002,0.0,0.0,WT2021080329,1.0,1997/DCIP/Ø80/L10.5/D,IQT904,0.0,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.218976075321778,1000000.0,0.0334767,0.14123739638072455,0.14123739638072455,6.08027778495976,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304417,5011056000,336071164,6500000.0,MOP001,80.0,54.94,JHT002,0.0,0.0,WT2021080329,1.0,1900/DCIP/Ø80/L54.9/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304439,5011056000,336071165,6500000.0,MOP001,80.0,54.94,JHT002,0.60000002,0.80000001,WT2021080329,1.0,1997/DCIP/Ø80/L54.9/D0.7,IQT001,0.69999999,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.218976075321778,1000000.0,0.0334767,0.14123739638072455,0.14123739638072455,6.08027778495976,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304440,5011056000,336071165,6500000.0,MOP002,50.0,6.04,JHT903,0.0,0.0,WT2021080329,1.0,1988/SP/Ø50/L6.0/D,IQT904,0.0,ST,1988-01-01,1988-01-01,14013.0,38.365503080082135,320827.0,1394.0,2.0,3.65,0.9653426409720027,1.7673100616016426,1.2,1.0,1.05,13.698630136986301,2.16986301369863,0.9,0.0,4.197972718300374,1000000.0,0.0334767,0.14053427329872611,0.14053427329872611,6.115701931829498,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304443,5011056000,336071164,6500000.0,MOP001,80.0,17.55,JHT002,0.0,0.0,WT2021080329,1.0,1900/DCIP/Ø80/L17.6/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304446,5011056000,336071175,6500000.0,MOP001,100.0,0.85,JHT002,0.89999998,0.89999998,WT2021080329,1.0,1997/DCIP/Ø100/L0.9/D0.9,IQT001,0.89999998,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,1.0,1.5872689938398357,1.2,1.0,1.05,8.333333333333334,2.466666666666667,1.0,0.0,4.933232032854209,1000000.0,0.0334767,0.1651483287942505,0.1651483287942505,5.055162697079706,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304450,5011056000,336071174,6500000.0,MOP001,150.0,27.8,JHT002,0.0,0.0,WT2021080329,1.0,1900/DCIP/Ø150/L27.8/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,1.0202732554054081,3.5272553045859003,1.2,1.0,1.05,12.5,3.3000000000000003,1.0,0.0,14.963661760879829,1000000.0,0.0334767,0.5009340156704457,0.5009340156704457,0.9962709033875624,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304455,5011056000,336071175,6500000.0,MOP001,80.0,46.33,JHT002,0.0,0.0,WT2021080329,1.0,1900/DCIP/Ø80/L46.3/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304456,5011056000,336071175,6500000.0,MOP001,80.0,15.66,JHT002,0.0,0.0,WT2021080329,1.0,1900/DCIP/Ø80/L15.7/D,IQT904,0.0,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,0.9888428224342896,3.5272553045859003,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,9.375478132159216,1000000.0,0.0334767,0.3138600687868544,0.3138600687868544,2.186133246784924,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304461,5011056000,336071164,6500000.0,MOP001,100.0,94.66,JHT002,0.0,0.0,WT2021080329,1.0,1991/DCIP/Ø100/L94.7/D,IQT904,0.0,DTC,1991-01-01,1991-01-01,12917.0,35.36481861738535,320827.0,1394.0,1.0,6.0,1.0,1.707296372347707,1.2,1.0,1.05,8.333333333333334,2.466666666666667,1.0,0.0,5.306277125256674,1000000.0,0.0334767,0.1776366474390801,0.1776366474390801,4.629468999874853,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304516,5011056000,336071165,6500000.0,MOP032,80.0,2.07,JHT904,0.0,0.0,WT2021080329,1.0,2012/HI-3P/Ø80/L2.1/D,IQT004,0.0,PE,2012-01-01,2012-01-01,5247.0,14.365503080082135,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.2873100616016426,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.3555816994361525,100000.0,0.334767,1.1233380187751425,1.1233380187751425,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304530,5011056000,336071174,6500000.0,MOP032,50.0,1.79,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L1.8/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304600,5011056000,336071175,6500000.0,MOP032,50.0,67.39,JHT904,0.0,0.0,WT2021080329,1.0,2001/HI-3P/Ø50/L67.4/D,IQT004,0.0,PE,2001-01-01,2001-01-01,9264.0,25.363449691991786,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.5072689938398356,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.8053742869245095,100000.0,0.334767,1.2739137339108573,1.2739137339108573,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304642,5011056000,336071165,6500000.0,MOP032,50.0,5.36,JHT904,0.0,0.0,WT2021080329,1.0,1995/HI-3P/Ø50/L5.4/D,IQT004,0.0,PE,1995-01-01,1995-01-01,11456.0,31.364818617385353,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.6272963723477072,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,4.108405200296661,100000.0,0.334767,1.3753584836877124,1.3753584836877124,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304646,5011056000,336071174,6500000.0,MOP032,50.0,39.41,JHT904,0.0,0.0,WT2021080329,1.0,1900/HI-3P/Ø50/L39.4/D,IQT004,0.0,PE,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.6,4.6,0.9653426409720027,3.5272553045859003,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,8.905196547097258,100000.0,0.334767,2.981165932482108,2.981165932482108,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304650,5011056000,336071164,6500000.0,MOP032,50.0,48.97,JHT904,0.0,0.0,WT2021080329,1.0,2010/HI-3P/Ø50/L49.0/D,IQT004,0.0,PE,2010-01-01,2010-01-01,5977.0,16.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.3272826830937714,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.350966160896106,100000.0,0.334767,1.1217928887847066,1.1217928887847066,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304656,5011056000,336071175,6500000.0,MOP032,50.0,67.43,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L67.4/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304674,5011056000,336071165,6500000.0,MOP032,80.0,1.09,JHT904,1.0,1.0,WT2021080329,1.0,2012/HI-3P/Ø80/L1.1/D1.0,IQT001,1.0,PE,2012-01-01,2012-01-01,5247.0,14.365503080082135,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.2873100616016426,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.3555816994361525,100000.0,0.334767,1.1233380187751425,1.1233380187751425,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304696,5011056000,336071174,6500000.0,MOP032,50.0,98.42,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L98.4/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304701,5011056000,336071164,6500000.0,MOP032,50.0,4.55,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L4.6/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304715,5011056000,336071164,6500000.0,MOP032,50.0,9.26,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L9.3/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304718,5011056000,336071164,6500000.0,MOP921,50.0,108.98,JHT092,0.0,0.0,WT2021080329,1.0,1994/PFP/Ø50/L109.0/D,IQT004,0.0,PFP,1994-01-01,1994-01-01,11821.0,32.36413415468857,320827.0,1394.0,1.6,3.65,0.9653426409720027,1.6472826830937715,1.2,1.0,1.05,10.95890410958904,2.16986301369863,0.6,0.0,2.6085774508216106,1000000.0,0.0334767,0.0873265647479198,0.0873265647479198,10.451269185804321,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304719,5011056000,336071164,6500000.0,MOP032,80.0,0.56,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø80/L0.6/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.4872826830937713,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.8768426520868187,100000.0,0.334767,1.297838984111148,1.297838984111148,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304720,5011056000,336071164,6500000.0,MOP032,50.0,75.37,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L75.4/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304736,5011056000,336071164,6500000.0,MOP032,50.0,78.63,JHT904,0.0,0.0,WT2021080329,1.0,2002/HI-3P/Ø50/L78.6/D,IQT004,0.0,PE,2002-01-01,2002-01-01,8899.0,24.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.4872826830937713,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.754915216039092,100000.0,0.334767,1.2570217021277585,1.2570217021277585,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304769,5011056000,336071174,6500000.0,MOP032,80.0,52.25,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø80/L52.3/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304771,5011056000,336071165,6500000.0,MOP032,80.0,6.28,JHT904,0.0,0.0,WT2021080329,1.0,2012/HI-3P/Ø80/L6.3/D,IQT004,0.0,PE,2012-01-01,2012-01-01,5247.0,14.365503080082135,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.2873100616016426,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.3555816994361525,100000.0,0.334767,1.1233380187751425,1.1233380187751425,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304787,5011056000,336071164,6500000.0,MOP032,80.0,17.6,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø80/L17.6/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304793,5011056000,336071164,6500000.0,MOP032,80.0,18.37,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø80/L18.4/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304797,5011056000,336071174,6500000.0,MOP032,80.0,120.21,JHT904,0.0,0.0,WT2021080329,1.0,2003/HI-3P/Ø80/L120.2/D,IQT004,0.0,PE,2003-01-01,2003-01-01,8534.0,23.364818617385353,320827.0,1394.0,1.6,7.26,0.9888428224342896,1.467296372347707,1.2,1.0,1.05,8.81542699724518,1.9019283746556472,1.1,0.0,3.824745103423759,100000.0,0.334767,1.2803984440378615,1.2803984440378615,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304822,5011056000,336071165,6500000.0,MOP032,50.0,122.8,JHT904,0.0,0.0,WT2021080329,1.0,1998/HI-3P/Ø50/L122.8/D,IQT004,0.0,PE,1998-01-01,1998-01-01,10360.0,28.36413415468857,320827.0,1394.0,1.6,4.6,0.9653426409720027,1.5672826830937714,1.2,1.0,1.05,8.695652173913045,1.8869565217391306,1.1,0.0,3.9568897436105854,100000.0,0.334767,1.3246361087992848,1.3246361087992848,0.0,0.320827,0.01394,0100
PIPE_LM,0100,SA001,304826,5011056000,336071175,6500000.0,MOP001,100.0,0.26,JHT002,0.80000001,0.80000001,WT2021080329,1.0,1997/DCIP/Ø100/L0.3/D0.8,IQT001,0.80000001,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,1.0,1.5872689938398357,1.2,1.0,1.05,8.333333333333334,2.466666666666667,1.0,0.0,4.933232032854209,1000000.0,0.0334767,0.1651483287942505,0.1651483287942505,5.055162697079706,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304880,5011056000,336071174,6500000.0,MOP001,125.0,15.56,JHT002,1.0,1.10000002,WT2021080329,1.0,1900/DCIP/Ø125/L15.6/D1.0,IQT001,1.02999997,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.0,1.0111571775657104,3.5272553045859003,1.2,1.0,1.05,10.416666666666666,2.8833333333333333,1.0,0.0,12.957492380124712,1000000.0,0.0334767,0.43377408516172095,0.43377408516172095,1.3053474935626388,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304895,5011056000,336071175,6500000.0,MOP001,200.0,73.12,JHT002,0.80000001,1.0,WT2021080329,1.0,1900/DCIP/Ø200/L73.1/D0.9,IQT001,0.93000001,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.3,1.0346573590279973,3.5272553045859003,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,18.27669929556619,1000000.0,0.0334767,0.6118435793078806,0.6118435793078806,0.634404664556917,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304898,5011056000,336071175,6500000.0,MOP001,80.0,0.45,JHT002,0.69999999,0.69999999,WT2021080329,1.0,1997/DCIP/Ø80/L0.5/D0.7,IQT001,0.69999999,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.218976075321778,1000000.0,0.0334767,0.14123739638072455,0.14123739638072455,6.08027778495976,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304900,5011056000,336071175,6500000.0,MOP001,100.0,0.33,JHT002,0.80000001,0.80000001,WT2021080329,1.0,1997/DCIP/Ø100/L0.3/D0.8,IQT001,0.80000001,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,1.0,1.5872689938398357,1.2,1.0,1.05,8.333333333333334,2.466666666666667,1.0,0.0,4.933232032854209,1000000.0,0.0334767,0.1651483287942505,0.1651483287942505,5.055162697079706,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304909,5011056000,336071175,6500000.0,MOP001,150.0,5.64,JHT002,0.40000001,0.40000001,WT2021080329,1.0,1997/DCIP/Ø150/L5.6/D0.4,IQT001,0.40000001,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,1.0202732554054081,1.5872689938398357,1.2,1.0,1.05,12.5,3.3000000000000003,1.0,0.0,6.733665214556891,1000000.0,0.0334767,0.22542089028815665,0.22542089028815665,3.4361460853148746,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304915,5011056000,336071175,6500000.0,MOP001,200.0,6.59,JHT002,0.5,0.69999999,WT2021080329,1.0,1900/DCIP/Ø200/L6.6/D0.6,IQT001,0.60000002,DTC,1900-01-01,1900-01-01,46154.0,126.36276522929501,320827.0,1394.0,1.0,6.3,1.0346573590279973,3.5272553045859003,1.2,1.0,1.05,15.873015873015873,3.9746031746031747,1.0,0.0,18.27669929556619,1000000.0,0.0334767,0.6118435793078806,0.6118435793078806,0.634404664556917,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304919,5011056000,336071175,6500000.0,MOP001,80.0,16.48,JHT002,0.5,0.60000002,WT2021080329,1.0,1997/DCIP/Ø80/L16.5/D0.6,IQT001,0.55000001,DTC,1997-01-01,1997-01-01,10725.0,29.363449691991786,320827.0,1394.0,1.0,6.0,0.9888428224342896,1.5872689938398357,1.2,1.0,1.05,6.666666666666667,2.1333333333333337,1.0,0.0,4.218976075321778,1000000.0,0.0334767,0.14123739638072455,0.14123739638072455,6.08027778495976,0.0320827,0.001394,0100
PIPE_LM,0100,SA001,304921,5011056000,336071165,6500000.0,MOP001,150.0,126.2,JHT002,0.60000002,1.29999995,WT2021080329,1.0,1993/DCIP/Ø150/L126.2/D1.0,IQT001,0.98000002,DTC,1993-01-01,1993-01-01,12186.0,33.36344969199179,320827.0,1394.0,1.0,6.0,1.0202732554054081,1.6672689938398357,1.2,1.0,1.05,12.5,3.3000000000000003,1.0,0.0,7.073048910234948,1000000.0,0.0334767,0.23678233645326227,0.23678233645326227,3.2232879993452843,0.0320827,0.001394,0100
