repair_id,복구타입,위도,경도,sply_ls_count,valve_count,fire_count,total_infra
29,지상누수,35.8899151,128.601287,58,20,0,78
58,지하누수,35.8947758,128.6046433,123,32,2,157
68,지상누수,35.8902805,128.6040445,111,18,2,131
75,지상누수,35.890979,128.6032946,156,25,1,182
76,지상누수,35.8952327,128.6046783,132,44,2,178
80,지상누수,35.8966337,128.6042461,135,31,4,170
98,지상누수,35.8941678,128.6048861,120,36,1,157
111,지하누수,35.8957129,128.6050808,131,43,2,176
119,지상누수,35.8948437,128.6038297,105,28,1,134
129,지상누수,35.8903724,128.6026803,143,13,1,157
132,지상누수,35.8958428,128.6037225,142,29,1,172
138,지하누수,35.8907982,128.6036585,168,29,1,198
139,지하누수,35.8909603,128.6027368,111,19,1,131
140,지하누수,35.8899651,128.6009332,42,12,0,54
141,지하누수,35.8898263,128.6010129,48,16,0,64
142,지하누수,35.8907824,128.6046677,103,26,2,131
148,지하누수,35.8899459,128.6034124,132,14,1,147
150,지하누수,35.8960892,128.604461,136,26,2,164
154,지하누수,35.8972922,128.6038361,159,37,3,199
157,지하누수,35.8889189,128.6020764,71,16,2,89
159,지하누수,35.8892473,128.6028408,108,16,1,125
169,지하누수,35.8907876,128.6044362,118,27,2,147
176,지상누수,35.8940868,128.6042889,97,25,0,122
180,지상누수,35.8912155,128.6042629,139,27,1,167
183,지상누수,35.8921406,128.6034955,85,27,1,113
192,지상누수,35.8938755,128.6048677,133,25,0,158
196,지상누수,35.8901454,128.6032536,151,15,1,167
202,지상누수,35.8947789,128.6033482,97,21,1,119
205,지상누수,35.8905587,128.6027877,138,20,0,158
207,지상누수,35.8924255,128.6048535,115,24,2,141
209,지상누수,35.8950531,128.6048475,125,38,2,165
228,지상누수,35.8901998,128.6039509,115,14,1,130
229,지상누수,35.8892791,128.6026847,112,21,2,135
250,지상누수,35.8940868,128.6042889,97,25,0,122
252,지상누수,35.8943564,128.6046949,109,40,2,151
254,지하누수,35.8899212,128.6024098,136,13,1,150
255,지상누수,35.8903335,128.6037453,143,28,0,171
263,지상누수,35.8906001,128.6050173,75,24,2,101
264,지상누수,35.8935898,128.6044517,120,18,0,138
268,지하누수,35.8923845,128.6030124,47,24,1,72
274,지상누수,35.8899469,128.6035962,124,13,0,137
277,지상누수,35.8921334,128.6036122,87,29,1,117
278,지하누수,35.8908484,128.6031797,157,25,0,182
279,지하누수,35.8906725,128.6043161,125,34,2,161
280,지상누수,35.888788,128.6021374,59,16,1,76
283,지하누수,35.8962062,128.6043354,140,31,2,173
300,지상누수,35.8919494,128.6032447,88,29,0,117
301,지상누수,35.8899349,128.6025993,135,16,1,152
302,지상누수,35.8940868,128.6042889,97,25,0,122
306,지상누수,35.8918834,128.6050608,106,27,1,134
308,지상누수,35.8905349,128.6033322,164,23,0,187
311,긴급공사,35.890267,128.6038772,127,19,1,147
312,지상누수,35.890267,128.6038772,127,19,1,147
317,지상누수,35.8959559,128.6044328,138,21,0,159
318,긴급공사,35.8959559,128.6044328,138,21,0,159
330,긴급공사,35.890609,128.6032882,163,24,0,187
331,지상누수,35.890609,128.6032882,163,24,0,187
334,지상누수,35.8909028,128.6040928,149,30,2,181
335,긴급공사,35.8909028,128.6040928,149,30,2,181
338,지하누수,35.8944037,128.6041922,105,33,1,139
339,긴급공사,35.8944037,128.6041922,105,33,1,139
342,긴급공사,35.8927626,128.6040563,89,31,2,122
343,지상누수,35.8927626,128.6040563,89,31,2,122
353,긴급공사,35.8922664,128.6035592,76,27,1,104
354,지상누수,35.8922664,128.6035592,76,27,1,104
359,지상누수,35.8958679,128.6034297,146,24,1,171
360,긴급공사,35.8958679,128.6034297,146,24,1,171
363,지상누수,35.8935864,128.6046368,126,18,0,144
364,긴급공사,35.8935864,128.6046368,126,18,0,144
389,긴급공사,35.8917172,128.6032125,110,22,0,132
390,지상누수,35.8917172,128.6032125,110,22,0,132
393,긴급공사,35.8896873,128.6025124,129,15,1,145
394,지상누수,35.8896873,128.6025124,129,15,1,145
407,긴급공사,35.8956034,128.6048453,134,44,2,180
408,지상누수,35.8955753,128.6048381,130,45,2,177
417,긴급공사,35.8897072,128.6028817,120,16,1,137
418,지상누수,35.8897072,128.6028817,120,16,1,137
424,긴급공사,35.8936796,128.6034325,41,10,0,51
431,긴급공사,35.8921334,128.6036122,87,29,1,117
432,지상누수,35.8921334,128.6036122,87,29,1,117
447,지상누수,35.89267,128.6042972,101,27,2,130
448,긴급공사,35.89267,128.6042972,101,27,2,130
465,긴급공사,35.8903448,128.603526,150,20,0,170
466,지상누수,35.8903448,128.603526,150,20,0,170
467,긴급공사,35.8901375,128.6034434,147,14,0,161
468,지상누수,35.8901375,128.6034434,147,14,0,161
469,지상누수,35.8902302,128.6035788,138,16,0,154
470,긴급공사,35.8902302,128.6035788,138,16,0,154
475,지상누수,35.8924255,128.6048535,115,24,2,141
476,긴급공사,35.8924255,128.6048535,115,24,2,141
481,긴급공사,35.8912052,128.6036036,152,29,1,182
482,지상누수,35.8912052,128.6036036,152,29,1,182
515,긴급공사,35.8957088,128.6050327,132,43,2,177
516,지하누수,35.8957088,128.6050327,132,43,2,177
528,지상누수,35.8915586,128.6029318,111,14,0,125
529,긴급공사,35.8915586,128.6029318,111,14,0,125
532,지하누수,35.8913343,128.6028039,107,15,1,123
533,긴급공사,35.8913343,128.6028039,107,15,1,123
540,긴급공사,35.8948172,128.6029839,95,25,1,121
541,지상누수,35.8948172,128.6029839,95,25,1,121
560,지상누수,35.8897832,128.603003,126,16,1,143
561,긴급공사,35.8897832,128.603003,126,16,1,143
564,지하누수,35.8895971,128.601464,80,17,2,99
565,긴급공사,35.8895971,128.601464,80,17,2,99
566,지상누수,35.8905349,128.6033322,164,23,0,187
567,긴급공사,35.8905349,128.6033322,164,23,0,187
568,긴급공사,35.8906662,128.6032595,161,26,0,187
569,지하누수,35.8906662,128.6032595,161,26,0,187
572,지상누수,35.8893295,128.6025162,117,21,2,140
573,긴급공사,35.8893295,128.6025162,117,21,2,140
576,지상누수,35.8922573,128.6037306,87,27,1,115
577,긴급공사,35.8922573,128.6037306,87,27,1,115
586,지상누수,35.8901949,128.6037756,128,13,0,141
587,긴급공사,35.8901949,128.6037756,128,13,0,141
600,지상누수,35.8921385,128.6031806,69,25,1,95
601,긴급공사,35.8921385,128.6031806,69,25,1,95
608,긴급공사,35.8917993,128.605036,105,26,2,133
609,지상누수,35.8917993,128.605036,105,26,2,133
614,긴급공사,35.8889357,128.6022712,75,16,2,93
615,지상누수,35.8961666,128.6033412,159,31,1,191
616,긴급공사,35.8961666,128.6033412,159,31,1,191
617,지상누수,35.8898136,128.6014157,71,21,2,94
618,긴급공사,35.8898136,128.6014157,71,21,2,94
624,긴급공사,35.8913032,128.603715,151,26,1,178
625,지상누수,35.8913032,128.603715,151,26,1,178
657,지하누수,35.8905487,128.6031583,155,23,0,178
658,긴급공사,35.8905487,128.6031583,155,23,0,178
659,지하누수,35.890282,128.6036756,144,21,0,165
660,긴급공사,35.890282,128.6036756,144,21,0,165
661,지하누수,35.8916774,128.6029474,100,17,0,117
662,긴급공사,35.8916774,128.6029474,100,17,0,117
680,긴급공사,35.8972954,128.6046739,132,18,3,153
681,지상누수,35.8972954,128.6046739,132,18,3,153
682,지상누수,35.8940716,128.6047604,122,27,0,149
683,긴급공사,35.8940716,128.6047604,122,27,0,149
686,지상누수,35.8961586,128.6031679,158,33,1,192
687,긴급공사,35.8961586,128.6031679,158,33,1,192
688,긴급공사,35.8918834,128.6050608,106,27,1,134
689,지상누수,35.8918834,128.6050608,106,27,1,134
