FTR_IDN,pipe_length,K_repair,K_repair_per_m,K_repair_ground,K_repair_ground_per_m,K_repair_under,K_repair_under_per_m,K_repair_emergency,K_repair_emergency_per_m,K_repair_management,K_repair_management_per_m
143220.0,5.17,3.87,0.3868,0.93,0.0933,0.58,0.0581,2.35,0.2355,0.0,0.0
38011.0,3.82,0.99,0.0988,0.44,0.0439,0.11,0.011,0.44,0.0439,0.0,0.0
211514.0,4.35,3.11,0.3105,0.46,0.0458,1.08,0.1083,1.56,0.1565,0.0,0.0
38016.0,3.78,1.59,0.159,0.73,0.0729,0.07,0.0066,0.8,0.0795,0.0,0.0
177421.0,4.08,3.63,0.3629,0.81,0.0811,0.7,0.07,2.12,0.2118,0.0,0.0
143221.0,3.86,0.98,0.0979,0.32,0.0322,0.33,0.0328,0.33,0.0328,0.0,0.0
193102.0,4.25,0.78,0.078,0.39,0.039,0.0,0.0,0.39,0.039,0.0,0.0
143157.0,3.97,0.88,0.0876,0.52,0.0524,0.0,0.0,0.35,0.0352,0.0,0.0
106571.0,3.11,1.84,0.1843,0.49,0.0486,0.94,0.0937,0.42,0.042,0.0,0.0
143150.0,3.73,1.93,0.1929,0.24,0.0244,1.39,0.1394,0.29,0.0291,0.0,0.0
143155.0,4.21,5.2,0.5198,1.3,0.1299,0.76,0.0763,3.14,0.3136,0.0,0.0
37768.0,2.67,2.58,0.2577,0.56,0.0564,0.3,0.0299,1.71,0.1714,0.0,0.0
143154.0,2.47,4.2,0.4204,0.96,0.0956,0.66,0.0665,2.58,0.2583,0.0,0.0
143145.0,3.31,1.58,0.1582,0.93,0.0926,0.0,0.0,0.66,0.0656,0.0,0.0
3956.0,3.51,0.68,0.068,0.68,0.068,0.0,0.0,0.0,0.0,0.0,0.0
211459.0,3.02,2.24,0.2239,0.37,0.0368,0.2,0.0195,1.68,0.1676,0.0,0.0
162064.0,3.37,4.24,0.4236,0.99,0.0991,0.74,0.0736,2.51,0.251,0.0,0.0
72483.0,3.66,0.51,0.0507,0.51,0.0507,0.0,0.0,0.0,0.0,0.0,0.0
106576.0,3.97,5.27,0.5267,1.31,0.1311,0.8,0.0795,3.16,0.316,0.0,0.0
143156.0,2.96,4.01,0.4011,0.89,0.0895,0.48,0.0477,2.64,0.264,0.0,0.0
177347.0,4.34,2.01,0.2012,0.22,0.0224,1.55,0.1552,0.24,0.0236,0.0,0.0
72482.0,7.32,0.71,0.0712,0.71,0.0712,0.0,0.0,0.0,0.0,0.0,0.0
211254.0,3.37,1.6,0.1604,0.31,0.0312,0.13,0.0129,1.16,0.1163,0.0,0.0
162065.0,6.7,3.86,0.3864,1.05,0.1048,0.53,0.0527,2.29,0.2289,0.0,0.0
211456.0,2.48,1.67,0.1666,0.4,0.0398,0.76,0.0759,0.51,0.0509,0.0,0.0
211515.0,4.31,0.75,0.0755,0.29,0.0289,0.23,0.0233,0.23,0.0233,0.0,0.0
38009.0,2.56,2.13,0.2125,1.11,0.1113,0.66,0.0661,0.35,0.0351,0.0,0.0
72452.0,4.05,1.2,0.1203,0.71,0.0712,0.01,0.001,0.48,0.0481,0.0,0.0
143152.0,3.64,3.95,0.395,1.19,0.1193,0.72,0.0718,2.04,0.2039,0.0,0.0
106572.0,3.99,2.48,0.2482,0.76,0.076,0.43,0.0432,1.29,0.129,0.0,0.0
4002.0,6.0,1.31,0.1313,0.6,0.0603,0.09,0.0094,0.62,0.0616,0.0,0.0
177349.0,3.33,1.36,0.1359,0.48,0.0483,0.29,0.0293,0.58,0.0583,0.0,0.0
106570.0,3.18,1.47,0.1469,0.63,0.0628,0.32,0.0316,0.53,0.0526,0.0,0.0
177348.0,4.04,1.76,0.1756,0.08,0.0082,1.06,0.1064,0.61,0.061,0.0,0.0
3924.0,3.53,2.02,0.2021,0.28,0.0275,1.53,0.1533,0.21,0.0212,0.0,0.0
143151.0,4.46,1.93,0.1932,1.21,0.1208,0.27,0.0272,0.45,0.0452,0.0,0.0
38017.0,4.37,2.31,0.2306,0.66,0.0661,0.51,0.051,1.14,0.1135,0.0,0.0
106596.0,4.45,0.34,0.0341,0.34,0.0341,0.0,0.0,0.0,0.0,0.0,0.0
3938.0,4.51,1.31,0.1309,0.2,0.0204,0.2,0.0203,0.9,0.0902,0.0,0.0
106597.0,3.09,0.24,0.0242,0.01,0.0008,0.09,0.0088,0.15,0.0146,0.0,0.0
106577.0,3.8,2.05,0.2054,0.81,0.0815,0.0,0.0,1.24,0.124,0.0,0.0
106590.0,15.85,1.0,0.0632,0.0,0.0,0.54,0.0342,0.46,0.029,0.0,0.0
3935.0,3.49,2.3,0.2299,1.0,0.0998,0.31,0.0309,0.99,0.0991,0.0,0.0
3951.0,14.72,1.11,0.0752,0.0,0.0,0.33,0.0222,0.78,0.053,0.0,0.0
72470.0,3.93,1.37,0.1369,0.82,0.0817,0.02,0.0024,0.53,0.0528,0.0,0.0
3936.0,5.26,1.16,0.1162,0.74,0.0742,0.11,0.0105,0.32,0.0315,0.0,0.0
38018.0,9.26,0.83,0.0835,0.0,0.0,0.0,0.0,0.83,0.0835,0.0,0.0
143168.0,15.76,1.79,0.1133,0.02,0.0013,0.38,0.0242,1.38,0.0879,0.0,0.0
143164.0,4.15,1.7,0.17,0.84,0.0838,0.02,0.0015,0.85,0.0847,0.0,0.0
38035.0,15.13,0.46,0.0302,0.28,0.0185,0.0,0.0,0.18,0.0117,0.0,0.0
72453.0,3.89,2.21,0.221,0.92,0.0924,0.0,0.0,1.29,0.1286,0.0,0.0
72472.0,13.6,1.46,0.1075,0.33,0.0246,0.12,0.0085,1.01,0.0744,0.0,0.0
106589.0,3.44,1.19,0.1189,0.44,0.0443,0.09,0.0094,0.65,0.0652,0.0,0.0
72469.0,3.63,0.55,0.055,0.1,0.0102,0.0,0.0,0.45,0.0448,0.0,0.0
72454.0,3.9,0.44,0.0444,0.0,0.0,0.0,0.0,0.44,0.0444,0.0,0.0
143158.0,3.67,0.5,0.0502,0.0,0.0,0.0,0.0,0.5,0.0502,0.0,0.0
143969.0,3.0,3.34,0.3341,1.53,0.1529,0.87,0.0867,0.95,0.0945,0.0,0.0
212324.0,3.61,3.06,0.3062,1.58,0.1575,0.74,0.0743,0.74,0.0743,0.0,0.0
38034.0,4.33,0.28,0.0284,0.28,0.0284,0.0,0.0,0.0,0.0,0.0,0.0
3939.0,4.21,1.54,0.1539,0.25,0.0251,0.06,0.0057,1.23,0.1231,0.0,0.0
3928.0,3.63,0.45,0.0445,0.0,0.0,0.0,0.0,0.45,0.0445,0.0,0.0
38028.0,5.37,0.91,0.0911,0.0,0.0,0.64,0.0644,0.27,0.0266,0.0,0.0
177367.0,4.21,0.16,0.0163,0.0,0.0,0.0,0.0,0.16,0.0163,0.0,0.0
72471.0,4.18,1.11,0.1109,0.0,0.0,0.28,0.0278,0.83,0.083,0.0,0.0
143144.0,3.46,1.63,0.1631,0.88,0.0884,0.0,0.0,0.75,0.0747,0.0,0.0
3937.0,5.49,0.78,0.0781,0.0,0.0,0.59,0.0591,0.19,0.0189,0.0,0.0
72460.0,4.74,1.53,0.153,1.24,0.1243,0.0,0.0,0.29,0.0287,0.0,0.0
458969.0,3.21,0.89,0.0892,0.21,0.0215,0.68,0.0677,0.0,0.0,0.0,0.0
211460.0,17.59,1.14,0.065,0.0,0.0,0.0,0.0,1.14,0.065,0.0,0.0
211522.0,4.49,4.12,0.4124,1.14,0.114,1.81,0.1809,1.17,0.1175,0.0,0.0
177426.0,3.86,4.25,0.4246,1.1,0.1097,1.92,0.1923,1.23,0.1226,0.0,0.0
177432.0,3.28,3.66,0.3657,2.07,0.2074,0.71,0.0708,0.87,0.0874,0.0,0.0
72527.0,3.98,4.09,0.409,1.15,0.1148,1.8,0.1798,1.14,0.1144,0.0,0.0
245514.0,3.85,2.93,0.2931,0.76,0.0756,0.29,0.0286,1.89,0.1889,0.0,0.0
38085.0,3.21,1.59,0.159,0.74,0.0743,0.26,0.026,0.59,0.0587,0.0,0.0
177433.0,3.26,3.61,0.3608,1.24,0.124,0.23,0.0226,2.14,0.2143,0.0,0.0
4005.0,3.54,3.65,0.3647,1.58,0.1578,0.26,0.0256,1.81,0.1814,0.0,0.0
106656.0,3.47,2.67,0.2673,0.66,0.0665,1.34,0.134,0.67,0.0669,0.0,0.0
38090.0,3.83,4.62,0.462,1.64,0.1639,1.2,0.12,1.78,0.1782,0.0,0.0
4004.0,3.06,2.75,0.2748,1.55,0.1548,0.78,0.0778,0.42,0.0422,0.0,0.0
211523.0,4.14,1.54,0.1542,0.36,0.0364,0.67,0.0672,0.51,0.0505,0.0,0.0
211521.0,4.22,1.91,0.1911,0.47,0.0467,0.98,0.0977,0.47,0.0467,0.0,0.0
177434.0,3.81,3.94,0.3935,1.09,0.1088,1.81,0.1812,1.04,0.1036,0.0,0.0
38086.0,3.23,3.6,0.3602,1.01,0.1011,1.3,0.1303,1.29,0.1288,0.0,0.0
72287.0,2.67,2.91,0.291,0.65,0.0651,0.49,0.0487,1.77,0.1771,0.0,0.0
143227.0,4.47,4.05,0.4052,1.21,0.1209,1.63,0.1634,1.21,0.1209,0.0,0.0
38088.0,10.75,4.52,0.4202,2.42,0.2249,0.93,0.0869,1.17,0.1084,0.0,0.0
106653.0,3.79,4.92,0.4918,2.45,0.2446,0.78,0.0784,1.69,0.1687,0.0,0.0
177435.0,4.05,4.78,0.4778,1.82,0.1824,0.83,0.0832,2.12,0.2122,0.0,0.0
106654.0,6.25,3.39,0.3387,0.94,0.0944,0.84,0.0845,1.6,0.1599,0.0,0.0
72530.0,3.47,0.92,0.0922,0.25,0.0246,0.3,0.0297,0.38,0.0379,0.0,0.0
72528.0,7.29,6.43,0.6426,1.44,0.1438,2.15,0.2153,2.84,0.2835,0.0,0.0
245507.0,3.22,3.32,0.3319,1.65,0.1655,1.03,0.1025,0.64,0.0639,0.0,0.0
38087.0,5.31,3.84,0.384,2.16,0.2162,0.85,0.085,0.83,0.0828,0.0,0.0
177425.0,5.23,4.05,0.4052,1.07,0.1069,1.59,0.1591,1.39,0.1393,0.0,0.0
4000.0,5.48,3.93,0.3934,1.09,0.1089,1.76,0.176,1.08,0.1085,0.0,0.0
4001.0,6.36,5.27,0.5266,1.4,0.1397,2.25,0.2251,1.62,0.1618,0.0,0.0
38089.0,7.75,5.43,0.543,2.35,0.2348,0.93,0.0932,2.15,0.2149,0.0,0.0
143228.0,4.42,2.51,0.251,0.87,0.0866,0.5,0.0497,1.15,0.1146,0.0,0.0
245506.0,6.11,2.38,0.2375,0.61,0.0606,1.09,0.1092,0.68,0.0677,0.0,0.0
3999.0,17.69,3.54,0.1999,1.25,0.0705,1.31,0.074,0.98,0.0553,0.0,0.0
177431.0,4.8,4.63,0.4635,0.97,0.0974,1.69,0.1691,1.97,0.197,0.0,0.0
245508.0,4.86,3.48,0.348,0.71,0.0713,1.2,0.1196,1.57,0.1571,0.0,0.0
245509.0,3.47,5.47,0.5473,1.02,0.1022,2.05,0.205,2.4,0.2401,0.0,0.0
143226.0,5.05,4.84,0.484,1.16,0.1156,1.61,0.1614,2.07,0.207,0.0,0.0
177357.0,3.06,2.9,0.2898,1.0,0.1005,0.58,0.0585,1.31,0.1308,0.0,0.0
72484.0,3.56,0.59,0.0592,0.59,0.0592,0.0,0.0,0.0,0.0,0.0,0.0
38042.0,3.85,0.77,0.0771,0.43,0.0426,0.0,0.0,0.35,0.0345,0.0,0.0
177369.0,3.87,0.91,0.0909,0.81,0.0813,0.0,0.0,0.1,0.0095,0.0,0.0
143170.0,14.17,3.69,0.2607,1.71,0.1204,0.52,0.0368,1.47,0.1035,0.0,0.0
106425.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177430.0,5.1,0.01,0.0005,0.0,0.0,0.01,0.0005,0.0,0.0,0.0,0.0
106603.0,4.95,1.74,0.1741,1.56,0.156,0.0,0.0,0.18,0.0181,0.0,0.0
106657.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245512.0,3.16,0.31,0.0307,0.05,0.0048,0.11,0.0106,0.15,0.0153,0.0,0.0
245469.0,3.69,0.0,0.0003,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
4003.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211464.0,2.79,2.15,0.2149,0.71,0.0709,0.46,0.0461,0.98,0.0979,0.0,0.0
255815.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177429.0,5.41,0.71,0.0711,0.33,0.033,0.03,0.0031,0.35,0.0349,0.0,0.0
106605.0,3.24,0.02,0.0019,0.02,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
38092.0,15.44,4.26,0.2758,0.92,0.0593,1.53,0.0992,1.81,0.1173,0.0,0.0
177368.0,4.01,1.19,0.1188,1.1,0.1101,0.0,0.0,0.09,0.0087,0.0,0.0
54186.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245511.0,4.63,1.93,0.1925,0.47,0.0468,0.67,0.0673,0.78,0.0785,0.0,0.0
72529.0,5.43,6.3,0.6303,1.38,0.1378,2.22,0.2221,2.7,0.2704,0.0,0.0
143225.0,15.65,5.54,0.3542,1.02,0.0649,2.13,0.1361,2.4,0.1532,0.0,0.0
106604.0,3.31,0.23,0.0227,0.23,0.0227,0.0,0.0,0.0,0.0,0.0,0.0
3957.0,4.16,1.79,0.179,1.06,0.1057,0.0,0.0,0.73,0.0733,0.0,0.0
245510.0,4.2,0.27,0.0268,0.12,0.0119,0.03,0.0029,0.12,0.0119,0.0,0.0
245470.0,3.8,0.53,0.0529,0.27,0.0271,0.0,0.0,0.26,0.0258,0.0,0.0
416586.0,12.49,0.23,0.0184,0.0,0.0,0.23,0.0184,0.0,0.0,0.0,0.0
430987.0,18.64,1.95,0.1048,1.68,0.09,0.0,0.0,0.28,0.0148,0.0,0.0
72468.0,3.64,0.8,0.0804,0.42,0.0424,0.0,0.0,0.38,0.0379,0.0,0.0
143181.0,4.28,4.38,0.4384,1.18,0.1179,1.08,0.1077,2.13,0.2128,0.0,0.0
211470.0,4.02,0.63,0.063,0.27,0.0273,0.18,0.0179,0.18,0.0179,0.0,0.0
3933.0,3.57,4.17,0.4169,1.39,0.1387,0.7,0.0703,2.08,0.2079,0.0,0.0
3934.0,3.79,0.56,0.0563,0.27,0.0273,0.0,0.0,0.29,0.029,0.0,0.0
38040.0,12.97,4.88,0.3763,1.37,0.1054,1.22,0.0942,2.29,0.1766,0.0,0.0
143178.0,4.42,1.05,0.1052,0.0,0.0,0.45,0.0447,0.6,0.0605,0.0,0.0
106587.0,5.18,0.4,0.0396,0.21,0.0215,0.0,0.0,0.18,0.0182,0.0,0.0
245465.0,14.27,1.7,0.1189,1.27,0.089,0.21,0.0149,0.21,0.0149,0.0,0.0
106598.0,5.31,0.84,0.0837,0.84,0.0837,0.0,0.0,0.0,0.0,0.0,0.0
143169.0,4.87,1.72,0.1717,0.47,0.047,0.16,0.0161,1.09,0.1087,0.0,0.0
3940.0,15.67,2.72,0.1737,0.33,0.021,0.45,0.0284,1.95,0.1242,0.0,0.0
38036.0,13.91,1.53,0.1097,0.06,0.004,0.68,0.0487,0.79,0.057,0.0,0.0
38029.0,4.22,1.62,0.1625,0.66,0.0659,0.0,0.0,0.97,0.0965,0.0,0.0
106593.0,2.77,0.26,0.0256,0.0,0.0,0.0,0.0,0.26,0.0256,0.0,0.0
177360.0,4.09,1.97,0.1968,1.04,0.1041,0.21,0.0207,0.72,0.0721,0.0,0.0
245455.0,7.27,1.5,0.1501,0.88,0.0882,0.06,0.0061,0.56,0.0558,0.0,0.0
106591.0,15.51,2.92,0.1885,2.66,0.1714,0.0,0.0,0.27,0.0171,0.0,0.0
245454.0,2.22,1.38,0.1376,0.48,0.0481,0.18,0.0181,0.71,0.0714,0.0,0.0
72480.0,14.53,1.94,0.1337,0.0,0.0,0.74,0.0508,1.2,0.0829,0.0,0.0
211465.0,5.37,1.87,0.187,1.62,0.1624,0.0,0.0,0.25,0.0246,0.0,0.0
4773.0,3.62,0.12,0.0117,0.12,0.0117,0.0,0.0,0.0,0.0,0.0,0.0
3941.0,15.42,1.75,0.1135,0.87,0.0565,0.0,0.0,0.88,0.057,0.0,0.0
106588.0,22.93,0.74,0.0321,0.46,0.02,0.0,0.0,0.28,0.0122,0.0,0.0
143179.0,3.81,0.96,0.0961,0.0,0.0,0.48,0.0481,0.48,0.0481,0.0,0.0
143180.0,15.94,1.83,0.115,1.83,0.115,0.0,0.0,0.0,0.0,0.0,0.0
72473.0,4.06,1.1,0.1104,0.7,0.0696,0.0,0.0,0.41,0.0408,0.0,0.0
38026.0,3.22,2.48,0.2477,0.74,0.0738,0.46,0.0456,1.28,0.1283,0.0,0.0
143174.0,3.22,2.18,0.2181,0.21,0.021,0.91,0.0909,1.06,0.1062,0.0,0.0
177358.0,4.65,1.01,0.1009,0.84,0.0836,0.01,0.0007,0.17,0.0166,0.0,0.0
38027.0,7.8,2.82,0.2817,1.12,0.1125,0.35,0.0346,1.35,0.1346,0.0,0.0
38030.0,5.81,2.42,0.2424,1.38,0.1378,0.2,0.0196,0.85,0.0851,0.0,0.0
106601.0,4.58,2.08,0.2077,0.52,0.0522,0.52,0.0516,1.04,0.1038,0.0,0.0
38032.0,3.53,0.93,0.0925,0.73,0.073,0.0,0.0,0.2,0.0196,0.0,0.0
3946.0,3.97,1.01,0.1006,0.65,0.0647,0.0,0.0,0.36,0.0359,0.0,0.0
3943.0,2.04,1.47,0.1473,1.47,0.1473,0.0,0.0,0.0,0.0,0.0,0.0
38033.0,16.55,0.28,0.0167,0.0,0.0,0.0,0.0,0.28,0.0167,0.0,0.0
72476.0,3.41,2.42,0.2418,1.4,0.1404,0.17,0.0174,0.84,0.084,0.0,0.0
72475.0,15.28,0.28,0.0186,0.22,0.0145,0.0,0.0,0.06,0.0041,0.0,0.0
3952.0,3.6,0.52,0.0523,0.26,0.0262,0.0,0.0,0.26,0.0262,0.0,0.0
3944.0,14.83,1.55,0.1043,0.83,0.056,0.22,0.0151,0.49,0.0332,0.0,0.0
3947.0,2.56,1.83,0.1834,1.29,0.1292,0.0,0.0,0.54,0.0542,0.0,0.0
245459.0,3.17,0.85,0.0855,0.58,0.0578,0.0,0.0,0.28,0.0277,0.0,0.0
106600.0,15.42,0.58,0.0373,0.29,0.0187,0.0,0.0,0.29,0.0186,0.0,0.0
177354.0,2.86,1.32,0.1319,0.89,0.0888,0.0,0.0,0.43,0.0432,0.0,0.0
211473.0,3.52,5.57,0.5571,1.0,0.0998,1.79,0.1787,2.79,0.2786,0.0,0.0
245456.0,4.43,0.76,0.0757,0.44,0.0436,0.05,0.0048,0.27,0.0273,0.0,0.0
143173.0,13.4,0.81,0.0607,0.52,0.0387,0.0,0.0,0.3,0.022,0.0,0.0
245457.0,5.07,0.06,0.0059,0.06,0.0059,0.0,0.0,0.0,0.0,0.0,0.0
3948.0,2.93,3.65,0.3648,0.46,0.0455,1.4,0.1395,1.8,0.1798,0.0,0.0
38039.0,4.17,4.44,0.4445,0.85,0.0848,1.37,0.1375,2.22,0.2222,0.0,0.0
106599.0,5.64,0.31,0.0305,0.31,0.0305,0.0,0.0,0.0,0.0,0.0,0.0
38031.0,3.23,1.31,0.1312,1.01,0.1012,0.0,0.0,0.3,0.03,0.0,0.0
38037.0,3.03,1.29,0.1285,0.59,0.0587,0.09,0.0086,0.61,0.0613,0.0,0.0
211471.0,15.17,0.74,0.0489,0.74,0.0489,0.0,0.0,0.0,0.0,0.0,0.0
245460.0,2.93,0.27,0.0273,0.04,0.0039,0.12,0.0117,0.12,0.0117,0.0,0.0
211467.0,5.45,4.16,0.416,0.94,0.0939,1.32,0.1322,1.9,0.19,0.0,0.0
72477.0,4.51,0.18,0.0185,0.0,0.0,0.0,0.0,0.18,0.0185,0.0,0.0
72474.0,5.85,1.66,0.1657,1.43,0.1433,0.0,0.0,0.22,0.0224,0.0,0.0
72481.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211472.0,14.11,6.48,0.4588,1.15,0.0817,2.08,0.1477,3.24,0.2294,0.0,0.0
211466.0,4.42,0.95,0.095,0.66,0.066,0.0,0.0,0.29,0.029,0.0,0.0
211474.0,13.21,7.2,0.5452,1.16,0.088,2.44,0.1846,3.6,0.2726,0.0,0.0
3942.0,8.24,2.08,0.2083,2.08,0.2083,0.0,0.0,0.0,0.0,0.0,0.0
38038.0,13.64,3.0,0.2204,1.79,0.1312,0.0,0.0,1.22,0.0892,0.0,0.0
143172.0,4.27,2.18,0.2183,1.4,0.1403,0.0,0.0,0.78,0.078,0.0,0.0
106592.0,13.8,2.06,0.1492,1.32,0.0958,0.0,0.0,0.74,0.0534,0.0,0.0
3954.0,14.03,3.57,0.2541,1.69,0.1205,0.0,0.0,1.87,0.1336,0.0,0.0
72464.0,5.45,1.44,0.1444,0.0,0.0,0.54,0.0545,0.9,0.0899,0.0,0.0
106585.0,5.28,0.05,0.0049,0.04,0.0045,0.0,0.0,0.0,0.0005,0.0,0.0
143166.0,20.91,1.72,0.0824,0.09,0.0041,0.55,0.0264,1.08,0.0518,0.0,0.0
245466.0,3.56,2.52,0.2519,1.48,0.1477,0.0,0.0,1.04,0.1042,0.0,0.0
3953.0,4.09,2.77,0.2773,1.6,0.16,0.0,0.0,1.17,0.1172,0.0,0.0
106586.0,11.96,0.27,0.023,0.17,0.0143,0.0,0.0,0.1,0.0087,0.0,0.0
177356.0,3.83,1.73,0.1729,0.93,0.0927,0.34,0.0341,0.46,0.046,0.0,0.0
245458.0,2.29,1.81,0.1807,1.1,0.1099,0.0,0.0,0.71,0.0707,0.0,0.0
3945.0,11.63,1.42,0.1225,0.99,0.0851,0.0,0.0,0.43,0.0373,0.0,0.0
143175.0,18.42,2.83,0.1534,1.25,0.0677,0.0,0.0,1.58,0.0858,0.0,0.0
143171.0,3.64,0.29,0.0294,0.29,0.0294,0.0,0.0,0.0,0.0,0.0,0.0
73299.0,3.0,3.27,0.3265,0.0,0.0,1.28,0.1279,1.99,0.1987,0.0,0.0
178196.0,5.47,1.0,0.1002,0.24,0.0243,0.26,0.0258,0.5,0.0501,0.0,0.0
143953.0,3.0,3.76,0.3755,0.14,0.0138,1.31,0.131,2.31,0.2307,0.0,0.0
106602.0,13.25,3.34,0.2521,1.82,0.1377,0.0,0.0,1.51,0.1143,0.0,0.0
3931.0,21.13,1.58,0.0746,0.0,0.0,0.59,0.0279,0.99,0.0467,0.0,0.0
143167.0,3.32,1.43,0.1434,0.65,0.0654,0.34,0.0339,0.44,0.0442,0.0,0.0
38025.0,3.6,0.87,0.0867,0.42,0.0419,0.22,0.0224,0.22,0.0224,0.0,0.0
72463.0,5.6,1.56,0.1558,0.0,0.0,0.61,0.0613,0.95,0.0945,0.0,0.0
211475.0,4.19,2.5,0.2496,1.32,0.132,0.0,0.0,1.18,0.1176,0.0,0.0
3955.0,4.27,2.41,0.2412,1.24,0.1237,0.0,0.0,1.17,0.1175,0.0,0.0
38023.0,4.77,0.91,0.0912,0.0,0.0,0.36,0.0358,0.55,0.0554,0.0,0.0
177362.0,15.85,1.48,0.0933,0.37,0.0234,0.0,0.0,1.11,0.07,0.0,0.0
38024.0,2.49,0.37,0.0367,0.37,0.0367,0.0,0.0,0.0,0.0,0.0,0.0
177361.0,4.75,1.09,0.1087,0.25,0.0251,0.0,0.0,0.84,0.0836,0.0,0.0
72465.0,21.51,0.95,0.0441,0.0,0.0,0.33,0.0155,0.62,0.0286,0.0,0.0
37745.0,5.09,4.08,0.4079,0.29,0.0288,1.42,0.1419,2.37,0.2372,0.0,0.0
72467.0,6.82,3.97,0.3967,1.41,0.1406,0.8,0.0804,1.76,0.1757,0.0,0.0
110840.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38041.0,3.41,2.02,0.2017,0.96,0.0961,0.0,0.0,1.06,0.1056,0.0,0.0
72478.0,14.9,3.17,0.2127,0.92,0.062,0.0,0.0,2.24,0.1507,0.0,0.0
38916.0,6.87,2.09,0.2088,0.0,0.0,0.33,0.0329,1.76,0.1759,0.0,0.0
211469.0,4.56,1.93,0.1931,0.77,0.0766,0.0,0.0,1.17,0.1165,0.0,0.0
246396.0,3.0,2.1,0.2098,0.11,0.0109,0.27,0.0268,1.72,0.1721,0.0,0.0
277535.0,4.1,1.22,0.1216,0.25,0.0252,0.0,0.0,0.96,0.0965,0.0,0.0
177366.0,15.01,3.23,0.2155,0.93,0.0623,0.0,0.0,2.3,0.1532,0.0,0.0
293263.0,4.57,0.29,0.0295,0.07,0.0071,0.11,0.0112,0.11,0.0112,0.0,0.0
245464.0,3.88,1.72,0.1719,0.4,0.04,0.0,0.0,1.32,0.1319,0.0,0.0
3950.0,3.36,1.83,0.1835,0.48,0.0479,0.0,0.0,1.36,0.1356,0.0,0.0
245467.0,14.83,2.78,0.1872,1.28,0.0866,0.0,0.0,1.49,0.1006,0.0,0.0
177355.0,23.9,0.68,0.0285,0.3,0.0124,0.0,0.0,0.39,0.0161,0.0,0.0
177364.0,3.65,2.06,0.2064,0.42,0.0415,0.0,0.0,1.65,0.1649,0.0,0.0
143165.0,20.65,1.47,0.071,0.38,0.0183,0.26,0.0126,0.83,0.0401,0.0,0.0
211463.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245453.0,5.27,1.12,0.1119,0.02,0.002,0.49,0.0491,0.61,0.0608,0.0,0.0
212377.0,3.0,1.02,0.1018,0.25,0.0247,0.0,0.0,0.77,0.0771,0.0,0.0
245463.0,14.95,3.0,0.2009,1.01,0.0678,0.0,0.0,1.99,0.1331,0.0,0.0
211468.0,4.86,1.1,0.1095,0.22,0.0222,0.0,0.0,0.87,0.0873,0.0,0.0
143955.0,5.03,0.71,0.0706,0.48,0.0477,0.0,0.0,0.23,0.0229,0.0,0.0
212314.0,3.0,2.52,0.2517,1.23,0.1229,0.39,0.0393,0.89,0.0895,0.0,0.0
38861.0,5.26,2.21,0.2213,0.9,0.0895,0.21,0.0211,1.11,0.1107,0.0,0.0
245462.0,4.04,1.47,0.1475,0.39,0.0395,0.0,0.0,1.08,0.108,0.0,0.0
177365.0,15.51,1.81,0.1167,0.45,0.029,0.0,0.0,1.36,0.0877,0.0,0.0
177363.0,4.38,1.2,0.1199,0.35,0.0353,0.0,0.0,0.85,0.0846,0.0,0.0
143176.0,3.56,2.1,0.2103,0.56,0.0556,0.0,0.0,1.55,0.1547,0.0,0.0
107396.0,3.0,4.76,0.4764,1.4,0.1403,1.16,0.1164,2.2,0.2197,0.0,0.0
3949.0,3.17,1.94,0.1938,0.42,0.0425,0.0,0.0,1.51,0.1513,0.0,0.0
461740.0,3.88,1.96,0.1964,0.12,0.0119,0.31,0.0311,1.53,0.1533,0.0,0.0
469696.0,3.7,2.28,0.2276,0.65,0.0648,0.0,0.0,1.63,0.1627,0.0,0.0
38860.0,2.06,1.95,0.1949,0.84,0.0838,0.14,0.0136,0.97,0.0974,0.0,0.0
73274.0,5.19,1.29,0.1289,0.49,0.0489,0.02,0.002,0.78,0.078,0.0,0.0
4742.0,17.79,3.59,0.2016,1.08,0.0609,0.41,0.0229,2.1,0.1178,0.0,0.0
107449.0,13.43,6.12,0.4559,3.52,0.2625,0.42,0.0316,2.17,0.1618,0.0,0.0
246402.0,3.0,0.1,0.0103,0.07,0.0069,0.0,0.0,0.03,0.0034,0.0,0.0
143177.0,6.28,1.06,0.1056,0.7,0.0704,0.0,0.0,0.35,0.0352,0.0,0.0
212337.0,2.3,3.31,0.3308,1.76,0.176,0.2,0.0196,1.35,0.1352,0.0,0.0
