cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_K_repair,max_K_repair,avg_K_repair,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
42,1,35.8952087,128.601595,42354,SPLY_LS,8.079645153371317,13,1.742669404517454,1.792662559890486,1.6621483181410592,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.433321653185272,1.547126436781609,2.466666666666667,1.7532512606873025,4.200698893379305,5.489577371088297,4.151596532959227,1.3606,2.1936,0.9850664347393017,13,100,35.06006185622433,0.0175045223236562,0.0228753433841934,0.017299910332667694
43,1,35.8922299,128.6075294,107386,SPLY_LS,7.239385329353006,10,1.7164955509924709,1.7526899383983574,1.6368906810804353,1.0,1.0,1.0,1.0,1.6,1.151000456957596,7.471264367816092,15.873015873015872,9.88252250059571,1.547126436781609,3.9746031746031742,2.158531385894654,4.090457186552017,12.765202636710075,5.348796852978818,1.3337,1.8154,0.6918466873297755,13,200,59.12638959237739,0.0170451396192215,0.0531932376473027,0.02228870392620534
44,1,35.8926598,128.6054077,411543,PIPE_LM,8.470589798431877,8,1.6126762491444215,1.741574264202601,1.6053211674887375,1.0,1.0,1.0,1.6,1.6,1.2841587892725714,16.3265306122449,16.3265306122449,11.695798691814465,2.840816326530613,3.9746031746031742,2.248548216940566,5.7798481907384,11.895530325604453,5.425955404985612,0.2516,2.334,0.8396931524947219,100,200,60.35816150630582,0.0240849164032164,0.04956926964331,0.022610227470345252
45,1,35.8945985,128.6014333,177433,SPLY_LS,5.470278626180007,15,1.6274058863791925,1.6804654346338124,1.5736246900235777,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,20.833333333333332,11.048566722784626,1.547126436781609,4.966666666666667,2.245574874916149,4.719359631310682,11.974379370568109,5.322025822612289,1.8399,2.5427,1.2836488800501726,13,300,65.75793668619443,0.0196658075516531,0.0498978375561258,0.022177147704116492
46,1,35.8918995,128.6034968,246389,SPLY_LS,4.771798551848591,13,1.648542094455852,1.7346201232032854,1.6829134244679822,1.0,1.0,1.0,1.0,1.6,1.0959074590308981,7.471264367816092,14.22222222222222,8.47752775401326,1.547126436781609,2.5777777777777775,1.723833439358025,5.6124150381981055,6.578339711581055,4.358597978350709,2.334,2.6674,1.1659088866479486,13,80,25.39539544346663,0.0233872140849234,0.0274122704951438,0.01816249570568627
47,1,35.8981031,128.6047695,143355,SPLY_LS,6.192375544034674,11,1.7457905544147845,1.7457905544147845,1.6334012521446777,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,8.915725614224426,1.547126436781609,2.585714285714286,1.6915725614224424,4.8353734128655725,5.2779654546340184,4.087385531283617,1.7124,2.1266,1.2980662016114077,13,50,18.127018282337417,0.0201492427800814,0.0219935459477326,0.017032339878135346
48,2,35.8924787,128.605816,42449,PIPE_LM,5.212494608437565,13,1.472662559890486,1.6526488706365503,1.5179387892057383,1.0,1.0,1.0,1.0,1.6,1.1025544730219847,6.666666666666667,16.3265306122449,10.027977590752199,2.1333333333333337,2.840816326530613,2.1601352813234147,3.837368846362719,9.752858851332356,5.212026464885486,0.1764,3.3472,1.2489623380114845,80,100,63.40508722646803,0.0159905078512357,0.0406406504764445,0.021718774880501023
49,1,35.8964922,128.6065103,37978,SPLY_LS,5.479779826210916,14,1.6619575633127996,1.689007529089665,1.6336307628942577,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.333333333333334,7.356312910297215,1.547126436781609,2.466666666666667,1.7384532083251816,5.73937808438791,5.73937808438791,4.11382798491985,2.3819,2.3819,1.0354518181496688,13,100,33.6095131784313,0.0239162754465486,0.0239162754465486,0.0171425269045602
50,1,35.8945889,128.5984789,105249,SPLY_LS,4.440770507167833,16,1.7067488021902806,1.712662559890486,1.5944999495743764,1.0,1.3,1.0121530877251843,1.2,1.4,1.1620380315216143,7.471264367816092,20.833333333333332,9.682238698356526,1.547126436781609,4.966666666666667,2.3415134662111927,6.624477348527835,19.35919431283192,7.040140056589929,2.1675,3.7366,1.0778817636204698,13,300,80.58157245592791,0.0276045283351829,0.0806707306612862,0.029336615622813023
51,3,35.89056696666667,128.60295126666668,212347,SPLY_LS,5.637814287125581,9,1.7051060917180014,1.7051060917180014,1.5972627387197111,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,8.90498653146489,1.547126436781609,2.585714285714286,1.690498653146489,9.289543945694785,10.156873069500731,6.9187344633709635,4.3353,5.0011,3.0033293822653797,13,50,18.107677709644005,0.0387099940989074,0.042324197924263,0.028830712445589927
52,1,35.8973396,128.5996707,308923,PIPE_LM,5.06366172263168,13,1.6126762491444215,1.7429431895961671,1.6188837178728464,1.0,1.0,1.0,1.2,1.2,1.028269499259537,16.3265306122449,16.3265306122449,10.56869253183146,2.840816326530613,2.840816326530613,2.0393401344288655,4.197386159129833,6.794527063803932,4.642290819866025,0.2119,2.6404,1.1706576560733561,100,100,42.846828274791854,0.0174907179944019,0.0283131340012241,0.019344657960922662
53,1,35.8956451,128.6015328,3995,SPLY_LS,9.506510651084692,16,1.666502395619439,1.7326488706365502,1.6627775831918115,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,20.833333333333332,9.073942961089308,1.547126436781609,4.966666666666667,1.8790664617695687,3.6934299464642906,9.737784085247704,4.262109283190873,1.1704,2.2698,1.0962786046234605,13,300,36.99962712241171,0.015390707258414,0.0405778331724314,0.0177604224885205
54,1,35.8899291,128.6016472,212339,PIPE_LM,4.549724586415585,9,1.7326488706365502,1.7326488706365502,1.6547799784082713,1.0,1.0,1.0,1.2,1.2,1.072382006760635,6.666666666666667,11.428571428571429,7.967097455894659,2.1333333333333337,2.1333333333333337,1.8747425692472346,5.198572325417898,5.730940451287324,4.180037798298876,0.1288,2.3863,0.7007570787158912,80,80,43.6870437749348,0.0216627108086326,0.0238811154075368,0.017418426507401292
55,1,35.8906833,128.6034433,4787,PIPE_LM,3.736222570247524,15,1.6726899383983571,1.7244900752908967,1.6256410837172635,1.0,1.0,1.0,1.2,1.2,1.037842364152797,6.666666666666667,14.285714285714286,7.992158199021205,2.1333333333333337,2.2285714285714286,1.6958306546370419,5.995465734703333,18.040642052711146,8.389896665793591,0.3485,9.828,3.5701374969770883,80,80,25.18550599666938,0.0249834054897955,0.0751762574657499,0.03496111890119515
56,1,35.8934782,128.6041763,211472,SPLY_LS,6.946781621349357,10,1.6401095140314852,1.7526899383983574,1.6029042769168997,1.0,1.0,1.0,1.0,1.6,1.1005596706899339,7.471264367816092,14.285714285714286,8.034682489822352,1.547126436781609,2.466666666666667,1.7290720570036884,2.386724718991373,7.145312427849419,4.05212803245913,0.4251,2.3453,0.9279015855437129,13,100,28.110734603877727,0.009945601240273,0.0297748741524699,0.016885420117658794
57,2,35.895324,128.6036788,143155,SPLY_LS,5.823973846325402,12,1.6149760438056124,1.760684462696783,1.613686184040587,1.0,1.0,1.0,1.0,1.4,1.067953026526053,7.471264367816092,9.846153846153848,8.055573114114985,1.547126436781609,2.1333333333333337,1.6621047645162832,2.823445147161141,4.674942146238397,3.2474446651492723,0.7121,1.6183,0.7448220072920048,13,80,21.31503468479577,0.0117654371004778,0.0194807176704827,0.013532264291910234
58,1,35.8887528,128.6024193,178238,SPLY_LS,7.454697082571225,10,1.7093771389459276,2.160793976728268,1.6505167940924137,1.0,1.0,1.0,1.0,1.6,1.2576225464561699,7.471264367816092,15.873015873015872,8.429928216919615,1.547126436781609,3.9746031746031742,1.9352903679766151,3.30739001239499,12.69137420831549,5.175195365024279,0.8948,2.1975,0.7410416605480924,13,200,48.14011408087376,0.0137820595511505,0.052885590894761,0.02156529784582437
59,1,35.8934943,128.6071291,212291,PIPE_LM,7.86147890795033,12,1.6726899383983571,1.7726762491444217,1.5481688187487963,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,9.523809523809524,9.022324816749542,1.692857142857143,2.466666666666667,1.8109354741583363,2.0630812144547765,4.530333632525668,2.490261280081547,0.0651,0.3978,0.20364710163348124,25,100,32.04577460028524,0.0085969625746937,0.018878126763416,0.010377043267163773
