cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
0,1,35.8952791,128.6085304,143067,SPLY_LS,6.393377799994175,157,1.62258726899384,1.7611772758384667,1.601048711234447,1.0,1.0,1.0,1.0,1.2,1.01990044974148,7.471264367816092,17.857142857142858,8.410982285474875,1.547126436781609,3.9746031746031742,1.7076887570882449,1.6568843933311426,7.256175764508434,2.0117471171604246,13,200,23.55691941511385,0.0081536109438022,0.0357080037459342,0.009899908150902255
1,1,35.8955801,128.6084953,37926,SPLY_LS,4.920385408603849,192,1.6131690622861057,1.7611772758384667,1.609614383290456,1.0,1.0,1.0,1.0,1.2,1.007986165706821,9.523809523809524,17.857142857142858,8.34598981070116,1.7523809523809524,3.9746031746031742,1.688279412761567,1.9105603253727224,7.095581571754982,1.928665690698677,20,200,22.511978589816096,0.0094019628891754,0.0349177116936848,0.009491060297212674
2,1,35.8955649,128.6090574,72373,SPLY_LS,4.51105789046967,146,1.6791512662559889,1.7611772758384667,1.611101312976145,1.0,1.0,1.0,1.0,1.2,1.0083419544193641,7.471264367816092,17.857142857142858,8.25588281724866,1.547126436781609,3.3000000000000003,1.657338749010457,1.7146440011371349,7.095581571754982,1.8549973545045844,13,150,19.818591191596923,0.0084378488617958,0.0349177116936848,0.00912853473138473
3,1,35.8964922,128.6065103,37978,SPLY_LS,6.26855823515198,191,1.661848049281314,1.747707049965777,1.6362023695904777,1.0,1.0,1.0,1.0,1.2,1.001973779175249,7.471264367816092,16.3265306122449,7.8506248721571055,1.547126436781609,3.9746031746031742,1.6457381941719413,1.6969750407627944,7.481053043621873,1.9019399185798909,13,200,20.943986006120046,0.0083508990243457,0.0368146360803154,0.009359541436327525
4,1,35.8972847,128.6067763,245409,SPLY_LS,8.352179987270455,173,1.7276112251882272,1.7462833675564682,1.6512070021560865,1.0,1.0,1.0,1.0,1.2,1.0015982022131333,8.928571428571429,25.3968253968254,8.005175025867919,1.692857142857143,3.9746031746031742,1.7026572987054007,2.000582716798745,7.481053043621873,2.0402861139272597,25,200,25.90740922851834,0.0098449675785024,0.0368146360803154,0.01004034998094169
5,3,35.8951696,128.6090785,3841,SPLY_LS,6.517860551373669,105,1.590773442847365,1.7611772758384667,1.5821130821800626,1.0,1.0,1.0,1.0,1.2,1.0256978504190677,8.928571428571429,17.857142857142858,8.64360675961614,1.692857142857143,3.3000000000000003,1.7006838949459908,1.842123858483344,7.095581571754982,1.9103285258662466,25,150,21.57879171292489,0.0090651836137894,0.0349177116936848,0.009400822192214038
6,3,35.8974475,128.6082208,177244,SPLY_LS,8.132423587241139,132,1.5486105407255306,1.7925530458590009,1.622839076947616,1.0,1.0,1.0,1.0,1.2,1.0103831430731098,7.471264367816092,15.873015873015872,7.881229342716547,1.547126436781609,3.9746031746031742,1.6531458163514652,1.5813439962876812,7.481053043621873,1.925473407112492,13,200,21.839116278424328,0.0077818728729314,0.0368146360803154,0.009475350910070875
7,1,35.8963146,128.608057,3823,SPLY_LS,6.718828018640208,214,1.7155099247091037,1.752580424366872,1.6457275912157294,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,15.873015873015872,8.044905775912502,1.547126436781609,3.9746031746031742,1.6434393099637923,1.7517711836958756,7.481053043621873,1.866297563785796,13,200,19.776315873435326,0.0086205535835265,0.0368146360803154,0.009184143626268033
8,1,35.8950228,128.6085868,72378,SPLY_LS,4.115620467610837,116,1.6402737850787132,1.7611772758384667,1.5988284934576762,1.0,1.0,1.0,1.0,1.2,1.051779332321481,7.471264367816092,17.857142857142858,8.563384615715472,1.547126436781609,3.9746031746031742,1.7682040242703145,1.6749447547264331,7.256175764508434,2.2353768206664677,13,200,28.717179682242655,0.0082424868852465,0.0357080037459342,0.011000401103340673
9,1,35.8963925,128.6093905,211441,PIPE_LM,8.336917358268106,121,1.6925667351129363,1.752580424366872,1.6308093610630765,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,14.285714285714286,7.981742894639389,1.692857142857143,3.3000000000000003,1.641540778057388,1.9600010163898391,5.842134521854815,1.8499849135783646,25,150,20.374159848869194,0.0096452630017052,0.0287494360887736,0.00910386825896476
10,1,35.8950204,128.6087327,72378,SPLY_LS,9.626520891074478,108,1.6402737850787132,1.7611772758384667,1.5992706395776302,1.0,1.0,1.0,1.0,1.2,1.044962426536107,7.471264367816092,17.857142857142858,8.510937962471555,1.547126436781609,3.9746031746031742,1.7318675345015102,1.6749447547264331,7.256175764508434,2.1150223995596917,13,200,25.47124735490956,0.0082424868852465,0.0357080037459342,0.010408130979353175
11,1,35.8953002,128.6077841,106502,SPLY_LS,6.927859325755339,166,1.6515537303216976,1.752580424366872,1.6204682523818241,1.0,1.0,1.0,1.0,1.2,1.0209211870227217,7.471264367816092,15.873015873015872,8.398750244408115,1.547126436781609,3.9746031746031742,1.7372019353484724,1.6864631276286934,7.256175764508434,2.1035230568522203,13,200,26.900811670738193,0.0082991693742171,0.0357080037459342,0.010351542138922566
12,1,35.8964062,128.6085155,245224,PIPE_LM,8.18463210515117,209,1.732539356605065,1.7925530458590009,1.6508762573714766,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,14.285714285714286,8.06465962174464,1.692857142857143,3.3000000000000003,1.65895512858763,2.0062895184187477,5.842134521854815,1.899055760692104,25,150,21.157045193940373,0.0098730510346145,0.0287494360887736,0.009345348351153823
13,1,35.8950854,128.6088372,211388,SPLY_LS,11.790671436267136,105,1.733086926762491,1.7611772758384667,1.597903446254191,1.0,1.0,1.0,1.2,1.2,1.035040731837382,8.928571428571429,17.857142857142858,8.439837119974342,1.692857142857143,3.3000000000000003,1.6920131234671891,2.408308328985163,7.095581571754982,1.9802094839453015,25,150,21.92822123252926,0.0118514057023524,0.0349177116936848,0.009744709880968977
14,1,35.8966487,128.6079187,37913,SPLY_LS,5.093660895168079,206,1.7193429158110882,1.7925530458590009,1.653867850382688,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,15.873015873015872,8.017077351472324,1.547126436781609,3.9746031746031742,1.652761983195578,1.755685193905381,7.481053043621873,1.906693557687269,13,200,20.8110187144403,0.008639814623468,0.0368146360803154,0.009382934332056884
15,1,35.897053,128.6060654,3867,SPLY_LS,7.9743469292221985,139,1.634962354551677,1.7462833675564682,1.6504021928632013,1.0,1.0,1.0,1.0,1.2,1.0051115437666533,7.471264367816092,16.3265306122449,7.915678625768167,1.547126436781609,3.9746031746031742,1.6715779737834195,1.6695210548646895,6.6175772541967035,1.9543778124943987,13,200,23.111535339086966,0.0082157965870418,0.0325654285467646,0.009617590934175508
16,2,35.8956355,128.6073607,177280,SPLY_LS,10.858733682073982,206,1.3452977412731006,1.752580424366872,1.6254780136949722,1.0,1.0,1.0,1.0,1.2,1.0107564957660242,8.928571428571429,15.873015873015872,8.165311333072031,1.692857142857143,3.9746031746031742,1.6667674862723898,1.5578617289003334,7.256175764508434,1.9207920586790694,25,200,21.632186080575234,0.0076663154610049,0.0357080037459342,0.009452313760362577
17,3,35.8965185,128.6077883,143051,SPLY_LS,7.453233095281177,206,1.7193429158110882,1.752580424366872,1.649811964007239,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,15.873015873015872,8.009868731312663,1.547126436781609,3.9746031746031742,1.648182006392816,1.755685193905381,7.481053043621873,1.8906076441957242,13,200,20.409961673120907,0.008639814623468,0.0368146360803154,0.00930377474746932
