cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
0,1,35.8952791,128.6085304,143067,SPLY_LS,6.393377799994175,51,1.62258726899384,1.752580424366872,1.602647518076801,1.0,1.0,1.0,1.0,1.2,1.0232897378790822,7.471264367816092,14.285714285714286,8.355472692067995,1.547126436781609,3.3000000000000003,1.6918303042651301,1.6568843933311426,7.095581571754982,2.0011708132523043,13,150,22.11442744438453,0.0081536109438022,0.0349177116936848,0.009847861630555203
1,1,35.8955801,128.6084953,37926,SPLY_LS,4.920385408603849,56,1.6131690622861057,1.752580424366872,1.5921392099999696,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,14.285714285714286,8.480499279536662,1.7523809523809524,2.5777777777777775,1.7123937998733938,1.9105603253727224,4.331983299110199,1.9441406043835614,20,100,23.91474888792152,0.0094019628891754,0.0213179064140862,0.009567213121201673
2,1,35.8955649,128.6090574,72373,SPLY_LS,4.51105789046967,53,1.6791512662559889,1.7611772758384667,1.618509147840223,1.0,1.0,1.0,1.0,1.2,1.002215938892024,7.471264367816092,17.857142857142858,8.244508930494728,1.547126436781609,2.585714285714286,1.6313222549608968,1.7146440011371349,3.599597260330748,1.7660438246067618,13,80,17.30048935985017,0.0084378488617958,0.0177137980979506,0.008690789963081046
3,1,35.8964922,128.6065103,37978,SPLY_LS,6.26855823515198,52,1.661848049281314,1.721697467488022,1.6342845037452194,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,11.428571428571429,7.625208025063964,1.547126436781609,2.466666666666667,1.6252533998065242,1.6969750407627944,4.4355123887748125,1.88043313061686,13,100,20.18329495739369,0.0083508990243457,0.0218273782407802,0.009253705457422044
4,1,35.8972847,128.6067763,245409,SPLY_LS,8.352179987270455,42,1.7276112251882272,1.741738535249829,1.6627897657761852,1.0,1.0,1.0,1.0,1.2,1.003497361388921,8.928571428571429,15.873015873015872,7.854709225086475,1.692857142857143,3.9746031746031742,1.6612419068056359,2.000582716798745,6.6175772541967035,1.9851272103054305,25,200,22.688025540537616,0.0098449675785024,0.0325654285467646,0.009768910258273492
5,3,35.8951696,128.6090785,3841,SPLY_LS,6.517860551373669,37,1.590773442847365,1.7611772758384667,1.575845786438872,1.0,1.0,1.0,1.0,1.2,1.0314154134512141,8.928571428571429,17.857142857142858,8.80144877085843,1.692857142857143,3.3000000000000003,1.7191676732115102,1.842123858483344,7.095581571754982,1.9428757134816934,25,150,22.085042138835714,0.0090651836137894,0.0349177116936848,0.009560988529829033
6,3,35.8974475,128.6082208,177244,SPLY_LS,8.132423587241139,42,1.5486105407255306,1.7925530458590009,1.6071796962822174,1.0,1.0,1.0,1.0,1.2,1.0112927537353404,7.471264367816092,9.523809523809524,7.83457259625687,1.547126436781609,2.1333333333333337,1.6338655398567279,1.5813439962876812,3.9705191976360896,1.8704516271246434,13,80,20.42181102793549,0.0077818728729314,0.019539123497527,0.009204585979661669
7,1,35.8963146,128.608057,3823,SPLY_LS,6.718828018640208,53,1.7155099247091037,1.732539356605065,1.65555209877435,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.285714285714286,8.004549583002792,1.547126436781609,2.466666666666667,1.6168291300056505,1.7517711836958756,4.280076933607119,1.8077806218461727,13,100,17.448272678817055,0.0086205535835265,0.0210624725941273,0.008896178829136042
8,1,35.8950228,128.6085868,72378,SPLY_LS,4.115620467610837,30,1.6402737850787132,1.752580424366872,1.6101564718500492,1.0,1.0,1.0,1.0,1.2,1.0804264397700722,7.471264367816092,12.5,8.500747215562601,1.547126436781609,3.3000000000000003,1.7737875689784575,1.6749447547264331,7.095581571754982,2.3748407208241176,13,150,29.56480963178568,0.0082424868852465,0.0349177116936848,0.011686709929211479
9,1,35.8963925,128.6093905,211441,PIPE_LM,8.336917358268106,31,1.6925667351129363,1.704996577686516,1.6156106207832073,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,14.285714285714286,8.069903648974993,1.692857142857143,3.3000000000000003,1.6394398876435505,1.9600010163898391,5.842134521854815,1.8173706347437182,25,150,19.827079721011607,0.0096452630017052,0.0287494360887736,0.00894337176210553
