cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,1,35.8948401,128.6108953,107356,SPLY_LS,5.4582102863219175,52,13,150,42.4110658019205,1.6154688569472964,1.7526899383983574,1.5612904784570956,1.0,1.0,1.0,1.0,1.6,1.0900098774999247,7.471264367816092,17.857142857142858,9.429758821699092,1.547126436781609,3.3000000000000003,1.9644016815853538,7.701065080626144,21.10882891509861,6.906549309421564,0.0379404522794667,0.1039958119745705,0.0340261511552617,3.6684,8.1373,2.1837012854253874
1,1,35.8954174,128.6096018,245306,PIPE_LM,6.387179434234732,34,80,150,37.16694355933157,1.6726899383983571,1.7326488706365502,1.5638915562262656,1.0,1.0,1.0,1.2,1.2,1.0515323391298497,6.666666666666667,14.285714285714286,8.508723635537631,2.1333333333333337,3.3000000000000003,1.8492838126308782,5.1880674570451015,13.490284710596164,6.050396332766977,0.0255597925372512,0.0664619111694586,0.029808185092826373,0.1669,7.0042,2.0159147432222713
2,5,35.895277400000005,128.6101531,245302,SPLY_LS,6.9936724839440245,53,13,150,24.96926248970203,1.6729637234770705,1.7526899383983574,1.5960651009239526,1.0,1.0,1.0,1.0,1.2,1.0326294603307995,7.471264367816092,12.5,8.499208972478456,1.547126436781609,3.3000000000000003,1.7255184697645296,3.29057690626739,13.490284710596164,6.362078003656238,0.0162115207152622,0.0664619111694586,0.031343731596712956,0.9262,7.0042,2.447076469038021
3,1,35.893521899999996,128.6098311,212288,SPLY_LS,5.750054902444755,39,13,150,31.19427037717472,1.7075701574264204,1.7465023956194388,1.5769617642120433,1.0,1.0,1.0,1.0,1.6,1.1256710970804547,7.471264367816092,14.285714285714286,9.296579844431637,1.547126436781609,3.3000000000000003,1.8308342024566029,4.069013356235396,20.157018752113743,4.59551981149794,0.0200466046514971,0.0993065764351012,0.022640517679316276,1.3336,3.0009,1.0184342970692724
4,2,35.895813600008196,128.6107569500131,177224,SPLY_LS,8.622934180220176,48,13,100,26.91864631472845,1.7011088295687884,1.7526899383983574,1.5913299160307313,1.0,1.0,1.0,1.0,1.2,1.0209496849833213,7.471264367816092,14.285714285714286,8.337002387594627,1.547126436781609,2.466666666666667,1.728828637877675,2.881965683283406,8.90068066552235,4.581821517896063,0.0141984362335481,0.0438505384007956,0.022573030981142578,0.6591,4.273,1.4542366706763525
5,4,35.89585460000033,128.6097433000007,106450,SPLY_LS,4.9381217970472875,40,13,150,31.437370725745836,1.7084462696783025,1.7326488706365502,1.621604407101364,1.0,1.0,1.0,1.0,1.2,1.0106988012717502,7.471264367816092,14.285714285714286,8.714272751762673,1.547126436781609,3.3000000000000003,1.8070464192752282,5.7326183175711005,13.490284710596164,5.038599879804117,0.0282426040342616,0.0664619111694586,0.02482341809783692,2.286,7.0042,1.5641744540755196
6,3,35.8962846,128.61074184999993,72325,SPLY_LS,6.012934230291465,61,13,100,23.284544299982116,1.6837508555783711,1.7526899383983574,1.6232831200637479,1.0,1.0,1.0,1.0,1.2,1.0131458286311839,7.471264367816092,9.846153846153848,8.013544032235654,1.547126436781609,2.466666666666667,1.6825815446740153,5.024773527128015,8.90068066552235,4.622615977566405,0.0247553004974252,0.0438505384007956,0.022774011005877476,1.9225,4.273,1.5345782148476312
7,1,35.89311390000001,128.6092693,178155,SPLY_LS,10.129155541368805,37,13,150,33.552859661528295,1.6384120465434635,1.7526899383983574,1.5842513305348445,1.0,1.0,1.0,1.0,1.6,1.1591466421602843,7.471264367816092,14.285714285714286,8.84252093634655,1.547126436781609,3.3000000000000003,1.838072832897999,2.5433609780937427,12.838491104672691,5.08879691276234,0.0125302493627255,0.0632507522008357,0.025070721310260547,0.5202,2.36,1.1529182353829897
8,3,35.89705355000011,128.60988710000072,211328,PIPE_LM,14.389817178945549,28,150,150,35.389984599474644,1.6926762491444216,1.7563586584531143,1.6200882834833483,1.0,1.0,1.0,1.6,1.6,1.0387171649196039,12.5,14.285714285714286,8.867786949095763,3.3000000000000003,3.3000000000000003,1.864018646126387,11.330398627606204,11.330398627606204,6.089302914121237,0.0558209083986961,0.0558209083986961,0.029999864201855343,0.1834,4.8174,2.014663902363914
9,1,35.8922299,128.6075294,107386,SPLY_LS,7.239385329353006,43,13,200,44.0117455032158,1.7164955509924709,1.7526899383983574,1.5765895668149696,1.0,1.0,1.0,1.0,1.6,1.1049296525090782,7.471264367816092,16.3265306122449,9.415381541595755,1.547126436781609,3.9746031746031742,1.9703346013468999,4.090457186552017,12.765202636710075,4.404597579050065,0.0201522508981264,0.0628896855701477,0.021699910662826977,1.3337,2.5722,0.789658756504581
10,1,35.8926598,128.6054077,411543,PIPE_LM,8.470589798431877,41,100,200,43.257872059275996,1.6126762491444215,1.7526899383983574,1.57086450873832,1.0,1.0,1.0,1.6,1.6,1.1483166369731541,16.3265306122449,16.3265306122449,9.98403250385065,2.840816326530613,3.9746031746031742,1.9820814809296456,5.7798481907384,11.895530325604453,4.805650246793705,0.0284752890889013,0.0586051144786391,0.02367575678836615,0.2516,3.6677,1.120455299367406
11,2,35.892478700000005,128.605816,42449,PIPE_LM,5.212494608437565,43,80,100,45.62459734420698,1.472662559890486,1.7526899383983574,1.4957774566726465,1.0,1.0,1.0,1.0,1.6,1.0662983152009646,6.666666666666667,17.857142857142858,9.477107920943297,2.1333333333333337,2.840816326530613,1.9672204685578116,3.837368846362719,9.752858851332356,5.129556514623859,0.0189053732269328,0.0480489220599165,0.0252715296027716,0.1764,4.6252,1.5971628273852216
12,1,35.8934943,128.6071291,212291,PIPE_LM,7.86147890795033,45,25,200,31.60768368377603,1.6726899383983571,1.7726762491444217,1.5334555283913072,1.0,1.0,1.0,1.0,1.6,1.0164283839020143,8.928571428571429,15.873015873015872,9.186211693631414,1.692857142857143,3.9746031746031742,1.8262779694758964,2.0630812144547765,12.765202636710075,2.6280835916010523,0.0101640790651936,0.0628896855701477,0.01294764802656128,0.0651,0.9475,0.2292165489541963
13,1,35.89686199999999,128.6102019,72321,SPLY_LS,7.975110093667442,46,13,150,23.452753589940865,1.6803559206023273,1.7563586584531143,1.6389419403383012,1.0,1.0,1.0,1.0,1.6,1.0182130257605706,7.471264367816092,14.285714285714286,8.208997286638356,1.547126436781609,3.3000000000000003,1.6985241535202085,7.884613162523842,11.330398627606204,5.373761100288095,0.038844729437148,0.0558209083986961,0.026474640124734293,3.5951,4.8174,1.9265867764395654
14,2,35.893345900000504,128.60808790000152,107329,SPLY_LS,6.7214885010520735,41,13,200,33.471792351305325,1.7114031485284054,1.7526899383983574,1.5894393825171256,1.0,1.0,1.0,1.0,1.6,1.025052674497663,7.471264367816092,15.873015873015872,8.620812256821207,1.547126436781609,3.9746031746031742,1.8151327650037086,3.034668504707023,12.765202636710075,3.6391295834084376,0.0149507495887148,0.0628896855701477,0.01792871776209912,0.7365,2.3338,0.6975147240052315
15,1,35.89529360000001,128.6095987,211249,PIPE_LM,5.489544158446852,36,25,150,35.211496794084646,1.712662559890486,1.7326488706365502,1.544385839876595,1.0,1.0,1.0,1.0,1.2,1.0420669730111596,8.928571428571429,12.5,8.671167948895304,1.692857142857143,3.3000000000000003,1.8359639378385613,3.045115959643826,13.490284710596164,5.834178583386512,0.0150022205425792,0.0664619111694586,0.02874295591784112,0.5354,7.0042,2.011486183493827
16,1,35.893337800000005,128.6098866,143920,SPLY_LS,3.653074803527203,28,20,150,34.841375554420125,1.6271321013004791,1.7465023956194388,1.5361284035290304,1.0,1.0,1.0,1.6,1.6,1.300503523094001,9.523809523809524,14.285714285714286,10.123633523983816,1.7523809523809524,3.3000000000000003,1.9285262843637547,4.514649811452723,10.110827862435327,4.814804815583389,0.0222420994935935,0.049812510088467,0.02372085814469385,0.4642,2.334,0.8640148617911106
17,1,35.8937156,128.6060161,278257,PIPE_LM,6.398834700569758,58,80,100,34.67048207935152,1.7526899383983574,1.7526899383983574,1.5605584428655486,1.0,1.0,1.0,1.0,1.0,1.0,6.666666666666667,11.428571428571429,8.24412643635591,2.1333333333333337,2.466666666666667,1.7996813283530508,4.2056111996356185,5.782666674014867,3.91363797636071,0.0207195744166848,0.0284891747695353,0.01928112453623746,0.0833,2.0208,0.9954711055051917
18,1,35.8946232,128.6089947,215085,SPLY_LS,7.235282777494611,46,13,150,29.234418669230884,1.808213552361396,1.808213552361396,1.5555603372822864,1.0,1.0,1.0,1.2,1.2,1.104646095803997,7.471264367816092,14.285714285714286,8.457043067832211,1.547126436781609,3.3000000000000003,1.7622198417954473,10.084854948954955,29.499750631236587,6.621403045320245,0.0496845506342689,0.1453349464473817,0.032621335313226946,3.5515,7.6894,2.1059590671232598
19,1,35.894681199999994,128.60549,143970,SPLY_LS,1.9182498716291754,29,13,200,26.262959407117833,1.6845722108145107,1.755208761122519,1.6543889248741317,1.0,1.0,1.0,1.0,1.6,1.0570070035305308,7.471264367816092,15.873015873015872,8.093497030052324,1.547126436781609,3.9746031746031742,1.7071823423439685,3.440875113582974,11.895530325604453,3.6732309777974743,0.0169519873783335,0.0586051144786391,0.018096723396765883,1.0003,2.6674,0.7992260896817993
20,2,35.89581280000001,128.6122184,143003,SPLY_LS,4.07846236090955,40,13,150,27.056579741364075,1.6806297056810404,1.8070636550308008,1.6141332674967557,1.0,1.0,1.0,1.0,1.6,1.1258027550726522,7.471264367816092,12.5,8.179561105727286,1.547126436781609,3.3000000000000003,1.7293258939110463,4.124260549705021,11.330398627606204,5.113563324967306,0.0203187882372042,0.0558209083986961,0.025192736754950117,1.4032,4.0667,1.5087380596610516
21,1,35.89419169999999,128.6098301,178144,SPLY_LS,4.514790009977531,59,13,150,31.340800112282256,1.6617932922655716,1.7690075290896647,1.5346928088435505,1.0,1.0,1.0,1.0,1.6,1.037382976800003,7.471264367816092,14.285714285714286,8.553349090953908,1.547126436781609,3.3000000000000003,1.804522869126801,2.9293914877856024,13.704883057534236,5.0790408910290825,0.0144320865732989,0.067519162115401,0.02502265680578838,0.7263,4.841,1.6239558615643208
22,1,35.8958898,128.6102138,439879,PIPE_LM,7.7392582163433286,54,40,100,26.49697072935174,1.2139356605065024,1.7526899383983574,1.5561354366727707,1.0,1.0,1.0,1.0,1.2,1.0064207663724256,14.285714285714286,14.285714285714286,8.656885570367901,2.2285714285714286,2.466666666666667,1.745450708526296,2.447363088116581,13.490284710596164,5.050290911466229,0.0120573013580695,0.0664619111694586,0.024881015718975056,0.2899,7.0042,1.812081249238503
23,3,35.897008099999994,128.6100978,37892,PIPE_LM,6.922513597902632,36,40,150,31.057042121954456,1.6926762491444216,1.7563586584531143,1.6247411208363147,1.0,1.0,1.0,1.0,1.6,1.036038153858487,9.846153846153848,14.285714285714286,8.718013532725436,2.0307692307692307,3.3000000000000003,1.808685689810842,2.877831725769055,11.330398627606204,5.800140431638505,0.0141780696717601,0.0558209083986961,0.02857526185753179,0.3927,4.8174,1.949840242153738
24,2,35.89452810000001,128.6102834,107355,SPLY_LS,3.3775496848547113,58,13,150,34.26165990343069,1.6614647501711155,1.7690075290896647,1.574604953964833,1.0,1.0,1.0,1.0,1.6,1.043187360727076,7.471264367816092,14.285714285714286,8.843925639225521,1.547126436781609,3.3000000000000003,1.854864169802063,8.198231463960537,13.704883057534236,6.752947236893567,0.0403898170419211,0.067519162115401,0.033269407504641635,3.8322,5.938,2.2832271861946523
25,1,35.895401799999995,128.6109694,245334,SPLY_LS,4.531726794062256,42,13,100,30.563183297521938,1.5577002053388092,1.7526899383983574,1.5446279958419367,1.0,1.0,1.0,1.0,1.6,1.098652606677117,7.471264367816092,14.285714285714286,8.2244691119621,1.547126436781609,2.466666666666667,1.7597541098637928,4.239813048382395,8.462210314039538,4.8989117798987305,0.0208880749548131,0.0416903484436628,0.024135223720438026,1.6655,4.2723,1.4482077737839063
26,1,35.89607899999999,128.6124025,211328,PIPE_LM,5.830931668740504,34,150,200,41.88396953437106,1.6926762491444216,1.8070636550308008,1.6187557553764407,1.0,1.0,1.0,1.6,1.6,1.155606557253512,12.5,12.5,8.685648261353625,3.3000000000000003,3.3000000000000003,1.9009959376048855,11.330398627606204,15.476603074900533,6.420941940113974,0.0558209083986961,0.762478065389587,0.0421113426683378,0.1834,4.0667,1.6719029919264912
27,1,35.895380800000005,128.6108597,106460,SPLY_LS,3.6609891829109578,51,13,150,29.11711078713029,1.7152908966461329,1.7526899383983574,1.5474003208610276,1.0,1.0,1.0,1.0,1.6,1.0809759518552626,7.471264367816092,14.285714285714286,8.514591793493313,1.547126436781609,3.3000000000000003,1.7683521707495842,6.651676884622222,10.75799152248897,5.253297209689873,0.032770483923624,0.0530008589342702,0.025881156698118576,2.7976,4.8929,1.715577101699204
28,2,35.8929263,128.6060014,421834,SPLY_LS,5.633623238574878,56,20,100,36.85931275190462,1.302094455852156,1.7526899383983574,1.4416061154983795,1.0,1.0,1.0,1.0,1.6,1.0176067237250475,9.523809523809524,17.857142857142858,9.380965638684742,1.7523809523809524,2.840816326530613,1.8902566508854495,3.338575490060037,9.752858851332356,4.1611185646076025,0.0164479929381042,0.0480489220599165,0.020500374776323996,1.1649,3.6677,1.2220890654223189
29,2,35.896177599999994,128.6111316,143021,SPLY_LS,4.775698230182347,49,13,150,33.185684326171405,1.7479260780287476,1.788062970568104,1.6042422405520163,1.0,1.0,1.0,1.0,1.6,1.0683822329573776,7.471264367816092,12.5,7.994045494154913,1.547126436781609,3.3000000000000003,1.7723339795715753,3.5706374906275533,11.330398627606204,4.309911126001432,0.0175912811932002,0.0558209083986961,0.021233423648914906,1.0005,3.2832,1.0355032131217115
30,1,35.8933208,128.6063727,38857,SPLY_LS,7.216268675163309,48,13,100,27.553367041924822,1.6382477754962357,1.7526899383983574,1.5280999009570129,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,11.428571428571429,8.746715098791217,1.547126436781609,2.466666666666667,1.7546108799402038,3.346755567069559,6.508648081801384,3.40939968746724,0.0164882933145032,0.0320658310722067,0.01679691897026043,1.0006,2.7144,0.8581770740205938
31,1,35.8942939,128.6108759,107316,SPLY_LS,9.416182397159703,31,25,150,37.156722119365476,1.593182751540041,1.7526899383983574,1.4636261867207956,1.0,1.0,1.0,1.6,1.6,1.2247573079279304,8.928571428571429,17.857142857142858,9.677269476063127,1.692857142857143,3.3000000000000003,1.9159356571873847,5.878043120439281,10.684765383525086,6.050271199564227,0.0289590611393121,0.0526400993767438,0.029807568605333068,0.9913,5.0771,1.7141606725773408
32,1,35.8948143,128.610655,178152,SPLY_LS,8.061872049214628,52,25,150,37.661582640084774,1.3395482546201232,1.7526899383983574,1.539584805887841,1.0,1.0,1.0,1.0,1.6,1.0598278217047103,8.928571428571429,17.857142857142858,9.441242366601564,1.692857142857143,3.3000000000000003,1.9165036422923531,9.825014588391364,21.10882891509861,7.590340748393498,0.0484044081218983,0.1039958119745705,0.03739495224807275,5.3338,8.1373,2.762627948029976
33,2,35.89517510000555,128.61082610001512,211327,PIPE_LM,3.696349949758821,56,50,150,29.425416518948047,1.6726899383983571,1.7526899383983574,1.5117749638017954,1.0,1.0,1.0,1.2,1.2,1.0728880756985812,10.95890410958904,12.5,9.007610644451946,2.16986301369863,3.3000000000000003,1.80820561365299,3.660392562181028,21.10882891509861,5.720623718537804,0.0180334730164691,0.1039958119745705,0.028183510842934217,0.3819,8.1373,2.0138902928109914
34,3,35.896787100000005,128.6097942,211326,PIPE_LM,3.70628139622734,42,50,150,24.826102255581468,1.6526488706365503,1.7563586584531143,1.6236275866635166,1.0,1.0,1.0,1.0,1.6,1.0091848862678552,10.95890410958904,14.285714285714286,8.255328465272727,2.16986301369863,3.3000000000000003,1.71651185675402,2.981066687602094,11.330398627606204,5.079976271513072,0.0146866721964748,0.0558209083986961,0.025027265098049832,0.3669,4.8174,1.8006022298868358
35,1,35.89482600000001,128.6093499,143903,SPLY_LS,6.568498626806264,42,40,150,40.63462110211553,1.350006844626968,1.808213552361396,1.5104025712302362,1.0,1.0,1.0,1.0,1.2,1.0496457558026295,14.285714285714286,14.285714285714286,9.27599240369125,2.2285714285714286,3.3000000000000003,1.9336720015703748,4.61520521590918,12.5323032848234,4.884091537531874,0.0227375007769589,0.0617422719781752,0.02406220957338136,1.1873,4.6674,1.2880995037300897
36,1,35.89571339999999,128.611724,3783,SPLY_LS,16.537389687026206,40,32,100,30.476361140345762,1.4025735797399042,1.749075975359343,1.5879230888030453,1.0,1.0,1.0,1.0,1.6,1.107053985385998,11.428571428571429,17.857142857142858,8.5888984346588,1.942857142857143,2.585714285714286,1.7834018002919845,3.1196778508699734,8.6462891805545,4.438251736338011,0.0153695608839885,0.0425972405913788,0.021865712916829615,0.6517,3.9606,1.0986645574854201
37,2,35.89408440000015,128.60874320000136,107342,SPLY_LS,5.30223610376141,48,25,80,26.38545549684843,1.2731827515400411,1.9612594113620807,1.5041623439232565,1.0,1.0,1.0,1.2,1.2,1.1130330906330315,8.928571428571429,14.285714285714286,8.488439017034102,1.692857142857143,2.5777777777777775,1.7196135387053246,5.3087294482824126,29.499750631236587,5.0804660449458385,0.0261542519363805,0.1453349464473817,0.02502967804033237,2.0006,5.003,1.4158997077053768
38,1,35.89510799999999,128.6111366,177234,SPLY_LS,2.0933619232941627,56,13,150,35.95830746365887,1.7439288158795343,1.7526899383983574,1.6000811058496043,1.0,1.0,1.0,1.2,1.6,1.1434167350467088,7.471264367816092,12.5,8.361262608675817,1.547126436781609,3.3000000000000003,1.8282893952453338,4.78526973539599,10.75799152248897,5.491373807041798,0.0235753491418886,0.0530008589342702,0.027054076766462425,1.2393,5.3338,1.4264789640505071
39,1,35.8955536,128.6113662,3784,SPLY_LS,4.34702743955079,38,13,100,41.10328486338482,1.6573032169746749,1.7526899383983574,1.5802895154139374,1.0,1.0,1.0,1.2,1.6,1.1531726639817894,7.471264367816092,17.857142857142858,8.377416442693656,1.547126436781609,2.585714285714286,1.8672006815943256,4.551024977202187,8.6462891805545,4.810923577436934,0.0224213072039331,0.0425972405913788,0.02370173664277963,1.241,3.9606,0.9887403409643587
40,1,35.89514249999999,128.6102863,143028,SPLY_LS,3.8459707229352316,57,20,150,26.96908170643364,1.1614784394250512,1.7526899383983574,1.5666068055899856,1.0,1.0,1.0,1.0,1.2,1.042877333575807,9.523809523809524,12.5,8.840548386200657,1.7523809523809524,3.3000000000000003,1.7732710551461668,6.067356905072453,21.10882891509861,6.74614130381224,0.0298917438963752,0.1039958119745705,0.033235877054426516,3.4107,8.1373,2.6166926031807107
41,1,35.892652,128.6068654,3677,PIPE_LM,6.059643953820982,46,25,100,30.084505744606215,1.7326488706365502,1.7526899383983574,1.5267954853529748,1.0,1.0,1.0,1.0,1.6,1.0228795809592908,8.928571428571429,17.857142857142858,9.693840681790897,1.692857142857143,2.840816326530613,1.8317771024122709,2.526479450583996,7.566640409690109,3.01509537399025,0.0124470799852196,0.0372781889743997,0.014854319624269025,0.2592,3.2936,0.6169220118095512
42,1,35.8963622,128.6108785,37874,SPLY_LS,5.220132788024812,55,13,150,27.897701821589852,1.6784394250513346,1.788062970568104,1.6103080528971947,1.0,1.0,1.0,1.0,1.6,1.038997688914305,7.471264367816092,12.5,7.981742042294447,1.547126436781609,3.3000000000000003,1.7238767379450681,2.898233838973815,11.330398627606204,4.82998151325442,0.0142785837427803,0.0558209083986961,0.02379562842227484,0.691,3.7106,1.4982773277057768
43,3,35.89534400000001,128.6100321,106458,SPLY_LS,6.808682973195061,56,13,150,24.456972787231727,1.713812457221081,1.7526899383983574,1.5827421992016613,1.0,1.0,1.0,1.0,1.2,1.0280914130853362,7.471264367816092,14.285714285714286,8.501834002038853,1.547126436781609,3.3000000000000003,1.7177083268579776,12.604472512292295,13.490284710596164,6.527043655513601,0.0620978245026848,0.0664619111694586,0.032156459625436035,6.2024,7.0042,2.616682264210804
44,1,35.8929585,128.6094276,212239,SPLY_LS,6.964328808312295,25,20,150,35.658611095803316,1.3305133470225874,1.746776180698152,1.5641227420008055,1.0,1.0,1.0,1.6,1.6,1.293315120636029,9.523809523809524,14.285714285714286,9.045195734075799,1.7523809523809524,3.3000000000000003,1.8765508591271403,4.272299220282296,12.838491104672691,5.592542106365733,0.0210481229536037,0.0632507522008357,0.027552497568326697,0.6945,2.36,1.1345658240299386
45,1,35.89607289999999,128.6121391,37859,SPLY_LS,4.679720226085752,34,13,150,31.775647772773123,1.6501300479123886,1.7260232717316906,1.623376045760315,1.0,1.0,1.0,1.0,1.6,1.1225591297659134,7.471264367816092,12.5,7.945678110196596,1.547126436781609,3.3000000000000003,1.7583095121009142,6.576928504318982,11.330398627606204,5.849067621939625,0.0324022248158031,0.0558209083986961,0.028816308999628813,2.9032,4.0667,1.7646999389107774
