repair_id,복구타입,위도,경도,sply_ls_count,valve_count,fire_count,total_infra
29,지상누수,35.8899151,128.601287,26,7,0,33
58,지하누수,35.8947758,128.6046433,26,17,1,44
68,지상누수,35.8902805,128.6040445,39,2,0,41
75,지상누수,35.890979,128.6032946,48,5,0,53
76,지상누수,35.8952327,128.6046783,29,20,1,50
80,지상누수,35.8966337,128.6042461,32,2,1,35
98,지상누수,35.8941678,128.6048861,33,0,0,33
111,지하누수,35.8957129,128.6050808,29,11,0,40
119,지상누수,35.8948437,128.6038297,24,5,0,29
129,지상누수,35.8903724,128.6026803,34,6,0,40
132,지상누수,35.8958428,128.6037225,39,2,0,41
138,지하누수,35.8907982,128.6036585,43,12,0,55
139,지하누수,35.8909603,128.6027368,39,3,0,42
140,지하누수,35.8899651,128.6009332,11,8,0,19
141,지하누수,35.8898263,128.6010129,14,4,0,18
142,지하누수,35.8907824,128.6046677,30,11,2,43
148,지하누수,35.8899459,128.6034124,42,6,0,48
150,지하누수,35.8960892,128.604461,33,7,0,40
154,지하누수,35.8972922,128.6038361,37,14,1,52
157,지하누수,35.8889189,128.6020764,29,9,1,39
159,지하누수,35.8892473,128.6028408,29,1,0,30
169,지하누수,35.8907876,128.6044362,34,11,1,46
176,지상누수,35.8940868,128.6042889,34,1,0,35
180,지상누수,35.8912155,128.6042629,36,15,1,52
183,지상누수,35.8921406,128.6034955,31,6,0,37
192,지상누수,35.8938755,128.6048677,34,12,0,46
196,지상누수,35.8901454,128.6032536,45,9,0,54
202,지상누수,35.8947789,128.6033482,21,7,1,29
205,지상누수,35.8905587,128.6027877,34,4,0,38
207,지상누수,35.8924255,128.6048535,26,12,1,39
209,지상누수,35.8950531,128.6048475,26,24,2,52
228,지상누수,35.8901998,128.6039509,36,2,0,38
229,지상누수,35.8892791,128.6026847,33,0,0,33
250,지상누수,35.8940868,128.6042889,34,1,0,35
252,지상누수,35.8943564,128.6046949,34,1,0,35
254,지하누수,35.8899212,128.6024098,34,7,1,42
255,지상누수,35.8903335,128.6037453,45,6,0,51
263,지상누수,35.8906001,128.6050173,19,4,1,24
264,지상누수,35.8935898,128.6044517,42,11,0,53
268,지하누수,35.8923845,128.6030124,8,10,0,18
274,지상누수,35.8899469,128.6035962,33,2,0,35
277,지상누수,35.8921334,128.6036122,32,8,0,40
278,지하누수,35.8908484,128.6031797,47,7,0,54
279,지하누수,35.8906725,128.6043161,36,6,1,43
280,지상누수,35.888788,128.6021374,25,7,0,32
283,지하누수,35.8962062,128.6043354,35,7,0,42
300,지상누수,35.8919494,128.6032447,28,2,0,30
301,지상누수,35.8899349,128.6025993,44,5,1,50
