cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,6,35.89465282500078,128.6021798500012,72529,SPLY_LS,7.247402210383762,1,13,13,13.0,1.6274058863791925,1.6274058863791925,1.6274058863791925,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,3.8042036930865217,3.8042036930865217,3.8042036930865217,0.0158523069992761,0.0158523069992761,0.0158523069992761,1.2892,1.2892,1.2892
1,2,35.89478045000002,128.60240130000028,245509,SPLY_LS,6.470915259837637,5,13,50,20.979001769887944,1.630965092402464,1.6681998631074606,1.5763884035452966,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,9.710965525874997,1.547126436781609,2.585714285714286,1.7710965525874993,5.023131476833377,5.023131476833377,3.5313915066221115,0.0209316400205385,0.0209316400205385,0.01471548497766962,2.0161,2.0161,0.9959069515210583
2,1,35.8963622,128.6108785,37874,SPLY_LS,5.220132788024812,3,13,20,14.861732797662969,1.6784394250513346,1.6784394250513346,1.5847115456627738,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,8.017163030044268,1.547126436781609,1.7523809523809524,1.601716303004427,2.898233838973815,7.038973878554787,4.676935381303421,0.0120770853186958,0.0293317561006317,0.01948902358066039,0.691,3.1863,1.7998411465545143
3,1,35.89607289999999,128.6121391,37859,SPLY_LS,4.679720226085752,3,13,80,35.43563533968632,1.6501300479123886,1.6806297056810404,1.6652244483825918,1.0,1.0,1.0,1.0,1.6,1.2009161373703254,7.471264367816092,7.471264367816092,7.201836597396115,1.547126436781609,2.1333333333333337,1.7434238123733063,6.576928504318982,8.695235905122516,7.279536797856786,0.0274063899239224,0.0362334827784407,0.030334193813509082,2.9032,4.0667,2.28550720440048
4,2,35.8970202000041,128.60609735001313,72403,SPLY_LS,9.637130757047583,1,13,13,13.0,1.7033538672142368,1.7033538672142368,1.7033538672142368,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,4.87159439023195,4.87159439023195,4.87159439023195,0.020300177403816,0.020300177403816,0.020300177403816,1.8008,1.8008,1.8008
5,3,35.89471045000003,128.6090872500002,143900,SPLY_LS,3.276531664324271,4,13,40,22.551469629076234,1.6160711841204654,1.712662559890486,1.5900173219497318,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,8.659228937904667,1.547126436781609,2.0307692307692307,1.7136024893400366,6.052880729618639,6.052880729618639,4.862452236722258,0.0252226566443573,0.0252226566443573,0.020262081593033436,2.6679,2.6679,1.8416200825708429
7,1,35.8915342,128.5965834,71406,SPLY_LS,5.583393567819433,4,13,40,18.462688768440568,1.6005201916495553,1.6413689253935662,1.528960754294225,1.3,1.3,1.3000000000000003,1.0,1.4,1.0809287224954158,7.471264367816092,14.285714285714286,8.849976183727323,1.547126436781609,2.2285714285714286,1.6849976183727322,3.511206738011605,5.384670978764918,4.065096066263878,0.0146313740376312,0.0224381932020623,0.016939458562924836,0.6526,1.4713,0.7581772057408094
8,2,35.89294015000079,128.59732759999397,105136,SPLY_LS,6.119350646609928,2,13,80,41.46057786800531,1.67854893908282,1.712662559890486,1.6930398847747035,1.3,1.3,1.3000000000000003,1.0,1.4,1.1699138977194343,7.471264367816092,7.471264367816092,7.129483539070102,1.547126436781609,2.1333333333333337,1.7961381834394015,5.1715167041106165,8.360394191915855,6.526103212367484,0.0215499686818641,0.0348381806174229,0.02719459839109587,1.3209,1.3209,0.8493889338285687
9,1,35.89510799999999,128.6111366,177234,SPLY_LS,2.0933619232941627,3,13,100,31.524150911692995,1.7439288158795343,1.7439288158795343,1.7207280853287112,1.0,1.0,1.0,1.2,1.2,1.1999999999999997,7.471264367816092,8.333333333333334,7.654817190960098,1.547126436781609,2.466666666666667,1.7429161148018812,4.78526973539599,6.406969076916059,5.389304745475755,0.0199404582508818,0.026698160491963,0.022457502339634696,1.2393,2.0582,1.1936696619309917
10,4,35.89534400000001,128.6100321,106458,SPLY_LS,6.808682973195061,4,13,25,17.370450168183382,1.713812457221081,1.7326488706365502,1.6007243326002003,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,8.271745748137894,1.547126436781609,1.7523809523809524,1.6271745748137894,12.604472512292295,12.604472512292295,7.809323209071388,0.0525234671823476,0.0525234671823476,0.0325418402783609,6.2024,6.2024,3.656923164913647
11,1,35.892652,128.6068654,3677,PIPE_LM,6.059643953820982,4,25,100,34.725654431335684,1.7326488706365502,1.7326488706365502,1.650209085428123,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,16.3265306122449,9.751967165166546,1.692857142857143,2.840816326530613,1.8605686599297404,2.526479450583996,3.366999325511564,2.7846557797891203,0.010527966194556,0.0140304545393729,0.011603799867170205,0.2592,1.0,0.42699013526394175
12,1,35.8959196,128.6054125,412753,PIPE_LM,8.810661620813947,3,32,150,92.1638916144899,1.3610677618069815,1.6726899383983571,1.4155480631596151,1.0,1.0,1.0,1.2,1.2,1.2000000000000002,11.428571428571429,20.0,13.183027772029815,1.942857142857143,3.3000000000000003,2.5507306877821945,2.4422683057103893,5.684139428941524,4.441231302225042,0.0101770541433104,0.0236860932073707,0.018506832897936785,0.1104,0.1104,0.08285098541343704
13,2,35.89528420000018,128.6077783999988,106502,SPLY_LS,5.8340883941393935,3,13,100,38.585332514760935,1.651663244353183,1.7028062970568103,1.66880664228128,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.333333333333334,7.724785300384076,1.547126436781609,2.466666666666667,1.8175487648541255,3.3578020808795683,4.5508793632854205,3.577734681230183,0.0139921291611292,0.0189637418507785,0.014908599303420205,0.9909,0.9909,0.6230724238257029
15,1,35.89482600000001,128.6093499,143903,SPLY_LS,6.568498626806264,3,40,150,65.12014819351735,1.350006844626968,1.6926762491444216,1.4006189093469625,1.0,1.0,1.0,1.0,1.2,1.0572312161838011,14.285714285714286,14.285714285714286,12.261144925127196,2.2285714285714286,3.3000000000000003,2.3838095936614763,4.61520521590918,8.32402278759577,5.122267584700465,0.0192317908949543,0.0346866191570509,0.02134474513882604,1.1873,1.1873,0.8396721741600175
16,1,35.8957562,128.6004581,36935,PIPE_LM,4.135936199608156,5,100,100,74.79581309546917,1.5926899383983573,1.7526899383983574,1.620238761014763,1.0,1.0,1.0,1.0,1.0,1.0,16.3265306122449,16.3265306122449,12.557981531122623,2.840816326530613,2.840816326530613,2.422604151613467,3.385491265351716,5.195419913347023,3.724039017866238,0.0141075113772838,0.0216495745499127,0.015518256789399444,0.1877,1.708,0.4882042846728887
17,1,35.89723399999999,128.6011778,324795,PIPE_LM,2.9932173374163726,4,200,200,85.52323224978512,1.6126762491444215,1.7397125256673514,1.6469857971056758,1.0,1.0,1.0,1.0,1.0,1.0,15.873015873015872,15.873015873015872,11.020655524293897,3.9746031746031742,3.9746031746031742,2.5219110326174397,8.427909207007856,8.427909207007856,6.035856290886479,0.035119519061062,0.035119519061062,0.02515171495693844,0.2103,2.9861,1.1757005747073608
