FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,GIS_IDN,FTC_CDE,CLS_YMD,MET_IDN,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,design_pressure,thickness,K_material,fatigue_limit,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_total,0470_low_total_cycles,0470_high_total_cycles,0470_low_fatigue_damage,0470_high_fatigue_damage,0470_D_base,0470_D_final,0470_remaining_life_years,0480_low_total_cycles,0480_high_total_cycles,0480_low_fatigue_damage,0480_high_fatigue_damage,0480_D_base,0480_D_final,0480_remaining_life_years,0490_low_total_cycles,0490_high_total_cycles,0490_low_fatigue_damage,0490_high_fatigue_damage,0490_D_base,0490_D_final,0490_remaining_life_years,0520_low_total_cycles,0520_high_total_cycles,0520_low_fatigue_damage,0520_high_fatigue_damage,0520_D_base,0520_D_final,0520_remaining_life_years
SA002,177572,2723063100,35803045,54000,1,32,4,,0,0,1997120000000.0,1,32-97,177572,SA006,,81686,B,243,520,P0,0,,STS,2.0,2.8,0.7,1000000,1997-12-24,,1997-12-24,10116.0,27.696098562628336,0.9430282858405817,1.5539219712525667,1.0,1.0,1.05,11.428571428571429,1.942857142857143,2.092580308473105,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.010823767016561714,91.389276161421,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.010297692327011573,96.10913554650779,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.010309410776739024,95.99875401766761,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008719886774422854,113.6803881597634
SA002,37998,2723063100,35803045,54000,1,13,6,,0,0,1800010000000.0,1,,37998,SA006,,48036,B,470,520,P0,0,,STS,2.0,1.74,0.7,1000000,1991-02-04,,1991-02-04,12631.0,34.58179329226557,0.8979889585736722,1.6916358658453114,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.727392491533811,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008934851292834061,110.92128074946484,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.00850058482046246,116.63896497954086,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008510258218415051,116.50524770636629,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007198130881845967,137.9249537712697
SA002,72442,2723063100,35803045,54000,1,13,14,,0,0,1800010000000.0,1,,72442,SA006,,55325,B,470,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-03-23,,1993-03-23,11853.0,32.4517453798768,0.8979889585736722,1.6490349075975361,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6838910637767324,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.00870984233283196,113.81264089367907,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008286512119398489,119.67803505156633,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008295941909355639,119.54086334334902,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007016858257310833,141.5139233727722
SA002,143139,2723063100,35803045,54000,1,13,22,,0,0,1800010000000.0,1,13-94,143139,SA006,,8225,B,470,520,P0,0,SS002,STS,2.0,1.74,0.7,1000000,1994-06-07,1994-06-07,1994-06-07,11412.0,31.24435318275154,0.8979889585736722,1.6248870636550308,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.659232799456846,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008582298693550565,115.51889962201865,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008165167567767112,121.47146083659187,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.00817445927144407,121.33225058607988,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006914106036976651,143.63185763307627
SA002,106560,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,13-93,106560,SA006,,28020,B,470,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-04-19,,1993-04-19,11826.0,32.37782340862423,0.8979889585736722,1.6475564681724846,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6823813741244946,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008702033538590243,113.91566833951816,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008279082861135344,119.78632582533012,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008288504196830441,119.64903102569511,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0070105673050454755,141.6418086422627
SA002,72404,2723063000,35803045,54000,1,13,6,,0,0,1800010000000.0,1,13-93,72404,SA006,,156541,B,480,520,P0,0,SS002,STS,2.0,1.74,0.7,1000000,1993-04-12,1993-04-12,1993-04-12,11833.0,32.39698836413415,0.8979889585736722,1.6479397672826832,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6827727751454449,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008704058040801058,113.88893976952012,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008281008965129491,119.7582317820088,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008290432492670306,119.62096891617112,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007012198292669827,141.60863116853753
SA002,177304,2723063000,35803045,54000,1,13,4,,0,0,1800010000000.0,1,,177304,SA006,,8243,B,480,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-11-06,,1993-11-06,11625.0,31.82751540041068,0.8979889585736722,1.6365503080082136,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6711425733800565,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008643901403679674,114.68850144152547,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008223776160731926,120.59864038796975,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008233134559142855,120.4604222506609,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006963734660403365,142.60110612572885
SA002,143138,2723063100,35803045,54000,1,20,9,,0,0,2013030000000.0,1,,143138,SA006,,1856,B,470,520,P0,0,,STS,2.0,2.1,0.7,1000000,2013-03-27,,2013-03-27,4544.0,12.44079397672827,0.919528104378295,1.2488158795345654,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,1.4790378323726006,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.007650249236055658,129.7146955797199,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.007278419124997186,136.39247257217914,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.007286701736858473,136.23630198031566,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006163224599388246,161.25272726540888
SA002,3868,2723063000,35803045,54000,1,13,8,,0,0,1800010000000.0,1,13-93,3868,SA006,,116756,B,480,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-11-29,,1993-11-29,11602.0,31.76454483230664,0.8979889585736722,1.6352908966461328,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.669856541454076,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008637249467844136,114.77759838047155,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.00821744753332258,120.69228899179447,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008226798729954724,120.55396440645674,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006958375701066208,142.7116998219532
SA002,4140,2723063100,35803045,54000,1,20,12,,0,0,1800010000000.0,1,20-94,4140,SA006,,21438,B,243,520,P0,0,,STS,2.0,2.1,0.7,1000000,1994-05-19,,1994-05-19,11431.0,31.29637234770705,0.919528104378295,1.6259274469541412,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,1.9256707463028444,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.009960435651714148,99.39721503827037,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.009476322026093612,104.5261732607272,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009487105782272909,104.40622429535314,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008024366283381268,123.6204329021014
SA002,211643,2723063100,35803045,54000,1,13,12,,0,0,1800010000000.0,1,,211643,SA006,,196644,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1994-01-19,,1994-01-19,11551.0,31.6249144421629,0.8979889585736722,1.632498288843258,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.667004905444293,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008622499523165334,114.97565152811957,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008203414489936637,120.90046001292858,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008212749717407127,120.7618988047907,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006946492791231642,142.95753800569278
SA002,177597,2723063100,35803045,54000,1,13,9,,0,0,1800010000000.0,1,13-90,177597,SA006,,8182,B,243,520,P0,0,SS002,STS,2.0,1.74,0.7,1000000,1990-06-05,1990-06-05,1990-06-05,12875.0,35.2498288843258,0.8979889585736722,1.704996577686516,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7410356128355167,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.00900541965561107,110.04424205005516,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008567723302544218,115.71712130374777,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008577473101976098,115.5844518672542,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.00725498245046624,136.8363086096418
SA002,211645,2723063100,35803045,54000,1,13,7,,0,0,1800010000000.0,1,,211645,SA006,,101567,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1994-09-01,,1994-09-01,11326.0,31.00889801505818,0.8979889585736722,1.6201779603011635,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6544241583423103,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.008557426237817684,115.85756583921432,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.008141504004410426,121.82742837911506,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.008150768779697143,121.68781350918863,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006894068189020324,144.05223513637804
SA002,142977,2723063100,35803045,54000,1,20,17,,0,0,1800010000000.0,1,,142977,SA006,,88257,B,243,520,P0,0,,STS,2.0,2.1,0.7,1000000,1993-03-20,,1993-03-20,11856.0,32.459958932238195,0.919528104378295,1.649199178644764,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,1.9532326728921217,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.010102998338900855,97.98051711535706,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.009611955644935775,103.03710097506196,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009622893747903972,102.91884460096183,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008139218209575116,121.86192288389356
SA002,325303,2723063100,35803045,54000,1,13,3,,0,0,2006080000000.0,1,,325303,SA006,,251439,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,2006-08-21,,2006-08-21,6954.0,19.039014373716633,0.8979889585736722,1.3807802874743327,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.4099662635428925,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.007292979999862435,136.11816020596007,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0069385144812077505,143.12306880794105,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0069464102922835915,142.9592477154493,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.005875399918496411,169.20118015318226
