FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,design_pressure,thickness,K_material,fatigue_limit,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_total,0470_low_total_cycles,0470_high_total_cycles,0470_low_fatigue_damage,0470_high_fatigue_damage,0470_D_base,0470_D_final,0470_remaining_life_years,0480_low_total_cycles,0480_high_total_cycles,0480_low_fatigue_damage,0480_high_fatigue_damage,0480_D_base,0480_D_final,0480_remaining_life_years,0490_low_total_cycles,0490_high_total_cycles,0490_low_fatigue_damage,0490_high_fatigue_damage,0490_D_base,0490_D_final,0490_remaining_life_years,0520_low_total_cycles,0520_high_total_cycles,0520_low_fatigue_damage,0520_high_fatigue_damage,0520_D_base,0520_D_final,0520_remaining_life_years
SA001,198939,2723061000,35803035,54000,12,700,309.0,,0,0,20119006912.0,1,700-ST-86,IQT903,198939,SA003,,B,240,520,P0,1.2,SS00201,ST,2.0,19.8,0.9,1000000,1986-01-01,1986-01-01,1986-01-01,14491.0,39.67419575633128,1.0972955074527657,1.7934839151266257,1.0,1.0,1.05,35.35353535353535,4.335353535353535,8.062642702336177,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04170361624569876,22.97873589926721,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.039676667870331445,24.203729387460942,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03972181866946453,24.175080937790316,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03359743527276997,28.764176696263466
SA001,4149,2723063100,35803035,54000,12,700,83.0,,0,0,20119006912.0,1,700-ST-86,IQT903,4149,SA003,,B,210,521,P0,1.2,SS00201,ST,2.0,19.8,0.9,1000000,1986-01-01,1986-01-01,1986-01-01,14491.0,39.67419575633128,1.0972955074527657,1.7934839151266257,1.0,1.0,1.05,35.35353535353535,4.335353535353535,8.062642702336177,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04170361624569876,22.97873589926721,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.039676667870331445,24.203729387460942,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03972181866946453,24.175080937790316,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03359743527276997,28.764176696263466
SA001,175747,2723061000,35803035,54000,12,800,18.26,,0,0,20119006912.0,1,800-ST-79,IQT903,175747,SA002,,B,60,515,P0,1.2,SS00201,ST,2.0,21.4,0.9,1000000,1979-01-01,1979-01-01,1979-01-01,17048.0,46.67488021902806,1.1039720770839918,1.9334976043805612,1.0,1.0,1.05,37.38317757009346,4.538317757009346,9.154369459782785,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04735051831225347,20.119093003491322,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.04504910983006407,21.19799689210813,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.04510037429903886,21.17276498348953,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03814671525738786,25.214576884344723
SA001,427780,2723061000,35803035,54000,4,400,5.2,,0,0,20129000952.0,1,400-DTC-94,IQT903,427780,SA003,,B,240,520,P0,1.2,SS00201,DTC,1.0,8.6,1.0,1000000,1994-01-01,1994-01-01,1994-01-01,11569.0,31.67419575633128,1.0693147180559945,1.6334839151266256,1.0,1.0,1.05,23.255813953488374,5.451162790697675,9.997671383176868,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0517124553459132,18.33770101053671,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.04919904076018253,19.325599535048536,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.049255027719928325,19.302495933738054,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.041660796537267175,23.003381670954415
SA001,427781,2723061000,35803035,54000,4,500,6.02,,0,0,20129000952.0,1,500-DTC-11,IQT903,427781,SA003,,B,240,520,P0,2.0,SS00201,DTC,1.0,9.5,1.0,1000000,2011-12-26,2011-12-26,2011-12-26,5001.0,13.69199178644764,1.080471895621705,1.2738398357289529,1.0,1.0,1.05,26.31578947368421,6.063157894736842,8.762266908408828,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.045322387470399246,21.064150981744188,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.04311955356962526,22.191334724402868,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.043168622264312353,22.164973713481317,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03651280432068501,26.387652594886724
SA001,415362,2723061000,35803035,54000,12,700,6.22,,0,0,20119006912.0,1,700-ST-86,IQT903,415362,SA003,,B,240,520,P0,1.2,SS00201,ST,2.0,19.8,0.9,1000000,1986-01-01,1986-01-01,1986-01-01,14491.0,39.67419575633128,1.0972955074527657,1.7934839151266257,1.0,1.0,1.05,35.35353535353535,4.335353535353535,8.062642702336177,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04170361624569876,22.97873589926721,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.039676667870331445,24.203729387460942,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03972181866946453,24.175080937790316,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03359743527276997,28.764176696263466
SA001,415363,2723061000,35803035,54000,12,500,5.17,,0,0,20119006912.0,1,500-ST-79,IQT903,415363,SA003,,B,240,520,P0,1.2,SS00201,ST,2.0,15.1,0.9,1000000,1979-01-01,1979-01-01,1979-01-01,17048.0,46.67488021902806,1.080471895621705,1.9334976043805612,1.0,1.0,1.05,33.11258278145696,4.111258278145696,8.116404493305657,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.041981696421398845,22.81990451177389,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.039941232331781804,24.036783835141858,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.039986684196944317,24.008325148310686,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03382146334382934,28.567023455904017
SA001,415364,2723061000,35803035,54000,12,500,207.38,,0,0,20119006912.0,1,500-ST-86,IQT903,415364,SA003,,B,240,520,P0,1.2,SS00201,ST,2.0,15.1,0.9,1000000,1986-01-01,1986-01-01,1986-01-01,14491.0,39.67419575633128,1.080471895621705,1.7934839151266257,1.0,1.0,1.05,33.11258278145696,4.111258278145696,7.528657327749165,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03894160359491617,24.679476644114114,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.037048899142720026,25.991355293656447,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.037091059623755425,25.96067489426853,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.031372291517597156,30.87526162821374
SA001,418174,2723062000,35803035,54000,4,500,78.06,,0,0,20119006912.0,1,500-DTC-96,IQT903,418174,SA003,,B,240,520,P0,1.2,SS00201,DTC,1.0,9.5,1.0,1000000,1996-01-01,1996-01-01,1996-01-01,10839.0,29.675564681724847,1.080471895621705,1.593511293634497,1.0,1.0,1.05,26.31578947368421,6.063157894736842,10.961167082986632,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.05669608867839421,16.637901014167856,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.053940451273731364,17.538962437027166,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0540018338093961,17.517889661480424,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.04567573129315945,20.893464465444985
SA001,210305,2723063100,35803045,54000,12,400,31.0,,0,0,20119006912.0,1,400-ST-89,IQT903,210305,SA005,,B,243,520,P0,1.2,SS00201,ST,2.0,12.7,0.9,1000000,1989-01-01,1989-01-01,1989-01-01,13395.0,36.6735112936345,1.0693147180559945,1.73347022587269,1.0,1.0,1.05,31.496062992125985,3.949606299212599,6.918429925588134,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.035785232868608345,26.944487707308557,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03404593958531548,28.372078203161557,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03408468279289878,28.338691695506714,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.028829443421422036,33.686760524032145
SA001,308843,2723063100,35803045,54000,4,200,2.0,,0,0,2004540000000.0,1,200-DTC-04,IQT903,308843,SA005,,B,243,520,P0,1.3,SS00201,DTC,1.0,6.3,1.0,1000000,2004-12-01,2004-12-01,2004-12-01,7582.0,20.758384668035593,1.0346573590279973,1.4151676933607118,1.0,1.0,1.05,15.873015873015873,3.9746031746031747,6.110651708597699,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.031607040430136166,30.63852060778637,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.030070822590594702,32.254826900304735,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.030105042240162853,32.21702696918689,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.02546339120231204,38.27206679011401
SA001,210308,2723061000,35803045,54000,12,400,4.0,,0,0,20119006912.0,1,400-ST-89,IQT903,210308,SA005,,B,240,520,P0,1.2,SS00201,ST,2.0,12.7,0.9,1000000,1989-01-01,1989-01-01,1989-01-01,13395.0,36.6735112936345,1.0693147180559945,1.73347022587269,1.0,1.0,1.05,31.496062992125985,3.949606299212599,6.918429925588134,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.035785232868608345,26.944487707308557,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03404593958531548,28.372078203161557,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03408468279289878,28.338691695506714,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.028829443421422036,33.686760524032145
SA001,310731,2723063100,35803045,54000,4,200,11.24,,0,0,20119006912.0,1,200-DTC-04,IQT903,310731,SA005,,B,240,520,P0,1.2,SS00201,DTC,1.0,6.3,1.0,1000000,2004-12-01,2004-12-01,2004-12-01,7582.0,20.758384668035593,1.0346573590279973,1.4151676933607118,1.0,1.0,1.05,15.873015873015873,3.9746031746031747,6.110651708597699,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.031607040430136166,30.63852060778637,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.030070822590594702,32.254826900304735,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.030105042240162853,32.21702696918689,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.02546339120231204,38.27206679011401
SA001,210307,2723061000,35803045,54000,12,300,14.0,,0,0,20119006912.0,1,300-ST-89,IQT903,210307,SA005,,B,240,520,P0,1.2,SS00201,ST,2.0,7.0,0.9,1000000,1989-01-01,1989-01-01,1989-01-01,13395.0,36.6735112936345,1.0549306144334054,1.73347022587269,1.0,1.0,1.05,42.857142857142854,5.085714285714285,8.788688035175968,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04545904942754594,20.997820293049273,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.043249573255502695,22.121615422477465,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.04329878990849968,22.095333659745005,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03662290247698002,26.305318048687376
SA001,310736,2723063100,35803045,54000,4,150,2.4,,0,0,20119006912.0,1,150-DTC-04,IQT903,310736,SA005,,B,243,520,P0,1.1,SS00201,DTC,1.0,6.0,1.0,1000000,2004-12-01,2004-12-01,2004-12-01,7582.0,20.758384668035593,1.0202732554054081,1.4151676933607118,1.0,1.0,1.05,12.5,3.3000000000000003,5.002967101843197,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.025877597185928844,37.643464183133595,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.024619851256525462,39.617629634742464,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.024647867872295788,39.571460589660184,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.020847614061735693,46.967119740355734
SA001,310737,2723063100,35803045,54000,4,150,2.4,,0,0,20119006912.0,1,150-DTC-04,IQT903,310737,SA005,,B,243,520,P0,1.1,SS00201,DTC,1.0,6.0,1.0,1000000,2004-12-01,2004-12-01,2004-12-01,7582.0,20.758384668035593,1.0202732554054081,1.4151676933607118,1.0,1.0,1.05,12.5,3.3000000000000003,5.002967101843197,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.025877597185928844,37.643464183133595,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.024619851256525462,39.617629634742464,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.024647867872295788,39.571460589660184,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.020847614061735693,46.967119740355734
SA001,36299,2723061000,35803045,54000,4,400,4.0,,0,0,20119006912.0,1,400-DTC-01,IQT903,36299,SA004,,B,240,520,P0,1.2,SS00201,DTC,1.0,8.6,1.0,1000000,2001-01-01,2001-01-01,2001-01-01,9012.0,24.673511293634498,1.0693147180559945,1.49347022587269,1.0,1.0,1.05,23.255813953488374,5.451162790697675,9.140723334074972,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04727993440933609,20.150621558445646,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.044981956563149635,21.231136135577202,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.045033144613820464,21.205866558408285,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.038089851169257116,25.253712453649985
SA001,310733,2723063100,35803045,54000,4,400,35.0,,0,0,20119006912.0,1,400-DTC-01,IQT903,310733,SA004,,B,240,520,P0,1.2,SS00201,DTC,1.0,8.6,1.0,1000000,2001-01-01,2001-01-01,2001-01-01,9012.0,24.673511293634498,1.0693147180559945,1.49347022587269,1.0,1.0,1.05,23.255813953488374,5.451162790697675,9.140723334074972,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04727993440933609,20.150621558445646,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.044981956563149635,21.231136135577202,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.045033144613820464,21.205866558408285,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.038089851169257116,25.253712453649985
SA001,310734,2723061000,35803045,54000,4,400,34.0,,0,0,20119006912.0,1,400-DTC-01,IQT903,310734,SA004,,B,240,520,P0,1.2,SS00201,DTC,1.0,8.6,1.0,1000000,2001-01-01,2001-01-01,2001-01-01,9012.0,24.673511293634498,1.0693147180559945,1.49347022587269,1.0,1.0,1.05,23.255813953488374,5.451162790697675,9.140723334074972,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04727993440933609,20.150621558445646,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.044981956563149635,21.231136135577202,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.045033144613820464,21.205866558408285,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.038089851169257116,25.253712453649985
SA001,209417,2723063100,35803035,54000,12,800,313.0,,0,0,20119006912.0,1,800-ST-89,IQT903,209417,SA003,,B,240,520,P0,1.2,SS00201,ST,2.0,21.4,0.9,1000000,1989-01-01,1989-01-01,1989-01-01,13395.0,36.6735112936345,1.1039720770839918,1.73347022587269,1.0,1.0,1.05,37.38317757009346,4.538317757009346,8.20731655380336,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04245193450872019,22.556052546782922,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.04038861512709402,23.759452554964355,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.040434576099795325,23.731309103672338,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03420029844552629,28.239510923940752
SA001,175753,2723061000,35803035,54000,12,700,171.0,,0,0,20119006912.0,1,700-ST-86,IQT903,175753,SA003,,B,240,520,P0,1.2,SS00201,ST,2.0,19.8,0.9,1000000,1986-01-01,1986-01-01,1986-01-01,14491.0,39.67419575633128,1.0972955074527657,1.7934839151266257,1.0,1.0,1.05,35.35353535353535,4.335353535353535,8.062642702336177,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04170361624569876,22.97873589926721,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.039676667870331445,24.203729387460942,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03972181866946453,24.175080937790316,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03359743527276997,28.764176696263466
SA001,71253,2723061000,35803045,54000,12,400,73.0,,0,0,20119006912.0,1,400-ST-89,IQT903,71253,SA005,,B,240,520,P0,1.2,SS00201,ST,2.0,12.7,0.9,1000000,1989-01-01,1989-01-01,1989-01-01,13395.0,36.6735112936345,1.0693147180559945,1.73347022587269,1.0,1.0,1.05,31.496062992125985,3.949606299212599,6.918429925588134,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.035785232868608345,26.944487707308557,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03404593958531548,28.372078203161557,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03408468279289878,28.338691695506714,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.028829443421422036,33.686760524032145
SA001,144224,2723061000,35803035,54000,12,800,134.0,,0,0,20119006912.0,1,800-ST-79,IQT903,144224,SA002,,B,240,520,P0,1.2,SS00201,ST,2.0,21.4,0.9,1000000,1979-01-01,1979-01-01,1979-01-01,17048.0,46.67488021902806,1.1039720770839918,1.9334976043805612,1.0,1.0,1.05,37.38317757009346,4.538317757009346,9.154369459782785,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04735051831225347,20.119093003491322,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.04504910983006407,21.19799689210813,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.04510037429903886,21.17276498348953,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03814671525738786,25.214576884344723
SA001,324622,2723063100,35803045,54000,4,200,12.0,,0,0,2004540000000.0,1,200-DTC-04,IQT903,324622,SA005,,B,243,520,P0,1.3,SS00201,DTC,1.0,6.3,1.0,1000000,2004-12-01,2004-12-01,2004-12-01,7582.0,20.758384668035593,1.0346573590279973,1.4151676933607118,1.0,1.0,1.05,15.873015873015873,3.9746031746031747,6.110651708597699,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.031607040430136166,30.63852060778637,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.030070822590594702,32.254826900304735,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.030105042240162853,32.21702696918689,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.02546339120231204,38.27206679011401
SA001,408308,2723061000,35803045,54000,12,400,21.92,,0,0,20119006912.0,1,400-ST-89,IQT903,408308,SA003,,B,240,520,P0,1.2,SS00201,ST,2.0,12.7,0.9,1000000,1989-01-01,1989-01-01,1989-01-01,13395.0,36.6735112936345,1.0693147180559945,1.73347022587269,1.0,1.0,1.05,31.496062992125985,3.949606299212599,6.918429925588134,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.035785232868608345,26.944487707308557,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03404593958531548,28.372078203161557,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03408468279289878,28.338691695506714,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.028829443421422036,33.686760524032145
