FTR_IDN,ORIG_FTR_IDN,SUB_IDN,SEGMENT_LENGTH,IS_SEMICIRCULAR,CNT_JNT
42329_3,42329,3,0.39549147457335154,False,3
42329_4,42329,4,1.4456365970225171,False,3
245206_1,245206,1,9.623148679961972,False,3
245206_2,245206,2,0.9428981034920854,False,3
245206_3,245206,3,3.818260078418328,False,3
245206_4,245206,4,0.709362516942975,False,2
142910_1,142910,1,4.041595708218934,False,3
142910_2,142910,2,0.7838842567691667,False,2
142910_3,142910,3,8.201131532272658,False,3
142910_4,142910,4,0.5039446471854228,False,3
142910_5,142910,5,6.34335736300798,False,2
142910_6,142910,6,0.5608812681602772,False,2
106549_1,106549,1,1.2119554592330666,False,3
106549_2,106549,2,2.1898509687468053,False,2
106549_3,106549,3,2.4265494451744822,False,3
106549_4,106549,4,4.177866631009984,False,4
106549_5,106549,5,17.790108544615183,False,4
106549_6,106549,6,1.4935971949622742,False,3
106549_7,106549,7,2.72426954286069,False,3
106549_8,106549,8,10.894989085940557,False,4
106549_9,106549,9,6.700162153525666,False,4
106549_10,106549,10,8.541592544282636,False,4
106549_11,106549,11,3.4960673033294833,False,4
106549_12,106549,12,11.395838934345027,False,4
106549_13,106549,13,15.23880578785184,False,4
106549_14,106549,14,3.7130073554206,False,4
106549_15,106549,15,12.325782095497077,False,3
106549_16,106549,16,1.461396403189075,False,3
106549_17,106549,17,13.590230465200724,False,4
106549_18,106549,18,7.6339032062909045,False,4
106549_19,106549,19,11.21892456750424,False,4
106549_20,106549,20,14.12310752787723,False,3
106549_21,106549,21,6.178993663808987,False,2
106549_22,106549,22,9.995128007563247,False,3
106549_23,106549,23,2.7931963887102103,False,4
106549_24,106549,24,10.429918948436336,False,4
106549_25,106549,25,8.727472533477187,False,3
106549_26,106549,26,1.8994471529382493,False,2
106549_27,106549,27,0.3789291148794895,False,3
106549_28,106549,28,1.1206753629358879,False,4
106428_1,106428,1,1.499704823167948,False,3
106428_2,106428,2,8.615204801445879,False,3
106428_3,106428,3,0.5353800245022681,False,3
106428_4,106428,4,4.705746285068994,False,2
106428_5,106428,5,15.240626874690754,False,2
106428_6,106428,6,3.4461067027464973,False,2
106428_7,106428,7,10.635381418265965,False,3
106428_8,106428,8,4.876798865670798,False,5
106428_9,106428,9,0.0,False,3
106428_10,106428,10,12.773930252305176,False,5
106428_11,106428,11,8.75378211302943,False,3
106428_12,106428,12,2.269541103973068,False,2
106428_13,106428,13,5.1030829634729695,False,3
106428_14,106428,14,0.7934898172142916,False,3
106428_15,106428,15,1.6985927454397338,False,2
106428_16,106428,16,2.6613952262015785,False,2
106428_17,106428,17,13.656467126763769,False,3
106428_18,106428,18,1.2586466202411961,False,3
106428_19,106428,19,1.4078221509922053,False,2
106428_20,106428,20,11.42519742933614,False,3
106428_21,106428,21,3.4191465971401547,False,4
106428_22,106428,22,2.2986556383933796,False,3
106428_23,106428,23,1.4996254016281552,False,3
106428_24,106428,24,10.589730452090205,False,4
106428_25,106428,25,3.1837996959165547,False,4
106428_26,106428,26,10.659301166151138,False,4
106428_27,106428,27,12.303813050922333,False,4
106428_28,106428,28,2.615352086056582,False,4
106428_29,106428,29,2.2903314767031815,False,4
106428_30,106428,30,9.6045810323688,False,3
106428_31,106428,31,13.600477253333672,False,2
106428_32,106428,32,10.08516136781656,False,2
106428_33,106428,33,1.320302147596141,False,3
477327_1,477327,1,14.289397802154438,False,5
477327_2,477327,2,5.470876696481341,False,4
477327_3,477327,3,3.513742614758728,False,4
477327_4,477327,4,7.811532303650164,False,4
477327_5,477327,5,3.1035887526883137,False,4
477327_6,477327,6,8.163813824617195,False,4
477327_7,477327,7,11.516784642622223,False,3
477327_8,477327,8,5.414841219503097,False,2
478285_1,478285,1,15.589004744144422,False,4
478285_2,478285,2,14.990011527519984,False,4
478285_3,478285,3,0.9650908185640025,False,3
73278_1,73278,1,4.584712047306419,False,3
73278_2,73278,2,2.6672052802799366,False,2
73278_3,73278,3,5.799292697065389,False,3
73278_4,73278,4,6.650154577394599,False,3
73278_5,73278,5,0.7497791197103062,False,3
73278_6,73278,6,0.7377931622776118,False,3
199088_1,199088,1,1.4996001423232845,False,3
199088_2,199088,2,15.591903440154457,False,2
199088_3,199088,3,0.7934532616243141,False,3
199088_4,199088,4,25.582359992593403,False,4
199088_5,199088,5,4.566966156481001,False,3
199088_6,199088,6,5.785689704104357,False,3
199088_7,199088,7,8.120716507713134,False,4
199088_8,199088,8,1.7675858807007276,False,3
199088_9,199088,9,6.014656105931415,False,2
199088_10,199088,10,2.3029354699256865,False,3
199088_11,199088,11,4.039641058255451,False,4
199088_12,199088,12,1.7141605395463588,False,4
199088_13,199088,13,2.063949187402979,False,3
199088_14,199088,14,3.6762648136774643,False,3
199088_15,199088,15,1.4536397209382084,False,3
199088_16,199088,16,2.6804038593578032,False,3
199088_17,199088,17,3.5412402589117926,False,4
199088_18,199088,18,6.682512140186004,False,4
199088_19,199088,19,2.6083948544418645,False,3
199088_20,199088,20,2.9504061252484246,False,3
199088_21,199088,21,1.838920005526056,False,3
199088_22,199088,22,0.7925847130363392,False,3
199088_23,199088,23,1.5964818607276958,False,3
199088_24,199088,24,9.789904844515615,False,3
199088_25,199088,25,8.031525058153802,False,4
199088_26,199088,26,8.408769068363616,False,3
199088_27,199088,27,10.643946454013095,False,3
199088_28,199088,28,1.2714524256805375,False,3
199088_29,199088,29,11.987339813606184,False,2
199088_30,199088,30,3.810537397568859,False,3
199088_31,199088,31,19.610271617557448,False,4
199088_32,199088,32,15.90978356617157,False,4
199088_33,199088,33,2.5683661286310837,False,3
199088_34,199088,34,2.587175346288896,False,2
199088_35,199088,35,7.211824785034029,False,2
199088_36,199088,36,3.1069442176843127,False,2
199088_37,199088,37,1.4986475386161051,False,3
211236_1,211236,1,13.098103232379948,False,4
211236_2,211236,2,0.6638204631770673,False,4
211236_3,211236,3,9.184290799011697,False,4
211236_4,211236,4,0.7098286555182597,False,3
4736_1,4736,1,3.9793464489764085,False,3
4736_2,4736,2,5.53949361244504,False,3
4736_3,4736,3,1.1602032551958112,False,3
4736_4,4736,4,4.9376682376710574,False,4
4736_5,4736,5,4.171694487600588,False,3
4736_6,4736,6,19.155734540989577,False,2
4736_7,4736,7,2.0523698058407907,False,2
4736_8,4736,8,4.702607125597837,False,2
4736_9,4736,9,7.487546702283349,False,3
4736_10,4736,10,2.8566618120382548,False,2
72214_1,72214,1,5.3466691029337206,False,4
72214_2,72214,2,8.968866975169256,False,4
72214_3,72214,3,3.1822429081865025,False,3
72214_4,72214,4,1.121683685167569,False,2
246291_1,246291,1,1.055654180890446,False,2
246291_2,246291,2,1.1133545044915498,False,2
246291_3,246291,3,1.3119256812060773,False,3
246291_4,246291,4,2.3488893102373725,False,3
246291_5,246291,5,3.1616142294022658,False,3
246291_6,246291,6,1.0867091720216566,False,3
246291_7,246291,7,6.483625043451781,False,3
246291_8,246291,8,10.444581109423863,False,3
246291_9,246291,9,15.869004665442063,False,3
246291_10,246291,10,7.363199796901111,False,3
246291_11,246291,11,0.5358768673281465,False,3
246291_12,246291,12,2.6295885470926175,False,3
246291_13,246291,13,1.49881592405869,False,3
246291_14,246291,14,11.838993493260201,False,3
246291_15,246291,15,10.949132364975501,False,3
246291_16,246291,16,2.4606163901223126,False,4
246291_17,246291,17,7.429715139206947,False,3
246291_18,246291,18,4.030356239003792,False,2
246291_19,246291,19,6.1143679815729985,False,3
246291_20,246291,20,5.293723538846032,False,4
246291_21,246291,21,7.215794297328824,False,4
246291_22,246291,22,5.627553952477638,False,3
246291_23,246291,23,1.188280008559449,False,4
246291_24,246291,24,1.499710426141125,False,4
246291_25,246291,25,4.1521252475831485,False,3
246291_26,246291,26,14.622044751340127,False,4
246291_27,246291,27,12.66751821840671,False,4
246291_28,246291,28,2.01556114473924,False,4
246291_29,246291,29,9.94799213507778,False,3
246291_30,246291,30,2.3315528607340625,False,3
246291_31,246291,31,11.932580927231669,False,4
246291_32,246291,32,7.041560756359101,False,4
246291_33,246291,33,12.085190717504378,False,4
246291_34,246291,34,4.046542074644109,False,3
246291_35,246291,35,9.573059105873062,False,3
246291_36,246291,36,3.2843405558453824,False,4
246291_37,246291,37,8.133399377357673,False,4
246291_38,246291,38,3.682206868701364,False,4
246291_39,246291,39,7.90837704624494,False,4
246291_40,246291,40,16.765610495858283,False,4
246291_41,246291,41,2.2845809777448314,False,4
246291_42,246291,42,8.398306423142785,False,3
246291_43,246291,43,1.4987003468773628,False,3
199089_1,199089,1,1.4096494554363137,False,3
199089_2,199089,2,1.3946246875128911,False,2
199089_3,199089,3,1.3805462456989432,False,2
199089_4,199089,4,1.5665547459454516,False,2
199089_5,199089,5,9.953182788465996,False,2
199089_6,199089,6,11.808301602634838,False,3
199089_7,199089,7,3.4811532110966197,False,4
199089_8,199089,8,17.307178886034798,False,3
199089_9,199089,9,2.826066201424535,False,2
199089_10,199089,10,2.846524637606679,False,2
199089_11,199089,11,13.179242685190083,False,2
107368_1,107368,1,1.499604951197428,False,3
107368_2,107368,2,20.2428182577074,False,2
107368_3,107368,3,3.236949114351783,False,3
107368_4,107368,4,7.934201037560443,False,3
107368_5,107368,5,1.993473062444335,False,3
107368_6,107368,6,9.829511247151634,False,3
107368_7,107368,7,3.202163557271229,False,2
107368_8,107368,8,7.614064890981204,False,2
107368_9,107368,9,4.639424651868842,False,2
107368_10,107368,10,1.1700951861721616,False,3
107368_11,107368,11,10.716243201657754,False,3
107368_12,107368,12,2.1034872639346314,False,2
107368_13,107368,13,11.761979773329426,False,3
107368_14,107368,14,2.0624489503787533,False,4
107368_15,107368,15,6.367386705321109,False,3
107368_16,107368,16,4.482925412260059,False,3
107368_17,107368,17,2.0855717185425067,False,4
107368_18,107368,18,10.467545153868453,False,4
107368_19,107368,19,8.39206506521032,False,4
107368_20,107368,20,7.491281682207676,False,4
107368_21,107368,21,9.977670589177235,False,3
107368_22,107368,22,4.71215231994041,False,2
107368_23,107368,23,0.7860461171016991,False,3
107368_24,107368,24,1.3959616394025718,False,3
107368_25,107368,25,1.1440373614840373,False,3
116528_1,116528,1,1.6275246133180197,False,3
116528_2,116528,2,1.4820329483878025,False,2
116528_3,116528,3,13.932311028769565,False,2
116528_4,116528,4,0.6347696776505865,False,3
116528_5,116528,5,0.7831643397494574,False,4
116528_6,116528,6,5.23462699964368,False,3
116528_7,116528,7,16.02477359545845,False,3
116528_8,116528,8,4.650982704103405,False,4
116528_9,116528,9,21.2137223953012,False,4
116528_10,116528,10,3.0904185855117148,False,4
116528_11,116528,11,35.794747880336054,False,4
116528_12,116528,12,5.274922879108664,False,4
116528_13,116528,13,10.994726235403565,False,4
116528_14,116528,14,18.395363624634722,False,4
116528_15,116528,15,3.516826176925749,False,4
116528_16,116528,16,0.9782218298858532,False,3
116528_17,116528,17,6.918622780401914,False,2
116528_18,116528,18,3.1579195402277698,False,2
116528_19,116528,19,0.6919395762655481,False,2
116528_20,116528,20,1.4989230747462763,False,3
3679_1,3679,1,6.947994657707757,False,4
3679_2,3679,2,11.118739746610231,False,4
3679_3,3679,3,1.255582913819508,False,3
178160_1,178160,1,8.860684673297625,False,3
178160_2,178160,2,3.9558310283815783,False,3
178160_3,178160,3,4.546809900981239,False,4
178160_4,178160,4,0.2770394097477516,False,3
178160_5,178160,5,0.13797492086085214,False,2
178160_6,178160,6,1.0819748161051914,False,2
215096_1,215096,1,1.4999915052840262,False,3
215096_2,215096,2,1.5839724377770943,False,2
215096_3,215096,3,2.3496408806500177,False,2
215096_4,215096,4,10.63531345689733,False,3
215096_5,215096,5,5.461808714919697,False,3
215096_6,215096,6,0.9687410912852967,False,2
215096_7,215096,7,16.09150182859381,False,3
215096_8,215096,8,3.389760021884794,False,3
215096_9,215096,9,13.6912657997998,False,3
215096_10,215096,10,4.954906109020563,False,4
215096_11,215096,11,8.513213453626093,False,4
215096_12,215096,12,15.456256034790961,False,4
215096_13,215096,13,8.80890157131146,False,4
215096_14,215096,14,10.154516377912534,False,4
215096_15,215096,15,11.19508026180325,False,4
215096_16,215096,16,2.459782532839331,False,4
215096_17,215096,17,1.1345438296685773,False,3
215096_18,215096,18,24.00835173331318,False,3
215096_19,215096,19,12.245823273101893,False,3
215096_20,215096,20,0.27446329520206975,False,2
215096_21,215096,21,1.2252168748606698,False,3
3680_1,3680,1,10.518920698092833,False,4
3680_2,3680,2,4.453053867199049,False,3
3680_3,3680,3,2.27197373845432,False,3
3680_4,3680,4,0.6658134851485384,False,3
99395_1,99395,1,1.4997259273896462,False,3
99395_2,99395,2,15.507003897779889,False,3
99395_3,99395,3,1.7606130611502266,False,3
99395_4,99395,4,12.567051157650448,False,3
99395_5,99395,5,18.933827949856507,False,4
99395_6,99395,6,12.624548359626804,False,4
99395_7,99395,7,16.942696165253224,False,4
99395_8,99395,8,6.641914580800468,False,4
99395_9,99395,9,22.666615041911484,False,3
99395_10,99395,10,2.605319395240615,False,2
99395_11,99395,11,3.4276060884457946,False,3
99395_12,99395,12,14.211583102926479,False,3
99395_13,99395,13,13.722306478589854,False,2
99395_14,99395,14,11.921575966753966,False,2
59978_1,59978,1,2.53933450627585,False,4
59978_2,59978,2,0.7348118880672639,False,3
59978_3,59978,3,10.730858224765917,False,3
59978_4,59978,4,0.513865843672124,False,2
106335_1,106335,1,8.310758988802062,False,3
106335_2,106335,2,5.173652053281007,False,3
106335_3,106335,3,3.355058876834774,False,3
106335_4,106335,4,1.6051554992219796,False,2
106335_5,106335,5,4.531178739588844,False,3
106335_6,106335,6,0.3869130239391493,False,3
278257_1,278257,1,1.4997854446028152,False,3
278257_2,278257,2,1.1108458737743363,False,2
278257_3,278257,3,3.368703443878221,False,2
278257_4,278257,4,8.149252725030115,False,2
278257_5,278257,5,1.66422960519215,False,3
278257_6,278257,6,6.5519794706147785,False,3
278257_7,278257,7,6.029252373457199,False,3
278257_8,278257,8,2.561891959321234,False,4
278257_9,278257,9,3.291264535714308,False,4
278257_10,278257,10,16.23213385083842,False,4
278257_11,278257,11,6.429998209717947,False,3
278257_12,278257,12,1.5158088660424067,False,2
278257_13,278257,13,3.442102539211151,False,3
278257_14,278257,14,3.107319810144167,False,3
278257_15,278257,15,10.550962783634427,False,3
278257_16,278257,16,14.633605068884142,False,4
278257_17,278257,17,1.876570163412239,False,4
278257_18,278257,18,9.433993430319093,False,3
278257_19,278257,19,2.3745308184320013,False,3
278257_20,278257,20,1.2086851842092925,False,3
278257_21,278257,21,1.4988229696218163,False,2
278257_22,278257,22,0.8728206470526112,False,3
278257_23,278257,23,0.635715518277495,False,3
278257_24,278257,24,1.0314898935958328,False,3
278257_25,278257,25,13.634429457835083,False,4
278257_26,278257,26,5.239760545962988,False,3
278257_27,278257,27,5.5350862652791495,False,3
278257_28,278257,28,6.508325725614897,False,3
278257_29,278257,29,4.464040287483324,False,3
278257_30,278257,30,10.103758387365895,False,3
278257_31,278257,31,1.499782527478795,False,3
146526_1,146526,1,2.6003163685837167,False,3
146526_2,146526,2,1.2246641941290453,False,2
146526_3,146526,3,10.026197062190713,False,3
146526_4,146526,4,1.1294230677580668,False,3
177120_1,177120,1,13.443503586711495,False,4
177120_2,177120,2,0.8376855223603844,False,3
238579_1,238579,1,7.40937607445102,False,2
238579_2,238579,2,2.2289730818554867,False,3
238579_3,238579,3,2.637832155790511,False,4
238579_4,238579,4,7.7804372691815,False,3
238579_5,238579,5,9.992334914732938,False,2
238579_6,238579,6,11.772219271697525,False,3
238579_7,238579,7,2.091826839149943,False,3
238579_8,238579,8,1.4989090600618122,False,3
177118_1,177118,1,3.64727093830704,False,4
177118_2,177118,2,3.8886295512389975,False,3
177118_3,177118,3,3.922988874407495,False,2
177118_4,177118,4,1.0315432474823698,False,3
177118_5,177118,5,5.132733494215845,False,4
177118_6,177118,6,1.8055541738627259,False,3
146525_1,146525,1,1.4680721472592198,False,2
146525_2,146525,2,1.4084356228044805,False,2
146525_3,146525,3,0.9636737139579704,False,2
42328_1,42328,1,1.0870217049345292,False,2
42328_2,42328,2,1.4703794291848469,False,2
42328_3,42328,3,4.704435429306118,False,2
42328_4,42328,4,1.2424402162054164,False,2
42328_5,42328,5,1.2752881451877556,False,3
143929_1,143929,1,9.082990772163535,False,3
143929_2,143929,2,1.4446832888654086,False,3
143929_3,143929,3,4.071554047647187,False,3
143929_4,143929,4,0.2940919797723876,False,2
143929_5,143929,5,0.5691218201924618,False,2
244343_1,244343,1,2.594296902073018,False,3
244343_2,244343,2,11.188777042991893,False,3
244343_3,244343,3,0.621770264056617,False,2
278189_1,278189,1,4.842811015611772,False,3
278189_2,278189,2,15.03240497653851,False,4
278189_3,278189,3,24.413219923932772,False,4
278189_4,278189,4,0.697402335876487,False,4
278189_5,278189,5,4.215211858242718,False,3
278189_6,278189,6,1.1991324221523714,False,4
278189_7,278189,7,1.4996975544841264,False,4
278189_8,278189,8,22.479747377904147,False,3
278189_9,278189,9,8.526674942949674,False,4
278189_10,278189,10,4.118648682684264,False,4
278189_11,278189,11,13.823081023279258,False,4
278189_12,278189,12,13.0022697530759,False,4
278189_13,278189,13,6.030718497591835,False,4
278189_14,278189,14,16.94137417626036,False,4
278189_15,278189,15,14.926837170031284,False,4
278189_16,278189,16,2.1275557828972467,False,4
278189_17,278189,17,23.29142745207981,False,4
278189_18,278189,18,0.2666394170683594,False,3
278189_19,278189,19,1.3096997188715658,False,3
278189_20,278189,20,21.906270031153728,False,3
278189_21,278189,21,3.184430578772164,False,2
278189_22,278189,22,1.4996706216899909,False,3
420515_1,420515,1,16.933612377039715,False,3
420515_2,420515,2,1.4078676482197643,False,4
420516_1,420516,1,1.742754001878907,False,2
420516_2,420516,2,1.110933667679316,False,2
420516_3,420516,3,0.476110485301895,False,2
420516_4,420516,4,0.47611038542574147,False,2
420752_1,420752,1,9.528441838614002,False,3
420752_2,420752,2,5.125231752437743,False,4
420752_3,420752,3,3.1013856561687128,False,4
411544_1,411544,1,1.2578606241857035,False,3
411544_2,411544,2,2.5250422433304966,False,2
411542_1,411542,1,1.2325724257822508,False,3
411542_2,411542,2,1.3593731853258528,False,2
411542_3,411542,3,4.280130275602996,False,2
411542_4,411542,4,10.857362518097993,False,2
411542_5,411542,5,0.5686293230635603,False,3
411542_6,411542,6,1.080098325699872,False,3
411542_7,411542,7,0.26146182044146143,False,3
411542_8,411542,8,9.080160014634117,False,4
411542_9,411542,9,4.2490031373057136,False,4
411542_10,411542,10,10.074864708960039,False,3
411542_11,411542,11,1.9456632691427052,False,3
411542_12,411542,12,4.5713005827157795,False,3
411542_13,411542,13,3.9203820845819446,False,3
411542_14,411542,14,6.599065438255476,False,4
411542_15,411542,15,12.792040559838703,False,3
411542_16,411542,16,1.8275092553324768,False,3
411542_17,411542,17,7.899023835300258,False,4
411542_18,411542,18,3.6864609970983646,False,4
411542_19,411542,19,2.837998792469308,False,4
411542_20,411542,20,6.903662491195308,False,3
411542_21,411542,21,4.826458816997373,False,3
411542_22,411542,22,12.610088819488253,False,3
411542_23,411542,23,4.194084949300311,False,3
411542_24,411542,24,1.5269597001896151,False,2
411543_1,411543,1,8.994117119266505,False,3
411543_2,411543,2,4.204340037171406,False,3
411543_3,411543,3,6.579059416480806,False,2
411543_4,411543,4,3.254171031499516,False,3
411543_5,411543,5,27.394680223332855,False,3
411543_6,411543,6,1.2410472831892303,False,3
246292_1,246292,1,11.680665987586048,False,4
246292_2,246292,2,6.085295822066656,False,4
246292_3,246292,3,1.8032996139586726,False,4
246292_4,246292,4,2.117437156131029,False,3
246292_5,246292,5,1.4635197549392411,False,2
143927_1,143927,1,18.935826585811753,False,2
143927_2,143927,2,9.836308581006415,False,3
143927_3,143927,3,8.134698703683465,False,4
143927_4,143927,4,7.262998525855054,False,4
143927_5,143927,5,0.6898604539201156,False,3
72431_1,72431,1,9.452086291692808,False,4
72431_2,72431,2,11.084698465889279,False,4
72431_3,72431,3,0.7798471538948658,False,3
245205_1,245205,1,9.732432486362681,False,4
245205_2,245205,2,0.8879469612113413,False,4
245205_3,245205,3,10.301423551520324,False,2
143086_1,143086,1,14.877227279732951,False,4
143086_2,143086,2,0.9778252321207411,False,3
212292_1,212292,1,9.68319273385532,False,3
212292_2,212292,2,1.350602627438771,False,2
212290_1,212290,1,1.3183622634012755,False,3
212290_2,212290,2,1.525359031555805,False,2
212290_3,212290,3,1.227818948459797,False,2
212290_4,212290,4,1.088809807251283,False,2
212290_5,212290,5,23.35596337181723,False,3
212290_6,212290,6,11.673057818805644,False,4
212290_7,212290,7,1.8886543801615931,False,4
212290_8,212290,8,3.1614923369639447,False,4
212290_9,212290,9,11.761699495297675,False,4
212290_10,212290,10,3.2250780938060206,False,4
212290_11,212290,11,1.4997823192184516,False,3
246289_1,246289,1,14.894668858452167,False,3
246289_2,246289,2,3.084417934923359,False,3
246289_3,246289,3,0.9376471217376423,False,3
246289_4,246289,4,0.7037633559054848,False,2
211437_1,211437,1,12.856162138226912,False,4
211437_2,211437,2,0.8927680603094031,False,4
211437_3,211437,3,9.708884802946882,False,4
211437_4,211437,4,0.632785242894603,False,3
106337_1,106337,1,13.366208508954026,False,3
106337_2,106337,2,2.633498479301961,False,3
106337_3,106337,3,3.8831527250803295,False,3
37761_1,37761,1,1.4995925444749545,False,3
37761_2,37761,2,3.173115374283176,False,3
37761_3,37761,3,2.1783535920120882,False,3
106356_1,106356,1,7.495614990263156,False,4
106356_2,106356,2,5.930464009825565,False,4
106356_3,106356,3,3.029171064075037,False,4
106356_4,106356,4,0.8932456806760251,False,3
110836_1,110836,1,1.4619633929526363,False,3
110836_2,110836,2,1.8801026277844541,False,2
110836_3,110836,3,3.022194697599686,False,2
110836_4,110836,4,10.591603097946559,False,2
110836_5,110836,5,2.192460446972341,False,2
110836_6,110836,6,12.285169305638096,False,2
110836_7,110836,7,3.286669908760571,False,3
110836_8,110836,8,24.913676025598985,False,4
110836_9,110836,9,4.688799700140124,False,4
110836_10,110836,10,20.720937284195518,False,4
110836_11,110836,11,2.385437837191316,False,4
110836_12,110836,12,10.031473428443979,False,4
110836_13,110836,13,3.0433352558090006,False,4
110836_14,110836,14,8.798831190744204,False,4
110836_15,110836,15,1.9724387019702856,False,3
110836_16,110836,16,3.536146598082973,False,3
110836_17,110836,17,10.77585797777298,False,3
110836_18,110836,18,1.105183455863258,False,3
110836_19,110836,19,13.609767968900552,False,3
110836_20,110836,20,5.099740788225471,False,3
110836_21,110836,21,5.016711148153331,False,4
110836_22,110836,22,14.6354308100392,False,4
110836_23,110836,23,2.3034193555770313,False,4
110836_24,110836,24,10.935320621861875,False,4
110836_25,110836,25,7.894052703302535,False,4
110836_26,110836,26,14.259495076787005,False,3
110836_27,110836,27,1.0629843680690767,False,3
110836_28,110836,28,9.553437869054049,False,3
246346_1,246346,1,1.4996402012675656,False,3
246346_2,246346,2,8.880098953413214,False,3
246346_3,246346,3,10.984565128090944,False,3
246346_4,246346,4,3.142332375449279,False,3
246346_5,246346,5,10.509687434952694,False,4
246346_6,246346,6,2.244664595255671,False,4
246346_7,246346,7,12.562184453018105,False,4
246346_8,246346,8,8.749086583166479,False,4
246346_9,246346,9,3.243283162079162,False,4
246346_10,246346,10,12.267370068148193,False,4
246346_11,246346,11,0.8018830615796398,False,3
246346_12,246346,12,7.0129796842479095,False,2
246346_13,246346,13,9.655064692803268,False,2
246346_14,246346,14,1.3574953273532941,False,3
246346_15,246346,15,4.255242287350315,False,3
246346_16,246346,16,3.484478444250935,False,3
246346_17,246346,17,6.812820777508492,False,4
246346_18,246346,18,14.49010621163808,False,4
246346_19,246346,19,2.610481357608704,False,4
246346_20,246346,20,11.590601400932176,False,3
246346_21,246346,21,1.4508258514192605,False,2
73316_1,73316,1,12.748166742458894,False,3
73316_2,73316,2,3.6629132433244402,False,2
73316_3,73316,3,0.3649214561090121,False,2
73316_4,73316,4,0.5858112370415636,False,2
178219_1,178219,1,13.972001092159944,False,4
178219_2,178219,2,1.572530812806995,False,3
178219_3,178219,3,1.9114587602702096,False,2
246347_1,246347,1,8.458115559467407,False,4
246347_2,246347,2,1.054714376614477,False,4
246347_3,246347,3,3.666892714763148,False,4
246347_4,246347,4,1.704502021539439,False,3
143984_1,143984,1,15.878311183387277,False,4
143984_2,143984,2,3.1756148136630786,False,3
143984_3,143984,3,10.462865618766115,False,3
143984_4,143984,4,0.6099131148795823,False,3
73315_1,73315,1,20.386072518046472,False,3
73315_2,73315,2,4.403108337249285,False,3
73315_3,73315,3,10.18701545853319,False,3
73315_4,73315,4,16.58080197759071,False,4
73315_5,73315,5,23.716345554462425,False,4
73315_6,73315,6,16.011860116396747,False,4
73315_7,73315,7,14.598152439027835,False,4
73315_8,73315,8,2.021650843293581,False,3
73315_9,73315,9,9.605120359713524,False,3
73315_10,73315,10,0.4808776867343626,False,3
73315_11,73315,11,1.5197946177046278,False,2
73315_12,73315,12,4.713675782009817,False,3
73315_13,73315,13,1.5878537308114935,False,3
73315_14,73315,14,3.7631798095684252,False,2
73315_15,73315,15,0.2237411313648982,False,2
73315_16,73315,16,1.2749330769468379,False,3
178212_1,178212,1,1.5002006568729147,False,3
178212_2,178212,2,3.496452312699246,False,3
246348_1,246348,1,12.903630153187866,False,4
246348_2,246348,2,3.424051310194004,False,2
246349_1,246349,1,7.301336785552158,False,3
246349_2,246349,2,4.322592072577836,False,3
246349_3,246349,3,4.183070442273912,False,3
246349_4,246349,4,0.3752559528087232,False,2
246349_5,246349,5,1.1907866666113338,False,2
38878_1,38878,1,14.394832841631029,False,3
439266_1,439266,1,3.316871265833195,False,3
439266_2,439266,2,2.5449458472852755,False,4
439266_3,439266,3,12.514202918566316,False,4
439266_4,439266,4,12.51394913411566,False,4
439266_5,439266,5,16.91386499708303,False,3
439266_6,439266,6,2.6298416536668747,False,2
439266_7,439266,7,2.7757994497017107,False,2
439266_8,439266,8,17.02276370907427,False,3
439266_9,439266,9,14.201035059505259,False,4
439266_10,439266,10,12.90631363019152,False,4
439266_11,439266,11,7.079419532889327,False,3
439266_12,439266,12,6.599392238028278,False,3
439266_13,439266,13,13.271769583653617,False,4
439266_14,439266,14,0.6232669185689299,False,4
439266_15,439266,15,6.5976515220401994,False,3
439266_16,439266,16,3.551186774107294,False,3
439266_17,439266,17,8.49981844477062,False,4
439266_18,439266,18,6.484299911537168,False,4
439266_19,439266,19,12.165339584295952,False,3
439266_20,439266,20,14.196784537249599,False,3
439266_21,439266,21,3.224494420476081,False,4
439266_22,439266,22,11.443002439889051,False,4
439266_23,439266,23,5.563006782680148,False,3
439266_24,439266,24,9.210751713563996,False,2
439266_25,439266,25,1.9169538553737606,False,3
439266_26,439266,26,1.750494928551804,False,3
439847_1,439847,1,8.144814275053562,False,2
439847_2,439847,2,3.041093989041108,False,3
439847_3,439847,3,4.349734336216702,False,4
439847_4,439847,4,1.4995779993061324,False,3
439847_5,439847,5,10.953453199292406,False,3
439847_6,439847,6,7.095297645172297,False,3
439847_7,439847,7,7.538397580780724,False,3
439847_8,439847,8,4.178164393824281,False,4
439847_9,439847,9,9.559226259596462,False,4
439847_10,439847,10,17.35494791886868,False,3
439847_11,439847,11,17.009031218866397,False,3
439847_12,439847,12,8.125670625228702,False,3
439847_13,439847,13,8.119661418111043,False,3
439847_14,439847,14,1.7844429358811165,False,3
439847_15,439847,15,18.728599637513543,False,2
439847_16,439847,16,10.31951187897044,False,3
439847_17,439847,17,4.450948542751619,False,4
439847_18,439847,18,5.058864457108504,False,4
439847_19,439847,19,4.334927106559596,False,4
439847_20,439847,20,7.85014517444277,False,4
439847_21,439847,21,10.676502198184785,False,3
439847_22,439847,22,5.285686416559126,False,3
439847_23,439847,23,3.3687885706142535,False,3
439847_24,439847,24,0.9102236766187985,False,3
439847_25,439847,25,1.4996802422238091,False,3
439847_26,439847,26,11.70222237466916,False,3
