cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,1,35.8899151,128.601287,177107,PIPE_LM,5.224894916006969,18,40,50,23.072339380792904,1.6334839151266256,1.840520191649555,1.663411767114426,1.0,1.0,1.0,1.4,1.4,1.114489074989708,9.846153846153848,17.857142857142858,8.822880867279157,2.0307692307692307,2.585714285714286,1.7449649623530457,31.53283753980592,52.10528650388372,28.338380352227578,0.1631020255327691,0.2695119891770133,0.1465788554528795,0.1295,0.6285,0.3635552661950708
1,1,35.894775800000005,128.6046433,106606,PIPE_LM,6.899950679069789,18,80,200,59.06435991433159,1.7535112936344968,1.7535112936344968,1.6053040559333331,1.0,1.0,1.0,1.0,1.4,1.1088415941519325,6.666666666666667,16.3265306122449,8.833102259755464,2.1333333333333337,3.9746031746031742,2.078909580345449,40.60376887045255,89.7328135496779,35.48642634971281,0.2100209642939723,0.4641384914450315,0.18355176597257197,0.0454,0.17,0.075441357825663
2,3,35.890277250001176,128.60406135000073,4800,SPLY_LS,3.6948960843849665,25,13,200,22.79894020277066,1.5166324435318277,1.7373579739904177,1.5901806678610202,1.0,1.0,1.0,1.0,1.6,1.1129058055596217,7.471264367816092,17.857142857142858,8.616236356776694,1.547126436781609,3.9746031746031742,1.7110880358366405,23.33875782158914,113.28955172612066,28.94841440578103,0.1207185578942787,0.5859845418257729,0.14973422609318207,0.507,0.9853,0.39562726845248397
3,1,35.890979,128.6032946,143987,SPLY_LS,6.927565607859949,24,13,150,30.815427162389017,1.6584531143052703,1.736208076659822,1.613034240650365,1.0,1.0,1.0,1.0,1.6,1.0658308058189228,7.471264367816092,17.857142857142858,8.656082871702525,1.547126436781609,3.3000000000000003,1.7967302737304882,24.16467058915681,64.8193004996313,31.681440783403602,0.1249905503888841,0.3352745908693179,0.1638706683801159,0.4269,0.9156,0.43909379969955104
4,3,35.895232699999994,128.6046783,245452,SPLY_LS,7.989790726363709,19,20,200,41.006142742035195,1.1906639288158796,1.6832580424366872,1.5856512723810532,1.0,1.0,1.0,1.0,1.4,1.0872372166563449,9.523809523809524,16.3265306122449,9.839029790110624,1.7523809523809524,3.9746031746031742,1.962187416803006,18.021914344867135,89.7328135496779,29.354958571878147,0.093217450853108,0.4641384914450315,0.1518370554651111,0.278,0.3709,0.19974476919906495
5,1,35.8966337,128.6042461,245230,SPLY_LS,6.555749360882078,17,13,80,18.514045855757594,1.6585626283367556,1.7734976043805613,1.6661660299434458,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,7.675407250933863,1.547126436781609,2.1333333333333337,1.6057776825287284,19.552844918861823,41.773661766561986,21.391511538279058,0.1011361127005668,0.2160721768044535,0.11064652385617148,0.1545,0.3159,0.15770571654527193
6,2,35.89416030000075,128.60489965000127,3933,SPLY_LS,4.761843962414774,19,13,150,21.261208673053424,1.6236824093086928,1.7535112936344968,1.6075899237995686,1.0,1.0,1.0,1.0,1.6,1.0201457684255784,7.471264367816092,20.0,8.458669955747695,1.547126436781609,3.3000000000000003,1.6626551359294182,23.492240000725673,70.85825471339595,23.045813185099572,0.1215124367917535,0.3665107795923049,0.11920331640926822,0.4169,0.4169,0.2256873210977065
7,3,35.89571085000243,128.60505674999945,245473,PIPE_LM,6.466836512722925,12,40,150,34.35365028931354,1.65347022587269,1.7227926078028748,1.5094291113344909,1.0,1.0,1.0,1.0,1.4,1.0370570840710316,9.846153846153848,20.0,9.681520259997173,2.0307692307692307,3.3000000000000003,1.8806613892771722,22.48818851259288,63.13959878509562,25.831460463994375,0.116319030671961,0.3265864177359678,0.13361193767698765,0.1141,0.5102,0.2771792346634069
8,1,35.8948437,128.6038297,106607,PIPE_LM,3.6087770252907525,16,100,300,64.99352561353166,1.7535112936344968,1.7535112936344968,1.6663496117966146,1.0,1.0,1.0,1.4,1.6,1.2612480387359322,8.333333333333334,20.833333333333332,9.385714520412124,2.466666666666667,4.966666666666667,2.160347362783605,65.54701317995892,107.59658626836908,41.80650720396545,0.3390386483226785,0.5565379626438256,0.21624206818715105,0.0309,0.135,0.05430967377281868
9,1,35.8903724,128.6026803,212350,SPLY_LS,3.6700252173478445,12,13,100,28.319878300539994,1.5482819986310743,1.737467488021903,1.6316748689100238,1.0,1.0,1.0,1.0,1.2,1.0228479551258418,7.471264367816092,9.846153846153848,8.190046074780948,1.547126436781609,2.466666666666667,1.7468144445967633,20.91832359181814,53.91126137921972,25.786723376910068,0.1081989828624997,0.278853303920945,0.13338053733089844,0.3231,0.3705,0.2397739761868814
