region,STD_DIP,K_age,K_soil,K_traffic,hoop_stress,K_stress,K_total,D_final,K_repair
0470,-0.005009650984312969,0.00404551100087221,,-0.040018286896829076,0.026769019072032465,0.005850889062157992,0.2832420630149465,0.28324206301494614,0.3148313809488338
0480,-0.0881137185454489,0.09917458904305136,,-0.12507113387310664,-0.10003071661769597,-0.10044406257014357,0.06230662860160746,0.06230662860160773,0.12122564198740984
0490,0.04778479572103087,0.020931424715381716,,-0.06931032800836719,-0.04597092091216918,0.026863125175524145,0.0934074663301261,0.09340746633012606,0.11810029174096986
