작업일시,위도,경도,파일타입
,35.8958181,128.5988243,지상누수
,35.8963146,128.608057,지상누수
,35.8898416,128.6029412,지상누수
,35.8898967,128.6014117,지상누수
,35.9021058,128.6014762,지상누수
,35.896079,128.6124025,지상누수
,35.8953808,128.6108597,지상누수
,35.8950228,128.6085868,지상누수
,35.8947785,128.6051035,지상누수
,35.8976226,128.6048668,지상누수
,35.8929263,128.6060014,지상누수
,35.8961776,128.6111316,지상누수
,35.8933208,128.6063727,지상누수
,35.8968082,128.5991048,지상누수
,35.8915979,128.5958797,지상누수
,35.8942939,128.6108759,지상누수
,35.8980429,128.6054633,지상누수
,35.8903448,128.603526,지상누수
,35.9015936,128.6040458,지상누수
,35.8963925,128.6093905,지상누수
,35.8948143,128.610655,지상누수
,35.8951427,128.6108632,지상누수
,35.8963992,128.5987661,지상누수
,35.8967871,128.6097942,지상누수
,35.8958578,128.6049185,지상누수
,35.8957134,128.611724,지상누수
,35.8950204,128.6087327,지상누수
,35.8964062,128.6085155,지상누수
,35.8941286,128.6087402,지상누수
,35.8976136,128.6049804,지상누수
,35.8912066,128.6040328,지상누수
,35.8929963,128.6041747,지상누수
,35.8951425,128.6102863,지상누수
,35.8929568,128.5974565,지상누수
,35.8948223,128.6031508,지상누수
,35.8950854,128.6088372,지상누수
,35.8954748,128.604678,지상누수
,35.8923529,128.5980818,지상누수
,35.891356,128.6032407,지하누수
,35.8972211,128.6096754,지하누수
,35.8972868,128.6080448,지하누수
,35.8958057,128.6091948,지하누수
,35.8967956,128.6094113,지하누수
,35.8963254,128.6083443,지하누수
,35.8954131,128.6085243,지하누수
,35.8966922,128.6062421,지하누수
,35.8913476,128.5984065,지하누수
,35.8962323,128.600836,지하누수
,35.8970021,128.602767,지하누수
,35.8952896,128.6012526,지하누수
,35.8958578,128.6049185,지하누수
,35.8950275,128.6071764,지하누수
,35.8950196,128.6097072,지하누수
,35.8950004,128.6102705,지하누수
,35.8954473,128.6010038,지하누수
,35.8970346,128.6017844,지하누수
,35.892469,128.6075684,지하누수
,35.895978,128.6022858,지하누수
,35.8953064,128.6008748,지하누수
,35.8956611,128.6023469,지하누수
,35.895665,128.6022169,지하누수
,35.8925156,128.5967567,지하누수
,35.8920784,128.5963469,지하누수
,35.8945447,128.60202,지하누수
,35.8946636,128.602393,지하누수
,35.8964518,128.5985146,지하누수
,35.8962741,128.598792,지하누수
,35.8962449,128.5985717,지하누수
,35.8971117,128.5998117,지하누수
,35.896796,128.5992992,지하누수
,35.8968833,128.6021024,지하누수
,35.8957266,128.6037964,지하누수
,35.8956114,128.6038041,지하누수
,35.8976002,128.603555,지하누수
,35.898598,128.6061009,지하누수
,35.8980324,128.6046759,지하누수
,35.8976226,128.6048668,지하누수
,35.8976226,128.6048668,지하누수
,35.8976416,128.6036774,지하누수
,35.8925856,128.5968797,지하누수
,35.8917733,128.5973032,지하누수
