region,K_age,K_soil,K_traffic,hoop_stress,K_stress,K_total,STD_DIP,D_final
0470,0.09843497598686525,,0.03155068373592375,-0.025387631420042085,0.020465225040573843,0.11883319187658031,0.03353334857163863,0.11883319187658033
0480,0.004184308352622715,,0.05960875399807946,0.00613595030952609,0.09161218640399811,0.11230274835222136,0.10190473736655173,0.11230274835222062
0490,0.02178894429423823,,-0.13204607929501183,0.037991166727388705,-0.027075791206281834,-0.10768591042687904,-0.05669935375585293,-0.10768591042687875
