FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,design_pressure,thickness,K_material,fatigue_limit,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_repair,K_total,0243_low_total_cycles,0243_high_total_cycles,0243_low_fatigue_damage,0243_high_fatigue_damage,0243_D_base,0243_D_final_org,0243_D_final,0243_remaining_life_years,0461_low_total_cycles,0461_high_total_cycles,0461_low_fatigue_damage,0461_high_fatigue_damage,0461_D_base,0461_D_final_org,0461_D_final,0461_remaining_life_years,0470_low_total_cycles,0470_high_total_cycles,0470_low_fatigue_damage,0470_high_fatigue_damage,0470_D_base,0470_D_final_org,0470_D_final,0470_remaining_life_years,0480_low_total_cycles,0480_high_total_cycles,0480_low_fatigue_damage,0480_high_fatigue_damage,0480_D_base,0480_D_final_org,0480_D_final,0480_remaining_life_years,0490_low_total_cycles,0490_high_total_cycles,0490_low_fatigue_damage,0490_high_fatigue_damage,0490_D_base,0490_D_final_org,0490_D_final,0490_remaining_life_years,0520_low_total_cycles,0520_high_total_cycles,0520_low_fatigue_damage,0520_high_fatigue_damage,0520_D_base,0520_D_final_org,0520_D_final,0520_remaining_life_years
SA001,436993,2723063100,35803045,54000,13,40,58.49,,0,0,20149005417.0,1,40-STS-14,IQT903,436993,SA005,,B,470,520,P0,0.8,SS00201,STS,2014-04-14,2014-04-14,2014-04-14,4160.0,11.38945927446954,2.0,2.8,0.7,1000000,0.9541854634062923,1.2277891854893908,1.0,1.0,1.05,14.285714285714286,2.2285714285714286,0.079,2.0705796522065185,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.010956225640693137,0.011821767466307897,83.58972001014277,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.006227090798341197,0.006719030971410152,147.83098533926324,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.009925829214138654,0.010709969722055608,92.37094557239008,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.00944339758803604,0.010189425997490887,97.14095516727309,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009454143877241191,0.010201021243543246,97.02940079484216,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007996486505771245,0.008628208939727173,114.8989086826194
SA001,437818,2723063100,35803045,54000,18,200,99.7,,0,0,20149008255.0,1,200-DTEP-14,IQT903,437818,SA005,,B,470,520,P0,1.3,SS00201,DTEP,2014-06-30,2014-06-30,2014-06-30,4083.0,11.178644763860369,1.6,6.3,1.0,1000000,1.0346573590279973,1.2235728952772074,1.0,1.6,1.05,25.3968253968254,3.9746031746031747,0.0376,8.77120817826852,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.04826362372109318,0.05007833597300629,18.968714626201432,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.02743115896152789,0.028462570538481342,34.13386110534191,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04372459111573342,0.04536863574168501,21.041659037174732,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.04159941596537036,0.0431635540056683,22.167693741545904,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.041646754791313224,0.043212672771466606,22.141359602739072,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03522558118663631,0.03655006303925384,26.359733933318406
SA001,472853,2723063100,35803045,54000,18,200,9.0,,0,0,20219009083.0,1,200-DTEP-21,IQT903,472853,SA005,,B,470,520,P0,0.0,SS00201,DTEP,2021-06-25,2021-06-25,2021-06-25,1531.0,4.191649555099247,1.6,6.3,1.0,1000000,1.0346573590279973,1.083832991101985,1.0,1.6,1.05,25.3968253968254,3.9746031746031747,0.0373,7.767233339673173,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.04275160708525018,0.04434624202953001,21.54982506373603,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.024298343957620205,0.025204672187239444,38.67518373463621,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03873096123377278,0.04017562608779251,23.890713533991526,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03684849477123172,0.038222943626198665,25.162296912019688,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0368904271984005,0.03826644013290084,25.132558882586437,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03120259297029316,0.0323664496880851,29.896190642995514
SA001,3904,2723063000,35803045,54000,4,80,103.53,,0,0,20119006912.0,1,80-DTC-89,IQT903,3904,SA005,,B,480,520,P0,1.0,SS00201,DTC,1989-01-01,1989-01-01,1989-01-01,13394.0,36.67077344284736,1.0,6.0,1.0,1000000,0.9888428224342896,1.7334154688569474,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,0.0591,4.066445159741662,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.021921406850183216,0.023216961995029047,42.07195748582905,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.012459271592259175,0.013195614543361694,74.78275318015174,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.019859771755741443,0.021033484266505763,46.54324045077137,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.01889451416612851,0.020011179953346708,48.97206573182398,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.018916015528506525,0.02003395204624126,48.91526373287982,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.015999509303088938,0.016945080302901497,58.014178872245914
SA001,106548,2723063000,35803045,54000,4,200,281.41,,0,0,20119006912.0,1,200-DTC-89,IQT903,106548,SA005,,B,480,520,P0,1.3,SS00201,DTC,1989-01-01,1989-01-01,1989-01-01,13394.0,36.67077344284736,1.0,6.3,1.0,1000000,1.0346573590279973,1.7334154688569474,1.0,1.0,1.05,15.873015873015873,3.9746031746031747,0.0542,7.89051418507999,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.04273392305852371,0.04505010168829569,21.197508163667617,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.024288293047414686,0.025604718530584564,38.05530142053742,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03871494033069341,0.040813290096616994,23.501822755105202,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0368332525426749,0.038829614830487885,24.75353900278272,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03687516762466736,0.038873801709924334,24.72426559825518,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.031189686145833402,0.03288016713493758,29.413470707009484
SA001,106545,2723063000,35803045,54000,4,100,155.24,,0,0,20119006912.0,1,100-DTC-90,IQT903,106545,SA005,,B,480,520,P0,1.0,SS00201,DTC,1990-01-01,1990-01-01,1990-01-01,13029.0,35.671457905544145,1.0,6.0,1.0,1000000,1.0,1.713429158110883,1.0,1.0,1.05,8.333333333333334,2.466666666666667,0.0675,4.737331772073921,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.02533706980747433,0.027047322019478848,35.97223700297661,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.01440060103080082,0.015372641600379874,64.05062864246369,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.02295420302057495,0.024503611724463758,39.81031038382095,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.02183854474657084,0.02331264651696437,41.89517276694906,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.021863396323080084,0.023339175574887988,41.84641489547556,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.018492457480862423,0.019740698360820635,49.65676916398764
SA001,106547,2723063000,35803045,54000,4,150,210.97,,0,0,20119006912.0,1,150-DTC-97,IQT903,106547,SA005,,B,480,520,P0,1.1,SS00201,DTC,1997-01-01,1997-01-01,1997-01-01,10472.0,28.670773442847366,1.0,6.0,1.0,1000000,1.0202732554054081,1.5734154688569473,1.0,1.2,1.05,12.5,3.3000000000000003,0.0389,6.934547852645932,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.03810964241976772,0.03959210750989668,24.257559218084914,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.021660032516927566,0.022502607781836045,43.43929386740649,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03452555784042589,0.03586860204041845,26.8795365058597,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.032847489373629093,0.034125256710263265,28.303808861875822,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03288486878259513,0.034164090178238085,28.27049995427603,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.027814618952130363,0.028896607629368232,33.60613829921264
SA001,72409,2723063000,35803045,54000,13,25,25.66,,0,0,20119006912.0,1,25-STS-93,IQT903,72409,SA005,,B,480,520,P0,0.8,SS00201,STS,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,2.0,2.8,0.7,1000000,0.9306852819440055,1.6534154688569473,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0774,2.062858614316698,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.010931580631687168,0.011777684972579755,83.9063294126267,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.0062130835376440355,0.006693976203457684,148.38804226454576,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.009903501985912756,0.010670033039622405,92.72042207241266,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.00942215554481454,0.010151430383983185,97.50828525384847,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009432877661243141,0.01016298239222336,97.39631334648308,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007978499154249486,0.008596034988788396,115.3327047067952
SA001,3874,2723063000,35803045,54000,13,25,24.89,,0,0,20119006912.0,1,25-STS-93,IQT903,3874,SA005,,B,480,520,P0,0.8,SS00201,STS,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,2.0,2.8,0.7,1000000,0.9306852819440055,1.6534154688569473,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0766,2.0613268833983263,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.010931580631687168,0.011768939708074404,83.96942161356495,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.0062130835376440355,0.006689005736627568,148.49904954098238,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.009903501985912756,0.010662110238033673,92.790063849914,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.00942215554481454,0.010143892659547333,97.58148479704285,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009432877661243141,0.010155436090094365,97.46942968558507,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.007978499154249486,0.008589652189464995,115.41914922078874
SA001,72429,2723063000,35803045,54000,4,100,208.43,,0,0,20119006912.0,1,100-DTC-92,IQT903,72429,SA005,,B,480,520,P0,1.0,SS00201,DTC,1992-01-01,1992-01-01,1992-01-01,12299.0,33.672826830937716,1.0,6.0,1.0,1000000,1.0,1.6734565366187544,1.0,1.2,1.05,8.333333333333334,2.466666666666667,0.0449,5.4346324367310075,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.029695176987531834,0.031028490434272013,31.22844508398856,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.016877578961806985,0.017635382257192116,55.704186244229376,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.026902444776887073,0.0281103645473693,34.57406729161699,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.02559488750385216,0.026744097952775124,36.39142751293409,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.025624013680180708,0.02677453189442082,36.348925611221475,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.021673255905330605,0.022646385095479945,43.15715778848929
SA001,143088,2723063000,35803045,54000,13,20,17.0,,0,0,20119006912.0,1,20-STS-92,IQT903,143088,SA005,,B,480,520,P0,0.8,SS00201,STS,1992-01-01,1992-01-01,1992-01-01,12299.0,33.672826830937716,2.0,2.1,0.7,1000000,0.919528104378295,1.6734565366187544,1.0,1.2,1.05,9.523809523809524,1.7523809523809524,0.0303,2.4504184494713934,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.013578976119006088,0.013990419095411974,70.47748707027229,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.007717759748165263,0.00795160786853467,124.76072871464181,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.01230191877023033,0.01267466690896831,77.89753688851755,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.011704000495749975,0.0120586317107712,81.92814839902312,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.011717319279907056,0.012072354054088241,81.83388604406902,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.009910721343171669,0.01021101619986977,96.93344564596362
SA001,72395,2723063000,35803045,54000,13,25,24.0,,0,0,20119006912.0,1,25-STS-93,IQT903,72395,SA005,,B,480,520,P0,0.8,SS00201,STS,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,2.0,2.8,0.7,1000000,0.9306852819440055,1.6534154688569473,1.0,1.2,1.05,8.928571428571429,1.692857142857143,0.0559,2.42603201506256,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.013117896758024602,0.013851187186798179,71.19597760927802,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.007455700245172843,0.007872473888878006,126.02487351692203,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.011884202383095309,0.012548529296310338,78.69061364777077,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.011306586653777448,0.01193862484772361,82.76174079970981,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.01131945319349177,0.01195221062700796,82.66653092109485,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.009574198985099383,0.01010939670836644,97.9178710508422
SA001,37764,2723063000,35803045,54000,13,20,16.0,,0,0,20119006912.0,1,20-STS-93,IQT903,37764,SA005,,B,480,520,P0,0.8,SS00201,STS,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,2.0,2.1,0.7,1000000,0.919528104378295,1.6534154688569473,1.0,1.2,1.05,9.523809523809524,1.7523809523809524,0.0212,2.399688770253878,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.013416356311092332,0.01370078306488749,71.98852885006335,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.007625332999876451,0.007786990059473833,127.41932407289731,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0121545928120835,0.012412270179699671,79.56543932112474,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.011563835118348848,0.011808988422857845,83.68125839334121,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.011576994398718435,0.011822426679971267,83.58500332204474,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.009792032011443812,0.009999623090086422,99.00376924120222
SA001,37984,2723063000,35803045,54000,4,100,153.67,,0,0,20119006912.0,1,100-DTC-93,IQT903,37984,SA005,,B,480,520,P0,1.0,SS00201,DTC,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,1.0,6.0,1.0,1000000,1.0,1.6534154688569473,1.0,1.0,1.05,8.333333333333334,2.466666666666667,0.0617,4.546566816509241,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.024449626619739907,0.02595816858217786,37.523518977628164,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.013896212978781656,0.014753609319572486,66.78002442245617,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.022150220900492817,0.023516889530053226,41.522630330089264,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.021073639099917867,0.0223738826323828,43.69496941727279,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.02109762023787817,0.022399343406555253,43.644165761901135,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.01784475016740589,0.018945771252734833,51.78222705531977
SA001,106348,2723063000,35803045,54000,13,25,12.21,,0,0,20119006912.0,1,25-STS-96,IQT903,106348,SA005,,B,480,520,P0,0.8,SS00201,STS,1996-01-01,1996-01-01,1996-01-01,10838.0,29.672826830937716,2.0,2.8,0.7,1000000,0.9306852819440055,1.5934565366187543,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.1553,2.131795252902117,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.010535161271461391,0.012171271816919346,81.16068255167016,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.005987774254018322,0.006917675595667369,143.55722679830683,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.009544364542433615,0.011026604355873555,89.68975069077624,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.009080473495450499,0.010490671029293961,94.32278699881238,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009090806788462056,0.010502609082710215,94.21443596774797,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.00768916940068014,0.008883297408605767,111.57081171584348
SA001,3695,2723063000,35803045,54000,13,25,34.6,,0,0,20119006912.0,1,25-STS-90,IQT903,3695,SA005,,B,480,520,P0,0.8,SS00201,STS,1990-01-01,1990-01-01,1990-01-01,13029.0,35.671457905544145,2.0,2.8,0.7,1000000,0.9306852819440055,1.713429158110883,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0567,2.0966616711366686,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011328362018725936,0.011970680145187696,82.53744213957697,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.0064385985831726025,0.006803667122838489,145.9795599851158,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.010262967408792338,0.010844877660870863,91.20943114997742,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.009764149632579827,0.010317776916747103,95.92010285441131,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.00977526092751535,0.010329518222105469,95.80993619431068,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008268093135904283,0.008736894016710055,113.45715125849239
SA001,37988,2723063000,35803045,54000,4,100,151.84,,0,0,20119006912.0,1,100-DTC-90,IQT903,37988,SA005,,B,480,520,P0,1.0,SS00201,DTC,1990-01-01,1990-01-01,1990-01-01,13029.0,35.671457905544145,1.0,6.0,1.0,1000000,1.0,1.713429158110883,1.0,1.0,1.05,8.333333333333334,2.466666666666667,0.0672,4.7360004376180695,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.02533706980747433,0.027039720898536606,35.98263024801118,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.01440060103080082,0.015368321420070634,64.06891498859633,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.02295420302057495,0.024496725463557585,39.82178254753454,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.02183854474657084,0.0233060949535404,41.90723100517066,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.021863396323080084,0.023332616555991063,41.85845942739895,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.018492457480862423,0.019735150623576378,49.671009260266864
SA001,177131,2723063100,35803045,54000,10,40,23.0,,0,0,20119006912.0,1,40-PFP-93,IQT903,177131,SA005,,B,470,520,P0,0.8,SS00201,PFP,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,1.6,3.25,0.6,1000000,0.9541854634062923,1.6534154688569473,1.0,1.0,1.05,9.846153846153847,2.0307692307692307,0.0655,2.1506481780944164,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011524083254821455,0.01227891070801226,80.44044889482566,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.0065498388905831815,0.006978853337916381,142.290015075537,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.010440281716362706,0.011124120168784465,88.89474986130702,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.009932845815871916,0.010583447216811528,93.48717223359193,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009944149081753971,0.010595490846608857,93.37977102495968,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008410941802466765,0.008961858490528338,110.58399801301103
SA001,412753,2723063000,35803045,54000,13,32,18.0,,0,0,20119006912.0,1,32-STS-07,IQT903,412753,SA005,,B,480,520,P0,0.8,SS00201,STS,2007-08-01,2007-08-01,2007-08-01,6608.0,18.091718001368925,2.0,2.8,0.7,1000000,0.9430282858405817,1.3618343600273786,1.0,1.2,1.05,11.428571428571429,1.942857142857143,0.039,2.286514753878902,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.012564607637917424,0.013054627335796203,75.60119084808865,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.007141232316012548,0.0074197403763370355,133.77560524748148,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.011382948256690019,0.011826883238700927,83.55313034018256,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.010829695312392465,0.011252053429575769,87.87266722103563,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.01084201916477141,0.011264857912197493,87.7716478800153,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.009170376617084773,0.009528021305151079,103.95358563685996
SA001,439842,2723063000,35803045,54000,18,150,302.56,,0,0,20149015602.0,1,150-DTEP-14,IQT903,439842,SA005,,B,480,520,P0,1.1,SS00201,DTEP,2014-11-14,2014-11-14,2014-11-14,3946.0,10.803559206023271,1.6,6.0,1.0,1000000,1.0202732554054081,1.2160711841204654,1.0,1.2,1.05,20.0,3.3000000000000003,0.0416,5.373545819420584,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.029454418684139668,0.03067972250139988,31.594818937960447,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.016740741344105022,0.01743715618401979,56.34880099981245,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.026684328987770737,0.027794397073662002,34.97847427126242,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.025387372940341456,0.02644348765465966,36.81649429377701,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.02541626297162867,0.026473579511248423,36.77350922927168,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.021497536584885315,0.022391834106816545,43.659137577996745
SA001,439856,2723063100,35803045,54000,18,150,223.41,,0,0,20149015603.0,1,150-DTEP-14,IQT903,439856,SA005,,B,470,520,P0,1.1,SS00201,DTEP,2014-11-14,2014-11-14,2014-11-14,3946.0,10.803559206023271,1.6,6.0,1.0,1000000,1.0202732554054081,1.2160711841204654,1.0,1.4,1.05,20.0,3.3000000000000003,0.049,6.313675587558459,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.03436348846482962,0.03604729939960626,26.74132921621648,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.01953086490145586,0.020487877281627195,47.80935131804819,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.031131717152399194,0.03265717129286675,29.62114569054633,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0296186017637317,0.03106991325015455,31.185477698268944,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.029652306800233445,0.031105269833444884,31.14889326967947,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.025080459349032868,0.026309401857135477,37.00922595770782
SA001,37985,2723063000,35803045,54000,4,80,90.52,,0,0,20119006912.0,1,80-DTC-93,IQT903,37985,SA005,,B,480,520,P0,1.0,SS00201,DTC,1993-01-01,1993-01-01,1993-01-01,11933.0,32.67077344284736,1.0,6.0,1.0,1000000,0.9888428224342896,1.6534154688569473,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,0.0696,3.9172264163091075,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.020909697551678402,0.02236501250127522,43.71269577618083,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.011884255535642346,0.012711399720923052,77.66954245439966,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.018943210337544918,0.020261657777038044,48.35430313768656,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.018022500987264337,0.019276867055977934,50.875649559449066,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.01804301002609318,0.019298803523909266,50.816683804314664,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.015261105402095052,0.01632327833808087,60.26220354076068
SA001,106546,2723063000,35803045,54000,4,100,274.46,,0,0,20119006912.0,1,100-DTC-00,IQT903,106546,SA005,,B,480,520,P0,1.0,SS00201,DTC,2000-01-01,2000-01-01,2000-01-01,9377.0,25.672826830937716,1.0,6.0,1.0,1000000,1.0,1.5134565366187545,1.0,1.2,1.05,8.333333333333334,2.466666666666667,0.0334,4.86093060119918,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.02685600655553183,0.027752997174486597,35.03214433788443,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.015263905361806981,0.015773719800891338,62.396587020868225,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.024330288840887067,0.0251429204881727,38.77262706893588,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.023147747759852157,0.02392088253503122,40.804477679096415,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.023174089168180704,0.023948103746397942,40.75695957348652,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0196010652813306,0.020255740861727045,48.36872004960761
SA001,211250,2723063000,35803045,54000,13,25,18.1,,0,0,20119006912.0,1,25-STS-92,IQT903,211250,SA005,,B,480,520,P0,0.8,SS00201,STS,1992-01-01,1992-01-01,1992-01-01,12299.0,33.672826830937716,2.0,2.8,0.7,1000000,0.9306852819440055,1.6734565366187544,1.0,1.2,1.05,8.928571428571429,1.692857142857143,0.0,2.3254455694627287,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.013276898934290503,0.013276898934290503,74.3187928106676,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.007546070872906554,0.007546070872906554,131.519296047219,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.012028250935767492,0.012028250935767492,82.13760706690748,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.01144363391960456,0.01144363391960456,86.38482959393333,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.011456656414793553,0.011456656414793553,86.28550144078139,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.009690247960229664,0.009690247960229664,102.19653368047555
SA001,106551,2723063000,35803045,54000,4,80,162.3,,0,0,20119006912.0,1,80-DTC-86,IQT903,106551,SA005,,B,480,520,P0,1.0,SS00201,DTC,1986-01-01,1986-01-01,1986-01-01,14490.0,39.671457905544145,1.0,6.0,1.0,1000000,0.9888428224342896,1.7934291581108828,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,0.1019,4.377253446143379,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.02268036194338053,0.024991490825411005,39.01361931490753,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.012890632028981996,0.014204187432735263,69.40177445809955,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.02054734965741385,0.02264112458750432,43.1674173972746,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.01954867326539965,0.021540683071143873,45.42378315939342,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.019570919040241653,0.02156519569044228,45.371014404622414,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.016553438581315697,0.018240233972751766,53.823858153017845
