FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,design_pressure,thickness,K_material,fatigue_limit,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_total,0470_low_total_cycles,0470_high_total_cycles,0470_low_fatigue_damage,0470_high_fatigue_damage,0470_D_base,0470_D_final,0470_remaining_life_years,0480_low_total_cycles,0480_high_total_cycles,0480_low_fatigue_damage,0480_high_fatigue_damage,0480_D_base,0480_D_final,0480_remaining_life_years,0490_low_total_cycles,0490_high_total_cycles,0490_low_fatigue_damage,0490_high_fatigue_damage,0490_D_base,0490_D_final,0490_remaining_life_years,0520_low_total_cycles,0520_high_total_cycles,0520_low_fatigue_damage,0520_high_fatigue_damage,0520_D_base,0520_D_final,0520_remaining_life_years
SA001,420752,2723063000,35803045,54000,13,50,17.0,,0,0,20109002933.0,1,50-STS-10,IQT903,420752,SA005,,B,490,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,2010-03-17,2010-03-17,2010-03-17,5633.0,15.422313483915127,0.9653426409720027,1.3084462696783026,1.0,1.0,1.05,17.857142857142858,2.585714285714286,2.400519606817084,21429.30458590007,583418.4079397673,0.0013895,0.00378295,0.00517245,0.012416567640281028,79.53755506118007,22023.0636550308,538709.1211498973,0.001428,0.00349305,0.00492105,0.011813077011127212,83.6519496197358,20928.079397672827,550522.6132785763,0.001357,0.0035696499999999993,0.004926649999999999,0.011826519920925387,83.55572786299025,20087.563312799455,441779.88090349076,0.0013025,0.00286455,0.00416705,0.010003085227587132,98.96915723982215
SA001,430998,2723063100,35803045,54000,13,50,40.31,,0,0,20129011748.0,1,50-STS-12,IQT903,430998,SA005,,B,470,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,2012-10-29,2012-10-29,2012-10-29,4676.0,12.802190280629706,0.9653426409720027,1.256043805612594,1.0,1.0,1.05,17.857142857142858,2.585714285714286,2.304380280846757,17788.643394934978,484300.4572210814,0.0013895000000000003,0.00378295,0.00517245,0.01191929178366581,82.89760215203385,18281.52772073922,447186.90759753593,0.001428,0.00349305,0.00492105,0.011339970581060933,87.18365028830992,17372.57221081451,456993.38535249827,0.001357,0.00356965,0.00492665,0.011352875110633676,87.08341413562715,16674.85284052019,366725.14168377826,0.0013025,0.0028645500000000004,0.00416705,0.009602467849302479,103.13989566990738
SA001,436993,2723063100,35803045,54000,13,40,58.49,,0,0,20149005417.0,1,40-STS-14,IQT903,436993,SA005,,B,470,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,2014-04-14,2014-04-14,2014-04-14,4144.0,11.345653661875428,0.9541854634062923,1.2269130732375086,1.0,1.0,1.05,14.285714285714286,2.2285714285714286,1.9176108904893545,15764.785763175907,429200.40520191647,0.0013895,0.00378295,0.00517245,0.009918746450511662,99.81919171836624,16201.59342915811,396309.3552361396,0.001428,0.00349305,0.00492105,0.009436659072642637,104.96970731930453,15396.052019164956,405000.1259411362,0.001357,0.00356965,0.00492665,0.00944739769362938,104.84925419984441,14777.713894592745,325001.9219712526,0.0013025,0.0028645500000000004,0.00416705,0.007990780461213666,124.14422150050117
SA001,437818,2723063100,35803045,54000,18,200,99.7,,0,0,20149008255.0,1,200-DTEP-14,IQT903,437818,SA005,,B,470,520,P0,1.3,SS00201,DTEP,1.6,6.3,1.0,1000000,2014-06-30,2014-06-30,2014-06-30,4067.0,11.134839151266256,1.0346573590279973,1.222696783025325,1.0,1.6,1.05,25.3968253968254,3.9746031746031747,8.447308933173856,15471.859000684462,421225.39767282683,0.0013895,0.00378295,0.00517245,0.04369328309139511,21.886813012156974,15900.550308008213,388945.498973306,0.001428,0.00349305,0.00492105,0.041569629625595204,23.05602380888862,15109.97672826831,397474.7857631759,0.001357,0.00356965,0.00492665,0.04161693455562098,23.028679927482436,14503.127994524299,318963.0349075975,0.0013025,0.00286455,0.00416705,0.03520035868998212,27.408801421804714
SA001,472853,2723063100,35803045,54000,18,200,9.0,,0,0,20219009083.0,1,200-DTEP-21,IQT903,472853,SA005,,B,470,520,P0,0.0,SS00201,DTEP,1.6,6.3,1.0,1000000,2021-06-25,2021-06-25,2021-06-25,1515.0,4.147843942505133,1.0346573590279973,1.0829568788501027,1.0,1.6,1.05,25.3968253968254,3.9746031746031747,7.481880580659933,5763.429158110883,156910.86242299795,0.0013895,0.00378295,0.00517245,0.03869965320943447,24.840024834026497,5923.121149897331,144886.26283367557,0.001428,0.00349305,0.00492105,0.036818708431456564,26.160105354093204,5628.624229979466,148063.5112936345,0.001357,0.00356965,0.00492665,0.03686060696270826,26.129233140726534,5402.566735112936,118817.0636550308,0.0013025,0.00286455,0.00416705,0.031177370473638975,31.074545890440564
SA001,3904,2723063000,35803045,54000,4,80,103.53,,0,0,20119006912.0,1,80-DTC-89,IQT903,3904,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,1989-01-01,1989-01-01,1989-01-01,13378.0,36.62696783025325,0.9888428224342896,1.732539356605065,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,3.837588400495004,50893.17180013689,1385579.8795345654,0.0013895,0.00378295,0.00517245,0.019849734122140385,49.37850854055523,52303.31006160164,1279398.299794661,0.001428,0.00349305,0.00492105,0.01888496439825594,51.95217819379907,49702.79534565366,1307454.5571526352,0.001357,0.00356965,0.00492665,0.018906454893298712,51.89198877545491,47706.62559890486,1049197.8069815196,0.0013025,0.0028645500000000004,0.00416705,0.015991422744282707,61.53352287603819
SA001,106548,2723063000,35803045,54000,4,200,281.41,,0,0,20119006912.0,1,200-DTC-89,IQT903,106548,SA005,,B,480,520,P0,1.3,SS00201,DTC,1.0,6.3,1.0,1000000,1989-01-01,1989-01-01,1989-01-01,13378.0,36.62696783025325,1.0346573590279973,1.732539356605065,1.0,1.0,1.05,15.873015873015873,3.9746031746031747,7.481053043621873,50893.17180013689,1385579.8795345654,0.0013895,0.00378295,0.00517245,0.03869537281548196,24.842883198683165,52303.31006160164,1279398.299794661,0.001428,0.00349305,0.00492105,0.03681463608031542,26.163109743048484,49702.79534565366,1307454.5571526352,0.001357,0.00356965,0.00492665,0.036856529977359706,26.132234114667924,47706.62559890486,1049197.8069815196,0.0013025,0.0028645500000000004,0.00416705,0.03117392208542453,31.078093903607762
SA001,106545,2723063000,35803045,54000,4,100,155.24,,0,0,20119006912.0,1,100-DTC-90,IQT903,106545,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,1990-01-01,1990-01-01,1990-01-01,13013.0,35.62765229295003,1.0,1.7125530458590008,1.0,1.0,1.05,8.333333333333334,2.466666666666667,4.4355123887748125,49504.62286105407,1347776.2724161532,0.0013895,0.00378295,0.00517245,0.02294246605531828,42.587293431701106,50876.28747433265,1244491.708418891,0.001428,0.00349305,0.00492105,0.02182737824078029,44.81402259899867,48346.724161533195,1271782.490075291,0.001357,0.00356965,0.00492665,0.021852217110157432,44.76194694382641,46405.01711156742,1020571.9137577001,0.0013025,0.00286455,0.00416705,0.018483001899644084,53.10376547216912
SA001,106547,2723063000,35803045,54000,4,150,210.97,,0,0,20119006912.0,1,150-DTC-97,IQT903,106547,SA005,,B,480,520,P0,1.1,SS00201,DTC,1.0,6.0,1.0,1000000,1997-01-01,1997-01-01,1997-01-01,10456.0,28.62696783025325,1.0202732554054081,1.572539356605065,1.0,1.2,1.05,12.5,3.3000000000000003,6.671177730547723,39777.17180013689,1082943.8795345654,0.0013895,0.00378295,0.00517245,0.03450633325237157,27.98018728000523,40879.31006160164,999954.2997946611,0.001428,0.00349305,0.00492105,0.03282919917091187,29.460688206066397,38846.79534565366,1021882.5571526352,0.0013570000000000001,0.00356965,0.00492665,0.03286655776620294,29.426064302611927,37286.62559890486,820033.8069815194,0.0013025,0.00286455,0.00416705,0.02779913116207889,34.97234727120218
SA001,72409,2723063000,35803045,54000,13,25,25.66,,0,0,20119006912.0,1,25-STS-93,IQT903,72409,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1993-01-01,1993-01-01,1993-01-01,11917.0,32.62696783025325,0.9306852819440055,1.652539356605065,1.0,1.0,1.05,8.928571428571429,1.692857142857143,1.9136491054540412,45335.17180013689,1234261.8795345654,0.0013895,0.00378295,0.00517245,0.009898254315505756,100.02791544095668,46591.31006160164,1139676.299794661,0.001428,0.00349305,0.00492105,0.009417162930394608,105.18909403939738,44274.79534565366,1164668.5571526352,0.001357,0.00356965,0.00492665,0.009427879365385153,105.06839154853223,42496.62559890486,934615.8069815194,0.0013025,0.00286455,0.00416705,0.007974271504882263,124.4033047893777
SA001,3874,2723063000,35803045,54000,13,25,24.89,,0,0,20119006912.0,1,25-STS-93,IQT903,3874,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1993-01-01,1993-01-01,1993-01-01,11917.0,32.62696783025325,0.9306852819440055,1.652539356605065,1.0,1.0,1.05,8.928571428571429,1.692857142857143,1.9136491054540412,45335.17180013689,1234261.8795345654,0.0013895,0.00378295,0.00517245,0.009898254315505756,100.02791544095668,46591.31006160164,1139676.299794661,0.001428,0.00349305,0.00492105,0.009417162930394608,105.18909403939738,44274.79534565366,1164668.5571526352,0.001357,0.00356965,0.00492665,0.009427879365385153,105.06839154853223,42496.62559890486,934615.8069815194,0.0013025,0.00286455,0.00416705,0.007974271504882263,124.4033047893777
SA001,72429,2723063000,35803045,54000,4,100,208.43,,0,0,20119006912.0,1,100-DTC-92,IQT903,72429,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,1992-01-01,1992-01-01,1992-01-01,12283.0,33.6290212183436,1.0,1.672580424366872,1.0,1.2,1.05,8.333333333333334,2.466666666666667,5.198379958932238,46727.52498288843,1272169.0581793294,0.0013895,0.00378295,0.00517245,0.026888360418579053,36.19081358746701,48022.24229979466,1174678.5256673512,0.001428,0.00349305,0.00492105,0.025581487696903486,38.09076797441476,45634.581793292266,1200438.3559206023,0.001357,0.00356965,0.00492665,0.02561059862467351,38.04633447484472,43801.80013689254,963320.1273100617,0.0013025,0.00286455,0.00416705,0.021661909207868583,45.163982611318254
SA001,143088,2723063000,35803045,54000,13,20,17.0,,0,0,20119006912.0,1,20-STS-92,IQT903,143088,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.1,0.7,1000000,1992-01-01,1992-01-01,1992-01-01,12283.0,33.6290212183436,0.919528104378295,1.672580424366872,1.0,1.2,1.05,9.523809523809524,1.7523809523809524,2.377109163198418,46727.52498288843,1272169.0581793294,0.0013895,0.00378295,0.00517245,0.012295478291185657,80.3307116907259,48022.24229979466,1174678.5256673512,0.001428,0.00349305,0.00492105,0.011697873047557573,84.48562597102149,45634.581793292266,1200438.3559206023,0.001357,0.00356965,0.00492665,0.011711184858871486,84.3884565951905,43801.80013689254,963320.1273100617,0.0013025,0.00286455,0.00416705,0.009905532738505968,99.95368178560258
SA001,72395,2723063000,35803045,54000,13,25,24.0,,0,0,20119006912.0,1,25-STS-93,IQT903,72395,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1993-01-01,1993-01-01,1993-01-01,11917.0,32.62696783025325,0.9306852819440055,1.652539356605065,1.0,1.2,1.05,8.928571428571429,1.692857142857143,2.2963789265448495,45335.17180013689,1234261.8795345654,0.0013895,0.00378295,0.00517245,0.011877905178606908,83.18992953413056,46591.31006160164,1139676.299794661,0.001428,0.00349305,0.00492105,0.01130059551647353,87.4909116994978,44274.79534565366,1164668.5571526352,0.001357,0.00356965,0.00492665,0.011313455238462184,87.39032629044353,42496.62559890486,934615.8069815194,0.0013025,0.00286455,0.00416705,0.009569125805858716,103.50275399114808
SA001,37764,2723063000,35803045,54000,13,20,16.0,,0,0,20119006912.0,1,20-STS-93,IQT903,37764,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.1,0.7,1000000,1993-01-01,1993-01-01,1993-01-01,11917.0,32.62696783025325,0.919528104378295,1.652539356605065,1.0,1.2,1.05,9.523809523809524,1.7523809523809524,2.348626344003099,45335.17180013689,1234261.8795345654,0.0013895,0.00378295,0.00517245,0.012148152333038831,81.31704481350148,46591.31006160164,1139676.299794661,0.001428,0.00349305,0.00492105,0.011557707670156452,85.5223475570449,44274.79534565366,1164668.5571526352,0.001357,0.00356965,0.00492665,0.01157085997768287,85.42399976568169,42496.62559890486,934615.8069815194,0.0013025,0.00286455,0.00416705,0.009786843406778115,101.17799125174781
SA001,37984,2723063000,35803045,54000,4,100,153.67,,0,0,20119006912.0,1,100-DTC-93,IQT903,37984,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,1993-01-01,1993-01-01,1993-01-01,11917.0,32.62696783025325,1.0,1.652539356605065,1.0,1.0,1.05,8.333333333333334,2.466666666666667,4.280076933607119,45335.17180013689,1234261.8795345654,0.0013895,0.00378295,0.00517245,0.022138483935236142,44.170211425741584,46591.31006160164,1139676.299794661,0.001428,0.00349305,0.00492105,0.021062472594127312,46.47780658377319,44274.79534565366,1164668.5571526352,0.001357,0.00356965,0.00492665,0.021086441024955514,46.423839746902466,42496.62559890486,934615.8069815194,0.0013025,0.00286455,0.00416705,0.017835294586187544,55.068600110168354
SA001,106348,2723063000,35803045,54000,13,25,12.21,,0,0,20119006912.0,1,25-STS-96,IQT903,106348,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1996-01-01,1996-01-01,1996-01-01,10822.0,29.6290212183436,0.9306852819440055,1.592580424366872,1.0,1.0,1.05,8.928571428571429,1.692857142857143,1.8442163524106783,41169.52498288843,1120851.0581793291,0.0013895,0.00378295,0.00517245,0.009539116872026613,103.83150729943276,42310.242299794656,1034956.5256673511,0.0014279999999999998,0.00349305,0.00492105,0.009075480881030568,109.18699869559362,40206.581793292266,1057652.3559206023,0.001357,0.00356965,0.00492665,0.00908580849260407,109.06175188636311,38591.80013689254,848738.1273100616,0.0013025,0.00286455,0.00416705,0.007684941751312917,129.12460371988598
SA001,3695,2723063000,35803045,54000,13,25,34.6,,0,0,20119006912.0,1,25-STS-90,IQT903,3695,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1990-01-01,1990-01-01,1990-01-01,13013.0,35.62765229295003,0.9306852819440055,1.7125530458590008,1.0,1.0,1.05,8.928571428571429,1.692857142857143,1.9831452674042933,49504.62286105407,1347776.2724161532,0.0013895,0.00378295,0.00517245,0.010257719738385337,96.48755332609717,50876.28747433265,1244491.708418891,0.001428,0.00349305,0.00492105,0.009759157018159896,101.46786665479345,48346.724161533195,1271782.490075291,0.001357,0.00356965,0.00492665,0.009770262631657362,101.35139399014975,46405.01711156742,1020571.9137577001,0.0013025,0.00286455,0.00416705,0.008263865486537061,120.00874604374108
SA001,37988,2723063000,35803045,54000,4,100,151.84,,0,0,20119006912.0,1,100-DTC-90,IQT903,37988,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,1990-01-01,1990-01-01,1990-01-01,13013.0,35.62765229295003,1.0,1.7125530458590008,1.0,1.0,1.05,8.333333333333334,2.466666666666667,4.4355123887748125,49504.62286105407,1347776.2724161532,0.0013895,0.00378295,0.00517245,0.02294246605531828,42.587293431701106,50876.28747433265,1244491.708418891,0.001428,0.00349305,0.00492105,0.02182737824078029,44.81402259899867,48346.724161533195,1271782.490075291,0.001357,0.00356965,0.00492665,0.021852217110157432,44.76194694382641,46405.01711156742,1020571.9137577001,0.0013025,0.00286455,0.00416705,0.018483001899644084,53.10376547216912
SA001,177131,2723063100,35803045,54000,10,40,23.0,,0,0,20119006912.0,1,40-PFP-93,IQT903,177131,SA005,,B,470,520,P0,0.8,SS00201,PFP,1.6,3.25,0.6,1000000,1993-01-01,1993-01-01,1993-01-01,11917.0,32.62696783025325,0.9541854634062923,1.652539356605065,1.0,1.0,1.05,9.846153846153847,2.0307692307692307,2.0173708043503065,45335.17180013689,1234261.8795345654,0.0013895,0.00378295,0.00517245,0.010434749616961744,94.83363633129197,46591.31006160164,1139676.299794661,0.001428,0.00349305,0.00492105,0.009927582596748075,99.72945656756002,44274.79534565366,1164668.5571526352,0.001357,0.00356965,0.00492665,0.009938879873252439,99.61495991024147,42496.62559890486,934615.8069815194,0.0013025,0.00286455,0.00416705,0.008406485010267944,117.95578220606694
SA001,412753,2723063000,35803045,54000,13,32,18.0,,0,0,20119006912.0,1,32-STS-07,IQT903,412753,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,2007-08-01,2007-08-01,2007-08-01,6592.0,18.04791238877481,0.9430282858405817,1.3609582477754962,1.0,1.2,1.05,11.428571428571429,1.942857142857143,2.199272150830162,25077.5742642026,682743.5017111567,0.0013895,0.00378295,0.00517245,0.01137562523656147,86.90725601490294,25772.41889117043,630422.6036960986,0.001428,0.00349305,0.00492105,0.010822728217842767,91.39814396811346,24491.01711156742,644247.3045859,0.001357,0.00356965,0.00492665,0.010835044141887417,91.29311730573203,23507.40588637919,516991.47433264885,0.0013025,0.00286455,0.00416705,0.009164477016116826,108.11697396822326
SA001,439842,2723063000,35803045,54000,18,150,302.56,,0,0,20149015602.0,1,150-DTEP-14,IQT903,439842,SA005,,B,480,520,P0,1.1,SS00201,DTEP,1.6,6.0,1.0,1000000,2014-11-14,2014-11-14,2014-11-14,3930.0,10.759753593429158,1.0202732554054081,1.215195071868583,1.0,1.2,1.05,20.0,3.3000000000000003,5.155217430756492,14950.677618069816,407036.0985626283,0.0013895,0.00378295,0.00517245,0.026665104399716418,36.50219706661396,15364.928131416838,375843.57289527723,0.001428,0.00349305,0.00492105,0.025369082737624234,38.418058994972085,14600.985626283367,384085.54414784396,0.001357,0.00356965,0.00492665,0.025397951955236475,38.37325347187386,14014.579055441478,308218.52156057494,0.0013025,0.00286455,0.00416705,0.02148204879483384,45.55049476661124
SA001,439856,2723063100,35803045,54000,18,150,223.41,,0,0,20149015603.0,1,150-DTEP-14,IQT903,439856,SA005,,B,470,520,P0,1.1,SS00201,DTEP,1.6,6.0,1.0,1000000,2014-11-14,2014-11-14,2014-11-14,3930.0,10.759753593429158,1.0202732554054081,1.215195071868583,1.0,1.4,1.05,20.0,3.3000000000000003,6.0144203358825745,14950.677618069816,407036.0985626283,0.0013895,0.00378295,0.00517245,0.031109288466335823,31.14474034281196,15364.928131416838,375843.57289527723,0.001428,0.00349305,0.00492105,0.02959726319389494,32.78690770997607,14600.985626283367,384085.54414784396,0.001357,0.00356965,0.00492665,0.02963094394777589,32.748502975891874,14014.579055441478,308218.52156057494,0.0013025,0.00286455,0.00416705,0.025062390260639483,38.90042408566677
SA001,37985,2723063000,35803045,54000,4,80,90.52,,0,0,20119006912.0,1,80-DTC-93,IQT903,37985,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,1993-01-01,1993-01-01,1993-01-01,11917.0,32.62696783025325,0.9888428224342896,1.652539356605065,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,3.6603877667147793,45335.17180013689,1234261.8795345654,0.0013895,0.00378295,0.00517245,0.01893317270394386,51.81734950802491,46591.31006160164,1139676.299794661,0.001428,0.00349305,0.00492105,0.018012951219391764,54.51561139650755,44274.79534565366,1164668.5571526352,0.001357,0.00356965,0.00492665,0.01803344939088537,54.45250818766981,42496.62559890486,934615.8069815194,0.0013025,0.00286455,0.00416705,0.015253018843288823,64.56079227817844
SA001,106546,2723063000,35803045,54000,4,100,274.46,,0,0,20119006912.0,1,100-DTC-00,IQT903,106546,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,2000-01-01,2000-01-01,2000-01-01,9361.0,25.6290212183436,1.0,1.5125804243668721,1.0,1.2,1.05,8.333333333333334,2.466666666666667,4.701099958932239,35611.52498288843,969533.0581793291,0.0013895,0.00378295,0.00517245,0.024316204482579058,40.124839228771634,36598.242299794656,895234.5256673511,0.0014279999999999998,0.00349305,0.00492105,0.023134347952903492,42.22576983953829,34778.581793292266,914866.3559206023,0.001357,0.00356965,0.00492665,0.023160674112673516,42.17663618662983,33381.80013689254,734156.1273100616,0.0013025,0.00286455,0.00416705,0.019589718583868588,50.04718557945305
SA001,211250,2723063000,35803045,54000,13,25,18.1,,0,0,20119006912.0,1,25-STS-92,IQT903,211250,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1992-01-01,1992-01-01,1992-01-01,12283.0,33.6290212183436,0.9306852819440055,1.672580424366872,1.0,1.2,1.05,8.928571428571429,1.692857142857143,2.324228118450461,46727.52498288843,1272169.0581793294,0.0013895,0.00378295,0.00517245,0.012021953731279088,82.181155272472,48022.24229979466,1174678.5256673512,0.001428,0.00349305,0.00492105,0.01143764278230064,86.43060253179665,45634.581793292266,1200438.3559206023,0.001357,0.00356965,0.00492665,0.011450658459763965,86.3312223496895,43801.80013689254,963320.1273100617,0.0013025,0.00286455,0.00416705,0.009685174780988995,102.25058892720217
SA001,106551,2723063000,35803045,54000,4,80,162.3,,0,0,20119006912.0,1,80-DTC-86,IQT903,106551,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,1986-01-01,1986-01-01,1986-01-01,14474.0,39.62765229295003,0.9888428224342896,1.7925530458590007,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,3.9705191976360896,55062.62286105407,1499094.2724161532,0.0013895,0.00378295,0.00517245,0.020537312023812794,47.691863805765365,56588.28747433265,1384213.708418891,0.001428,0.00349305,0.00492105,0.019539123497527077,50.179368415710286,53774.724161533195,1414568.490075291,0.001357,0.00356965,0.00492665,0.01956135840503384,50.12119410596066,51615.01711156742,1135153.9137577002,0.0013025,0.0028645500000000004,0.00416705,0.01654535202250947,59.43993495209586
SA001,3902,2723063000,35803045,54000,13,25,19.96,,0,0,20119006912.0,1,25-STS-91,IQT903,3902,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1991-01-01,1991-01-01,1991-01-01,12648.0,34.62833675564682,0.9306852819440055,1.6925667351129365,1.0,1.0,1.05,8.928571428571429,1.692857142857143,1.9600010163898391,48116.073921971256,1309972.6652977413,0.0013895,0.00378295,0.00517245,0.010138007257225624,97.63871416024818,49449.26488706366,1209585.1170431213,0.001428,0.00349305,0.00492105,0.009645263001705217,102.67783644916751,46990.652977412734,1236110.4229979466,0.001357,0.00356965,0.00492665,0.009656239007397002,102.55998844208047,45103.40862422998,991946.020533881,0.0013025,0.00286455,0.00416705,0.00816742223534728,121.4376518299938
SA001,177326,2723063000,35803045,54000,4,80,61.98,,0,0,20119006912.0,1,80-DTC-93,IQT903,177326,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,1993-01-01,1993-01-01,1993-01-01,11917.0,32.62696783025325,0.9888428224342896,1.652539356605065,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,3.6603877667147793,45335.17180013689,1234261.8795345654,0.0013895,0.00378295,0.00517245,0.01893317270394386,51.81734950802491,46591.31006160164,1139676.299794661,0.001428,0.00349305,0.00492105,0.018012951219391764,54.51561139650755,44274.79534565366,1164668.5571526352,0.001357,0.00356965,0.00492665,0.01803344939088537,54.45250818766981,42496.62559890486,934615.8069815194,0.0013025,0.00286455,0.00416705,0.015253018843288823,64.56079227817844
SA001,72346,2723063000,35803045,54000,13,25,13.86,,0,0,20119006912.0,1,25-STS-98,IQT903,72346,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1998-01-01,1998-01-01,1998-01-01,10091.0,27.627652292950035,0.9306852819440055,1.5525530458590007,1.0,1.0,1.05,8.928571428571429,1.692857142857143,1.7978644414748803,38388.62286105407,1045140.2724161533,0.0013895,0.00378295,0.00517245,0.009299363930306745,106.53423648051749,39452.287474332654,965047.7084188912,0.0014280000000000002,0.00349305,0.004921050000000001,0.008847380809719961,112.02780127892474,37490.724161533195,986210.4900752909,0.001357,0.00356965,0.00492665,0.00885744885059222,111.8993254003537,35985.017111567424,791407.9137577002,0.0013025,0.00286455,0.00416705,0.007491791020847901,132.47943064845697
SA001,211435,2723063000,35803045,54000,13,25,50.8,,0,0,20119006912.0,1,25-STS-90,IQT903,211435,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1990-01-01,1990-01-01,1990-01-01,13013.0,35.62765229295003,0.9306852819440055,1.7125530458590008,1.0,1.2,1.05,8.928571428571429,1.692857142857143,2.379774320885152,49504.62286105407,1347776.2724161532,0.0013895,0.00378295,0.00517245,0.012309263686062406,80.23962777174762,50876.28747433265,1244491.708418891,0.001428,0.00349305,0.00492105,0.011710988421791878,84.38988887899454,48346.724161533195,1271782.490075291,0.001357,0.00356965,0.00492665,0.011724315157988835,84.29282832512479,46405.01711156742,1020571.9137577001,0.0013025,0.00286455,0.00416705,0.009916638583844473,99.84062170311756
SA001,60219,2723063000,35803045,54000,4,80,74.46,,0,0,20119006912.0,1,80-DTC-89,IQT903,60219,SA005,,B,480,520,P0,1.0,SS00201,DTC,1.0,6.0,1.0,1000000,1989-01-01,1989-01-01,1989-01-01,13378.0,36.62696783025325,0.9888428224342896,1.732539356605065,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,3.837588400495004,50893.17180013689,1385579.8795345654,0.0013895,0.00378295,0.00517245,0.019849734122140385,49.37850854055523,52303.31006160164,1279398.299794661,0.001428,0.00349305,0.00492105,0.01888496439825594,51.95217819379907,49702.79534565366,1307454.5571526352,0.001357,0.00356965,0.00492665,0.018906454893298712,51.89198877545491,47706.62559890486,1049197.8069815196,0.0013025,0.0028645500000000004,0.00416705,0.015991422744282707,61.53352287603819
SA001,72347,2723063000,35803045,54000,13,25,17.68,,0,0,20119006912.0,1,25-STS-93,IQT903,72347,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,1993-01-01,1993-01-01,1993-01-01,11917.0,32.62696783025325,0.9306852819440055,1.652539356605065,1.0,1.2,1.05,8.928571428571429,1.692857142857143,2.2963789265448495,45335.17180013689,1234261.8795345654,0.0013895,0.00378295,0.00517245,0.011877905178606908,83.18992953413056,46591.31006160164,1139676.299794661,0.001428,0.00349305,0.00492105,0.01130059551647353,87.4909116994978,44274.79534565366,1164668.5571526352,0.001357,0.00356965,0.00492665,0.011313455238462184,87.39032629044353,42496.62559890486,934615.8069815194,0.0013025,0.00286455,0.00416705,0.009569125805858716,103.50275399114808
SA001,245223,2723063000,35803045,54000,13,25,16.52,,0,0,20119006912.0,1,25-STS-05,IQT903,245223,SA005,,B,480,520,P0,0.8,SS00201,STS,2.0,2.8,0.7,1000000,2005-01-01,2005-01-01,2005-01-01,7534.0,20.62696783025325,0.9306852819440055,1.412539356605065,1.0,1.0,1.05,8.928571428571429,1.692857142857143,1.6357278665599222,28661.17180013689,780307.8795345653,0.0013895,0.00378295,0.00517245,0.00846072060338787,117.193242263499,29455.31006160164,720510.2997946611,0.001428,0.00349305,0.00492105,0.008049498617734704,123.23134004853344,27990.79534565366,736310.5571526352,0.001357,0.00356965,0.00492665,0.00805865869378744,123.09012938727848,26866.62559890486,590869.8069815194,0.0013025,0.00286455,0.00416705,0.006816159806348524,145.71017529087374
