FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,GIS_IDN,FTC_CDE,CLS_YMD,MET_IDN,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,design_pressure,thickness,K_material,fatigue_limit,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_total,0470_low_total_cycles,0470_high_total_cycles,0470_low_fatigue_damage,0470_high_fatigue_damage,0470_D_base,0470_D_final,0470_remaining_life_years,0480_low_total_cycles,0480_high_total_cycles,0480_low_fatigue_damage,0480_high_fatigue_damage,0480_D_base,0480_D_final,0480_remaining_life_years,0490_low_total_cycles,0490_high_total_cycles,0490_low_fatigue_damage,0490_high_fatigue_damage,0490_D_base,0490_D_final,0490_remaining_life_years,0520_low_total_cycles,0520_high_total_cycles,0520_low_fatigue_damage,0520_high_fatigue_damage,0520_D_base,0520_D_final,0520_remaining_life_years
SA002,211490,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,,211490,SA006,,41412,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1994-05-18,,1994-05-18,11415.0,31.252566735112936,0.8979889585736722,1.6250513347022588,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6594005427515393,43425.441478439425,1182268.9733059548,0.0013895,0.00378295,0.00517245,0.008583166337355199,115.50712111308542,44628.665297741274,1091667.7823408623,0.001428,0.00349305,0.00492105,0.008165993040907461,121.45908060299708,42409.733059548256,1115607.248459959,0.001357,0.00356965,0.00492665,0.00817528568394687,121.31988442478738,40706.4681724846,895245.4004106777,0.0013025,0.00286455,0.00416705,0.006914805031672802,143.61723727850125
SA002,38053,2723063100,35803045,54000,1,13,15,,0,0,1800010000000.0,1,,38053,SA006,,61781,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1990-11-10,,1990-11-10,12700.0,34.770704996577685,0.8979889585736722,1.6954140999315537,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7312505873117523,48313.89459274469,1315358.3846680354,0.0013895,0.00378295,0.00517245,0.008954807100340674,110.67186392680154,49652.56673511293,1214558.1108829568,0.001428,0.00349305,0.00492105,0.008519570702690498,116.37680628487512,47183.84668035592,1241192.4709103354,0.001357,0.00356965,0.00492665,0.008529265705979444,116.24338700094073,45288.843258042434,996024.2299794661,0.0013025,0.00286455,0.00416705,0.007214207759857438,137.6153592033176
SA002,2849,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,,2849,SA006,,61997,B,461,520,P0,0,,STS,2.0,1.74,0.7,1000000,1992-06-20,,1992-06-20,12112.0,33.16084873374401,0.8979889585736722,1.6632169746748802,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6983729015519038,46076.9993155373,1254458.327173169,0.0013895,0.00378295,0.00517245,0.008784748914632145,112.83364621092012,47353.69199178645,1158325.0266940452,0.001428,0.00349305,0.00492105,0.008357777967181996,118.64902680193734,44999.27173169062,1183726.2368240932,0.001357,0.00356965,0.00492665,0.008367288855430687,118.51302474169542,43192.005475701575,949909.092402464,0.0013025,0.00286455,0.00416705,0.0070772047994118615,140.29872291997305
SA002,460432,2723061000,35803045,54000,1,25,9,,0,0,2019020000000.0,1,25-19,460432,SA006,,332122,B,243,520,P0,0,,STS,2.0,2.8,0.7,1000000,2019-03-12,,2019-03-12,2351.0,6.436687200547571,0.9306852819440055,1.1287337440109515,1.0,1.0,1.05,8.928571428571429,1.692857142857143,1.3070795021546704,8943.77686516085,243496.65845311433,0.0013895,0.00378295,0.00517245,0.006760803370919925,146.91141601622007,9191.589322381931,224836.7022587269,0.001428,0.00349305,0.00492105,0.006432203584078241,154.46771599010322,8734.584531143053,229767.20465434637,0.001357,0.00356965,0.00492665,0.006439523229290307,154.29099972051952,8383.78507871321,184382.12320328545,0.0013025,0.0028645500000000004,0.00416705,0.005446665639453619,182.59856583748635
SA002,38057,2723063100,35803045,54000,8,40,18,,0,0,1800010000000.0,1,,38057,SA006,,170223,B,243,520,P0,0,,PFP,1.6,3.25,0.6,1000000,1996-06-14,,1996-06-14,10657.0,29.177275838466805,0.9541854634062923,1.5835455167693362,1.0,1.0,1.05,9.846153846153847,2.0307692307692307,1.9331451805499988,40541.82477754963,1103761.75633128,0.0013895,0.00378295,0.00517245,0.009999096789135842,99.00903292450514,41665.1498973306,1019176.8336755647,0.001428,0.00349305,0.00492105,0.00951310409074557,104.11816021994426,39593.56331279945,1041526.6269678304,0.001357,0.00356965,0.00492665,0.009523929703756652,103.99867503280252,38003.40177960302,835797.6550308008,0.0013025,0.00286455,0.00416705,0.008055512624610872,123.13859261356514
SA002,106623,2723063100,35803045,54000,1,25,4,,0,0,1800010000000.0,1,,106623,SA006,,123286,B,243,520,P0,0,,STS,2.0,2.8,0.7,1000000,1995-04-15,,1995-04-15,11083.0,30.34360027378508,0.9306852819440055,1.6068720054757017,1.0,1.0,1.05,8.928571428571429,1.692857142857143,1.8607660771086854,42162.43258042436,1147883.2265571526,0.0013895,0.00378295,0.00517245,0.00962471949554082,102.89913186179659,43330.66119096509,1059917.1293634498,0.001428,0.00349305,0.00492105,0.009156922903755695,108.2069913125349,41176.26557152635,1083160.327173169,0.001357,0.00356965,0.00492665,0.009167343193787505,108.08285845321868,39522.53935660506,869207.6016427105,0.0013025,0.00286455,0.00416705,0.007753905281615747,127.96727051476458
SA002,106630,2723063100,35803045,54000,1,13,16,,0,0,1800010000000.0,1,,106630,SA006,,1841,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1991-05-29,,1991-05-29,12500.0,34.223134839151264,0.8979889585736722,1.6844626967830254,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7200677009988787,47553.04585900068,1294644.0793976728,0.0013895,0.00378295,0.00517245,0.008896964180031651,111.39788986049874,48870.636550308,1195431.2114989732,0.001428,0.00349305,0.00492105,0.008464539160000532,117.13992245738953,46440.793976728266,1221646.1327857631,0.001357,0.00356965,0.00492665,0.008474171539126127,117.00563575836253,44575.63312799452,980338.8090349075,0.0013025,0.00286455,0.00416705,0.007167608113447378,138.5165561749767
SA002,3972,2723063100,35803045,54000,1,40,9,,0,0,2019120000000.0,1,40-20,3972,SA006,,209800,B,243,520,P0,0,,STS,2.0,2.8,0.7,1000000,2020-03-11,,2020-03-11,1986.0,5.437371663244353,0.9541854634062923,1.108747433264887,1.0,1.2,1.05,14.285714285714286,2.2285714285714286,2.0795078633114694,7555.227926078029,205693.05133470226,0.0013895,0.00378295,0.00517245,0.01075615044758541,91.97006441784055,7764.566735112937,189930.11088295688,0.001428,0.00349305,0.00492105,0.010233362170748906,96.71959433414807,7378.513347022587,194095.13757700205,0.001357,0.00356965,0.00492665,0.010245007414783451,96.60851891205166,7082.17659137577,155756.22997946612,0.0013025,0.00286455,0.00416705,0.008665413241812059,114.40130540743677
SA002,211496,2723063100,35803045,54000,1,13,12,,0,0,1997050000000.0,1,,211496,SA006,,156510,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1997-05-26,,1997-05-26,10311.0,28.229979466119097,0.8979889585736722,1.5645995893223819,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.5976710103044764,39225.556468172486,1067926.0082135524,0.0013895,0.00378295,0.00517245,0.00826387341724939,120.00862991350702,40312.41067761807,986087.2977412731,0.001428,0.00349305,0.00492105,0.007862218925258844,126.1905564454983,38308.08213552362,1007711.4620123204,0.0013570000000000001,0.00356965,0.00492665,0.00787116588291655,126.04598211687848,36769.548254620124,808661.8767967146,0.0013025,0.00286455,0.00416705,0.006657574983489269,149.20484222558392
SA002,245485,2723063100,35803045,54000,1,13,3,,0,0,1800010000000.0,1,,245485,SA006,,81706,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1995-11-04,,1995-11-04,10880.0,29.78781656399726,0.8979889585736722,1.5957563312799452,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.629486321864602,41390.171115674195,1126858.2067077344,0.0013895,0.00378295,0.00517245,0.00842843652552856,117.64596677819655,42537.00205338809,1040503.3264887063,0.001428,0.00349305,0.00492105,0.0080187836642118,123.70719274583325,40422.06707734428,1063320.793976728,0.001357,0.0035696499999999993,0.004926649999999999,0.008027908787614241,123.56544119470284,38798.631074606434,853286.8993839836,0.0013025,0.00286455,0.00416705,0.00679015097752589,146.27213037085775
SA002,177384,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,,177384,SA006,,130065,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1995-05-29,,1995-05-29,11039.0,30.223134839151268,0.8979889585736722,1.6044626967830253,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6383767164833365,41995.04585900069,1143326.0793976728,0.0013895,0.00378295,0.00517245,0.008474421647174234,117.00215302402925,43158.63655030801,1055709.2114989734,0.001428,0.00349305,0.00492105,0.008062533740650323,123.03048869837538,41012.79397672827,1078860.1327857631,0.001357,0.00356965,0.00492665,0.00807170865026263,122.88950633983336,39365.63312799452,865756.8090349076,0.0013024999999999998,0.00286455,0.00416705,0.006827197696421888,145.472981223921
SA002,211491,2723063100,35803045,54000,1,13,3,,0,0,1800010000000.0,1,,211491,SA006,,110379,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1995-11-04,,1995-11-04,10880.0,29.78781656399726,0.8979889585736722,1.5957563312799452,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.629486321864602,41390.171115674195,1126858.2067077344,0.0013895,0.00378295,0.00517245,0.00842843652552856,117.64596677819655,42537.00205338809,1040503.3264887063,0.001428,0.00349305,0.00492105,0.0080187836642118,123.70719274583325,40422.06707734428,1063320.793976728,0.001357,0.0035696499999999993,0.004926649999999999,0.008027908787614241,123.56544119470284,38798.631074606434,853286.8993839836,0.0013025,0.00286455,0.00416705,0.00679015097752589,146.27213037085775
SA002,2780,2723063100,35803045,54000,1,13,1,,0,0,2001030000000.0,1,,2780,SA006,,68557,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-09-29,,1993-09-29,11646.0,31.88501026694045,0.8979889585736722,1.637700205338809,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.672316776442908,44304.22176591376,1206193.995893224,0.0013895,0.00378295,0.00517245,0.00864997491031212,114.60727173992653,45531.794661190965,1113759.3511293635,0.001428,0.00349305,0.00492105,0.008229554472714373,120.51326093235856,43267.958932238194,1138183.2689938399,0.001357,0.00356965,0.00492665,0.008238919446662454,120.37513984374432,41530.22587268994,913362.0616016428,0.0013025,0.00286455,0.00416705,0.006968627623276421,142.50027782512402
SA002,106625,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,,106625,SA006,,41421,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1988-05-16,,1988-05-16,13608.0,37.256673511293634,0.8979889585736722,1.7451334702258727,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7820208911721989,51768.147843942505,1409401.3305954826,0.0013895,0.00378295,0.00517245,0.009217413958543641,107.49029939390948,53202.52977412731,1301394.2340862423,0.001428,0.00349305,0.00492105,0.00876941390650295,113.03270625172009,50557.30595482546,1329932.8459958932,0.001357,0.00356965,0.00492665,0.008779393223493514,112.90308812276642,48526.817248459956,1067236.0410677618,0.0013025,0.00286455,0.00416705,0.007425770154559112,133.66616649668882
SA002,38064,2723063100,35803045,54000,1,13,5,,0,0,1800010000000.0,1,,38064,SA006,,136685,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1990-12-26,,1990-12-26,12654.0,34.64476386036961,0.8979889585736722,1.6928952772073922,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7286785234597917,48138.89938398357,1310594.0944558522,0.0013895,0.00378295,0.00517245,0.0089415032286696,110.8380181079227,49472.7227926078,1210158.9240246406,0.001428,0.00349305,0.00492105,0.008506913447871807,116.55144872787817,47012.94455852156,1236696.8131416838,0.001357,0.00356965,0.00492665,0.008516594047603182,116.41783093224093,45124.804928131416,992416.5831622176,0.0013025,0.00286455,0.00416705,0.007203489841183125,137.82160203557066
SA002,36466,2723063100,35803045,54000,1,13,10,,0,0,1800010000000.0,1,,36466,SA006,,21696,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-09-29,,1993-09-29,11646.0,31.88501026694045,0.8979889585736722,1.637700205338809,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.672316776442908,44304.22176591376,1206193.995893224,0.0013895,0.00378295,0.00517245,0.00864997491031212,114.60727173992653,45531.794661190965,1113759.3511293635,0.001428,0.00349305,0.00492105,0.008229554472714373,120.51326093235856,43267.958932238194,1138183.2689938399,0.001357,0.00356965,0.00492665,0.008238919446662454,120.37513984374432,41530.22587268994,913362.0616016428,0.0013025,0.00286455,0.00416705,0.006968627623276421,142.50027782512402
SA002,2874,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,,2874,SA006,,123486,B,461,520,P0,0,,STS,2.0,1.74,0.7,1000000,1988-02-21,,1988-02-21,13693.0,37.489390828199866,0.8979889585736722,1.7497878165639973,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.78677361785517,52091.508555783716,1418204.9103353869,0.0013895,0.00378295,0.00517245,0.009241997199674975,107.20172073144194,53534.85010266941,1309523.1663244355,0.001428,0.00349305,0.00492105,0.008792802312146185,112.72938506972025,50873.10335386722,1338240.0396988366,0.001357,0.00356965,0.00492665,0.008802808244406175,112.60011171837796,48829.93155373033,1073902.3449691993,0.0013025,0.00286455,0.00416705,0.007445575004283387,133.30796136291784
SA002,177401,2723063100,35803045,54000,1,13,6,,0,0,1800010000000.0,1,,177401,SA006,,1840,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1991-06-22,,1991-06-22,12476.0,34.157426420260094,0.8979889585736722,1.683148528405202,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7187257546413337,47461.7440109514,1292158.3627652293,0.0013895,0.00378295,0.00517245,0.008890023029594567,111.48564786289485,48776.804928131416,1193135.9835728952,0.001428,0.00349305,0.00492105,0.008457935374877735,117.23216372287023,46351.62765229295,1219300.5722108146,0.001357,0.00356965,0.00492665,0.008467560239103727,117.09777217550067,44490.04791238877,978456.5585215605,0.0013025,0.00286455,0.00416705,0.00716201615587817,138.62548788433793
SA002,3981,2723063100,35803045,54000,1,13,22,,0,0,1800010000000.0,1,,3981,SA006,,209808,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1990-12-17,,1990-12-17,12663.0,34.6694045174538,0.8979889585736722,1.693388090349076,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7291817533438705,48173.13757700205,1311526.2381930186,0.0013895,0.00378295,0.00517245,0.008944106160083504,110.80547078733062,49507.909650924026,1211019.6344969198,0.001428,0.00349305,0.00492105,0.008509389867292853,116.51723867343928,47046.381930184805,1237576.3983572896,0.001357,0.00356965,0.00492665,0.00851907328511158,116.38365976351643,45156.899383983575,993122.4271047228,0.0013025,0.00286455,0.00416705,0.007205586825271576,137.78120189916805
SA002,71469,2723063100,35803045,54000,1,13,30,,0,0,1800010000000.0,1,13-94,71469,SA006,,81886,B,461,520,P0,0,SS002,STS,2.0,1.74,0.7,1000000,1994-05-19,1994-05-19,1994-05-19,11414.0,31.249828884325805,0.8979889585736722,1.624996577686516,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6593446283199746,43421.63723477071,1182165.401779603,0.0013895,0.00378295,0.00517245,0.008582877122753654,115.51104701813195,44624.75564681725,1091572.1478439425,0.001428,0.00349305,0.00492105,0.00816571788319401,121.46320706941339,42406.017796030115,1115509.516769336,0.001357,0.00356965,0.00492665,0.008175010213112604,121.32400620075235,40702.90212183436,895166.9733059548,0.0013025,0.00286455,0.00416705,0.006914572033440751,143.62211040158783
SA002,175966,2723063100,35803045,54000,1,13,7,,0,0,1800010000000.0,1,,175966,SA006,,170445,B,461,520,P0,0,,STS,2.0,1.74,0.7,1000000,1990-11-10,,1990-11-10,12700.0,34.770704996577685,0.8979889585736722,1.6954140999315537,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7312505873117523,48313.89459274469,1315358.3846680354,0.0013895,0.00378295,0.00517245,0.008954807100340674,110.67186392680154,49652.56673511293,1214558.1108829568,0.001428,0.00349305,0.00492105,0.008519570702690498,116.37680628487512,47183.84668035592,1241192.4709103354,0.001357,0.00356965,0.00492665,0.008529265705979444,116.24338700094073,45288.843258042434,996024.2299794661,0.0013025,0.00286455,0.00416705,0.007214207759857438,137.6153592033176
SA002,175754,2723063100,35803045,54000,1,13,4,,0,0,1800010000000.0,1,13-96,175754,SA006,,101834,B,461,520,P0,0,SS002,STS,2.0,1.74,0.7,1000000,1996-01-30,1996-01-30,1996-01-30,10793.0,29.54962354551677,0.8979889585736722,1.5909924709103356,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6246217663185023,41059.20191649555,1117847.4839151266,0.0013895,0.00378295,0.00517245,0.008403274855194138,118.00122478820161,42196.86242299795,1032183.1252566735,0.001428,0.00349305,0.00492105,0.007994844943141665,124.0805997004163,40098.83915126626,1054818.1368925394,0.001357,0.00356965,0.00492665,0.00800394282503305,123.93842370692731,38488.38466803559,846463.7412731006,0.0013025,0.00286455,0.00416705,0.006769880131337515,146.7131028319155
SA002,143205,2723063100,35803045,54000,1,13,25,,0,0,1800010000000.0,1,,143205,SA006,,156522,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1988-07-30,,1988-07-30,13533.0,37.05133470225873,0.8979889585736722,1.7410266940451746,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7778273088048715,51482.829568788504,1401633.4661190966,0.0013895,0.00378295,0.00517245,0.009195722863427758,107.74620895515378,52909.30595482546,1294221.6468172485,0.001428,0.00349305,0.00492105,0.008748777077994213,113.30168937728435,50278.6611909651,1322602.9691991787,0.001357,0.00356965,0.00492665,0.00875873291092352,113.17176550193035,48259.36344969199,1061354.0082135524,0.0013025,0.00286455,0.00416705,0.00740829528715534,133.98382033094998
SA002,143200,2723063100,35803045,54000,1,13,10,,0,0,1800010000000.0,1,,143200,SA006,,149938,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-09-29,,1993-09-29,11646.0,31.88501026694045,0.8979889585736722,1.637700205338809,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.672316776442908,44304.22176591376,1206193.995893224,0.0013895,0.00378295,0.00517245,0.00864997491031212,114.60727173992653,45531.794661190965,1113759.3511293635,0.001428,0.00349305,0.00492105,0.008229554472714373,120.51326093235856,43267.958932238194,1138183.2689938399,0.001357,0.00356965,0.00492665,0.008238919446662454,120.37513984374432,41530.22587268994,913362.0616016428,0.0013025,0.00286455,0.00416705,0.006968627623276421,142.50027782512402
SA002,175755,2723063100,35803045,54000,1,13,12,,0,0,1800010000000.0,1,13-93,175755,SA006,,164131,B,461,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-06-11,,1993-06-11,11756.0,32.186173853524984,0.8979889585736722,1.6437234770704996,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6784673639149883,44722.688569472964,1217586.8637919235,0.0013895,0.00378295,0.00517245,0.008681788516482082,114.18363965000228,45961.85626283368,1124279.1457905544,0.001428,0.00349305,0.00492105,0.008259821821193853,120.06798689459654,43676.637919233406,1148933.7549623547,0.001357,0.00356965,0.00492665,0.008269221238431778,119.93037193785925,41922.49144421629,921989.0431211499,0.0013025,0.00286455,0.00416705,0.0069942574288019525,141.97443440987132
SA002,3968,2723063100,35803045,54000,1,13,12,,0,0,1800010000000.0,1,,3968,SA006,,156511,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1995-05-31,,1995-05-31,11037.0,30.217659137577,0.8979889585736722,1.60435318275154,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.638264887620208,41987.43737166325,1143118.936344969,0.0013895,0.00378295,0.00517245,0.008473843217971145,117.01020791595737,43150.817248459956,1055517.9425051336,0.001428,0.0034930500000000006,0.004921050000000001,0.008061983425223426,123.03895508781531,41005.36344969199,1078664.6694045174,0.001357,0.00356965,0.00492665,0.008071157708594097,122.89796310573993,39358.501026694044,865599.954825462,0.0013025,0.00286455,0.00416705,0.006826731699957788,145.48297955025586
SA002,38058,2723063100,35803045,54000,1,13,6,,0,0,1800010000000.0,1,,38058,SA006,,110380,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1995-05-29,,1995-05-29,11039.0,30.223134839151268,0.8979889585736722,1.6044626967830253,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.6383767164833365,41995.04585900069,1143326.0793976728,0.0013895,0.00378295,0.00517245,0.008474421647174234,117.00215302402925,43158.63655030801,1055709.2114989734,0.001428,0.00349305,0.00492105,0.008062533740650323,123.03048869837538,41012.79397672827,1078860.1327857631,0.001357,0.00356965,0.00492665,0.00807170865026263,122.88950633983336,39365.63312799452,865756.8090349076,0.0013024999999999998,0.00286455,0.00416705,0.006827197696421888,145.472981223921
SA002,106634,2723063100,35803045,54000,1,13,24,,0,0,1800010000000.0,1,,106634,SA006,,41419,B,461,520,P0,0,,STS,2.0,1.74,0.7,1000000,1990-06-06,,1990-06-06,12857.0,35.200547570157426,0.8979889585736722,1.7040109514031485,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.740029153067358,48911.16084873374,1331619.1143052704,0.0013895,0.00378295,0.00517245,0.009000213792783256,110.10847175673109,50266.381930184805,1229572.726899384,0.001428,0.00349305,0.00492105,0.008562770463702121,115.7846322915036,47767.14305270363,1256536.3463381245,0.001357,0.00356965,0.00492665,0.0085725146269593,115.65188611695649,45848.713210130045,1008337.2854209446,0.0013025,0.00286455,0.00416705,0.0072507884822893345,136.9160352619008
SA002,244077,2723063100,35803045,54000,1,13,7,,0,0,1800010000000.0,1,,244077,SA006,,203446,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1989-04-04,,1989-04-04,13285.0,36.37234770704997,0.8979889585736722,1.7274469541409994,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7639605297769076,50539.37713894593,1375947.7275838468,0.0013895,0.00378295,0.00517245,0.009123997642244567,108.60108049238744,51939.71252566735,1270504.291581109,0.001428,0.00349305,0.00492105,0.008680537965058651,114.2002334446611,49357.275838466805,1298365.509924709,0.001357,0.00356965,0.00492665,0.008690416144025402,114.06928821670901,47374.98288843258,1041904.0862422999,0.0013025,0.00286455,0.00416705,0.007350511725606863,135.04494997488618
SA002,2872,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,,2872,SA006,,48262,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1990-10-30,,1990-10-30,12711.0,34.80082135523614,0.8979889585736722,1.696016427104723,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7318656460589605,48355.74127310061,1316497.6714579056,0.0013895,0.00378295,0.00517245,0.008957988460957671,110.63220452430602,49695.572895277204,1215610.0903490759,0.001428,0.00349305,0.00492105,0.008522597437538448,116.33512081603452,47224.71457905544,1242267.5195071867,0.001357,0.00356965,0.00492665,0.00853229588515638,116.20174891493136,45328.06981519507,996886.9281314168,0.0013025,0.00286455,0.00416705,0.007216770740409992,137.5661310259648
SA002,106633,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,,106633,SA006,,55310,B,461,520,P0,0,,STS,2.0,1.74,0.7,1000000,1993-04-27,,1993-04-27,11801.0,32.309377138945926,0.8979889585736722,1.6461875427789185,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.680983513335385,44893.87953456536,1222247.582477755,0.0013895,0.00378295,0.00517245,0.008694803173551613,114.0112291261361,46137.79055441478,1128582.6981519507,0.001428,0.00349305,0.00492105,0.008272203918299095,119.88676849320427,43843.82477754962,1153331.6810403832,0.001357,0.00356965,0.00492665,0.008281617425973775,119.74935952289746,42082.96372347707,925518.2628336755,0.0013025,0.00286455,0.00416705,0.0070047423492442164,141.7604257432675
SA002,245488,2723063100,35803045,54000,1,13,6,,0,0,1800010000000.0,1,,245488,SA006,,41409,B,243,520,P0,0,,STS,2.0,1.74,0.7,1000000,1995-11-04,,1995-11-04,10880.0,29.78781656399726,0.8979889585736722,1.5957563312799452,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.629486321864602,41390.171115674195,1126858.2067077344,0.0013895,0.00378295,0.00517245,0.00842843652552856,117.64596677819655,42537.00205338809,1040503.3264887063,0.001428,0.00349305,0.00492105,0.0080187836642118,123.70719274583325,40422.06707734428,1063320.793976728,0.001357,0.0035696499999999993,0.004926649999999999,0.008027908787614241,123.56544119470284,38798.631074606434,853286.8993839836,0.0013025,0.00286455,0.00416705,0.00679015097752589,146.27213037085775
SA002,177405,2723063100,35803045,54000,1,13,8,,0,0,1800010000000.0,1,,177405,SA006,,209809,B,461,520,P0,0,,STS,2.0,1.74,0.7,1000000,1988-09-22,,1988-09-22,13479.0,36.903490759753595,0.8979889585736722,1.7380698151950718,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.7748079295003951,51277.40041067762,1396040.6036960986,0.0013895,0.00378295,0.00517245,0.00918010527494432,107.93121266586623,52698.18480492813,1289057.383983573,0.001428,0.00349305,0.00492105,0.00873391856146792,113.49614430935671,50078.03696098563,1317325.4579055442,0.001357,0.00356965,0.00492665,0.008743857485873122,113.3659994019384,48066.79671457906,1057118.9445585215,0.0013025,0.0028645499999999996,0.004167049999999999,0.00739571338262462,134.21346059048005
SA002,425359,2723063100,35803045,54000,1,13,2,,0,0,2011060000000.0,1,11월 13일,425359,SA006,,314885,B,461,520,P0,0,,STS,2.0,1.74,0.7,1000000,2011-06-22,,2011-06-22,5171.0,14.157426420260096,0.8979889585736722,1.283148528405202,1.0,1.0,1.05,7.471264367816092,1.547126436781609,1.3102708320636236,19671.744010951403,535568.3627652293,0.0013895,0.00378295,0.00517245,0.00677731036530749,146.55115910272016,20216.804928131416,494525.9835728953,0.001428,0.00349305,0.00492105,0.006447908278126695,154.0890547547505,19211.62765229295,505370.5722108145,0.001357,0.00356965,0.00492665,0.006455245794786252,153.91276889993503,18440.047912388774,405546.55852156057,0.0013025,0.00286455,0.00416705,0.005459964070750723,182.15138836847765
SA002,444044,2723063100,35803045,54000,1,20,6,,0,0,2015080000000.0,1,20-15,444044,SA006,,324437,B,243,520,P0,0,,STS,2.0,2.1,0.7,1000000,2015-09-03,,2015-09-03,3637.0,9.957563312799453,0.919528104378295,1.1991512662559891,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,1.4202174384514838,13836.034223134839,376689.6413415469,0.0013895,0.00378295,0.00517245,0.007346003689518378,135.1284369386918,14219.400410677617,347822.6652977413,0.001428,0.00349305,0.00492105,0.006988961025491674,142.08278388627156,13512.413415468856,355450.15879534563,0.001357,0.00356965,0.00492665,0.006996914243147003,141.9201452596666,12969.726214921287,285239.37987679674,0.0013025,0.0028645500000000004,0.00416705,0.005918117076899257,167.9726625894905
