cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_K_repair,max_K_repair,avg_K_repair,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
10,1,35.8966024,128.6001585,324798,PIPE_LM,7.505656530410231,21,1.6126762491444215,1.7456810403832992,1.5780048559668933,1.0,1.0,1.0,1.0,1.2,1.0490537184339859,12.5,20.833333333333332,10.76118493604305,3.3000000000000003,4.966666666666667,2.423104323711352,6.835749108488148,12.29989176013464,4.997237013023237,0.199,2.5955,0.6038603218204511,150,300,82.92909789189379,0.0284849083225255,0.051254263959069,0.020823736495118438
11,2,35.89445215,128.60188240000002,106661,PIPE_LM,3.664635335370913,16,1.7326488706365502,1.7419028062970567,1.6186549093887876,1.0,1.3,1.0181386894207036,1.0,1.6,1.07616448550786,12.5,20.833333333333332,9.976101912592117,2.3625,4.966666666666667,2.095841693089438,4.87518423952484,18.989567325482906,6.030803777650411,0.175,2.8518,1.2800917354085541,50,300,51.35278112937883,0.0203151364853119,0.0791304765236535,0.025130660881658082
12,1,35.8971662,128.6015565,38056,SPLY_LS,2.7080570607871035,25,1.612895277207392,1.7526899383983574,1.6583064756251766,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,20.833333333333332,9.471252392439359,1.547126436781609,4.966666666666667,2.1126186016663904,6.576915339266072,10.800406446905429,6.017006382399011,2.9933,3.3927,1.6232380689435728,13,300,56.984853875433345,0.0274063350644886,0.0450058336845772,0.02507316644577574
13,3,35.89466906666667,128.60217573333333,72529,SPLY_LS,7.596300884408325,23,1.6274058863791925,1.7419028062970567,1.6135345532679428,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,8.580227241935034,1.547126436781609,2.585714285714286,1.6678876215163985,3.8042036930865217,6.851281167374596,3.91588960746738,1.2892,2.8518,1.222398498035252,13,50,17.611315400178302,0.0158523069992761,0.0285496311885083,0.016317707788796886
14,1,35.8895649,128.6026112,144002,SPLY_LS,7.155341793227471,23,1.6483778234086242,1.7250924024640657,1.6432309550313677,1.0,1.0,1.0,1.2,1.4,1.1040319087351085,7.471264367816092,16.3265306122449,8.098486048258856,1.547126436781609,2.840816326530613,1.6620816742223894,3.066153717033244,9.405768966380684,6.082532484761595,0.518,4.6374,2.1928933100573382,13,100,21.612996278761532,0.0127768158465633,0.0391943095713566,0.025346216990625746
15,1,35.8936997,128.5981166,244038,PIPE_LM,5.22776346998862,36,1.5726488706365505,1.742669404517454,1.6220718151101265,1.0,1.3,1.0379804187969393,1.2,1.4,1.124640782192399,14.22222222222222,20.833333333333332,9.558461409762128,2.5777777777777775,4.966666666666667,2.1312890993779128,4.192206633372592,19.35919431283192,6.336599990352821,0.3833,2.9064,1.153704309221494,80,300,60.64225542838324,0.0174691346515952,0.0806707306612862,0.026404928989799663
16,3,35.892494166666665,128.5967628,324893,PIPE_LM,4.027309618503413,13,1.712662559890486,1.712662559890486,1.6430415760069685,1.3,1.3,1.2999999999999996,1.2,1.4,1.1297346163680533,6.666666666666667,20.833333333333332,9.479361857634956,2.1333333333333337,4.966666666666667,2.2027279958371495,6.872521577861954,19.35919431283192,8.251354673519607,0.1613,2.4013,1.0266575371008897,80,300,70.90495454992333,0.0286381410410296,0.0806707306612862,0.03438380749228983
17,1,35.8927783,128.5970696,142086,SPLY_LS,2.776773255798406,13,1.3678576317590692,1.712662559890486,1.5719462966900752,1.3,1.3,1.2999999999999996,1.0,1.4,1.1551800430456602,7.471264367816092,20.833333333333332,8.96229322921178,1.547126436781609,4.966666666666667,2.0814425901220686,5.940576498207927,19.35919431283192,8.023835949493527,2.2716,2.2716,1.2156979734692397,13,300,61.94025916861691,0.0247546792968573,0.0806707306612862,0.03343572559333695
18,1,35.8935219,128.6098311,212288,SPLY_LS,5.750054902444755,18,1.7075701574264204,1.7465023956194388,1.5807003846960794,1.0,1.0,1.0,1.0,1.6,1.1122013099584387,7.471264367816092,14.285714285714286,9.558604173113551,1.547126436781609,3.3000000000000003,1.7945176036934518,4.069013356235396,10.110827862435327,4.161299302100844,1.3336,2.3336,1.0004838060105594,13,150,26.077682577174887,0.0169557821061007,0.0421323252441611,0.017340342256819286
19,2,35.8958136,128.61075695,177224,SPLY_LS,8.622935644935069,18,1.7011088295687884,1.7526899383983574,1.6241084154817897,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,8.22906299781339,1.547126436781609,2.466666666666667,1.694443795366844,2.881965683283406,8.90068066552235,4.381372651926867,0.6591,4.273,1.3982112479400644,13,100,24.354272816488713,0.0120092951005261,0.0370895813672649,0.01825739890921181
20,1,35.8952791,128.6085304,143067,SPLY_LS,4.899724673900717,29,1.6226967830253252,1.7526899383983574,1.6137897380833341,1.0,1.0,1.0,1.0,1.2,1.0150548544984783,7.471264367816092,14.22222222222222,8.345892397353024,1.547126436781609,2.5777777777777775,1.6920098400719144,4.300236595838574,9.256027669599202,4.589753816918223,1.5952,4.5258,1.4664116399437601,13,80,21.736062864775658,0.0179193009066891,0.0385703301006033,0.01912573364278904
21,1,35.8955801,128.6084953,37926,SPLY_LS,3.312359331544687,30,1.6132785763175908,1.7526899383983574,1.6037125518309523,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,14.285714285714286,8.666078590861504,1.7523809523809524,2.5777777777777775,1.7402144297200774,5.623925030053709,8.520309867712145,4.956572321641652,1.9434,3.9596,1.6846119632546597,20,80,25.691269959165716,0.0234351767964853,0.0355045572342498,0.020654284692896804
22,1,35.8962089,128.5996874,244045,SPLY_LS,1.3257905885118477,27,1.5385352498288842,1.7326488706365502,1.5888384774394388,1.0,1.0,1.0,1.0,1.2,1.0543114297941436,7.471264367816092,20.833333333333332,9.2200628816801,1.547126436781609,4.966666666666667,1.9999340492442306,3.5367606838686885,12.15745498850814,5.210857851167678,1.2512,3.6448,1.2622497559070316,13,300,47.493256161291015,0.014737858607715,0.0506607228098628,0.021713905208708233
23,1,35.8981373,128.6052037,106788,SPLY_LS,6.510493759549909,17,1.619356605065024,1.7429979466119097,1.6329806670164522,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,7.610799421809826,1.547126436781609,2.1333333333333337,1.6430991251103912,4.239793072951718,8.049819289561723,4.890709572822697,1.564,3.8681,1.7379026440381469,13,80,21.73454206975678,0.0176674297246434,0.0335439994705681,0.020379831325430784
24,1,35.8983117,128.6039873,4145,SPLY_LS,6.454675610416853,20,1.6471184120465434,1.74507871321013,1.65196670173891,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.22222222222222,8.027392226112562,1.547126436781609,2.5777777777777775,1.7032400627960154,3.27556657926368,4.592102262736008,3.3582096957120235,0.9475,1.6374,0.8140747379962,13,100,24.976196145813855,0.0136494497141207,0.019135519733934,0.01399382771251674
25,1,35.8977199,128.6035563,211665,SPLY_LS,6.689716045055275,25,1.2150855578370978,1.7431622176591377,1.596250358768281,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.95890410958904,8.360094364210322,1.547126436781609,2.16986301369863,1.712200257437763,2.280285624051586,5.358713998609821,3.2465230498400413,0.8378,2.0105,0.9014381996568329,13,50,22.62240069101042,0.0095020642097041,0.022330029167907,0.013528423874835886
26,1,35.8902294,128.6026617,37842,SPLY_LS,5.774196674566099,19,1.5474606433949352,1.7366461327857632,1.6342787424215346,1.0,1.0,1.0,1.0,1.2,1.026202227278414,9.523809523809524,9.846153846153848,8.109720732186847,1.7523809523809524,2.466666666666667,1.671864592085012,4.90147561708402,6.832688755001477,4.308468340630725,1.6744,2.9801,1.3214524807650687,20,100,22.224435848393135,0.0204246939701699,0.0284721556765289,0.017953602998825213
27,2,35.8915451,128.5961415,2812,SPLY_LS,5.571864839935631,12,1.6276796714579056,1.7397125256673514,1.5445174197211655,1.3,1.3,1.3,1.0,1.4,1.156615125300369,7.471264367816092,26.31578947368421,9.281007393147446,1.547126436781609,6.063157894736842,1.9229696020112554,4.947593222430933,23.655267591026913,6.558991018450832,1.2898,2.2992,1.0573932754126718,13,500,46.1570475361472,0.0206168683375308,0.0985726828151887,0.027331643523435496
28,2,35.8898263,128.6010129,47811,PIPE_LM,5.243801288955055,20,1.7526899383983574,1.7526899383983574,1.5989810470146424,1.0,1.3,1.0227562781927515,1.4,1.6,1.2783039000061776,17.857142857142858,17.857142857142858,11.158726349701196,2.585714285714286,3.9746031746031742,2.3255655869200025,5.564177350837856,17.38257339502749,6.318647439014062,0.236,3.0061,0.8008005556282427,50,400,85.12631204047648,0.0231862052298088,0.338717356431557,0.04691197370211299
29,1,35.8910713,128.6032933,143987,SPLY_LS,5.498747908627607,19,1.6576317590691307,1.7353867214236824,1.6018561379567338,1.0,1.0,1.0,1.0,1.6,1.1084054184852612,7.471264367816092,17.857142857142858,9.184254699829937,1.547126436781609,3.3000000000000003,1.9672140953037727,4.395524493969576,13.56709127596379,5.895922923888748,1.5968,6.9223,1.6984399342956262,13,150,44.33487068492285,0.0183163703425959,0.0565347477015049,0.024568605619990566
30,4,35.895874250000006,128.60974275,3801,SPLY_LS,4.6232383816080596,20,1.6531416837782342,1.7224640657084187,1.641257665597348,1.0,1.0,1.0,1.0,1.2,1.0071430337717877,7.471264367816092,14.285714285714286,8.937633020386599,1.547126436781609,3.3000000000000003,1.9034582958190016,4.3804108482792214,9.135449829878205,4.826399359140584,1.5949,2.3421,1.262004206450544,13,150,39.37542004751394,0.0182533910253219,0.0380678762135939,0.02011184744950672
31,1,35.8927823,128.5978525,36445,SPLY_LS,6.785364416384516,29,1.6005201916495553,1.765284052019165,1.6209114905672195,1.3,1.3,1.3000000000000005,1.0,1.2,1.0095553488092892,7.471264367816092,14.285714285714286,8.36898500626307,1.547126436781609,2.5777777777777775,1.716688949922177,6.087139842916162,13.88447204160784,6.036068363596149,1.865,5.0244,1.5112707636348004,13,80,24.80725924561047,0.0253654160824237,0.0578572892209819,0.02515259867452329
32,1,35.898353,128.604123,4143,SPLY_LS,7.035174257592464,18,1.7051060917180014,1.74507871321013,1.6754598727799224,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.22222222222222,7.795381173871861,1.547126436781609,2.5777777777777775,1.6870663347189885,4.592102262736008,4.592102262736008,3.68529948074242,1.6374,1.6374,0.9476036295253166,13,100,25.207292202195468,0.019135519733934,0.019135519733934,0.015356827201227649
33,3,35.8962819,128.61074166666666,72325,SPLY_LS,5.800076227562076,20,1.6837508555783711,1.7283230663928817,1.6574224560894557,1.0,1.0,1.0,1.0,1.2,1.012992132367945,7.471264367816092,9.846153846153848,7.923633253249422,1.547126436781609,2.1333333333333337,1.6591721139725795,5.024773527128015,8.402779818390666,4.921084245124823,1.9225,3.7106,1.7023521964435113,13,80,21.218135335875843,0.0209384825262187,0.0350148036422248,0.020506404103647347
34,1,35.8931139,128.6092693,178155,SPLY_LS,10.129155541368805,16,1.6384120465434635,1.739110198494182,1.6141138109992372,1.0,1.0,1.0,1.0,1.6,1.1237111720202655,7.471264367816092,12.5,8.545461611190364,1.547126436781609,3.3000000000000003,1.8081872401853283,2.5433609780937427,9.17305887454059,5.128132681154124,0.5202,2.36,1.2773565379466132,13,150,32.52544398685127,0.0105983123637655,0.0382245949831543,0.021369185289003254
35,1,35.8971656,128.6002114,210471,SPLY_LS,5.907347748640108,26,1.738672142368241,1.7506091718001369,1.6616308703210778,1.0,1.0,1.0,1.0,1.2,1.0576251838855952,7.471264367816092,20.833333333333332,9.31697936945567,1.547126436781609,4.966666666666667,1.9348578772676113,3.8340259431206993,12.29989176013464,4.520692514807757,1.1595,3.2425,1.034145080865059,13,300,41.6606849329308,0.0159765778062811,0.051254263959069,0.01883795174382962
36,1,35.8955649,128.6090574,72373,SPLY_LS,3.6052304799168513,27,1.6792607802874744,1.7526899383983574,1.6079666210786216,1.0,1.0,1.0,1.0,1.2,1.0071838390844083,7.471264367816092,17.857142857142858,8.66285892924364,1.547126436781609,2.585714285714286,1.745399519303187,10.102141021280556,10.699904903618648,5.649099190857421,4.8913,5.2399,2.1340774367794486,13,80,26.716041058390903,0.0420961267427271,0.044587038728624,0.02354007878326236
37,3,35.897049833333334,128.60988883333334,211328,PIPE_LM,14.683798614986246,23,1.6926762491444216,1.7563586584531143,1.6004861945905864,1.0,1.0,1.0,1.6,1.6,1.0480229675637633,12.5,14.285714285714286,9.254506670588633,3.3000000000000003,3.3000000000000003,2.0033740511202094,11.330398627606204,11.330398627606204,6.086907921385821,0.1834,4.8174,1.7783921482081424,150,150,46.91283216129056,0.0472143376011664,0.0472143376011664,0.02536444965381074
38,1,35.897813,128.6048295,37780,SPLY_LS,6.404564616633326,18,1.604681724845996,1.7457905544147845,1.6268807319418666,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,8.431905056112,1.547126436781609,2.585714285714286,1.6431905056112002,5.935174415424571,8.369905696957307,5.287714784142468,2.6221,3.9625,2.0692204727665047,13,50,16.41333494612916,0.0247321685477949,0.0348778155345059,0.022034171891260813
39,2,35.8945435,128.59819885000002,2949,SPLY_LS,10.511184464545991,21,1.6413689253935662,1.912689938398357,1.5503664543892184,1.0,1.0,1.0,1.0,1.2,1.0457874170259964,7.471264367816092,17.857142857142858,8.256586163600694,1.547126436781609,3.3000000000000003,1.753590199901989,2.503702974167763,8.50319489497927,4.40487882451646,0.4938,2.8783,1.232766464662669,13,150,28.526393681747397,0.0104330554785057,0.0354332382871233,0.01835535030570126
40,2,35.89770705,128.60484,38227,SPLY_LS,4.9512381698438,17,1.738343600273785,1.738343600273785,1.6189720196554336,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,8.798749448517459,1.547126436781609,3.3000000000000003,1.7275591825705061,3.2840893868178673,8.369905696957307,5.563055107427389,0.8501,3.9625,2.104120915685689,13,150,22.256686301204507,0.0136849646793393,0.0348778155345059,0.02318152878540524
41,1,35.893401,128.5981047,175917,SPLY_LS,6.901382309994202,20,1.7390554414784394,1.7390554414784394,1.6575587446185094,1.0,1.3,1.0283502867296275,1.0,1.4,1.0459530413151232,7.471264367816092,20.833333333333332,8.910180192779597,1.547126436781609,4.966666666666667,1.790549703763304,2.6612354437578545,19.35919431283192,4.966202092561336,0.4986,2.5545,1.3292411779982771,13,300,30.209112789000027,0.0110895011559111,0.0806707306612862,0.02069441242980765
42,1,35.8952087,128.601595,42354,SPLY_LS,8.079645153371317,28,1.742669404517454,1.792662559890486,1.6285453556149443,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,20.833333333333332,8.742971545431171,1.547126436781609,4.966666666666667,1.9198780885572841,4.200698893379305,16.78773963712526,4.580187098820573,1.3606,3.8354,1.0841108198860596,13,300,44.842180924821044,0.0175045223236562,0.0699553504548828,0.01908586865014021
43,1,35.8922299,128.6075294,107386,SPLY_LS,7.239385329353006,22,1.7164955509924709,1.7526899383983574,1.5989723203766544,1.0,1.0,1.0,1.0,1.6,1.0918740311949149,7.471264367816092,15.873015873015872,9.414501915806145,1.547126436781609,3.9746031746031742,1.9986974235133665,4.090457186552017,12.765202636710075,4.656624986376783,1.3337,2.334,0.8099274124608785,13,200,46.01688896613536,0.0170451396192215,0.0531932376473027,0.019404389149481335
44,1,35.8926598,128.6054077,411543,PIPE_LM,8.470589798431877,13,1.6126762491444215,1.741574264202601,1.5854535442284627,1.0,1.0,1.0,1.6,1.6,1.2574685701321757,16.3265306122449,20.0,11.58015749072148,2.840816326530613,3.9746031746031742,2.209301159422448,5.7798481907384,11.895530325604453,5.2672424582689645,0.2516,3.3339,0.8903478175231628,100,200,58.02372238770929,0.0240849164032164,0.04956926964331,0.021948862685729646
45,1,35.8945985,128.6014333,177433,SPLY_LS,5.470278626180007,31,1.6274058863791925,1.70839151266256,1.5812596296103514,1.0,1.3,1.0056968081786486,1.0,1.6,1.0243617045683886,7.471264367816092,20.833333333333332,10.780482941834808,1.547126436781609,4.966666666666667,2.2822127368926695,4.719359631310682,18.989567325482906,5.612576404596391,1.8399,3.2732,1.2053545960662913,13,300,70.41038516449518,0.0196658075516531,0.0791304765236535,0.023387886506773356
46,1,35.8918995,128.6034968,246389,SPLY_LS,4.771798551848591,19,1.648542094455852,1.738507871321013,1.6789600231426427,1.0,1.0,1.0,1.0,1.6,1.0805149899261985,7.471264367816092,14.22222222222222,8.351872319312681,1.547126436781609,2.5777777777777775,1.699057487216403,5.6124150381981055,7.1010527531873775,4.40408141579701,2.334,3.0009,1.2468598551980383,13,80,23.70116422946204,0.0233872140849234,0.0295904418751694,0.018352027463696876
47,1,35.8981031,128.6047695,143355,SPLY_LS,6.192375544034674,23,1.7457905544147845,1.7457905544147845,1.6393202303944163,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,8.528167544008442,1.547126436781609,2.585714285714286,1.676834426786083,4.8353734128655725,8.049819289561723,4.53120384491755,1.7124,3.8681,1.5507489267542791,13,80,19.173262954250525,0.0201492427800814,0.0335439994705681,0.01888175298196363
48,2,35.8924787,128.605816,42449,PIPE_LM,5.212494608437565,22,1.472662559890486,1.6526488706365503,1.4649274492724575,1.0,1.0,1.0,1.0,1.6,1.0794102198584716,6.666666666666667,16.3265306122449,9.815712423779773,2.1333333333333337,2.840816326530613,2.0582656699270094,3.837368846362719,9.752858851332356,5.306996702606845,0.1764,4.6252,1.6057306577551071,80,100,53.586598017556774,0.0159905078512357,0.0406406504764445,0.022114520609597815
49,1,35.8964922,128.6065103,37978,SPLY_LS,5.479779826210916,26,1.6619575633127996,1.702422997946612,1.6345008367647416,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,7.462254145242626,1.547126436781609,2.466666666666667,1.7095580302829423,5.73937808438791,5.73937808438791,4.1372147832370985,2.3819,2.3819,1.1128445860350495,13,100,29.899899318411784,0.0239162754465486,0.0239162754465486,0.017239980862488093
50,1,35.8945889,128.5984789,105249,SPLY_LS,4.440770507167833,21,1.7067488021902806,1.7365913757700209,1.5942443060846876,1.0,1.3,1.0105547370775985,1.2,1.4,1.1670307163662503,7.471264367816092,20.833333333333332,9.391455620596656,1.547126436781609,4.966666666666667,2.2370372169127246,6.624477348527835,19.35919431283192,6.797240184983247,2.1675,3.7366,1.1501829993628059,13,300,71.69337444877016,0.0276045283351829,0.0806707306612862,0.028324439712834392
51,3,35.89056696666667,128.60295126666668,212347,SPLY_LS,5.637814287125581,21,1.7051060917180014,1.7051060917180014,1.5807741041980952,1.0,1.0,1.0,1.0,1.2,1.0066442485172433,7.471264367816092,17.857142857142858,8.572732234297781,1.547126436781609,2.585714285714286,1.6928929669872217,9.289543945694785,10.722337949692731,6.288490770089147,4.3353,5.3352,2.627303453473989,13,100,20.48315160658339,0.0387099940989074,0.0446805183532671,0.026204455463499927
52,1,35.8973396,128.5996707,308923,PIPE_LM,5.06366172263168,22,1.6126762491444215,1.7429431895961671,1.6278232050085677,1.0,1.0,1.0,1.2,1.2,1.0216335383933761,16.3265306122449,16.3265306122449,10.013714904898244,2.840816326530613,2.840816326530613,1.9496087906157888,4.197386159129833,7.826239973402112,4.699243671532677,0.2119,3.2425,1.2861957841196108,100,100,37.13651231644181,0.0174907179944019,0.0326123332811652,0.01958198334146019
53,1,35.8956451,128.6015328,3995,SPLY_LS,9.506510651084692,30,1.666502395619439,1.7526899383983574,1.658996954483739,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,20.833333333333332,8.827690173531193,1.547126436781609,4.966666666666667,1.841441101061087,3.6934299464642906,9.737784085247704,4.323037891327856,1.1704,3.1773,1.179009743635192,13,300,35.131654334245404,0.015390707258414,0.0405778331724314,0.0180143150450577
54,1,35.8899291,128.6016472,212339,PIPE_LM,4.549724586415585,16,1.7326488706365502,1.7326488706365502,1.6503947604711788,1.0,1.0,1.0,1.2,1.6,1.074497073682083,6.666666666666667,14.22222222222222,8.330130175255393,2.1333333333333337,2.5777777777777775,1.862095036476555,5.198572325417898,5.730940451287324,4.100233229373181,0.1288,2.3863,0.7875917208394815,80,80,40.32771155729154,0.0216627108086326,0.0238811154075368,0.017085876878459468
55,1,35.8906833,128.6034433,4787,PIPE_LM,3.736222570247524,29,1.6726899383983571,1.862532511978097,1.62949244719038,1.0,1.0,1.0,1.2,1.4,1.0578236231059592,6.666666666666667,17.857142857142858,8.218456681549979,2.1333333333333337,2.840816326530613,1.7165641647596908,5.995465734703333,44.320708637351565,9.213767446916412,0.3485,9.828,3.554575878421373,80,100,26.092265316180015,0.0249834054897955,0.1846866089272758,0.038394229639673
56,1,35.8934782,128.6041763,211472,SPLY_LS,6.946781621349357,19,1.6401095140314852,1.7526899383983574,1.6088016650302648,1.0,1.0,1.0,1.0,1.6,1.0635141951143359,7.471264367816092,14.285714285714286,8.050028742225749,1.547126436781609,2.466666666666667,1.7131721742005268,2.386724718991373,7.145312427849419,3.848834208074318,0.4251,2.3902,0.9140637101941199,13,100,26.32106023105947,0.009945601240273,0.0297748741524699,0.016038284586756046
57,2,35.895324,128.6036788,143155,SPLY_LS,5.823973846325402,24,1.6149760438056124,1.760958247775496,1.588737725913673,1.0,1.0,1.0,1.0,1.4,1.0459958121457111,7.471264367816092,9.846153846153848,8.151389357015296,1.547126436781609,2.1333333333333337,1.6838825175399375,2.823445147161141,4.674942146238397,3.22889029190284,0.7121,1.6183,0.7574787128085431,13,80,22.867600289337762,0.0117654371004778,0.0194807176704827,0.013454947290873692
58,1,35.8887528,128.6024193,178238,SPLY_LS,7.454697082571225,14,1.7093771389459276,2.160793976728268,1.6503245904639918,1.0,1.0,1.0,1.0,1.6,1.2188836725201935,7.471264367816092,15.873015873015872,8.465519148186907,1.547126436781609,3.9746031746031742,1.9047318150146413,3.30739001239499,12.69137420831549,4.910278521127828,0.8948,2.1975,0.7613629797764457,13,200,44.63346200340252,0.0137820595511505,0.052885590894761,0.020461376111465666
59,1,35.8934943,128.6071291,212291,PIPE_LM,7.86147890795033,21,1.6726899383983571,1.7726762491444217,1.5495552240902633,1.0,1.0,1.0,1.0,1.0,1.0,8.928571428571429,11.428571428571429,9.086287754059857,1.692857142857143,2.466666666666667,1.7849102916884911,2.0630812144547765,4.530333632525668,2.4830777983906667,0.0651,0.9475,0.26195150490210406,25,100,28.602968695361746,0.0085969625746937,0.018878126763416,0.010347109339783786
