repair_id,복구타입,위도,경도,sply_ls_count,valve_count,fire_count,total_infra
2,지상누수,35.8963622,128.6108785,40,8,0,48
3,지상누수,35.8960729,128.6121391,26,7,1,34
5,지상누수,35.8947157,128.6090842,33,10,0,43
9,지상누수,35.895108,128.6111366,38,14,0,52
10,지상누수,35.895344,128.6100321,41,5,0,46
12,지상누수,35.892652,128.6068654,31,3,1,35
16,지상누수,35.894826,128.6093499,41,11,1,53
22,지하누수,35.894353,128.6110253,19,2,0,21
23,지하누수,35.8958723,128.6120701,29,7,0,36
24,지상누수,35.8929585,128.6094276,20,2,0,22
25,지하누수,35.8948463,128.6092167,34,11,1,46
30,지하누수,35.8926445,128.6060532,32,11,1,44
31,지상누수,35.8955536,128.6113662,25,7,1,33
38,지하누수,35.895782,128.6105861,37,1,0,38
39,지하누수,35.896141,128.6122561,23,7,0,30
40,지하누수,35.8936404,128.6103236,16,4,1,21
46,지하누수,35.8938663,128.6102529,26,4,1,31
50,지상누수,35.8960952,128.6100066,38,8,0,46
51,지상누수,35.8948146,128.609921,34,10,1,45
62,지하누수,35.8932193,128.6093998,32,1,1,34
67,지상누수,35.8938663,128.6102529,26,4,1,31
72,지하누수,35.8938925,128.6104273,17,3,1,21
79,지상누수,35.8932193,128.6093998,32,1,1,34
90,지하누수,35.8950104,128.610865,41,11,0,52
91,지하누수,35.8945804,128.6077641,26,6,2,34
92,지하누수,35.8948612,128.6083472,35,3,0,38
93,지상누수,35.8970647,128.6098819,25,5,0,30
94,지하누수,35.8947414,128.6077693,30,7,2,39
95,지상누수,35.8955517,128.6118181,24,9,0,33
109,지상누수,35.8943311,128.6089668,37,0,0,37
112,지하누수,35.893442,128.6092004,32,6,1,39
116,지상누수,35.8961747,128.6118559,21,8,1,30
117,지상누수,35.8917529,128.6062886,38,3,0,41
121,지상누수,35.8921317,128.6057953,24,4,0,28
124,지상누수,35.8930283,128.605446,36,3,0,39
125,지상누수,35.8941155,128.607839,30,2,0,32
128,지상누수,35.8927563,128.6086165,30,12,1,43
131,지상누수,35.8959332,128.6097411,38,12,1,51
134,지상누수,35.8954002,128.6107026,35,4,0,39
135,지상누수,35.8929279,128.6061233,35,10,1,46
137,지상누수,35.8938019,128.6078556,33,8,1,42
145,지상누수,35.8956008,128.6100887,39,5,0,44
149,지상누수,35.8926445,128.6060532,32,11,1,44
151,지상누수,35.8956008,128.6100887,39,5,0,44
155,지하누수,35.8963747,128.6116947,19,9,1,29
156,지하누수,35.8944211,128.6104858,34,2,0,36
158,지상누수,35.8929263,128.6060014,39,9,0,48
164,지하누수,35.8937504,128.6065046,28,1,0,29
165,지하누수,35.8948467,128.6087656,39,7,0,46
166,지하누수,35.8926556,128.6089682,25,7,1,33
167,지하누수,35.892427,128.6063502,32,8,1,41
168,지상누수,35.8942895,128.6105837,29,2,1,32
175,지상누수,35.8957788,128.6102073,39,1,0,40
177,지상누수,35.8923093,128.6083009,24,9,0,33
178,지상누수,35.8913008,128.6057162,30,9,0,39
179,지하누수,35.8927815,128.6090508,25,7,1,33
182,지상누수,35.8930714,128.6079041,30,4,0,34
184,지상누수,35.894986,128.6116735,23,10,0,33
186,지상누수,35.8929917,128.6067571,31,0,0,31
188,지상누수,35.8952774,128.6101531,38,4,0,42
190,지상누수,35.8954002,128.6107026,35,4,0,39
194,지하누수,35.8914202,128.6062172,35,4,1,40
197,지상누수,35.8944829,128.6086036,41,1,0,42
198,지상누수,35.894484,128.6087472,36,3,0,39
214,지하누수,35.8962765,128.6107413,45,4,0,49
220,지상누수,35.8926632,128.6087565,29,11,1,41
222,지상누수,35.8948435,128.6078796,33,7,2,42
223,지상누수,35.8958128,128.6122184,32,7,1,40
224,지상누수,35.8951476,128.6104596,36,5,0,41
230,지상누수,35.8919762,128.6057557,24,3,0,27
231,지상누수,35.8947138,128.6112679,24,12,0,36
233,지상누수,35.8924384,128.6066901,30,3,1,34
237,지상누수,35.8947208,128.6107649,30,11,0,41
239,지상누수,35.8938053,128.609037,37,6,1,44
240,지상누수,35.8918433,128.6064363,41,0,0,41
242,지상누수,35.8917398,128.606704,40,2,0,42
243,지상누수,35.8924261,128.6064154,30,5,1,36
244,지상누수,35.8942835,128.6062351,26,0,0,26
245,지상누수,35.8952075,128.610789,38,8,0,46
246,지상누수,35.8959807,128.6123805,29,12,1,42
247,지상누수,35.8948166,128.6104906,43,7,0,50
249,지상누수,35.8950004,128.6102705,36,4,0,40
