FTR_IDN,RN_CD,RN,ROAD_BT,ROA_CLS_SE
488605,4742008,개봉길,4.0,4
488606,4742008,개봉길,4.0,4
488607,4742008,개봉길,4.0,4
488608,,,,
488609,3308077,도군로,8.0,3
488610,,,,
488611,4742057,대흥1길,2.0,4
488612,4742057,대흥1길,3.0,4
488613,4742057,대흥1길,2.0,4
488614,4742057,대흥1길,2.0,4
488615,,,,
488616,4742135,삽령길,2.0,4
488617,4742135,삽령길,2.0,4
488618,4742135,삽령길,7.0,4
488619,4742135,삽령길,7.0,4
488620,4742306,내외량길,2.0,4
488621,4742306,내외량길,2.0,4
488622,4742306,내외량길,2.0,4
488623,4742195,외량1길,4.0,4
488624,4742195,외량1길,2.0,4
488625,4742195,외량1길,3.0,4
488626,4742056,대북길,2.0,4
488627,4742306,내외량길,4.0,4
488628,4742306,내외량길,4.0,4
488629,4742306,내외량길,2.0,4
488630,4742196,외량2길,4.0,4
488631,4742196,외량2길,4.0,4
488632,4742306,내외량길,2.0,4
488633,4742306,내외량길,2.0,4
488634,4742306,내외량길,2.0,4
488635,4742306,내외량길,4.0,4
488636,4742306,내외량길,4.0,4
488637,4742040,내량길,2.0,4
488638,4742306,내외량길,2.0,4
488639,4742040,내량길,4.0,4
488640,4742306,내외량길,2.0,4
488641,4742040,내량길,4.0,4
488642,4742040,내량길,4.0,4
488643,,,,
488644,4742008,개봉길,2.0,4
488645,4742008,개봉길,2.0,4
488646,4742040,내량길,2.0,4
488647,4742306,내외량길,2.0,4
488648,,,,
488649,4742241,정1길,7.0,4
488650,,,,
488651,,,,
488652,4742241,정1길,2.0,4
488653,4742241,정1길,2.0,4
488654,,,,
488655,3308077,도군로,2.0,3
488656,4742243,정3길,2.0,4
488657,4742243,정3길,4.0,4
488658,3308077,도군로,8.0,3
488659,4742242,정2길,4.0,4
488660,4742241,정1길,7.0,4
488661,3314001,군청로,2.0,3
488662,3314001,군청로,2.0,3
488663,3314001,군청로,2.0,3
488664,4742242,정2길,7.0,4
488665,3314001,군청로,2.0,3
488666,4742242,정2길,7.0,4
488667,4742242,정2길,2.0,4
488668,4742242,정2길,7.0,4
488669,4742242,정2길,2.0,4
488670,4742242,정2길,7.0,4
488671,4742242,정2길,7.0,4
488672,4742242,정2길,7.0,4
488673,4742242,정2길,4.0,4
488674,4742242,정2길,2.0,4
488675,4742242,정2길,2.0,4
488676,4742242,정2길,7.0,4
488677,4742242,정2길,4.0,4
488678,4742243,정3길,4.0,4
488679,,,,
488680,4742243,정3길,2.0,4
488681,,,,
488682,4742243,정3길,2.0,4
488683,4742243,정3길,2.0,4
488684,4742243,정3길,2.0,4
488685,4742243,정3길,2.0,4
488686,4742243,정3길,2.0,4
488687,4742243,정3길,2.0,4
488688,4742243,정3길,4.0,4
488689,4742243,정3길,4.0,4
488690,4742243,정3길,4.0,4
488691,4742243,정3길,2.0,4
488692,4742243,정3길,2.0,4
488693,4742243,정3길,2.0,4
488694,4742243,정3길,2.0,4
488695,4742243,정3길,2.0,4
488696,4742243,정3길,2.0,4
488697,4742243,정3길,2.0,4
488698,4742243,정3길,2.0,4
488699,4742243,정3길,2.0,4
488700,4742243,정3길,2.0,4
488701,4742243,정3길,2.0,4
488702,4742243,정3길,2.0,4
488703,4742243,정3길,2.0,4
488704,4742243,정3길,2.0,4
488705,4742241,정1길,7.0,4
488706,4742241,정1길,7.0,4
488707,4742241,정1길,7.0,4
488708,4742241,정1길,2.0,4
488709,3314001,군청로,2.0,3
488710,4742241,정1길,2.0,4
488711,4742241,정1길,7.0,4
488712,4742241,정1길,2.0,4
488713,4742241,정1길,2.0,4
488714,4742241,정1길,7.0,4
488715,4742241,정1길,7.0,4
488716,4742241,정1길,7.0,4
488717,4742241,정1길,7.0,4
488718,,,,
488719,,,,
488720,4742241,정1길,2.0,4
489578,4742195,외량1길,3.0,4
489582,,,,
489583,,,,
489584,4742306,내외량길,4.0,4
489595,4742195,외량1길,3.0,4
492575,3308077,도군로,2.0,3
492576,,,,
492577,4742057,대흥1길,3.0,4
492578,4742057,대흥1길,3.0,4
492579,4742057,대흥1길,3.0,4
492621,4742057,대흥1길,3.0,4
492622,4742057,대흥1길,2.0,4
492825,4742040,내량길,4.0,4
492826,4742135,삽령길,2.0,4
492840,2018002,경북대로,2.0,2
492868,4742057,대흥1길,3.0,4
492869,4742057,대흥1길,2.0,4
492873,4742306,내외량길,4.0,4
492875,,,,
492943,4742241,정1길,2.0,4
492946,2018002,경북대로,3.0,2
492960,3308077,도군로,2.0,3
493377,4742040,내량길,4.0,4
493378,,,,
493845,,,,
493859,4742195,외량1길,3.0,4
493946,4855924,도담마을길,5.884,4
494169,4742040,내량길,4.0,4
494170,,,,
494171,,,,
494172,4742306,내외량길,4.0,4
494173,,,,
494174,,,,
494175,,,,
494176,,,,
494177,,,,
494180,,,,
494181,,,,
494182,,,,
494183,4742306,내외량길,4.0,4
494184,4742306,내외량길,4.0,4
494185,4742008,개봉길,4.0,4
494187,4742306,내외량길,2.0,4
494189,4742306,내외량길,2.0,4
494191,,,,
494193,,,,
494195,,,,
494203,4742056,대북길,10.0,4
494204,4742241,정1길,7.0,4
494205,,,,
494206,3308077,도군로,2.0,3
494207,3314001,군청로,13.0,3
494208,,,,
494209,,,,
494211,,,,
494213,4742056,대북길,4.0,4
494218,4742040,내량길,4.0,4
494219,4855924,도담마을길,7.544,4
494221,4742190,오곡길,5.0,4
494222,4742057,대흥1길,3.0,4
494295,,,,
494349,4742306,내외량길,4.0,4
494363,4742135,삽령길,2.0,4
494366,2018002,경북대로,3.0,2
494517,2018002,경북대로,3.0,2
