cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
0,1,35.8932559,128.6040557,211474,SPLY_LS,4.319057244275564,112,1.6672142368240932,1.7526899383983574,1.6270340307042646,1.0,1.0,1.0,1.0,1.6,1.103322628219855,7.471264367816092,25.3968253968254,8.14209573940836,1.547126436781609,3.9746031746031742,1.7390585891395811,2.3468337419948377,12.482253272236944,3.711316082045026,13,200,29.604501771557196,0.0121388801887811,0.0645638309379819,0.01919659686857373
1,1,35.890437,128.6039201,73313,PIPE_LM,3.7182269888809656,164,1.373223819301848,1.862532511978097,1.595974057659894,1.0,1.0,1.0,1.2,1.6,1.090883181424779,17.857142857142858,17.857142857142858,8.736620971787534,2.585714285714286,3.9746031746031742,1.7305571651980576,4.345598302338505,44.320708637351565,6.400755730960379,50,200,23.864425368857212,0.0224773899389308,0.2292466493912691,0.03310758898060598
2,1,35.8895649,128.6026112,144002,SPLY_LS,7.155341793227471,162,1.6483778234086242,2.160793976728268,1.6279668343751634,1.0,1.0,1.0,1.2,1.6,1.1057056319223457,7.471264367816092,17.857142857142858,8.110084326187744,1.547126436781609,3.9746031746031742,1.663607191302302,3.066153717033244,12.69137420831549,5.000078625259503,13,200,21.278059060050005,0.0158595267936686,0.0656454985238014,0.025862656685223466
3,1,35.8902294,128.6026617,37842,SPLY_LS,5.774196674566099,185,1.5474606433949352,1.862532511978097,1.6244500343886439,1.0,1.0,1.0,1.0,1.6,1.0533396183853139,9.523809523809524,17.857142857142858,8.198008508856297,1.7523809523809524,3.3000000000000003,1.6722847902712943,4.90147561708402,44.320708637351565,5.35646927271736,20,150,21.468777781028226,0.0253526375555862,0.2292466493912691,0.02770606948966682
4,2,35.8898263,128.6010129,47811,PIPE_LM,5.243801288955055,75,1.7526899383983574,1.8396988364134157,1.6125938413303122,1.0,1.3,1.0179823348838357,1.4,1.6,1.18849746961147,17.857142857142858,17.857142857142858,10.260325719957095,2.585714285714286,3.9746031746031742,2.0736853519187464,5.564177350837856,17.38257339502749,5.010691300273869,50,200,48.0514406415838,0.0287804291383412,0.0899104917571099,0.02591755021610153
5,1,35.8910713,128.6032933,143987,SPLY_LS,5.498747908627607,188,1.6576317590691307,1.9878165639972625,1.613944902342418,1.0,1.0,1.0,1.0,1.6,1.0640373443959577,7.471264367816092,17.857142857142858,8.491417366284026,1.547126436781609,3.3000000000000003,1.7615662609016034,4.395524493969576,44.320708637351565,5.613957445125371,13,150,28.267857570881887,0.0227356306688329,0.2292466493912691,0.029037914187038643
6,1,35.8918995,128.6034968,246389,SPLY_LS,4.771798551848591,140,1.648542094455852,1.9878165639972625,1.633054853338949,1.0,1.0,1.0,1.0,1.6,1.0877809125785152,7.471264367816092,25.3968253968254,8.623794416264827,1.547126436781609,3.9746031746031742,1.7749325509491076,5.6124150381981055,12.482253272236944,4.276360180300124,13,200,30.261812113207263,0.0290299361643277,0.0645638309379819,0.0221192592145933
7,3,35.89056696666667,128.60295126666668,212347,SPLY_LS,5.637814287125581,187,1.7051060917180014,1.862532511978097,1.6097860404833837,1.0,1.0,1.0,1.0,1.6,1.0403381905860585,7.471264367816092,17.857142857142858,8.352955471414973,1.547126436781609,3.3000000000000003,1.6794057390350892,9.289543945694785,44.320708637351565,6.186167335121499,13,150,20.889185557283064,0.0480497015819089,0.2292466493912691,0.031997641232549154
8,1,35.8899291,128.6016472,212339,PIPE_LM,4.549724586415585,119,1.7326488706365502,1.8396988364134157,1.637773233669514,1.0,1.3,1.0027271467891912,1.2,1.6,1.0990508706403228,6.666666666666667,17.857142857142858,8.570404436196878,2.1333333333333337,3.9746031746031742,1.8085202751907299,5.198572325417898,17.38257339502749,4.17099875035926,80,200,32.73492137555006,0.0268893554246078,0.0899104917571099,0.021574282486295716
9,1,35.8906833,128.6034433,4787,PIPE_LM,3.736222570247524,214,1.6726899383983571,1.862532511978097,1.61494081025233,1.0,1.0,1.0,1.2,1.6,1.060353767132775,6.666666666666667,17.857142857142858,8.304413215133874,2.1333333333333337,3.9746031746031742,1.7017431863182126,5.995465734703333,44.320708637351565,6.859509300699917,80,200,23.695027985493244,0.0310112467394662,0.2292466493912691,0.0354804688824052
