cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,6,35.89465282500078,128.6021798500012,72529,SPLY_LS,7.247402210383762,10,13,50,16.802396748632304,1.628227241615332,1.6317864476386037,1.5951772918470208,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,8.538594924559504,1.547126436781609,2.585714285714286,1.6538594924559502,12.142286063149935,12.326030195023309,9.350310498335528,0.0505975131394489,0.0513631841241718,0.038963211362089016,0.6303,0.6426,0.45422503449650947
1,2,35.89478045000002,128.60240130000028,245509,SPLY_LS,6.470915259837637,8,13,50,19.728755384287954,1.6317864476386037,1.6740041067761808,1.5920453284351794,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,9.367478874294884,1.547126436781609,2.585714285714286,1.736747887429488,10.7858176094392,12.326030195023309,9.009033559402946,0.0449450412694136,0.0513631841241718,0.037541093293709984,0.5473,0.6426,0.4173376175422867
2,1,35.8963622,128.6108785,37874,SPLY_LS,5.220132788024812,8,13,80,29.833299227846965,1.6792607802874744,1.6888432580424366,1.584239508410368,1.0,1.0,1.0,1.0,1.2,1.0438535533281188,7.471264367816092,9.523809523809524,7.923026070626691,1.547126436781609,2.1333333333333337,1.7384811181563995,7.237984358431114,9.495076381776173,6.744701349730652,0.0301610427208003,0.0395664580366804,0.028105507759395052,0.3221,0.3806,0.23135918192039212
3,1,35.89607289999999,128.6121391,37859,SPLY_LS,4.679720226085752,13,13,150,39.88575671691531,1.6509514031485284,1.6934976043805614,1.6371267879618012,1.0,1.0,1.0,1.0,1.6,1.1721243307073859,7.471264367816092,12.5,7.839934830302886,1.547126436781609,3.3000000000000003,1.8314167676906021,8.169619741799677,15.52770693236835,8.900079507945108,0.0340432139450663,0.0647047311725255,0.03708707631358263,0.3846,0.4833,0.2677818554576178
4,2,35.8970202000041,128.60609735001313,72403,SPLY_LS,9.637130757047583,11,13,100,37.12687150068664,1.7041752224503766,1.7134839151266257,1.6665163949475341,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,7.868892426644523,1.547126436781609,2.466666666666667,1.811015485639508,9.139514099693496,9.727466269117553,7.926293883957578,0.0380848122291277,0.0405348383167262,0.03302926292914537,0.4252,0.4411,0.2872307291080263
5,3,35.89471045000003,128.6090872500002,143900,SPLY_LS,3.276531664324271,9,13,80,23.979959999814575,1.6168925393566052,1.809034907597536,1.609116747355683,1.0,1.0,1.0,1.0,1.2,1.0495051343331838,7.471264367816092,9.846153846153848,8.36700676618733,1.547126436781609,2.1333333333333337,1.70905050083506,10.558588125207828,13.536370798799624,10.521157629008488,0.0439981646471472,0.0564067339371379,0.043842189897959766,0.5395,0.5822,0.4597998217062283
6,3,35.8915603,128.596439,71407,SPLY_LS,11.279771227711523,7,13,40,16.480387726183604,1.6007392197125256,1.7242162902121834,1.5776670499916925,1.3,1.3,1.2999999999999998,1.0,1.4,1.0515612996471644,7.471264367816092,14.285714285714286,8.349669103184452,1.547126436781609,2.2285714285714286,1.6349669103184452,15.195495250993716,23.946375509793263,15.106903169030204,0.0633203884856533,0.099785744068084,0.06295122085050726,0.6151,0.9576,0.5704840438125843
7,1,35.8915342,128.5965834,71406,SPLY_LS,5.583393567819433,7,13,40,16.76229602329741,1.6013415468856946,1.709596167008898,1.5773315426608827,1.3,1.3,1.3,1.0,1.4,1.0557377188636652,7.471264367816092,14.285714285714286,8.420819102151935,1.547126436781609,2.2285714285714286,1.6420819102151933,11.451396244930214,13.543397686557356,11.426893309879793,0.0477185407224364,0.0564360153297688,0.04761643576693455,0.4387,0.5217,0.4081896974654441
8,2,35.89294015000079,128.59732759999397,105136,SPLY_LS,6.119350646609928,8,13,300,66.87662506375753,1.6793702943189597,1.7661054072553046,1.6613053498523407,1.3,1.3,1.3000000000000003,1.0,1.4,1.1528828513202576,7.471264367816092,20.833333333333332,9.530035143985309,1.547126436781609,4.966666666666667,2.1634743973571084,8.663168439046087,25.50364948565144,12.706373598670096,0.036099856043927,0.1062749825891838,0.05294809410433819,0.2886,0.3946,0.2404481940169643
9,1,35.89510799999999,128.6111366,177234,SPLY_LS,2.0933619232941627,13,13,150,32.52932554544886,1.7447501711156743,1.7535112936344968,1.6646156248547375,1.0,1.0,1.0,1.2,1.2,1.1757946735710714,7.471264367816092,12.5,8.029799490874359,1.547126436781609,3.3000000000000003,1.7739486164787854,8.070781590385156,14.660530678484973,7.748161698746382,0.0336313504262144,0.0610911643637808,0.032286977206761075,0.2775,0.3337,0.22476375093240947
