repair_id,복구타입,위도,경도,sply_ls_count,valve_count,fire_count,total_infra
4,지상누수,35.897053,128.6060654,1,0,0,1
13,지하누수,35.8959196,128.6054125,0,0,0,0
14,지상누수,35.8953002,128.6077841,2,0,0,2
26,지상누수,35.8956355,128.6073607,0,0,0,0
44,지상누수,35.8966487,128.6079187,2,0,1,3
59,지상누수,35.8957106,128.6087856,2,0,0,2
63,지상누수,35.8965185,128.6077883,1,2,0,3
64,지상누수,35.8965185,128.6077883,1,2,0,3
69,지상누수,35.8975383,128.6066399,2,0,0,2
70,지상누수,35.8968513,128.6079403,1,0,0,1
96,지상누수,35.8963045,128.6079341,2,0,0,2
107,지상누수,35.8975568,128.6076141,3,0,0,3
110,지하누수,35.8955989,128.6062,2,0,0,2
120,지상누수,35.897077,128.6077305,2,0,0,2
123,지상누수,35.897077,128.6077305,2,0,0,2
126,지상누수,35.8967631,128.6092371,3,0,0,3
130,지상누수,35.8964225,128.6083507,2,0,0,2
153,지하누수,35.8954293,128.6069041,2,0,0,2
160,지상누수,35.8950317,128.6061481,2,0,0,2
161,지하누수,35.8968513,128.6079403,1,0,0,1
162,지하누수,35.8951854,128.6092512,2,0,0,2
163,지하누수,35.8969646,128.6084574,2,0,0,2
185,지상누수,35.8970059,128.6089159,1,1,0,2
189,지상누수,35.8959434,128.6082485,2,1,0,3
191,지상누수,35.8968395,128.6064995,2,0,0,2
193,지상누수,35.895862,128.6082629,2,0,0,2
195,지상누수,35.8971507,128.6089729,3,0,0,3
210,지하누수,35.8956913,128.6069351,3,0,0,3
211,지하누수,35.8983695,128.6072313,0,0,0,0
212,지하누수,35.8962961,128.6053979,3,0,0,3
215,지하누수,35.8978486,128.6067485,2,0,0,2
218,지하누수,35.8950259,128.6069784,2,0,0,2
219,지하누수,35.8969425,128.6073039,3,0,0,3
221,지하누수,35.8968908,128.6068308,2,0,0,2
227,지상누수,35.8950986,128.6053886,0,0,1,1
238,지상누수,35.8974475,128.6082208,2,0,0,2
251,지상누수,35.8980051,128.6067201,1,0,0,1
265,지상누수,35.8974475,128.6082208,2,0,0,2
267,지상누수,35.8963482,128.6060171,1,1,0,2
282,지상누수,35.8950436,128.6055463,1,0,0,1
293,지하누수,35.8951971,128.6068576,1,0,0,1
295,지상누수,35.8964534,128.607266,2,0,0,2
303,지하누수,35.8959163,128.6058311,2,0,0,2
325,긴급공사,35.8963146,128.6087015,3,1,0,4
345,긴급공사,35.8970207,128.6069701,2,0,0,2
346,지상누수,35.8970207,128.6069701,2,0,0,2
351,긴급공사,35.8964988,128.6085216,1,0,0,1
352,지상누수,35.8964988,128.6085216,1,0,0,1
361,긴급공사,35.8975383,128.6066399,2,0,0,2
362,지상누수,35.8975383,128.6066399,2,0,0,2
383,지상누수,35.8952943,128.6093955,3,0,0,3
384,긴급공사,35.8952943,128.6093955,3,0,0,3
405,긴급공사,35.897229,128.6064352,1,3,0,4
