cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
0,1,35.8952791,128.6085304,143067,SPLY_LS,4.899724673900717,169,1.6226967830253252,1.7612867898699522,1.6048757527407944,1.0,1.0,1.0,1.0,1.4,1.021105313431002,7.471264367816092,17.857142857142858,8.466209887815964,1.547126436781609,3.9746031746031742,1.7272932410515325,4.300236595838574,10.699904903618648,4.697197451764588,13,200,25.108903138704807,0.0211616792999514,0.0526547670259525,0.023115143520006078
1,1,35.8955801,128.6084953,37926,SPLY_LS,3.312359331544687,204,1.6132785763175908,1.7612867898699522,1.6102974519902034,1.0,1.0,1.0,1.0,1.2,1.0094111344913874,9.523809523809524,17.857142857142858,8.500533026325236,1.7523809523809524,3.9746031746031742,1.7250505988336784,5.623925030053709,10.699904903618648,4.669386361516999,20,200,25.189019285136293,0.0276756162691458,0.0526547670259525,0.022978283754343187
2,1,35.8955649,128.6090574,72373,SPLY_LS,3.6052304799168513,152,1.6792607802874744,1.7612867898699522,1.6143207508706932,1.0,1.0,1.0,1.0,1.2,1.0097386882417423,7.471264367816092,17.857142857142858,8.454446527548358,1.547126436781609,3.3000000000000003,1.713733787070737,10.102141021280556,10.699904903618648,5.107005715318883,13,150,24.494424117549148,0.0497131410727726,0.0526547670259525,0.025131830475369932
3,1,35.8964922,128.6065103,37978,SPLY_LS,5.479779826210916,200,1.6619575633127996,1.747816563997262,1.6378285050122208,1.0,1.0,1.0,1.0,1.2,1.003480511607157,7.471264367816092,16.3265306122449,7.829300563820464,1.547126436781609,3.9746031746031742,1.6951125290191396,5.73937808438791,9.307766399472284,3.9400691984004896,13,200,26.200117695404906,0.0282437665221771,0.045803983840123,0.019389277528788672
4,1,35.8972847,128.6067763,106548,PIPE_LM,6.544057833950433,183,1.7326488706365502,1.792662559890486,1.6541378261439352,1.0,1.0,1.0,1.0,1.2,1.0052756310472897,15.873015873015872,25.3968253968254,8.334260870105611,3.9746031746031742,3.9746031746031742,1.8665068606881179,8.837926571575123,9.307766399472284,5.084908294354296,200,200,40.387422566103226,0.0434918785550497,0.045803983840123,0.025023087961932155
5,1,35.8951696,128.6090785,3839,SPLY_LS,5.585607254984047,111,1.7011088295687884,1.7612867898699522,1.5926918281565252,1.0,1.0,1.0,1.0,1.2,1.0249139917561871,7.471264367816092,17.857142857142858,8.733474991307796,1.547126436781609,3.3000000000000003,1.7396986567950365,4.442024377850839,10.699904903618648,5.167368228576812,13,150,24.653603604441066,0.0218594240646228,0.0526547670259525,0.025428877421237873
6,3,35.8974475,128.6082208,255636,PIPE_LM,6.101580020383117,143,1.792662559890486,1.792662559890486,1.6346583944705075,1.0,1.0,1.0,1.0,1.2,1.0127666261646127,6.666666666666667,15.873015873015872,7.934152336243598,2.1333333333333337,3.9746031746031742,1.7106485562388392,4.878477913181699,9.307766399472284,4.097090976341849,80,200,27.607262789367056,0.0240072337346628,0.045803983840123,0.020161989549127013
7,1,35.8963146,128.608057,3823,SPLY_LS,5.421364276843535,225,1.7156194387405888,1.7526899383983574,1.6434533728473015,1.0,1.0,1.0,1.0,1.2,1.0016067328507035,7.471264367816092,15.873015873015872,8.224437202244749,1.547126436781609,3.9746031746031742,1.6965751088082777,6.14245221863438,9.307766399472284,4.369353167092988,13,200,23.992819279463248,0.0302273144905107,0.045803983840123,0.021501805402922874
8,1,35.8950228,128.6085868,72378,SPLY_LS,3.05764614021896,122,1.6403832991101983,1.7612867898699522,1.5991327100689186,1.0,1.0,1.0,1.0,1.4,1.0544147789341363,7.471264367816092,17.857142857142858,8.604748637502382,1.547126436781609,3.9746031746031742,1.7740577526810424,9.256027669599202,10.699904903618648,5.552366751044721,13,200,29.143357233951527,0.0455493749634811,0.0526547670259525,0.02732347440022856
9,1,35.8963925,128.6093905,37918,SPLY_LS,7.056257089664262,130,1.657467488021903,1.792662559890486,1.6338879916681226,1.0,1.0,1.0,1.0,1.2,1.00073359479587,7.471264367816092,14.285714285714286,8.099462010272378,1.547126436781609,3.3000000000000003,1.721541316910045,2.6128844119736767,10.699904903618648,3.82225846623539,13,150,27.567356695349368,0.012858134835543,0.0526547670259525,0.01880952502526763
