cluster_id,repair_count,avg_lat,avg_lon,nearest_d_final,nearest_pipe,nearest_type,nearest_dist,max_d_final,max_d_pipe,avg_d_final,pipe_count,d_final_quartile
327,1,35.8901375,128.6034434,0.0130382109657319,106340,PIPE_LM,2.0228840592384754,0.0130382109657319,106340,0.00940328057011397,4,Q3
328,1,35.8919728,128.6056276,0.0071913739331165,246299,SPLY_LS,8.399704185609096,0.0071913739331165,246299,0.0071913739331165,1,Q2
329,1,35.8967756,128.6080835,0.0073183579695839,245352,SPLY_LS,7.828557331669665,0.0131904558592006,211251,0.008570885616988301,4,Q3
330,1,35.8965674,128.6053964,0.0083469752646163,177304,SPLY_LS,7.394498491705265,0.0087082157235871,143098,0.008525697982866773,2,Q3
331,1,35.8979908,128.6069095,0.0071303283963193,245413,SPLY_LS,7.717000352134993,0.0071303283963193,245413,0.007081105812920845,2,Q2
332,1,35.8913697,128.6059763,0.0346707670947637,209453,PIPE_LM,4.449248348482165,0.0346707670947637,209453,0.018918568591613425,3,Q4
333,1,35.8957862,128.5993193,0.0071380173379769,105176,SPLY_LS,7.024423469007634,0.0148406614635289,210519,0.01080572098676109,2,Q4
334,1,35.8978547,128.6071543,0.0072202657138907,211428,SPLY_LS,6.1167587867725866,0.0072202657138907,211428,0.007220265713890701,1,Q2
335,2,35.8968908,128.6068308,0.0438277272643519,245425,PIPE_LM,7.373486298426729,0.0438277272643519,245425,0.02053655931038748,3,Q4
336,1,35.8968636,128.6085935,0.0071638801417345,106477,SPLY_LS,8.385151828152319,0.0438277272643519,177326,0.018998066428381352,3,Q4
337,1,35.8976449,128.6077196,0.007147337267259,211359,SPLY_LS,7.9067773649800674,0.0438277272643519,37985,0.019191293754459583,3,Q4
338,1,35.8972341,128.6058311,0.0072472935088085,211406,SPLY_LS,8.498583586509541,0.0072472935088085,211406,0.007224763152104511,2,Q2
339,3,35.892329,128.597797,0.0096313896687052,142104,SPLY_LS,9.220894354684454,0.0096313896687052,142104,0.0096313896687052,1,Q3
340,1,35.8969911,128.6067829,0.0069912284517853,245407,SPLY_LS,7.260846502526596,0.0069912284517853,245407,0.0069821778063915265,2,Q1
341,2,35.8980616,128.6070068,0.0070217512201838,211431,SPLY_LS,7.888586730003059,0.0072470605105765,245412,0.0071251702816018106,2,Q2
342,1,35.8985563,128.6045313,0.0070047423492442,245673,SPLY_LS,5.746874682655117,0.0461722419797946,308850,0.018188291942783232,4,Q4
343,1,35.8982902,128.6070869,0.007411557262404,245421,SPLY_LS,8.23471587583359,0.0998344763775657,439844,0.03768623714043004,3,Q4
344,1,35.8922944,128.6080842,0.0056578761241353,38788,SPLY_LS,4.87603808906759,0.0074315951103603,38787,0.006345510405450168,2,Q1
345,1,35.8960033,128.6113524,0.0099363400787085,211332,SPLY_LS,6.140604109334555,0.0099363400787085,211332,0.008831358132988777,2,Q3
346,1,35.8975337,128.6080701,0.0071515312354359,37897,SPLY_LS,7.393785636669957,0.0072612734027315,211362,0.007186186976541546,3,Q2
347,1,35.8943345,128.6096066,0.0074227411775424,178148,SPLY_LS,8.27208558134919,0.0438277272643519,143877,0.024671712557656673,2,Q4
348,1,35.8964762,128.606353,0.0070671858754337,245405,SPLY_LS,3.9620274914528437,0.0070907186968707,3885,0.007073038279985863,3,Q2
349,1,35.8962384,128.6117154,0.0073339688511312,37865,SPLY_LS,7.894402124102947,0.0073339688511312,37865,0.007333968851131201,1,Q2
350,1,35.8969784,128.6055193,0.0071531622230602,245397,SPLY_LS,7.017168664198891,0.0071531622230602,245397,0.0071531622230602,1,Q2
351,2,35.8966922,128.6062421,0.0070674188736657,3886,SPLY_LS,5.710390141792185,0.0438277272643519,3698,0.018060111566830957,3,Q4
352,1,35.8912052,128.6036036,0.0069635016621713,246392,SPLY_LS,8.733418192936012,0.0073798695028452,178250,0.007168528886659273,2,Q2
353,1,35.8974615,128.607512,0.0073451527662697,177318,SPLY_LS,6.5725276591922315,0.0073451527662697,177318,0.007159485855259737,3,Q2
354,1,35.8948172,128.6029839,0.0111059027736529,3957,SPLY_LS,9.147145302056298,0.0111059027736529,3957,0.0111059027736529,1,Q4
