FTR_IDN,ORIG_FTR_IDN,SUB_IDN,SEGMENT_LENGTH,IS_SEMICIRCULAR,CNT_JNT
2830_1,2830,1,3.906853341554356,False,2
142116_1,142116,1,9.897150346593095,False,2
142110_1,142110,1,2.7530321452733544,False,1
105145_1,105145,1,1.7078889638108437,False,2
244033_1,244033,1,3.146346423572111,False,2
105140_1,105140,1,2.937720865540966,False,2
210457_1,210457,1,2.4914815328317377,False,2
2832_1,2832,1,3.5323632505750022,False,2
105144_1,105144,1,3.001013576488122,False,2
175913_1,175913,1,2.00860866162642,False,1
175921_1,175921,1,3.660586382515249,False,2
142114_1,142114,1,3.3877928263392225,False,2
2829_1,2829,1,2.8349245566952894,False,1
175920_1,175920,1,3.100208071721563,False,2
175919_1,175919,1,1.6529903595191382,False,3
175919_2,175919,2,4.816825713250966,False,1
71388_1,71388,1,5.883344672835173,False,3
71388_2,71388,2,5.4622832610592145,False,1
244036_1,244036,1,3.387842763944279,False,2
71398_1,71398,1,3.8559764848870666,False,2
175912_1,175912,1,4.147655081021937,False,2
210454_1,210454,1,2.5687766493409914,False,2
210456_1,210456,1,2.5926696355931083,False,2
210458_1,210458,1,3.4379702636118603,False,2
36452_1,36452,1,2.773311821296803,False,2
142115_1,142115,1,3.557848371480691,False,2
142063_1,142063,1,8.336500775639301,False,3
142063_2,142063,2,3.5538690181980956,False,1
452480_1,452480,1,6.965283688412085,False,2
175909_1,175909,1,3.527504560398358,False,2
2775_1,2775,1,3.299138893364854,False,2
244029_1,244029,1,2.862573949724668,False,1
175879_1,175879,1,1.8458815240119006,False,3
175879_2,175879,2,3.4639913905206603,False,2
175879_3,175879,3,7.318566876198377,False,2
175879_4,175879,4,2.0877622943624927,False,1
175864_1,175864,1,2.5873621133620976,False,2
142106_1,142106,1,4.503233807215752,False,2
105137_1,105137,1,2.650220951681955,False,2
36442_1,36442,1,2.1153411960376003,False,2
142103_1,142103,1,3.9028734041893687,False,2
210451_1,210451,1,13.786696059900732,False,2
36446_1,36446,1,3.385058207603554,False,2
71416_1,71416,1,4.578530096602745,False,2
105136_1,105136,1,1.3160392724021652,False,3
105136_2,105136,2,1.4884390201097506,False,2
105136_3,105136,3,1.7378069944333114,False,1
175908_1,175908,1,3.2465449028786275,False,2
2822_1,2822,1,3.605249865871328,False,2
175865_1,175865,1,3.3952499932280755,False,2
210448_1,210448,1,3.0076139963310884,False,2
175905_1,175905,1,3.5932124679044093,False,2
2821_1,2821,1,4.52096043042224,False,2
278246_1,278246,1,11.055483327337534,False,2
105121_1,105121,1,3.6629026386708707,False,2
36444_1,36444,1,4.051929990382109,False,3
36444_2,36444,2,11.390632846134856,False,1
105139_1,105139,1,22.912635362742407,False,2
175910_1,175910,1,5.463038625346639,False,2
36447_1,36447,1,4.617634147323755,False,3
36447_2,36447,2,0.2554284450055176,False,2
36447_3,36447,3,2.8667380921967216,False,1
71412_1,71412,1,2.3800180343813073,False,3
71412_2,71412,2,14.49001889502122,False,2
71412_3,71412,3,2.7018037534719848,False,1
36441_1,36441,1,1.4100082696524847,False,2
210447_1,210447,1,3.930202878011576,False,2
175911_1,175911,1,3.902477990675592,False,2
36445_1,36445,1,4.825767253615295,False,2
105135_1,105135,1,3.6313099083945723,False,2
71417_1,71417,1,2.5779318861506155,False,2
2823_1,2823,1,3.377812150210683,False,2
450132_1,450132,1,3.612168991664278,False,2
142111_1,142111,1,2.5168154166838854,False,2
2825_1,2825,1,2.339441166215311,False,2
71423_1,71423,1,3.0953700749599133,False,2
175900_1,175900,1,2.9324254731634043,False,2
71419_1,71419,1,3.6640768756069746,False,2
142108_1,142108,1,3.26663673978078,False,2
175885_1,175885,1,3.4707633782660574,False,2
71422_1,71422,1,2.404878500279639,False,2
71421_1,71421,1,4.311561663897531,False,2
244030_1,244030,1,4.196736961051198,False,1
142107_1,142107,1,4.530167715216328,False,2
146567_1,146567,1,4.022084538373613,False,2
245195_1,245195,1,1.7095162166664448,False,2
245195_2,245195,2,1.3445953096502172,False,2
245195_3,245195,3,6.599035490151767,False,1
71415_1,71415,1,15.203227408637206,False,2
2824_1,2824,1,3.2946942776872126,False,2
105138_1,105138,1,3.8486802183448092,False,2
71418_1,71418,1,3.9001647599419407,False,2
105141_1,105141,1,2.4298563390399264,False,1
142084_1,142084,1,3.7850191307041414,False,3
142084_2,142084,2,29.66353009569514,False,2
142084_3,142084,3,3.178178232027343,False,1
210453_1,210453,1,9.736202039558558,False,2
210453_2,210453,2,4.096856505165114,False,1
139357_1,139357,1,1.9189218382326152,False,3
139357_2,139357,2,1.8515928151260066,False,2
139357_3,139357,3,1.3211339920730145,False,1
18482_1,18482,1,4.267956059348321,False,2
18482_2,18482,2,4.314243462956402,False,1
210452_1,210452,1,2.327040596597309,False,3
210452_2,210452,2,12.814820595406069,False,1
255488_1,255488,1,1.066375965714942,False,2
255488_2,255488,2,8.458463119309046,False,1
246551_1,246551,1,1.1793717712285743,False,3
246551_2,246551,2,1.7396718249761853,False,2
246551_3,246551,3,1.0096542408181044,False,2
246551_4,246551,4,6.521961266993699,False,1
142109_1,142109,1,3.108654046605542,False,2
24848_1,24848,1,4.20700767023853,False,2
210443_1,210443,1,3.676032776925637,False,2
244031_1,244031,1,3.0518556745387424,False,2
175915_1,175915,1,4.0256981417132645,False,2
187280_1,187280,1,4.592554714568267,False,2
470703_1,470703,1,3.991675446250906,False,2
175901_1,175901,1,4.520081548454495,False,2
142086_1,142086,1,0.685742282929422,False,3
142086_2,142086,2,2.395814019832654,False,1
