cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,1,35.8899151,128.601287,177107,PIPE_LM,5.224894916006969,8,40,40,21.56482446760917,1.6326625598904858,1.74507871321013,1.6554678294181193,1.0,1.0,1.0,1.4,1.4,1.1154376383186273,9.846153846153848,9.846153846153848,8.250492066631061,2.0307692307692307,2.0307692307692307,1.6960877533207228,3.2412683814087124,6.503592268146396,4.779183830655237,0.0167652986394174,0.0336395058273738,0.02472008940487262,0.1616,3.0061,1.587073678874723
1,1,35.894775800000005,128.6046433,106606,PIPE_LM,6.899950679069789,7,80,100,48.123641276936894,1.7526899383983574,1.7526899383983574,1.612587191822016,1.0,1.0,1.0,1.0,1.4,1.0548976195039625,6.666666666666667,8.333333333333334,7.311170477368464,2.1333333333333337,2.466666666666667,1.8761677752837833,4.216093199302392,6.678736130809035,3.324323306180012,0.0218075312687316,0.0345454286998032,0.017194896085050777,0.086,0.6238,0.18195740137641117
2,3,35.890277250001176,128.60406135000073,4800,SPLY_LS,3.6948960843849665,10,13,50,17.81539654970322,1.515811088295688,1.6576317590691307,1.5639883162040196,1.0,1.0,1.0,1.0,1.2,1.0260291705389362,7.471264367816092,17.857142857142858,8.822943379792873,1.547126436781609,2.585714285714286,1.6822943379792876,5.161000428812136,8.24165666916451,5.475435639271279,0.0266950166680093,0.0426295570384199,0.028321417072348688,2.3343,4.3346,2.220946258822002
3,1,35.890979,128.6032946,143987,SPLY_LS,6.927565607859949,15,13,150,36.027437596191305,1.6576317590691307,1.706420260095825,1.5933197714884177,1.0,1.0,1.0,1.0,1.6,1.0850900042465752,7.471264367816092,17.857142857142858,9.002708655531896,1.547126436781609,3.3000000000000003,1.8697533784046843,4.395524493969576,13.56709127596379,6.566890106943623,0.0227356306688329,0.0701751012703589,0.033966910733660496,1.5968,6.9223,2.293371415141577
4,3,35.895232699999994,128.6046783,245452,SPLY_LS,7.989790726363709,10,20,100,38.51288325585893,1.18984257357974,1.6824366872005476,1.5827669195195293,1.0,1.0,1.0,1.0,1.4,1.0918656977693872,9.523809523809524,16.3265306122449,9.749980817576896,1.7523809523809524,2.840816326530613,1.932338763588581,2.5330238203988515,6.742653620780288,3.9254077104929266,0.013101939059822,0.034876038720805,0.020303975112139095,0.7975,1.7929,0.7710711994151086
5,1,35.8966337,128.6042461,245230,SPLY_LS,6.555749360882078,11,13,80,19.79415336664846,1.657741273100616,1.7726762491444217,1.693804572890585,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.631241428528906,1.547126436781609,2.1333333333333337,1.6127161516599329,2.0230431209284228,4.295974826569596,2.657076692837108,0.0104640893908462,0.0222207149916899,0.013743596339865265,0.1951,1.1012,0.4153466715652372
6,2,35.89416030000075,128.60489965000127,3933,SPLY_LS,4.761843962414774,13,13,25,17.493975995470347,1.622861054072553,1.7526899383983574,1.614878832642033,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.523809523809524,8.166900517320585,1.547126436781609,1.7523809523809524,1.6166900517320586,3.979182113932101,4.680844469987796,3.182729973435863,0.020582120525208,0.0242114339787883,0.016462511651098286,1.4012,1.4356,0.8280850141575357
7,3,35.89571085000243,128.60505674999945,245473,PIPE_LM,6.466836512722925,9,40,150,37.61878235409467,1.6526488706365503,1.6526488706365503,1.4829737316507394,1.0,1.0,1.0,1.0,1.4,1.0427233880419347,9.846153846153848,20.0,10.019484836880007,2.0307692307692307,3.3000000000000003,1.9316613660194868,2.2836133388148725,6.55330148976909,3.9489736706172676,0.0118118758143529,0.0338966242907561,0.020425868862584243,0.1319,2.1024,1.094146536017545
8,1,35.8948437,128.6038297,106607,PIPE_LM,3.6087770252907525,11,100,300,76.06865246358615,1.7526899383983574,1.7526899383983574,1.6568492393921825,1.0,1.0,1.0,1.4,1.6,1.3032712513541254,8.333333333333334,20.833333333333332,9.752782247657922,2.466666666666667,4.966666666666667,2.290800906807382,6.678736130809035,11.180281039269092,5.0111800848218895,0.0345454286998032,0.0578294446615674,0.02592007842973693,0.0509,0.756,0.19061089770699902
9,1,35.8903724,128.6026803,212350,SPLY_LS,3.6700252173478445,9,13,100,30.106769705299957,1.5474606433949352,1.7366461327857632,1.6283891642428903,1.0,1.0,1.0,1.0,1.2,1.0255129119766588,7.471264367816092,9.846153846153848,8.27388387224106,1.547126436781609,2.466666666666667,1.7701058035617991,4.741615498529746,6.007989239589322,4.109243735205352,0.0245257690853701,0.0310760239423137,0.02125485775816286,2.0007,2.0007,1.0867727948932433
