cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,1,35.89325590000001,128.6040557,211474,SPLY_LS,4.319057244275564,7,13,100,28.335881657665688,1.6672142368240932,1.7277207392197127,1.658105644431959,1.0,1.0,1.0,1.0,1.6,1.1057647010873497,7.471264367816092,8.333333333333334,7.623225145240444,1.547126436781609,2.466666666666667,1.709217932700919,2.3468337419948377,7.145312427849419,3.887618799453113,0.0121388801887811,0.0369587712674297,0.020108513859231195,0.3785,1.6838,0.7379730990817652
1,1,35.890437000000006,128.6039201,73313,PIPE_LM,3.7182269888809656,10,50,100,25.041898116705152,1.373223819301848,1.6926762491444216,1.5747948185639573,1.0,1.0,1.0,1.2,1.4,1.0712887492768435,17.857142857142858,17.857142857142858,9.634622756837086,2.585714285714286,2.585714285714286,1.8017865931513988,4.345598302338505,7.8059261165425005,6.234766738076836,0.0224773899389308,0.0403757625415102,0.03224901921436549,0.4374,3.6899,2.3412935350246107
2,1,35.8895649,128.6026112,144002,SPLY_LS,7.155341793227471,10,13,100,20.656506614367686,1.6483778234086242,1.7250924024640657,1.660553984164404,1.0,1.0,1.0,1.2,1.4,1.0790143740445437,7.471264367816092,8.928571428571429,7.793926040164178,1.547126436781609,2.466666666666667,1.6315359510841836,3.066153717033244,9.405768966380684,6.169463448278889,0.0158595267936686,0.0486508696901557,0.0319112412130501,0.518,4.6374,2.3045430357704637
3,1,35.8902294,128.6026617,37842,SPLY_LS,5.774196674566099,13,20,100,24.356119048387608,1.5474606433949352,1.7366461327857632,1.6368207451099503,1.0,1.0,1.0,1.0,1.2,1.025667887335995,9.523809523809524,9.846153846153848,8.257262189271808,1.7523809523809524,2.466666666666667,1.7006904448990767,4.90147561708402,6.007989239589322,4.071220796841402,0.0253526375555862,0.0310760239423137,0.021058186010622263,1.6744,2.3879,1.1351745255361019
4,2,35.889826299999996,128.6010129,47811,PIPE_LM,5.243801288955055,13,50,200,55.32288158209899,1.7526899383983574,1.7526899383983574,1.6226561926205396,1.0,1.3,1.0303269058343623,1.4,1.6,1.2780647768915852,17.857142857142858,17.857142857142858,11.547426995705912,2.585714285714286,3.9746031746031742,2.230370762481474,5.564177350837856,12.69137420831549,5.647312841653229,0.0287804291383412,0.0656454985238014,0.029210443307809184,0.236,3.0061,0.7421141238761495
5,1,35.89107130000001,128.6032933,143987,SPLY_LS,5.498747908627607,10,13,150,54.41255751667015,1.6576317590691307,1.6726899383983571,1.594658427840995,1.0,1.0,1.0,1.0,1.6,1.1472587644488883,7.471264367816092,17.857142857142858,9.507207887152342,1.547126436781609,3.3000000000000003,2.0886771942675675,4.395524493969576,6.959842449832864,5.321443873004644,0.0227356306688329,0.035999437079638,0.027524902360922827,1.5968,3.1773,1.1080530184663118
6,1,35.891899499999994,128.6034968,246389,SPLY_LS,4.771798551848591,13,13,80,25.39539544346663,1.648542094455852,1.7346201232032854,1.6829134244679822,1.0,1.0,1.0,1.0,1.6,1.0959074590308981,7.471264367816092,14.22222222222222,8.47752775401326,1.547126436781609,2.5777777777777775,1.723833439358025,5.6124150381981055,6.578339711581055,4.358597978350709,0.0290299361643277,0.0340261332411674,0.022544630113120065,2.334,2.6674,1.1659088866479486
7,3,35.89056696666758,128.60295126667285,212347,SPLY_LS,5.6378137410299844,9,13,50,18.107677788509747,1.7051060917180014,1.7051060917180014,1.5972627378375448,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,8.904986553602456,1.547126436781609,2.585714285714286,1.6904986553602457,9.289543945694785,10.156873069500731,6.918734469884884,0.0480497015819089,0.052535918108339,0.035786808108756,4.3353,5.0011,3.0033293847149722
8,1,35.889929099999996,128.6016472,212339,PIPE_LM,4.549724586415585,9,80,80,43.6870437749348,1.7326488706365502,1.7326488706365502,1.6547799784082713,1.0,1.0,1.0,1.2,1.2,1.072382006760635,6.666666666666667,11.428571428571429,7.967097455894659,2.1333333333333337,2.1333333333333337,1.8747425692472346,5.198572325417898,5.730940451287324,4.180037798298876,0.0268893554246078,0.0296430029372611,0.021621036509810985,0.1288,2.3863,0.7007570787158912
9,1,35.8906833,128.6034433,4787,PIPE_LM,3.736222570247524,15,80,80,25.18550599666938,1.6726899383983571,1.7244900752908967,1.6256410837172635,1.0,1.0,1.0,1.2,1.2,1.037842364152797,6.666666666666667,14.285714285714286,7.992158199021205,2.1333333333333337,2.2285714285714286,1.6958306546370419,5.995465734703333,18.040642052711146,8.389896665793591,0.0310112467394662,0.0933143189855457,0.04339632100898402,0.3485,9.828,3.5701374969770883
