cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_D_final,max_D_final,avg_D_final,nearest_K_repair,max_K_repair,avg_K_repair
0,1,35.89325590000001,128.6040557,211474,SPLY_LS,4.319057244275564,112,13,200,29.604501771557196,1.6672142368240932,1.7526899383983574,1.6270340307042646,1.0,1.0,1.0,1.0,1.6,1.103322628219855,7.471264367816092,25.3968253968254,8.14209573940836,1.547126436781609,3.9746031746031742,1.7390585891395811,2.3468337419948377,12.482253272236944,3.711316082045026,0.0097793735445795,0.0520141734980749,0.01546523967968566,0.3785,2.4829,0.6756397367145437
1,1,35.8948401,128.6108953,107356,SPLY_LS,5.4582102863219175,152,13,150,35.92964243946405,1.6154688569472964,1.7526899383983574,1.5512911219063126,1.0,1.0,1.0,1.0,1.6,1.0958900768961422,7.471264367816092,17.857142857142858,9.143178003838536,1.547126436781609,3.3000000000000003,1.8788230528320924,7.701065080626144,21.10882891509861,6.535950428177205,0.0320907232442231,0.0879615455306616,0.027235632231735783,3.6684,8.1373,2.127326093747504
2,1,35.890437000000006,128.6039201,73313,PIPE_LM,3.7182269888809656,164,50,200,23.86442536885758,1.373223819301848,1.862532511978097,1.5959740576598955,1.0,1.0,1.0,1.2,1.6,1.0908831814247777,17.857142857142858,17.857142857142858,8.736620971787564,2.585714285714286,3.9746031746031742,1.7305571651980638,4.345598302338505,44.320708637351565,6.400755730960328,0.0181083254057596,0.1846866089272758,0.0266722691686982,0.4374,9.828,2.2155896816001155
3,2,35.898578150000276,128.60417359999715,143359,SPLY_LS,7.277534140952422,95,13,150,36.62981077884046,1.6140451745379876,1.7526899383983574,1.6273750321779312,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,8.405129240847728,1.547126436781609,3.3000000000000003,1.8376393958457737,2.9014239306293006,8.153821201341549,4.184688334523771,0.0120903785901288,0.0339773806370502,0.01743780552437724,0.7604,3.8681,1.0123683107212327
4,1,35.8954174,128.6096018,245306,PIPE_LM,6.387179434234732,209,80,150,32.8584597207382,1.6726899383983571,1.7612867898699522,1.5842554294146485,1.0,1.0,1.0,1.2,1.2,1.0289740331852795,6.666666666666667,17.857142857142858,8.613817914151504,2.1333333333333337,3.3000000000000003,1.8129947233543457,5.1880674570451015,13.490284710596164,5.474518015928886,0.0216189364968797,0.0562146909032897,0.022812590298276397,0.1669,7.0042,1.8069788280994776
5,1,35.8960453,128.6009302,143211,SPLY_LS,13.800348151893804,218,13,300,29.03502027783968,1.625160848733744,1.792662559890486,1.6379728958977304,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,20.833333333333332,8.665481202073646,1.547126436781609,4.966666666666667,1.772935425996734,2.241835262814255,64.6458046407898,4.437240928911585,0.0093418396319101,0.2693823002284031,0.01849020481282095,0.3509,31.5158,1.3435370151648989
6,1,35.8979493,128.6042737,106802,SPLY_LS,6.925832555097114,166,13,150,23.719197387752942,1.702422997946612,1.7526899383983574,1.6561240229659382,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,7.965108419358105,1.547126436781609,3.3000000000000003,1.6858148723023267,3.977128986328045,11.565210142368242,4.288707329974897,0.0165728953424782,0.0481928089237555,0.017871257879371844,1.2878,4.3426,1.3283717690692767
7,5,35.895277400000005,128.6101531,245302,SPLY_LS,6.9936724839440245,206,13,150,26.033336890674306,1.6729637234770705,1.7612867898699522,1.574237436641712,1.0,1.0,1.0,1.0,1.6,1.0278000817560264,7.471264367816092,17.857142857142858,8.628657670491492,1.547126436781609,3.3000000000000003,1.7453602481371373,3.29057690626739,21.10882891509861,5.871505510941847,0.0137119984972615,0.0879615455306616,0.02446685703937018,0.9262,8.1373,2.171695548402693
8,1,35.89389760000002,128.5983609,142119,PIPE_LM,8.407063955836193,184,80,300,41.815576590782406,1.5126899383983572,1.912689938398357,1.6091333705070938,1.0,1.3,1.0141292601347651,1.2,1.4,1.0670565639998597,6.666666666666667,20.833333333333332,8.932971414701552,2.1333333333333337,4.966666666666667,1.9162694727217398,5.446902217806149,19.35919431283192,5.224960742716907,0.0226975138867091,0.0806707306612862,0.02177267266293843,0.3547,5.2697,1.233636071407244
9,4,35.893710250001014,128.59912814999504,142115,SPLY_LS,6.4465730008560636,136,13,300,32.06241842574158,1.7000136892539357,1.7390554414784394,1.6320593443162732,1.0,1.3,1.002418078077,1.0,1.4,1.0241194887022211,7.471264367816092,20.833333333333332,8.767563458250585,1.547126436781609,4.966666666666667,1.8080009371760724,5.151423908203675,19.35919431283192,4.677578682072808,0.0214662409966801,0.0806707306612862,0.019491704247131446,1.9675,5.2697,1.3425825831795484
