FTR_IDN,RN_CD,RN,ROAD_BT,ROA_CLS_SE
304475,,,12.5,RDD000
304476,,,11.3,RDD000
304482,,,,
304483,,,15.5,RDD000
304484,,,40.0,RDD000
304485,,,2.0,RDD008
304486,,,15.6,RDD000
304487,,,7.0,RDD000
304488,,,6.0,RDD000
304492,,,10.4,RDD000
304493,,,10.0,RDD000
304494,,,10.8,RDD000
304495,,,7.6,RDD000
304496,,,10.0,RDD000
304497,,,7.6,RDD000
304507,,,11.5,RDD000
304508,,,7.8,RDD000
304509,,,11.1,RDD000
304510,,,10.0,RDD000
304511,,,6.7,RDD000
304512,,,6.7,RDD000
304513,,,7.6,RDD000
304514,,,7.6,RDD000
304515,,,7.6,RDD000
304516,,,8.9,RDD000
304517,,,8.1,RDD000
304518,,,8.1,RDD000
304519,,,8.1,RDD000
304520,,,54.0,RDD000
304521,,,11.4,RDD000
304522,,,11.4,RDD000
304523,,,6.1,RDD000
304524,,,11.4,RDD000
304525,,,5.0,RDD000
304528,,,8.1,RDD000
304529,,,8.1,RDD000
304530,,,8.1,RDD000
304531,,,11.3,RDD000
304532,,,8.1,RDD000
304533,,,8.1,RDD000
304534,,,11.3,RDD000
304535,,,40.0,RDD000
304536,,,11.3,RDD000
304537,,,2.0,RDD008
304600,,,8.5,RDD000
304637,,,10.4,RDD000
304638,,,8.9,RDD000
304639,,,14.8,RDD000
304640,,,10.8,RDD000
304641,,,7.6,RDD000
304642,,,7.0,RDD000
304643,,,11.3,RDD000
304644,,,15.6,RDD000
304645,,,7.2,RDD000
304646,,,7.2,RDD000
304647,,,7.2,RDD000
304648,,,,
304649,,,9.9,RDD000
304650,,,8.0,RDD000
304651,,,54.0,RDD000
304652,,,6.5,RDD000
304653,,,54.0,RDD000
304654,,,54.0,RDD000
304655,,,11.4,RDD000
304656,,,11.4,RDD000
304657,,,3.1,RDD000
304658,,,11.6,RDD000
304659,,,11.6,RDD000
304660,,,6.7,RDD000
304661,,,8.2,RDD000
304662,,,6.7,RDD000
304663,,,6.7,RDD000
304664,,,6.7,RDD000
304665,,,4.4,RDD000
304666,,,4.4,RDD000
304667,,,1.9,RDD008
304668,,,15.6,RDD000
304669,,,15.6,RDD000
304670,,,9.0,RDD000
304671,,,9.0,RDD000
304672,,,8.9,RDD000
304673,,,14.8,RDD000
304674,,,14.8,RDD000
304675,,,11.3,RDD000
304676,,,9.9,RDD000
304677,,,9.9,RDD000
304678,,,9.9,RDD000
304679,,,7.6,RDD000
304680,,,10.0,RDD000
304681,,,10.4,RDD000
304682,,,10.4,RDD000
304683,,,12.0,RDD000
304684,,,12.0,RDD000
304685,,,15.6,RDD000
304686,,,8.3,RDD000
304687,,,5.8,RDD000
304688,,,10.4,RDD000
304689,,,10.4,RDD000
304692,,,8.4,RDD000
304693,,,40.5,RDD000
304694,,,15.5,RDD000
304695,,,6.5,RDD000
304696,,,6.5,RDD000
304697,,,13.5,RDD000
304698,,,7.2,RDD000
304699,,,7.8,RDD000
304700,,,7.8,RDD000
304701,,,7.9,RDD000
304702,,,12.0,RDD000
304703,,,12.0,RDD000
304704,,,13.5,RDD000
304705,,,6.9,RDD000
304706,,,13.5,RDD000
304707,,,,
304708,,,8.1,RDD000
304709,,,8.1,RDD000
304710,,,12.5,RDD000
304711,,,12.5,RDD000
304712,,,12.5,RDD000
304713,,,15.6,RDD000
304714,,,13.5,RDD000
304715,,,7.9,RDD000
304716,,,7.6,RDD000
304717,,,11.1,RDD000
304718,,,7.8,RDD000
304719,,,7.8,RDD000
304720,,,7.6,RDD000
304721,,,5.9,RDD000
304722,,,7.6,RDD000
304723,,,7.6,RDD000
304724,,,7.8,RDD000
304725,,,7.8,RDD000
304726,,,7.2,RDD000
304727,,,5.0,RDD000
304728,,,7.9,RDD000
304729,,,7.9,RDD000
304730,,,7.9,RDD000
304731,,,7.8,RDD000
304732,,,7.8,RDD000
304733,,,7.8,RDD000
304734,,,7.6,RDD000
304735,,,,
304736,,,7.6,RDD000
304737,,,7.6,RDD000
304738,,,7.6,RDD000
304739,,,7.6,RDD000
304740,,,7.2,RDD000
304743,,,8.9,RDD000
304744,,,13.5,RDD000
304746,,,22.0,RDD000
304747,,,9.9,RDD000
304748,,,9.9,RDD000
304749,,,11.3,RDD000
304752,,,6.9,RDD000
304753,,,5.3,RDD000
304754,,,9.9,RDD000
304759,,,9.9,RDD000
304760,,,10.0,RDD000
304761,,,7.8,RDD000
304762,,,12.0,RDD000
304763,,,12.0,RDD000
304764,,,15.6,RDD000
304765,,,15.6,RDD000
304766,,,15.6,RDD000
304767,,,15.6,RDD000
304768,,,9.9,RDD000
304769,,,11.4,RDD000
304771,,,9.0,RDD000
304772,,,12.0,RDD000
304773,,,11.1,RDD000
304774,,,11.1,RDD000
304775,,,9.9,RDD000
304780,,,14.8,RDD000
304781,,,9.9,RDD000
304782,,,9.9,RDD000
304783,,,12.0,RDD000
304787,,,11.1,RDD000
304788,,,10.4,RDD000
304789,,,10.4,RDD000
304790,,,11.1,RDD000
304791,,,12.0,RDD000
304792,,,12.0,RDD000
304793,,,12.0,RDD000
304794,,,15.6,RDD000
304795,,,15.6,RDD000
304796,,,15.6,RDD000
304797,,,15.6,RDD000
304798,,,11.5,RDD000
304799,,,11.5,RDD000
304800,,,12.0,RDD000
304806,,,10.0,RDD000
304807,,,10.8,RDD000
304808,,,10.8,RDD000
304809,,,8.9,RDD000
304810,,,8.9,RDD000
304811,,,8.9,RDD000
304812,,,5.5,RDD000
304813,,,13.5,RDD000
304814,,,13.5,RDD000
304815,,,13.5,RDD000
304816,,,13.5,RDD000
304817,,,12.5,RDD000
304818,,,9.4,RDD000
304819,,,7.6,RDD000
304820,,,7.6,RDD000
304821,,,7.9,RDD000
304822,,,9.9,RDD000
304826,,,8.9,RDD000
304827,,,8.9,RDD000
304828,,,11.1,RDD000
304829,,,11.1,RDD000
304830,,,6.1,RDD000
304862,,,8.0,RDD000
304863,,,11.6,RDD000
304870,,,10.0,RDD000
304871,,,11.1,RDD000
304872,,,11.1,RDD000
304873,,,11.1,RDD000
304880,,,54.0,RDD000
304881,,,54.0,RDD000
304882,,,54.0,RDD000
304883,,,54.0,RDD000
304884,,,54.0,RDD000
304885,,,13.5,RDD000
304892,,,26.0,RDD000
304893,,,26.0,RDD000
304894,,,26.0,RDD000
304895,,,26.0,RDD000
304896,,,26.0,RDD000
304897,,,26.0,RDD000
304898,,,6.7,RDD000
304899,,,6.7,RDD000
304900,,,6.2,RDD000
304901,,,,
304902,,,6.7,RDD000
304903,,,8.9,RDD000
304904,,,8.9,RDD000
304905,,,10.4,RDD000
304906,,,8.9,RDD000
304907,,,8.9,RDD000
304908,,,8.9,RDD000
304909,,,,
304910,,,8.4,RDD000
304911,,,8.4,RDD000
304912,,,8.4,RDD000
304913,,,11.6,RDD000
304914,,,11.6,RDD000
304915,,,,
304916,,,27.0,RDD000
304917,,,27.0,RDD000
304918,,,5.0,RDD000
304919,,,5.0,RDD000
304920,,,4.1,RDD000
304921,,,11.6,RDD000
304922,,,11.6,RDD000
304923,,,11.6,RDD000
304924,,,11.6,RDD000
304925,,,14.2,RDD000
304926,,,14.2,RDD000
304927,,,14.2,RDD000
304928,,,15.6,RDD000
304929,,,13.5,RDD000
304930,,,13.5,RDD000
304931,,,13.5,RDD000
304932,,,,
304933,,,,
304934,,,7.8,RDD000
304935,,,7.8,RDD000
304936,,,7.8,RDD000
304937,,,7.7,RDD000
304938,,,7.7,RDD000
304939,,,26.0,RDD000
304940,,,26.0,RDD000
304941,,,26.0,RDD000
304942,,,26.0,RDD000
304943,,,7.2,RDD000
304944,,,7.7,RDD000
304945,,,7.8,RDD000
304946,,,7.8,RDD000
304947,,,24.0,RDD000
304948,,,24.0,RDD000
304949,,,8.2,RDD000
304950,,,15.6,RDD000
304951,,,11.6,RDD000
304952,,,11.5,RDD000
304953,,,11.5,RDD000
304954,,,11.5,RDD000
304955,,,11.5,RDD000
304956,,,10.4,RDD000
304957,,,7.3,RDD000
304958,,,7.3,RDD000
304959,,,27.0,RDD000
304960,,,5.0,RDD000
304961,,,5.0,RDD000
304962,,,3.0,RDD000
304963,,,8.0,RDD000
304964,,,8.0,RDD000
304965,,,8.0,RDD000
304966,,,8.0,RDD000
304967,,,8.0,RDD000
304968,,,8.0,RDD000
304969,,,7.2,RDD000
304970,,,6.1,RDD000
304971,,,8.3,RDD000
304972,,,5.8,RDD000
304973,,,7.2,RDD000
304974,,,6.1,RDD000
304975,,,8.3,RDD000
304976,,,8.3,RDD000
304977,,,5.8,RDD000
304978,,,5.8,RDD000
304979,,,5.8,RDD000
304980,,,5.8,RDD000
304981,,,15.5,RDD000
304982,,,15.5,RDD000
304983,,,,
304984,,,,
304985,,,,
304986,,,,
304987,,,,
304988,,,,
304989,,,,
304990,,,27.0,RDD000
304991,,,5.8,RDD000
304992,,,40.5,RDD000
304993,,,15.5,RDD000
304994,,,15.5,RDD000
304995,,,15.5,RDD000
304996,,,27.0,RDD000
304997,,,9.4,RDD000
304998,,,14.8,RDD000
304999,,,14.8,RDD000
305000,,,,
305001,,,,
305002,,,11.6,RDD000
305003,,,11.6,RDD000
305004,,,14.8,RDD000
305005,,,11.6,RDD000
400073,,,22.0,RDD000
701457,,,26.0,RDD000
701458,,,26.0,RDD000
701461,,,26.0,RDD000
701462,,,26.0,RDD000
701463,,,10.4,RDD000
701467,,,20.0,RDD000
701468,,,7.0,RDD000
701477,,,22.0,RDD000
701478,,,22.0,RDD000
701479,,,22.0,RDD000
701480,,,22.0,RDD000
701481,,,7.9,RDD000
701482,,,7.9,RDD000
701487,,,7.3,RDD000
701488,,,7.3,RDD000
701489,,,7.3,RDD000
701490,,,7.3,RDD000
701491,,,7.3,RDD000
701492,,,7.3,RDD000
701493,,,7.3,RDD000
701494,,,6.4,RDD000
701495,,,26.0,RDD000
701496,,,26.0,RDD000
701497,,,26.0,RDD000
701498,,,26.0,RDD000
701504,,,26.0,RDD000
701505,,,26.0,RDD000
701506,,,26.0,RDD000
701559,,,6.2,RDD000
701560,,,26.0,RDD000
701561,,,26.0,RDD000
701562,,,26.0,RDD000
701563,,,26.0,RDD000
701883,,,7.9,RDD000
701921,,,7.0,RDD000
701922,,,7.3,RDD000
701923,,,7.0,RDD000
701924,,,7.0,RDD000
702085,,,20.0,RDD000
702086,,,20.0,RDD000
702087,,,20.0,RDD000
702172,,,25.0,RDD000
702194,,,10.4,RDD000
702844,,,7.9,RDD000
702847,,,22.0,RDD000
702848,,,22.0,RDD000
702850,,,22.0,RDD000
702853,,,22.0,RDD000
