FTR_IDN,RN_CD,RN,ROAD_BT,ROA_CLS_SE
302897,,,3.5,RDD000
302899,,,6.9,RDD000
302900,,,6.0,RDD000
302901,,,6.7,RDD000
302902,,,1.8,RDD008
302903,,,5.4,RDD000
302904,,,10.4,RDD000
302905,,,,
302906,,,,
302907,,,11.5,RDD000
302909,,,,
302911,,,26.0,RDD000
302913,,,,
302914,,,,
302915,,,11.1,RDD000
302918,,,6.0,RDD000
302919,,,7.7,RDD000
302920,,,3.5,RDD000
302921,,,1.8,RDD008
302922,,,6.5,RDD000
302923,,,8.9,RDD000
302924,,,,
302925,,,10.0,RDD000
302926,,,3.1,RDD000
302927,,,7.0,RDD000
302930,,,,
302933,,,5.4,RDD000
302937,,,2.0,RDD008
302940,,,3.0,RDD000
302942,,,3.5,RDD000
302944,,,3.1,RDD000
302947,,,,
302949,,,2.0,RDD008
302950,,,10.4,RDD000
302952,,,5.0,RDD000
302954,,,5.0,RDD000
302955,,,,
302957,,,10.4,RDD000
302958,,,2.7,RDD008
302961,,,7.0,RDD000
302963,,,,
302964,,,3.5,RDD000
302969,,,8.4,RDD000
302970,,,,
302972,,,,
302974,,,,
302975,,,1.8,RDD008
302976,,,10.7,RDD000
302977,,,,
302979,,,,
302981,,,9.9,RDD000
302983,,,,
302985,,,2.0,RDD008
302988,,,,
302989,,,3.0,RDD000
302992,,,5.0,RDD000
302995,,,6.5,RDD000
302998,,,11.4,RDD000
302999,,,14.2,RDD000
303001,,,6.9,RDD000
303002,,,6.0,RDD000
303003,,,5.0,RDD000
303004,,,8.9,RDD000
303005,,,7.0,RDD000
303006,,,,
303008,,,,
303010,,,11.1,RDD000
303011,,,,
303012,,,9.4,RDD000
303015,,,,
303016,,,6.9,RDD000
303018,,,,
303020,,,,
303021,,,,
303022,,,,
303023,,,,
303024,,,2.0,RDD008
303025,,,3.0,RDD000
303026,,,3.1,RDD000
303038,,,7.0,RDD000
303039,,,5.0,RDD000
303041,,,5.3,RDD000
303044,,,,
303046,,,,
303047,,,5.5,RDD000
303050,,,5.3,RDD000
303051,,,9.9,RDD000
303052,,,4.0,RDD000
303056,,,5.3,RDD000
303057,,,22.0,RDD000
303058,,,,
303060,,,,
303061,,,,
303062,,,,
303064,,,,
303065,,,,
303066,,,7.4,RDD000
303067,,,5.5,RDD000
303068,,,4.1,RDD000
303069,,,,
303070,,,11.4,RDD000
303071,,,11.5,RDD000
303072,,,10.4,RDD000
303075,,,8.4,RDD000
303076,,,4.4,RDD000
303077,,,,
303079,,,,
303081,,,3.5,RDD000
303082,,,,
303084,,,,
303085,,,4.4,RDD000
303086,,,,
303088,,,10.0,RDD000
303089,,,7.6,RDD000
303091,,,8.4,RDD000
303092,,,,
303095,,,9.4,RDD000
303098,,,54.0,RDD000
303100,,,,
303102,,,3.0,RDD000
303103,,,5.0,RDD000
303104,,,6.5,RDD000
303106,,,13.5,RDD000
303107,,,14.2,RDD000
303108,,,6.7,RDD000
303110,,,3.0,RDD000
303111,,,2.0,RDD008
303113,,,7.3,RDD000
303115,,,13.5,RDD000
303117,,,10.0,RDD000
303119,,,11.6,RDD000
303120,,,,
303123,,,11.6,RDD000
303126,,,,
303127,,,10.0,RDD000
303128,,,27.0,RDD000
303130,,,,
303132,,,,
303133,,,13.5,RDD000
303134,,,10.0,RDD000
303136,,,,
303137,,,,
303139,,,7.3,RDD000
303141,,,,
303142,,,14.2,RDD000
303143,,,3.5,RDD000
303144,,,,
303145,,,1.9,RDD008
303146,,,6.7,RDD000
303148,,,7.7,RDD000
303149,,,9.4,RDD000
303150,,,5.8,RDD000
303151,,,,
303152,,,5.0,RDD000
303155,,,13.5,RDD000
303157,,,2.0,RDD008
303158,,,,
303159,,,,
303160,,,10.0,RDD000
303161,,,,
303162,,,10.4,RDD000
303164,,,2.0,RDD008
303165,,,,
303166,,,,
303167,,,,
303168,,,4.0,RDD000
303169,,,7.7,RDD000
303170,,,,
303171,,,2.7,RDD008
303172,,,8.8,RDD000
303173,,,10.0,RDD000
303175,,,14.2,RDD000
303176,,,,
303177,,,27.0,RDD000
303178,,,,
303182,,,37.0,RDD000
303183,,,11.4,RDD000
303185,,,6.3,RDD000
303186,,,7.8,RDD000
303190,,,10.0,RDD000
303191,,,10.0,RDD000
303192,,,7.6,RDD000
303193,,,3.1,RDD000
303194,,,,
303195,,,7.8,RDD000
303199,,,2.7,RDD008
303201,,,6.5,RDD000
303202,,,6.3,RDD000
303213,,,13.5,RDD000
303216,,,,
303218,,,1.8,RDD008
303219,,,10.0,RDD000
303220,,,7.4,RDD000
303223,,,,
303224,,,,
303226,,,2.8,RDD008
303227,,,8.0,RDD000
303228,,,7.8,RDD000
303229,,,54.0,RDD000
303230,,,8.2,RDD000
303231,,,5.5,RDD000
303232,,,,
303235,,,4.4,RDD000
303236,,,,
303239,,,15.6,RDD000
303240,,,3.0,RDD000
303242,,,8.9,RDD000
303243,,,7.8,RDD000
303245,,,,
303247,,,3.5,RDD000
303248,,,8.8,RDD000
303249,,,5.0,RDD000
303250,,,6.5,RDD000
303253,,,6.5,RDD000
303254,,,3.0,RDD000
303255,,,3.1,RDD000
303256,,,6.5,RDD000
303258,,,11.4,RDD000
303260,,,6.2,RDD000
303261,,,,
303262,,,6.5,RDD000
303263,,,7.3,RDD000
303264,,,13.5,RDD000
303265,,,10.0,RDD000
303266,,,4.4,RDD000
303267,,,11.1,RDD000
303268,,,,
303270,,,7.9,RDD000
303271,,,2.0,RDD008
303272,,,8.2,RDD000
303273,,,15.6,RDD000
303274,,,,
303277,,,8.5,RDD000
303278,,,8.8,RDD000
303279,,,27.0,RDD000
303280,,,37.0,RDD000
303281,,,11.5,RDD000
303283,,,,
303284,,,3.1,RDD000
303285,,,5.0,RDD000
303286,,,,
303287,,,6.1,RDD000
303290,,,24.0,RDD000
303291,,,,
303299,,,5.0,RDD000
303300,,,7.0,RDD000
303301,,,,
303303,,,5.0,RDD000
303305,,,,
303306,,,5.2,RDD000
303309,,,,
303310,,,,
303313,,,6.0,RDD000
303314,,,,
303315,,,4.1,RDD000
303316,,,10.0,RDD000
303318,,,,
303320,,,7.8,RDD000
303321,,,,
303322,,,,
303324,,,,
303326,,,2.0,RDD008
303327,,,,
303329,,,,
303331,,,9.4,RDD000
303333,,,2.0,RDD008
303334,,,5.8,RDD000
303338,,,,
303340,,,6.7,RDD000
303342,,,,
303343,,,,
303344,,,,
303345,,,11.3,RDD000
303352,,,10.0,RDD000
303353,,,7.6,RDD000
303354,,,10.0,RDD000
303356,,,11.5,RDD000
303357,,,,
303359,,,,
303361,,,,
303362,,,7.7,RDD000
303363,,,1.9,RDD008
303364,,,5.3,RDD000
303366,,,,
303367,,,2.7,RDD008
303368,,,7.7,RDD000
303370,,,10.4,RDD000
303371,,,7.9,RDD000
303372,,,10.0,RDD000
303373,,,5.2,RDD000
303376,,,2.1,RDD008
303377,,,9.4,RDD000
303379,,,27.0,RDD000
303382,,,10.0,RDD000
303383,,,5.0,RDD000
303384,,,4.1,RDD000
303386,,,3.4,RDD000
303389,,,8.8,RDD000
303390,,,,
303395,,,3.1,RDD000
303397,,,6.7,RDD000
303399,,,2.0,RDD008
303406,,,40.5,RDD000
303407,,,11.1,RDD000
303410,,,11.1,RDD000
303411,,,11.6,RDD000
303412,,,10.0,RDD000
303413,,,,
303414,,,2.8,RDD008
303415,,,7.9,RDD000
303416,,,10.0,RDD000
303417,,,5.9,RDD000
303418,,,,
303419,,,,
303420,,,5.4,RDD000
303425,,,,
303426,,,5.8,RDD000
303427,,,7.2,RDD000
303430,,,,
303431,,,,
303434,,,3.1,RDD000
303435,,,5.0,RDD000
303436,,,8.3,RDD000
303437,,,,
303438,,,,
303440,,,7.9,RDD000
303441,,,,
303442,,,2.0,RDD008
303443,,,7.9,RDD000
303444,,,11.5,RDD000
303447,,,7.3,RDD000
303448,,,7.4,RDD000
303449,,,5.8,RDD000
303453,,,,
303454,,,6.2,RDD000
303455,,,11.6,RDD000
303458,,,11.4,RDD000
303459,,,8.1,RDD000
303460,,,7.9,RDD000
303461,,,8.1,RDD000
303463,,,3.5,RDD000
303464,,,8.8,RDD000
303466,,,8.8,RDD000
303469,,,5.0,RDD000
303470,,,5.0,RDD000
303472,,,6.2,RDD000
303473,,,,
303475,,,,
303479,,,3.1,RDD000
303481,,,,
303482,,,6.3,RDD000
303483,,,3.5,RDD000
303485,,,8.8,RDD000
303486,,,5.0,RDD000
303489,,,37.0,RDD000
303490,,,6.3,RDD000
303491,,,,
303492,,,,
303494,,,,
303495,,,5.9,RDD000
303499,,,1.9,RDD008
303502,,,,
303503,,,,
303504,,,,
303506,,,5.9,RDD000
303508,,,,
303511,,,10.0,RDD000
303512,,,,
303514,,,,
303515,,,7.3,RDD000
303518,,,2.0,RDD008
303519,,,,
303520,,,1.8,RDD008
303521,,,5.8,RDD000
303523,,,10.4,RDD000
303524,,,1.8,RDD008
303525,,,,
303526,,,,
303528,,,5.0,RDD000
303529,,,3.4,RDD000
303530,,,,
303531,,,,
303532,,,5.8,RDD000
303534,,,8.5,RDD000
303537,,,,
303538,,,,
303541,,,26.0,RDD000
303543,,,2.5,RDD008
303544,,,7.9,RDD000
303546,,,5.8,RDD000
303547,,,4.1,RDD000
303548,,,,
303549,,,,
303550,,,10.0,RDD000
303551,,,,
303552,,,7.7,RDD000
303555,,,,
303556,,,7.3,RDD000
303560,,,,
303561,,,,
303562,,,9.0,RDD000
303569,,,7.8,RDD000
303572,,,6.0,RDD000
303574,,,2.8,RDD008
303576,,,,
303577,,,9.5,RDD000
303580,,,4.1,RDD000
303582,,,,
303583,,,6.5,RDD000
303586,,,7.7,RDD000
303587,,,24.0,RDD000
303588,,,,
303591,,,,
303592,,,3.5,RDD000
303593,,,1.9,RDD008
303594,,,7.3,RDD000
303605,,,10.4,RDD000
303606,,,2.1,RDD008
303610,,,,
303611,,,2.0,RDD008
303613,,,7.6,RDD000
303614,,,10.0,RDD000
303615,,,5.0,RDD000
303620,,,5.8,RDD000
303621,,,1.8,RDD008
303622,,,5.0,RDD000
303623,,,1.9,RDD008
303624,,,1.8,RDD008
303625,,,13.5,RDD000
303626,,,5.0,RDD000
303627,,,3.1,RDD000
303628,,,10.0,RDD000
303629,,,7.7,RDD000
303632,,,5.3,RDD000
303633,,,11.5,RDD000
303634,,,3.5,RDD000
303638,,,7.2,RDD000
303639,,,11.1,RDD000
303640,,,10.4,RDD000
303641,,,,
303642,,,,
303643,,,11.5,RDD000
303645,,,5.3,RDD000
303647,,,,
303649,,,2.0,RDD008
303651,,,5.0,RDD000
303653,,,7.0,RDD000
303654,,,,
303657,,,,
303658,,,3.5,RDD000
303659,,,1.9,RDD008
303660,,,,
303663,,,6.3,RDD000
303664,,,5.0,RDD000
303665,,,5.0,RDD000
303666,,,,
303668,,,1.9,RDD008
303669,,,,
303670,,,13.5,RDD000
303671,,,1.9,RDD008
303672,,,3.5,RDD000
303673,,,,
303674,,,,
303675,,,7.0,RDD000
303679,,,24.0,RDD000
303680,,,5.0,RDD000
303681,,,6.5,RDD000
303682,,,,
303683,,,4.1,RDD000
303687,,,7.8,RDD000
303688,,,5.0,RDD000
303690,,,1.9,RDD008
303691,,,3.5,RDD000
303692,,,,
303693,,,11.4,RDD000
303695,,,2.0,RDD008
303697,,,,
303698,,,6.5,RDD000
303699,,,7.0,RDD000
303700,,,,
303701,,,10.4,RDD000
303702,,,,
303705,,,40.0,RDD000
303706,,,1.8,RDD008
303707,,,,
303710,,,,
303711,,,3.5,RDD000
303712,,,15.6,RDD000
303713,,,1.9,RDD008
303714,,,2.8,RDD008
303716,,,7.0,RDD000
303719,,,7.7,RDD000
303720,,,6.2,RDD000
303721,,,,
303722,,,3.1,RDD000
303725,,,7.9,RDD000
303726,,,2.0,RDD008
303727,,,7.7,RDD000
303728,,,10.0,RDD000
303729,,,,
303730,,,9.5,RDD000
303731,,,11.1,RDD000
303732,,,2.0,RDD008
303734,,,7.6,RDD000
303735,,,26.0,RDD000
303736,,,,
303737,,,6.5,RDD000
303738,,,3.5,RDD000
303739,,,37.0,RDD000
303740,,,,
303742,,,11.5,RDD000
303745,,,7.9,RDD000
303748,,,,
303749,,,2.0,RDD008
303750,,,,
303751,,,7.2,RDD000
303752,,,,
303753,,,7.3,RDD000
303754,,,,
303755,,,,
303756,,,7.9,RDD000
303758,,,9.4,RDD000
303759,,,2.0,RDD008
303762,,,7.8,RDD000
303765,,,,
303766,,,2.7,RDD008
303767,,,5.0,RDD000
303782,,,4.0,RDD000
303784,,,4.1,RDD000
303785,,,6.0,RDD000
303788,,,6.7,RDD000
303789,,,3.5,RDD000
303790,,,,
303791,,,7.7,RDD000
303792,,,,
303793,,,7.8,RDD000
303794,,,,
303796,,,10.4,RDD000
303798,,,10.0,RDD000
303799,,,9.4,RDD000
303800,,,8.0,RDD000
303802,,,7.3,RDD000
303803,,,10.4,RDD000
303805,,,3.0,RDD000
303809,,,7.3,RDD000
303810,,,6.5,RDD000
303812,,,13.5,RDD000
303813,,,,
303814,,,,
303816,,,11.5,RDD000
303817,,,7.9,RDD000
303818,,,1.5,RDD009
303819,,,,
303820,,,10.0,RDD000
303822,,,10.0,RDD000
303824,,,7.6,RDD000
303828,,,37.0,RDD000
303829,,,7.9,RDD000
303830,,,,
303831,,,11.5,RDD000
303833,,,5.0,RDD000
303835,,,13.5,RDD000
303836,,,11.4,RDD000
303837,,,,
303840,,,,
303842,,,7.7,RDD000
303843,,,,
303844,,,4.4,RDD000
303845,,,,
303846,,,2.8,RDD008
303847,,,2.0,RDD008
303848,,,,
303849,,,4.0,RDD000
303850,,,6.7,RDD000
303852,,,10.0,RDD000
303854,,,,
303855,,,11.1,RDD000
303857,,,2.0,RDD008
303858,,,11.5,RDD000
303861,,,3.0,RDD000
303862,,,10.0,RDD000
303863,,,3.5,RDD000
303864,,,10.0,RDD000
303865,,,4.1,RDD000
303871,,,,
303872,,,5.0,RDD000
303873,,,8.5,RDD000
303874,,,,
303877,,,1.9,RDD008
303878,,,,
303883,,,,
303884,,,,
303885,,,10.4,RDD000
303886,,,,
303887,,,13.5,RDD000
303888,,,12.5,RDD000
303889,,,5.0,RDD000
303892,,,,
303893,,,7.2,RDD000
303894,,,1.9,RDD008
303895,,,,
303896,,,10.4,RDD000
303897,,,9.0,RDD000
303898,,,8.5,RDD000
303900,,,11.4,RDD000
303904,,,,
303905,,,,
303906,,,,
303907,,,1.9,RDD008
303911,,,3.5,RDD000
303913,,,5.0,RDD000
303914,,,9.4,RDD000
303915,,,,
303916,,,1.8,RDD008
303917,,,,
303918,,,1.8,RDD008
303920,,,7.8,RDD000
303922,,,1.9,RDD008
303924,,,7.8,RDD000
303926,,,,
303928,,,5.0,RDD000
303929,,,,
303930,,,,
303931,,,12.0,RDD000
303932,,,,
303937,,,,
303940,,,,
303941,,,11.1,RDD000
303943,,,7.0,RDD000
303944,,,1.9,RDD008
303952,,,6.1,RDD000
303953,,,7.0,RDD000
303960,,,6.7,RDD000
303961,,,13.5,RDD000
303965,,,,
303966,,,7.0,RDD000
303967,,,54.0,RDD000
303971,,,10.0,RDD000
303973,,,,
303975,,,6.1,RDD000
303977,,,14.2,RDD000
303978,,,,
303979,,,,
303980,,,5.0,RDD000
303982,,,8.9,RDD000
303983,,,2.7,RDD008
303984,,,10.0,RDD000
303986,,,7.9,RDD000
303987,,,,
303988,,,37.0,RDD000
303990,,,9.5,RDD000
303991,,,1.9,RDD008
303992,,,,
303993,,,5.0,RDD000
303996,,,,
303998,,,11.5,RDD000
304004,,,1.8,RDD008
304006,,,5.5,RDD000
304007,,,10.4,RDD000
304009,,,1.9,RDD008
304011,,,6.5,RDD000
304014,,,,
304016,,,7.0,RDD000
304017,,,7.0,RDD000
304018,,,,
304019,,,8.8,RDD000
304020,,,,
304021,,,,
304023,,,9.9,RDD000
304026,,,2.5,RDD008
304027,,,3.4,RDD000
304028,,,13.5,RDD000
304029,,,1.8,RDD008
304030,,,4.4,RDD000
304031,,,,
304034,,,6.0,RDD000
304035,,,5.3,RDD000
304036,,,8.2,RDD000
304037,,,,
304038,,,37.0,RDD000
304039,,,,
304040,,,3.5,RDD000
304042,,,1.5,RDD009
304044,,,,
304046,,,,
304052,,,5.0,RDD000
304053,,,2.8,RDD008
304054,,,3.5,RDD000
304055,,,,
304058,,,,
304060,,,7.6,RDD000
304062,,,40.5,RDD000
304064,,,13.5,RDD000
304065,,,,
304067,,,,
304070,,,10.4,RDD000
304071,,,8.5,RDD000
304072,,,,
304076,,,3.0,RDD000
304077,,,2.0,RDD008
304078,,,11.5,RDD000
304079,,,1.5,RDD009
304080,,,6.0,RDD000
304082,,,54.0,RDD000
304083,,,7.8,RDD000
304084,,,,
304085,,,1.9,RDD008
304086,,,13.5,RDD000
304087,,,,
304088,,,,
304089,,,7.3,RDD000
304090,,,,
304091,,,10.4,RDD000
304092,,,6.7,RDD000
304093,,,11.5,RDD000
304094,,,5.0,RDD000
304095,,,5.2,RDD000
304097,,,5.8,RDD000
304098,,,,
304099,,,,
304100,,,7.3,RDD000
304101,,,5.9,RDD000
304102,,,,
304105,,,,
304106,,,6.3,RDD000
304108,,,27.0,RDD000
304109,,,24.0,RDD000
304110,,,13.5,RDD000
304111,,,,
304112,,,11.1,RDD000
304114,,,11.5,RDD000
304117,,,3.0,RDD000
304118,,,,
304119,,,54.0,RDD000
304121,,,,
304126,,,,
304129,,,8.1,RDD000
304131,,,6.3,RDD000
304135,,,5.3,RDD000
304137,,,13.5,RDD000
304138,,,9.9,RDD000
304150,,,7.0,RDD000
304152,,,7.7,RDD000
304153,,,11.5,RDD000
304158,,,,
304159,,,9.4,RDD000
304160,,,7.4,RDD000
304161,,,5.5,RDD000
304162,,,9.4,RDD000
304163,,,,
304164,,,,
304166,,,24.0,RDD000
304167,,,9.9,RDD000
304168,,,5.0,RDD000
304170,,,6.2,RDD000
304177,,,7.8,RDD000
304178,,,,
304181,,,13.5,RDD000
304182,,,7.0,RDD000
304183,,,,
304185,,,11.5,RDD000
304186,,,40.0,RDD000
304187,,,1.9,RDD008
304190,,,5.4,RDD000
304192,,,10.4,RDD000
304193,,,4.0,RDD000
304195,,,7.9,RDD000
304201,,,7.7,RDD000
304202,,,,
304203,,,2.7,RDD008
304206,,,11.1,RDD000
304209,,,3.5,RDD000
304210,,,9.2,RDD000
304213,,,2.0,RDD008
304215,,,37.0,RDD000
304216,,,3.0,RDD000
304217,,,,
304219,,,5.3,RDD000
304220,,,7.9,RDD000
304222,,,,
304224,,,,
304226,,,10.4,RDD000
304230,,,,
304231,,,,
304232,,,7.8,RDD000
304233,,,2.0,RDD008
304235,,,,
304236,,,,
304237,,,7.7,RDD000
304238,,,,
304239,,,8.9,RDD000
304242,,,8.4,RDD000
304244,,,,
304245,,,5.5,RDD000
304247,,,10.4,RDD000
304249,,,3.0,RDD000
304250,,,,
304252,,,,
304253,,,6.0,RDD000
304254,,,,
304255,,,2.0,RDD008
304258,,,4.1,RDD000
304259,,,10.0,RDD000
304260,,,11.5,RDD000
304261,,,,
304262,,,5.8,RDD000
304266,,,5.0,RDD000
304267,,,,
304268,,,,
304269,,,2.0,RDD008
304270,,,8.2,RDD000
304271,,,1.9,RDD008
304272,,,8.1,RDD000
304273,,,,
304274,,,,
304276,,,7.8,RDD000
304280,,,5.0,RDD000
304281,,,,
304283,,,10.0,RDD000
304284,,,,
304285,,,3.5,RDD000
304286,,,,
304287,,,,
304288,,,2.0,RDD008
304289,,,11.5,RDD000
304292,,,5.0,RDD000
304293,,,,
304295,,,7.3,RDD000
304296,,,7.8,RDD000
304297,,,10.4,RDD000
304299,,,4.4,RDD000
304301,,,5.9,RDD000
304303,,,3.5,RDD000
304304,,,6.5,RDD000
304307,,,5.9,RDD000
304308,,,22.0,RDD000
304310,,,8.5,RDD000
304311,,,,
304312,,,2.0,RDD008
304314,,,,
304326,,,9.0,RDD000
304327,,,,
304328,,,,
304329,,,,
304330,,,,
304331,,,11.5,RDD000
304332,,,11.5,RDD000
304333,,,11.5,RDD000
304334,,,8.4,RDD000
304335,,,,
304336,,,11.6,RDD000
304337,,,,
304338,,,9.9,RDD000
304339,,,15.6,RDD000
304340,,,2.7,RDD008
304341,,,6.7,RDD000
304342,,,,
304343,,,,
304344,,,6.0,RDD000
304345,,,6.0,RDD000
304346,,,6.0,RDD000
304347,,,6.0,RDD000
304348,,,6.0,RDD000
304349,,,5.5,RDD000
304350,,,7.6,RDD000
304351,,,7.6,RDD000
304352,,,2.5,RDD008
304353,,,10.0,RDD000
304354,,,,
304355,,,,
304356,,,7.0,RDD000
304357,,,7.0,RDD000
304358,,,7.0,RDD000
304359,,,7.0,RDD000
304360,,,7.0,RDD000
304361,,,,
304362,,,,
304363,,,7.0,RDD000
304364,,,7.7,RDD000
304365,,,7.7,RDD000
304366,,,7.7,RDD000
304377,,,6.0,RDD000
304378,,,6.0,RDD000
304379,,,,
304380,,,,
304381,,,,
304382,,,,
304383,,,,
304384,,,10.0,RDD000
304385,,,,
304386,,,,
304387,,,5.9,RDD000
304388,,,26.0,RDD000
304389,,,5.4,RDD000
304390,,,5.4,RDD000
304391,,,5.4,RDD000
304392,,,10.0,RDD000
304393,,,,
304394,,,7.7,RDD000
304395,,,,
304396,,,,
304397,,,,
304398,,,,
304399,,,,
304400,,,,
304401,,,1.8,RDD008
304402,,,,
304403,,,40.5,RDD000
304404,,,,
304405,,,,
304406,,,7.3,RDD000
304407,,,1.9,RDD008
304408,,,6.7,RDD000
304409,,,6.7,RDD000
304410,,,6.7,RDD000
304411,,,10.0,RDD000
304412,,,10.0,RDD000
304413,,,10.0,RDD000
304414,,,10.0,RDD000
304415,,,10.0,RDD000
304416,,,10.0,RDD000
304417,,,,
304418,,,,
304419,,,10.0,RDD000
304420,,,8.9,RDD000
304421,,,,
304422,,,,
304423,,,9.4,RDD000
304424,,,,
304425,,,,
304426,,,2.7,RDD008
304427,,,2.7,RDD008
304428,,,2.7,RDD008
304429,,,5.5,RDD000
304430,,,5.5,RDD000
304431,,,2.7,RDD008
304432,,,5.5,RDD000
304433,,,,
304434,,,,
304435,,,,
304436,,,,
304437,,,11.1,RDD000
304438,,,1.9,RDD008
304439,,,1.9,RDD008
304440,,,15.6,RDD000
304441,,,,
304442,,,1.9,RDD008
304443,,,,
304444,,,15.6,RDD000
304445,,,9.5,RDD000
304446,,,,
304447,,,9.9,RDD000
304448,,,9.9,RDD000
304449,,,3.4,RDD000
304450,,,,
304451,,,13.5,RDD000
304452,,,13.5,RDD000
304453,,,,
304454,,,,
304455,,,,
304456,,,6.5,RDD000
304457,,,8.1,RDD000
304458,,,1.9,RDD008
304459,,,11.6,RDD000
304460,,,,
304461,,,7.9,RDD000
304462,,,,
304463,,,,
304464,,,,
304465,,,2.1,RDD008
304466,,,,
304467,,,,
304468,,,,
304469,,,,
304470,,,,
304471,,,,
304472,,,,
304473,,,7.8,RDD000
304474,,,,
304475,,,,
304476,,,,
304477,,,,
304478,,,,
304479,,,,
304480,,,13.5,RDD000
304481,,,,
304482,,,3.0,RDD000
304483,,,,
304484,,,,
304485,,,9.5,RDD000
304535,,,,
304536,,,,
304537,,,,
304538,,,,
304539,,,,
304540,,,,
304541,,,,
304607,,,,
304610,,,,
304611,,,,
702523,,,7.3,RDD000
702524,,,10.4,RDD000
702525,,,10.4,RDD000
2017111362,,,20.0,RDD000
2017112781,,,,
2017112815,,,10.0,RDD000
2017112863,,,6.0,RDD000
2017112989,,,,
2017112990,,,,
2017113107,,,6.0,RDD000
2017113108,,,6.0,RDD000
2017113261,,,5.5,RDD000
2017113262,,,,
