cluster_id,중복_건수,평균_재작업_간격(일),최소_간격(일),최대_간격(일),기간,구군,대표_주소
6949,6,575.8,0.0,1989.0,2009-02-16 ~ 2017-01-04,,
1306,6,658.0,47.0,1645.0,2012-06-19 ~ 2019-09-06,,
784,6,917.0,129.0,2464.0,2009-12-13 ~ 2019-12-31,,
817,6,1544.3,14.0,4595.0,2007-05-07 ~ 2020-01-14,,
173,6,255.2,52.0,507.0,2018-10-31 ~ 2021-08-19,,
12546,6,635.4,69.0,1270.0,2010-09-13 ~ 2019-05-28,,
11782,6,664.2,14.0,1083.0,2011-08-11 ~ 2020-09-14,,
5973,6,228.4,4.0,531.0,2008-06-20 ~ 2011-08-09,,
14782,6,856.6,0.0,2351.0,2012-03-13 ~ 2023-12-06,,
11777,6,337.8,11.0,897.0,2014-06-09 ~ 2019-01-25,,
9133,6,455.2,3.0,1156.0,2011-06-28 ~ 2017-09-23,,
5902,6,714.6,31.0,3191.0,2007-05-22 ~ 2017-03-04,,
3208,6,636.8,327.0,1490.0,2009-07-20 ~ 2016-07-13,,
3251,6,2687.0,2687.0,2687.0,2010-04-16 ~ 2017-08-24,,
14676,6,719.2,154.0,1405.0,2011-07-29 ~ 2021-06-04,,
3201,6,260.5,120.0,376.0,2007-06-10 ~ 2010-04-19,,
748,6,786.8,89.0,1954.0,2011-01-31 ~ 2021-11-10,,
5859,6,1041.6,573.0,1959.0,2007-11-05 ~ 2022-02-11,,
1688,6,890.6,80.0,3385.0,2009-11-15 ~ 2022-01-27,,
5858,6,533.2,89.0,1198.0,2007-12-04 ~ 2013-10-09,,
3185,6,1627.3,149.0,3023.0,2008-02-02 ~ 2021-06-16,,
1585,6,767.6,49.0,1787.0,2010-09-20 ~ 2021-03-26,,
11164,6,355.8,86.0,641.0,2013-12-19 ~ 2017-11-13,,
1580,6,435.6,71.0,1091.0,2016-03-15 ~ 2022-03-04,,
3664,5,1117.0,146.0,2682.0,2009-12-31 ~ 2019-03-07,,
8355,5,1088.0,364.0,2499.0,2008-05-15 ~ 2020-04-16,,
4052,5,3498.0,3498.0,3498.0,2006-12-26 ~ 2016-07-25,,
4053,5,1471.7,483.0,2617.0,2010-01-05 ~ 2022-02-07,,
7918,5,865.8,337.0,1431.0,2009-07-15 ~ 2019-01-09,,
8013,5,915.2,110.0,2327.0,2011-01-31 ~ 2021-02-10,,
11322,5,412.5,121.0,1068.0,2012-10-24 ~ 2017-05-02,,
8376,5,799.5,203.0,2116.0,2010-04-06 ~ 2019-01-08,,
11166,5,178.5,73.0,323.0,2013-02-18 ~ 2015-02-04,,
4057,5,1649.5,1644.0,1655.0,2010-02-19 ~ 2019-03-04,,
4187,5,1645.0,710.0,2580.0,2009-02-04 ~ 2018-02-07,,
3941,5,620.0,541.0,699.0,2013-12-16 ~ 2017-05-10,,
7946,5,334.5,256.0,480.0,2009-04-17 ~ 2012-12-17,,
4443,5,462.0,414.0,514.0,2010-04-04 ~ 2014-01-22,,
12031,5,343.8,119.0,591.0,2015-05-29 ~ 2019-03-07,,
8393,5,891.8,40.0,1749.0,2010-09-01 ~ 2020-06-08,,
7787,5,1000.8,498.0,1613.0,2010-12-21 ~ 2021-12-08,,
4064,5,753.3,106.0,1720.0,2010-11-11 ~ 2017-01-20,,
3713,5,767.0,16.0,1518.0,2015-09-14 ~ 2019-11-27,,
8164,5,924.3,143.0,2444.0,2010-08-09 ~ 2018-03-14,,
4410,5,669.5,180.0,1159.0,2009-09-03 ~ 2013-05-05,,
3675,5,2043.0,2043.0,2043.0,2016-11-19 ~ 2022-06-24,,
3631,5,412.0,105.0,987.0,2011-04-13 ~ 2014-09-02,,
4459,5,406.0,65.0,830.0,2009-05-06 ~ 2012-09-07,,
4165,5,417.7,19.0,709.0,2010-06-08 ~ 2013-11-13,,
4543,5,1388.0,1388.0,1388.0,2012-05-29 ~ 2016-03-18,,
7741,5,1014.8,176.0,2845.0,2010-01-12 ~ 2021-02-24,,
3983,5,1591.0,1092.0,2090.0,2013-05-24 ~ 2022-02-09,,
7772,5,775.8,92.0,2380.0,2009-04-10 ~ 2017-10-11,,
8003,5,654.5,40.0,1390.0,2011-02-01 ~ 2018-04-05,,
3885,5,N/A,,,,,
3955,5,1013.0,680.0,1316.0,2010-02-23 ~ 2018-06-22,,
7975,5,1000.0,149.0,1893.0,2009-10-23 ~ 2018-01-11,,
8294,5,600.2,158.0,1383.0,2011-01-12 ~ 2017-08-11,,
11725,5,472.2,0.0,1885.0,2009-07-01 ~ 2014-09-02,,
8288,5,550.5,23.0,1250.0,2010-08-07 ~ 2016-08-19,,
8261,5,463.2,259.0,766.0,2010-11-18 ~ 2015-12-17,,
3595,5,1317.7,307.0,2656.0,2011-02-24 ~ 2021-12-24,,
3948,5,2483.0,2483.0,2483.0,2011-08-31 ~ 2018-06-18,,
8555,5,726.3,3.0,2057.0,2010-12-25 ~ 2016-12-13,,
3601,5,120.7,0.0,200.0,2019-04-24 ~ 2020-04-22,,
8581,5,676.3,120.0,1046.0,2011-02-20 ~ 2016-09-12,,
11260,5,646.2,118.0,994.0,2013-09-23 ~ 2020-10-23,,
4462,5,666.5,7.0,1326.0,2010-02-06 ~ 2013-10-01,,
8403,5,716.2,140.0,1523.0,2010-03-18 ~ 2018-01-23,,
4389,5,1310.0,397.0,2223.0,2013-10-04 ~ 2020-12-07,,
8561,5,384.2,142.0,830.0,2010-12-08 ~ 2015-02-23,,
11354,5,905.2,0.0,2318.0,2010-05-17 ~ 2020-04-17,,
11680,5,101.0,6.0,375.0,2014-03-06 ~ 2015-04-16,,
3926,5,643.3,230.0,1144.0,2010-10-01 ~ 2016-01-15,,
11654,5,319.0,1.0,826.0,2013-07-22 ~ 2017-01-19,,
7847,5,763.8,0.0,2640.0,2010-04-02 ~ 2018-08-15,,
3807,5,1067.7,408.0,2033.0,2007-06-08 ~ 2016-03-16,,
3808,5,1533.7,1177.0,2155.0,2009-11-12 ~ 2022-06-21,,
4238,5,847.0,119.0,1522.0,2013-06-16 ~ 2020-06-02,,
7882,5,859.5,3.0,2287.0,2010-11-23 ~ 2020-04-24,,
8521,5,597.0,394.0,800.0,2010-05-13 ~ 2013-08-20,,
4230,5,1047.5,21.0,2074.0,2007-12-03 ~ 2013-08-29,,
8051,5,760.5,6.0,1369.0,2010-06-15 ~ 2018-10-16,,
3811,5,1480.7,551.0,2846.0,2009-06-18 ~ 2021-08-18,,
11873,5,1041.2,566.0,1417.0,2010-08-09 ~ 2022-01-04,,
11550,5,1045.8,290.0,1686.0,2009-11-27 ~ 2021-05-13,,
4210,5,375.0,214.0,628.0,2009-06-22 ~ 2012-07-23,,
4193,5,N/A,,,,,
8104,5,634.8,219.0,1459.0,2010-02-17 ~ 2017-02-02,,
8470,5,945.2,540.0,1674.0,2009-07-27 ~ 2019-12-06,,
11907,5,618.2,2.0,1205.0,2014-11-15 ~ 2021-08-25,,
8597,5,314.5,2.0,972.0,2010-09-14 ~ 2014-02-25,,
4272,5,740.0,7.0,1543.0,2012-01-20 ~ 2018-02-19,,
11525,5,1149.2,84.0,2378.0,2007-05-29 ~ 2019-12-30,,
11383,5,498.0,299.0,808.0,2013-12-03 ~ 2019-05-20,,
11825,5,541.5,46.0,1061.0,2011-07-20 ~ 2017-06-26,,
3717,5,2349.5,546.0,4153.0,2008-11-17 ~ 2021-09-30,,
3901,5,902.0,150.0,1452.0,2014-01-31 ~ 2021-06-30,,
3776,5,N/A,,,,,
11864,5,427.0,272.0,562.0,2014-10-08 ~ 2018-04-13,,
4375,5,1359.0,179.0,2539.0,2011-01-27 ~ 2018-07-09,,
11772,5,229.2,15.0,757.0,2014-07-21 ~ 2017-01-24,,
8585,5,906.5,410.0,1995.0,2011-02-14 ~ 2021-01-20,,
3787,5,950.0,26.0,1721.0,2009-03-21 ~ 2017-01-10,,
3804,5,1183.5,175.0,2192.0,2010-06-01 ~ 2016-11-23,,
3800,5,1140.0,39.0,2241.0,2009-04-01 ~ 2015-07-01,,
7801,5,596.5,211.0,997.0,2010-04-08 ~ 2016-10-22,,
8630,5,680.0,154.0,1113.0,2011-02-09 ~ 2018-07-23,,
4285,5,338.7,26.0,736.0,2011-03-30 ~ 2014-01-10,,
4284,5,1282.3,386.0,1823.0,2012-01-01 ~ 2022-07-15,,
8438,5,354.5,118.0,674.0,2008-03-18 ~ 2012-02-05,,
3915,5,1589.3,764.0,2987.0,2008-05-07 ~ 2021-05-28,,
8132,5,1067.5,138.0,3222.0,2010-06-08 ~ 2022-02-17,,
8145,5,314.8,13.0,1210.0,2010-07-06 ~ 2013-12-18,,
10788,5,431.8,4.0,837.0,2013-10-31 ~ 2018-07-25,,
7740,5,695.2,477.0,1153.0,2010-01-22 ~ 2017-09-04,,
5962,5,869.3,120.0,1314.0,2007-06-20 ~ 2014-08-12,,
9139,5,586.8,0.0,1624.0,2011-06-14 ~ 2017-11-16,,
10039,5,440.8,48.0,976.0,2008-11-21 ~ 2013-09-21,,
7136,5,424.0,0.0,1446.0,2009-11-06 ~ 2014-07-01,,
6050,5,965.2,24.0,2924.0,2008-08-29 ~ 2019-03-28,,
6072,5,776.8,106.0,1886.0,2008-02-18 ~ 2016-08-22,,
6095,5,676.0,142.0,1342.0,2008-09-07 ~ 2016-02-03,,
6,5,1731.0,1165.0,2297.0,2011-04-06 ~ 2020-09-28,,
9968,5,553.8,0.0,1674.0,2011-12-10 ~ 2018-01-03,,
9959,5,281.5,53.0,870.0,2012-12-12 ~ 2016-01-14,,
6134,5,4255.0,4255.0,4255.0,2009-01-30 ~ 2020-09-25,,
9156,5,623.5,17.0,1399.0,2011-05-30 ~ 2018-03-30,,
9912,5,931.0,8.0,1777.0,2011-12-20 ~ 2022-03-03,,
6169,5,1160.0,101.0,1902.0,2008-07-08 ~ 2021-03-25,,
7098,5,600.8,13.0,1883.0,2010-01-22 ~ 2016-08-23,,
9907,5,499.8,6.0,967.0,2012-09-12 ~ 2018-03-06,,
9904,5,1242.0,214.0,2898.0,2010-09-10 ~ 2020-11-24,,
7056,5,876.5,10.0,2285.0,2009-06-20 ~ 2019-01-26,,
10047,5,854.5,123.0,1800.0,2009-03-24 ~ 2018-08-04,,
5916,5,827.0,14.0,2050.0,2007-08-16 ~ 2016-09-06,,
6222,5,1700.3,480.0,2952.0,2008-06-30 ~ 2022-06-20,,
5898,5,927.2,199.0,1405.0,2007-12-26 ~ 2018-02-22,,
5764,5,993.0,163.0,1610.0,2008-02-16 ~ 2019-01-03,,
5770,5,1357.2,106.0,4008.0,2007-06-07 ~ 2022-04-20,,
10212,5,567.5,243.0,901.0,2009-05-08 ~ 2015-07-28,,
10206,5,862.2,426.0,1431.0,2008-09-11 ~ 2018-02-22,,
7192,5,634.2,77.0,936.0,2009-07-17 ~ 2016-06-29,,
10199,5,418.3,13.0,934.0,2012-08-04 ~ 2016-01-12,,
5806,5,1293.5,1139.0,1448.0,2007-06-14 ~ 2014-07-14,,
10191,5,537.2,426.0,722.0,2012-09-10 ~ 2018-08-01,,
7190,5,1506.0,347.0,2663.0,2009-12-17 ~ 2022-05-02,,
10161,5,1147.7,189.0,2857.0,2012-10-02 ~ 2022-03-08,,
9119,5,662.8,18.0,1577.0,2007-06-13 ~ 2014-09-16,,
5853,5,1119.8,59.0,3154.0,2008-02-14 ~ 2020-05-22,,
9121,5,400.2,84.0,688.0,2011-10-18 ~ 2016-03-08,,
5880,5,836.2,85.0,1916.0,2007-07-28 ~ 2016-09-25,,
9129,5,566.0,9.0,1882.0,2011-12-18 ~ 2018-03-02,,
5888,5,893.0,239.0,1659.0,2007-04-11 ~ 2014-08-12,,
5895,5,986.0,4.0,2566.0,2008-04-25 ~ 2019-02-12,,
6205,5,865.5,26.0,3072.0,2007-11-27 ~ 2017-05-22,,
7039,5,907.8,20.0,2188.0,2009-01-20 ~ 2019-01-02,,
9108,5,924.5,329.0,1324.0,2010-10-08 ~ 2020-11-24,,
6493,5,1056.5,346.0,2088.0,2009-01-29 ~ 2020-08-28,,
6935,5,1163.8,505.0,1695.0,2009-06-22 ~ 2022-03-24,,
9695,5,201.0,8.0,442.0,2011-01-31 ~ 2012-09-26,,
6514,5,1198.0,503.0,2621.0,2009-05-19 ~ 2022-07-04,,
9690,5,273.3,43.0,458.0,2012-06-19 ~ 2014-09-18,,
6534,5,910.5,356.0,1420.0,2009-01-14 ~ 2019-01-07,,
6901,5,789.8,305.0,1674.0,2007-06-25 ~ 2016-02-20,,
6614,5,1079.5,52.0,2126.0,2008-12-08 ~ 2020-10-06,,
6895,5,284.0,120.0,610.0,2009-03-09 ~ 2011-07-11,,
9553,5,359.0,4.0,848.0,2007-11-26 ~ 2011-11-01,,
9545,5,607.5,14.0,1290.0,2011-12-08 ~ 2018-08-06,,
6858,5,832.8,172.0,1541.0,2009-02-24 ~ 2018-04-11,,
6645,5,1003.5,108.0,2969.0,2009-03-16 ~ 2020-03-14,,
6646,5,575.0,54.0,2037.0,2009-06-02 ~ 2015-09-21,,
6845,5,960.5,122.0,2150.0,2008-10-28 ~ 2019-05-07,,
6663,5,853.2,17.0,1525.0,2009-04-23 ~ 2018-08-29,,
6700,5,979.0,0.0,2277.0,2008-12-11 ~ 2019-09-02,,
6748,5,683.0,285.0,1559.0,2008-11-13 ~ 2016-05-09,,
6940,5,346.0,164.0,551.0,2007-08-13 ~ 2011-05-30,,
6488,5,1512.0,59.0,3208.0,2009-03-11 ~ 2021-08-12,,
7035,5,1178.8,409.0,2367.0,2009-04-14 ~ 2022-03-14,,
6957,5,284.0,284.0,284.0,2008-08-14 ~ 2009-05-25,,
7033,5,2140.5,1997.0,2284.0,2009-07-11 ~ 2021-03-31,,
6249,5,617.0,231.0,1154.0,2008-12-09 ~ 2015-09-14,,
6298,5,1145.8,176.0,2369.0,2008-07-11 ~ 2021-01-28,,
9805,5,436.5,0.0,1358.0,2012-09-28 ~ 2017-07-11,,
9245,5,814.5,121.0,1464.0,2007-07-26 ~ 2016-06-27,,
9246,5,207.2,13.0,447.0,2009-08-06 ~ 2011-11-15,,
9795,5,733.2,0.0,1652.0,2012-04-25 ~ 2020-05-07,,
7007,5,914.2,0.0,3017.0,2009-01-05 ~ 2019-01-10,,
9780,5,764.0,243.0,1365.0,2011-09-01 ~ 2020-01-14,,
6435,5,2384.5,2347.0,2422.0,2008-12-23 ~ 2022-01-13,,
9286,5,3177.0,3177.0,3177.0,2011-03-03 ~ 2019-11-14,,
9767,5,564.2,97.0,1080.0,2011-04-04 ~ 2017-06-09,,
9749,5,378.5,7.0,847.0,2010-04-26 ~ 2014-06-20,,
9732,5,898.8,163.0,1425.0,2012-05-30 ~ 2022-04-06,,
6451,5,1224.5,118.0,2165.0,2008-08-08 ~ 2022-01-07,,
9294,5,562.8,436.0,743.0,2011-08-23 ~ 2017-10-23,,
6470,5,263.2,26.0,632.0,2008-12-12 ~ 2011-11-02,,
10214,5,346.3,15.0,933.0,2012-12-10 ~ 2015-10-15,,
5756,5,268.0,0.0,804.0,2018-12-11 ~ 2021-02-23,,
4557,5,2654.0,2320.0,2988.0,2007-05-05 ~ 2021-11-17,,
4824,5,646.7,288.0,1137.0,2006-12-01 ~ 2012-03-26,,
8804,5,1222.0,1018.0,1426.0,2011-01-05 ~ 2017-09-15,,
4880,5,1141.5,498.0,1785.0,2009-05-26 ~ 2015-08-26,,
10917,5,945.2,0.0,3423.0,2013-01-05 ~ 2023-05-15,,
10915,5,240.8,4.0,644.0,2011-03-10 ~ 2013-10-29,,
4922,5,1369.0,1369.0,1369.0,2012-11-02 ~ 2016-08-03,,
7526,5,764.8,104.0,2288.0,2008-05-27 ~ 2016-10-12,,
7521,5,965.7,919.0,1021.0,2007-01-18 ~ 2014-12-24,,
10863,5,479.8,427.0,531.0,2013-07-11 ~ 2018-10-15,,
10861,5,1092.7,328.0,2027.0,2013-07-05 ~ 2022-06-27,,
10790,5,807.5,52.0,2675.0,2013-01-09 ~ 2021-11-16,,
6762,5,673.5,190.0,1085.0,2008-12-10 ~ 2016-04-29,,
5009,5,1002.3,669.0,1642.0,2007-10-12 ~ 2016-01-06,,
5021,5,1342.0,60.0,2684.0,2011-02-19 ~ 2022-03-01,,
5051,5,794.0,7.0,2215.0,2008-12-22 ~ 2015-07-03,,
8846,5,480.5,44.0,786.0,2011-05-18 ~ 2016-08-23,,
7478,5,363.8,0.0,1235.0,2010-02-01 ~ 2014-01-27,,
5130,5,1531.5,801.0,2262.0,2009-04-10 ~ 2017-08-30,,
4837,5,1094.0,38.0,2834.0,2013-02-26 ~ 2022-02-23,,
8796,5,608.8,225.0,1029.0,2011-07-13 ~ 2018-03-14,,
5137,5,976.5,62.0,1891.0,2007-07-23 ~ 2012-11-27,,
10937,5,652.8,142.0,1180.0,2013-01-12 ~ 2020-03-09,,
7728,5,573.8,172.0,1015.0,2011-01-14 ~ 2017-04-29,,
11144,5,913.0,372.0,1910.0,2013-12-23 ~ 2021-06-25,,
4605,5,1283.0,122.0,3562.0,2010-07-07 ~ 2021-01-20,,
4607,5,298.7,0.0,526.0,2009-04-01 ~ 2011-09-15,,
4636,5,864.0,714.0,1014.0,2009-01-02 ~ 2013-09-27,,
4658,5,1216.5,90.0,2343.0,2011-03-25 ~ 2017-11-22,,
8693,5,589.8,37.0,1668.0,2011-08-17 ~ 2018-02-01,,
7676,5,994.5,27.0,2643.0,2009-08-06 ~ 2020-06-30,,
7675,5,686.8,86.0,1651.0,2010-03-05 ~ 2017-09-13,,
7656,5,870.5,113.0,2519.0,2009-08-28 ~ 2019-03-13,,
8726,5,841.5,70.0,1602.0,2011-03-07 ~ 2020-05-26,,
7611,5,383.0,12.0,952.0,2010-01-25 ~ 2013-03-21,,
10978,5,725.0,29.0,1813.0,2014-05-15 ~ 2022-04-26,,
7598,5,828.0,470.0,996.0,2009-07-12 ~ 2018-08-07,,
7578,5,823.5,390.0,1935.0,2009-10-16 ~ 2018-10-26,,
4808,5,1308.3,671.0,2340.0,2009-09-01 ~ 2020-06-02,,
8772,5,1120.0,0.0,2320.0,2011-01-22 ~ 2020-04-06,,
5131,5,1110.0,392.0,2353.0,2008-06-18 ~ 2017-08-02,,
7442,5,932.2,185.0,1786.0,2009-12-18 ~ 2020-03-06,,
7214,5,1095.0,12.0,1779.0,2009-01-21 ~ 2021-01-20,,
5431,5,759.0,335.0,1291.0,2011-08-22 ~ 2017-11-16,,
5439,5,900.7,0.0,2089.0,2010-08-07 ~ 2018-01-02,,
5444,5,598.7,209.0,928.0,2011-08-17 ~ 2016-07-19,,
7334,5,552.8,13.0,1141.0,2010-01-07 ~ 2016-01-29,,
10394,5,610.0,168.0,922.0,2010-06-07 ~ 2017-02-13,,
10383,5,687.0,299.0,1122.0,2009-05-06 ~ 2016-11-16,,
7298,5,975.2,2.0,2269.0,2009-09-25 ~ 2020-06-02,,
9042,5,657.2,348.0,1049.0,2011-04-12 ~ 2018-06-25,,
5535,5,830.0,160.0,1485.0,2007-12-09 ~ 2017-01-12,,
10376,5,266.5,49.0,718.0,2012-12-20 ~ 2015-11-23,,
5573,5,949.5,811.0,1088.0,2008-04-14 ~ 2013-06-27,,
5577,5,998.2,6.0,2696.0,2007-04-18 ~ 2018-03-26,,
9078,5,221.2,5.0,427.0,2010-09-28 ~ 2013-03-04,,
5599,5,4.0,0.0,13.0,2008-01-07 ~ 2008-01-25,,
5622,5,1640.7,897.0,2537.0,2008-06-03 ~ 2021-11-26,,
10249,5,1050.5,0.0,3109.0,2012-07-30 ~ 2024-02-02,,
10239,5,567.5,38.0,935.0,2012-09-08 ~ 2018-11-29,,
5727,5,958.0,247.0,2060.0,2007-10-10 ~ 2018-04-07,,
7346,5,257.0,55.0,521.0,2010-02-02 ~ 2012-11-29,,
10416,5,301.5,0.0,1171.0,2012-10-30 ~ 2016-02-19,,
7437,5,1079.5,134.0,2331.0,2009-02-10 ~ 2020-12-09,,
5423,5,572.8,39.0,1552.0,2007-01-17 ~ 2013-04-29,,
10665,5,844.3,532.0,1256.0,2011-01-14 ~ 2017-12-23,,
5167,5,589.0,14.0,1613.0,2007-03-22 ~ 2012-01-24,,
5176,5,7.3,0.0,22.0,2014-04-14 ~ 2014-05-07,,
5190,5,873.0,0.0,2690.0,2007-08-25 ~ 2017-03-20,,
5199,5,1306.7,48.0,3635.0,2011-02-01 ~ 2021-10-28,,
5202,5,N/A,,,,,
5211,5,430.0,320.0,540.0,2009-03-19 ~ 2011-07-27,,
5224,5,1249.2,172.0,2058.0,2007-06-13 ~ 2021-02-18,,
5243,5,1462.7,0.0,4085.0,2008-09-09 ~ 2020-09-14,,
5274,5,593.0,191.0,1034.0,2009-03-08 ~ 2014-01-22,,
5301,5,1425.0,947.0,1903.0,2010-06-22 ~ 2018-04-12,,
10492,5,814.2,216.0,1173.0,2012-08-31 ~ 2021-08-04,,
10482,5,273.5,0.0,870.0,2012-12-04 ~ 2015-12-04,,
7373,5,841.0,59.0,2534.0,2010-01-14 ~ 2019-04-03,,
5366,5,910.3,287.0,1398.0,2008-08-01 ~ 2016-01-25,,
5377,5,1180.0,819.0,1541.0,2011-02-23 ~ 2017-08-10,,
5412,5,464.3,26.0,1172.0,2011-12-12 ~ 2015-10-06,,
5812,5,1021.5,38.0,2836.0,2008-02-19 ~ 2019-04-29,,
3716,5,636.7,324.0,1227.0,2010-01-06 ~ 2015-04-02,,
12225,5,51.0,51.0,51.0,2014-12-01 ~ 2015-01-22,,
13384,5,536.8,302.0,1060.0,2013-11-18 ~ 2019-10-07,,
1842,5,1210.7,447.0,1738.0,2012-04-02 ~ 2022-03-14,,
621,5,259.0,10.0,808.0,2017-07-21 ~ 2020-05-24,,
2721,5,453.0,291.0,643.0,2015-08-05 ~ 2020-07-24,,
1862,5,1177.2,18.0,2974.0,2008-05-09 ~ 2021-04-03,,
2714,5,853.5,47.0,1660.0,2015-04-27 ~ 2019-12-31,,
14339,5,742.5,396.0,1089.0,2018-02-01 ~ 2022-02-26,,
1877,5,589.3,0.0,1368.0,2015-09-11 ~ 2020-07-16,,
639,5,930.2,95.0,2378.0,2010-03-20 ~ 2020-05-27,,
1226,5,1067.3,586.0,1620.0,2010-12-20 ~ 2019-09-28,,
2666,5,484.5,58.0,947.0,2014-06-23 ~ 2019-10-15,,
643,5,1221.8,335.0,3759.0,2008-12-12 ~ 2022-05-02,,
13388,5,1027.0,1027.0,1027.0,2016-05-13 ~ 2019-03-07,,
2932,5,1418.3,59.0,3839.0,2008-11-06 ~ 2020-07-02,,
15491,5,360.2,23.0,1210.0,2018-05-14 ~ 2022-04-28,,
1907,5,1741.0,58.0,3424.0,2012-11-09 ~ 2022-05-25,,
14258,5,1330.0,530.0,1811.0,2011-06-15 ~ 2022-05-18,,
1921,5,53.8,0.0,146.0,2021-05-10 ~ 2021-12-14,,
658,5,667.8,208.0,1093.0,2013-04-08 ~ 2020-08-02,,
15601,5,55.0,55.0,55.0,2022-02-07 ~ 2022-04-04,,
2597,5,991.5,197.0,2285.0,2011-01-20 ~ 2021-12-01,,
16823,5,1144.0,469.0,1879.0,2011-01-28 ~ 2020-06-22,,
16750,5,839.5,322.0,1357.0,2017-08-21 ~ 2022-03-28,,
14253,5,1601.0,1138.0,2064.0,2012-06-07 ~ 2021-03-15,,
695,5,1108.2,420.0,2300.0,2009-08-07 ~ 2021-09-28,,
1839,5,1108.7,220.0,1707.0,2011-12-19 ~ 2021-01-27,,
591,5,756.5,170.0,1427.0,2011-02-08 ~ 2019-05-24,,
2796,5,812.5,175.0,2598.0,2010-06-25 ~ 2019-05-20,,
2809,5,419.0,103.0,762.0,2014-08-28 ~ 2019-04-01,,
1271,5,540.8,43.0,1676.0,2014-11-22 ~ 2020-10-27,,
2917,5,N/A,,,,,
2906,5,595.2,11.0,2286.0,2013-05-26 ~ 2019-12-05,,
1784,5,1032.0,127.0,3289.0,2011-03-14 ~ 2022-07-04,,
1785,5,432.5,0.0,678.0,2017-10-23 ~ 2022-07-20,,
1793,5,353.0,162.0,607.0,2017-05-31 ~ 2021-04-16,,
483,5,607.7,122.0,1238.0,2016-01-28 ~ 2021-01-26,,
12925,5,150.0,67.0,292.0,2015-10-12 ~ 2017-06-05,,
2877,5,606.5,187.0,1226.0,2012-10-18 ~ 2019-06-11,,
1805,5,1504.7,1028.0,2084.0,2010-01-29 ~ 2022-06-10,,
515,5,667.5,159.0,1384.0,2012-08-17 ~ 2019-12-11,,
1822,5,1018.2,0.0,2527.0,2010-12-30 ~ 2022-02-24,,
524,5,1069.2,0.0,3361.0,2007-05-15 ~ 2019-01-29,,
540,5,1195.2,476.0,1799.0,2009-02-09 ~ 2022-03-16,,
2132,5,1701.0,1155.0,2105.0,2008-03-31 ~ 2022-03-23,,
1231,5,1302.3,711.0,2408.0,2009-02-20 ~ 2019-11-04,,
1834,5,733.5,78.0,1224.0,2013-01-12 ~ 2021-01-25,,
558,5,1164.0,619.0,2063.0,2009-06-01 ~ 2022-03-02,,
12997,5,892.0,1.0,1794.0,2010-05-20 ~ 2020-02-26,,
575,5,778.2,1.0,1833.0,2009-11-24 ~ 2018-06-05,,
13046,5,266.2,54.0,781.0,2016-04-13 ~ 2019-03-16,,
1838,5,2615.0,2615.0,2615.0,2013-11-13 ~ 2021-01-10,,
585,5,696.3,340.0,1071.0,2014-04-25 ~ 2020-01-14,,
700,5,1092.8,19.0,1915.0,2008-06-23 ~ 2020-06-13,,
14247,5,344.8,12.0,678.0,2018-01-03 ~ 2021-10-15,,
15615,5,988.2,28.0,2555.0,2010-03-15 ~ 2021-01-11,,
14057,5,836.5,146.0,2177.0,2011-08-16 ~ 2020-10-15,,
2043,5,837.8,26.0,2668.0,2011-03-17 ~ 2020-05-21,,
13717,5,1237.7,510.0,2576.0,2010-02-04 ~ 2020-04-07,,
1083,5,748.0,0.0,2287.0,2010-12-06 ~ 2019-02-15,,
865,5,682.5,425.0,940.0,2018-01-29 ~ 2021-10-26,,
881,5,574.5,170.0,856.0,2013-12-24 ~ 2020-04-11,,
2046,5,1546.0,75.0,4138.0,2009-01-22 ~ 2021-10-05,,
13747,5,894.0,49.0,1739.0,2017-04-10 ~ 2022-03-03,,
1069,5,1457.7,396.0,2322.0,2007-02-22 ~ 2019-02-13,,
907,5,1115.2,151.0,3066.0,2008-01-04 ~ 2020-03-24,,
16302,5,692.5,0.0,2524.0,2014-10-10 ~ 2022-05-12,,
2231,5,1002.2,50.0,3242.0,2011-07-27 ~ 2022-07-19,,
2069,5,1112.2,229.0,2219.0,2009-10-30 ~ 2022-01-05,,
1065,5,318.8,0.0,1020.0,2016-08-17 ~ 2020-02-14,,
2074,5,1281.8,125.0,3424.0,2007-10-12 ~ 2021-10-27,,
2222,5,688.0,330.0,1110.0,2016-11-30 ~ 2022-07-28,,
14032,5,905.0,10.0,2036.0,2010-04-02 ~ 2017-09-08,,
2093,5,616.5,2.0,1286.0,2014-04-24 ~ 2021-01-25,,
1002,5,1128.8,178.0,2910.0,2007-10-02 ~ 2020-02-13,,
2110,5,1554.0,0.0,4565.0,2008-11-26 ~ 2021-09-02,,
2191,5,1103.0,327.0,2491.0,2011-03-09 ~ 2020-03-30,,
13955,5,36.8,0.0,130.0,2017-04-24 ~ 2017-09-19,,
16029,5,484.2,188.0,1036.0,2016-12-14 ~ 2022-04-06,,
2146,5,1094.0,0.0,2126.0,2008-11-30 ~ 2020-11-25,,
839,5,923.0,201.0,1343.0,2010-11-29 ~ 2021-01-10,,
13680,5,341.0,0.0,758.0,2014-08-25 ~ 2017-06-14,,
720,5,1052.5,166.0,2323.0,2008-12-15 ~ 2020-06-27,,
16424,5,663.0,16.0,1918.0,2015-02-26 ~ 2022-06-02,,
2554,5,919.7,296.0,2125.0,2013-09-13 ~ 2021-04-05,,
16660,5,188.3,19.0,419.0,2008-09-24 ~ 2010-04-12,,
16659,5,N/A,,,,,
